genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [3, 1], [3, 2], [1], [3, 2, 2], [1, 1, 1, 1], []]",0.30810089097077814,6,Constant/(Constant*((Constant*Constant)**Constant)),0.43005951988544056/(0.2388677478996566*((0.20493682694052595*0.6877194322207735)**0.049736273389137775)),0.3189262497274379,{'errortest': 0.33624996242401395},"[1, 1, 2, 2, 1, 3, 4, 0]"
"[[0], [2], [1], [3, 1], [1, 2], [0, 2, 0], [1, 0, 0, 0], [0, 1, 0]]",0.3871475026668607,7,((Constant+((x[0]*x[1])+x[0]))**Constant),((0.1798447142128783+((x[0]*x[1])+x[0]))**0.08211553479635403),0.41850584105242195,{'errortest': 0.4241722264315442},"[1, 1, 1, 2, 2, 3, 4, 3]"
"[[0], [2], [1, 2], [2, 3, 0, 3], [1, 2, 2], [2, 0, 1, 2, 0], [0, 1, 1, 1, 0, 1, 1], [1, 1]]",0.5562310132217436,7,((((x[1]*Constant)**Constant)+Constant)**Constant),((((x[1]*0.4874195835675519)**0.7175357311077275)+0.4336633473344411)**0.06646801181446149),0.6123096206961806,{'errortest': 0.6020076702308775},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [1], [1, 3], [0, 0], [2, 2, 2, 1], [0, 1, 2, 1, 0], [0, 1, 1, 1, 1, 1], [0]]",0.5733710515578996,7,((x[0]+Constant-Constant*(Constant-Constant))+Constant),((x[0]+0.36615162038288385-0.3675550228039073*(0.6669760538324265-0.7337249205105482))+0.4759556748884143),0.6074171253241846,{'errortest': 0.621581942418437},"[1, 1, 2, 2, 4, 5, 6, 1]"
"[[0], [2], [3], [0], [2, 0], [3, 2], [0, 1, 0], [1, 0]]",0.6179503934683698,5,(x[1]**Constant),(x[1]**0.03655953649645238),0.67189433338585,{'errortest': 0.6623197850112609},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [0], [0, 2], [3, 2], [0, 1, 0], [1, 0]]",0.7087479412096351,7,((x[1]/Constant*x[0]**Constant)**Constant),((x[1]/0.9116134092578367*x[0]**0.18938274496044383)**0.026262756873540627),0.7605462453833655,{'errortest': 0.7515094386175024},"[1, 1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [1], [1, 0], [2, 0, 1, 1], [2, 3, 0, 3, 0, 1], [0, 1, 0, 0, 1, 0, 0], [1, 0, 1, 0, 0]]",0.7418611655044118,7,(((x[1]*Constant/x[0])+(x[1]/Constant)+(x[0]-x[0]))**Constant),(((x[1]*0.7742171289118911/x[0])+(x[1]/0.11188252581340397)+(x[0]-x[0]))**0.017511196491187153),0.7919002412453514,{'errortest': 0.7836648962443052},"[1, 1, 1, 2, 4, 6, 7, 5]"
"[[0], [0], [2, 2], [3, 0], [0, 0], [3, 2, 3, 3], [1, 1, 1, 1, 0], [0]]",0.7761899852216723,7,(Constant**Constant)/(Constant*Constant/Constant/x[0]**Constant),(0.8612645456474507**0.48293250201035565)/(0.4603193991631106*0.8496423544485318/0.6669269073049902/x[0]**0.883613792972566),0.829029206840402,{'errortest': 0.8349262382741023},"[1, 1, 2, 2, 2, 4, 5, 1]"
"[[0], [0], [3, 3], [], [], [3], [0, 0], [1, 1]]",0.9247345194993534,5,x[1]/x[1],x[1]/x[1],0.9714463579713897,{'errortest': 0.9639654998198517},"[1, 1, 2, 0, 0, 1, 2, 2]"
"[[0], [0], [3, 3], [], [], [3], [0, 0], [1, 1]]",0.9247345194993534,5,x[1]/x[1],x[1]/x[1],0.9714463579713897,{'errortest': 0.9639654998198517},"[1, 1, 2, 0, 0, 1, 2, 2]"
"[[0], [2], [2], [2], [2], [], [0], [0]]",0.935657932719768,7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.8186843733256411)**0.7029173820027685)**0.10478703309996107),0.9834474617565959,{'errortest': 0.9761157377553332},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [2, 2], [3, 0], [0, 0], [3, 2, 3, 3], [0], [0]]",0.955610020839624,6,((x[0]**Constant)**Constant),((x[0]**0.7256488069410072)**0.240002791735065),1.0052692586913876,{'errortest': 0.9982047489258496},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [2], [2], [2], [], [0], [0]]",0.9609161586830635,7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.730709126416919)**0.858371812177748)**0.3274053640991733),1.0110521979722473,{'errortest': 1.0040574521969028},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [1], []]",0.9675196452228402,4,(Constant**Constant),(0.5843197506135501**0.08557038861238109),1.0141009114890742,{'errortest': 1.0063515456444052},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [1], [2, 0], [3, 0], [0, 0, 0], [0, 1, 0]]",0.9921590167003086,7,(((x[0]/x[1]+x[0])**Constant)**Constant),(((x[0]/x[1]+x[0])**0.6800506978060236)**0.5872223876956552),1.0449295727622556,{'errortest': 1.0383573481371506},"[1, 1, 1, 1, 2, 2, 3, 3]"
"[[0], [3], [3], [], [], [], [1], []]",0.9959508476985677,3,Constant,0.9253120162946058,1.0424469030881218,{'errortest': 1.0345327178463015},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [], [0], [0]]",0.9962966625149485,5,(x[0]**Constant),(x[0]**0.425374273912017),1.0494076418641027,{'errortest': 1.0428638955017326},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [2, 2], [3, 2], [2], [3], [0, 1], [0]]",0.9996955470616354,6,(x[0]**Constant)/((Constant**Constant)**Constant),(x[0]**0.7474939733140614)/((0.09095669126926931**0.7407167484092)**0.031811990817914415),1.0566206190251606,{'errortest': 1.051334609050899},"[1, 1, 2, 2, 1, 1, 2, 1]"
"[[0], [0], [1, 3], [3, 2, 2, 2], [1], [3, 3, 0], [1, 0, 0, 1], [0, 1]]",1.0076562178463702,7,(Constant/((x[0]/x[1])**Constant))+Constant,(0.07334421665497881/((x[0]/x[1])**0.07453933492586828))+0.7788272651886358,1.055280368719169,{'errortest': 1.046192500596011},"[1, 1, 2, 2, 1, 3, 4, 2]"
"[[0], [2], [3], [], [], [], [1], []]",1.019508456116519,4,(Constant**Constant),(0.3441966120027712**0.09803716305809895),1.0659350268272247,{'errortest': 1.0578916932925275},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [], [1], []]",1.022995967598992,4,(Constant**Constant),(0.7552350653309264**0.3868754180888171),1.069412343945474,{'errortest': 1.0613504294805003},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [0, 0], [3, 0, 3, 3], [], [], [0], [0]]",1.0725169749605734,4,x[0],x[0],1.130927109302329,{'errortest': 1.125333561886798},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [2], [2], [2], [3, 2], [0], [0]]",1.0725169749605734,4,x[0],x[0],1.130927109302329,{'errortest': 1.125333561886798},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [1], []]",1.0928056684790795,4,(Constant**Constant),(0.8037768612415238**0.8834260337103857),1.1390233818348199,{'errortest': 1.1306160044535933},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [3, 3], [], [], [1], [0, 1], [0]]",1.2395401427040829,5,x[0]-Constant,x[0]-0.1924094183498719,1.2980031866551596,{'errortest': 1.2905521300711091},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [3], [1, 3], [0, 1], [], [2, 0, 3, 3, 0, 1], [1], []]",1.294086908137392,3,Constant,0.61699433692023,1.3397933878184458,{'errortest': 1.3306094739985999},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",1.5058533063408266,3,Constant,0.4005316541261321,1.5511151851158118,{'errortest': 1.5413486849973914},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [0], [3, 3], [2], [], [3], [0, 1], [0]]",1.6144517409146943,5,x[0]/Constant,x[0]/0.32648122547701486,1.5968604579250776,{'errortest': 1.6256021238779577},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [2], [2], [3], [0, 2], [0, 3], [1, 0, 0], [1, 1]]",1.6379632038773018,5,((Constant**Constant)**Constant),((0.012307506283084635**0.6557551095363257)**0.4590588501646976),1.6829887452712544,{'errortest': 1.6729384500773883},"[1, 1, 1, 1, 0, 0, 1, 0]"
