genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [1, 0], [0, 3, 3, 2], [1, 2, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.18133282741654,7,((Constant+Constant)+Constant/x[0])+x[0]-(x[0]/Constant**Constant),((0.7784934740937458+0.3269380791047036)+0.7079363756253098/x[0])+x[0]-(x[0]/0.634919493278837**0.32531403914004053),0.16599197230237334,{'errortest': 0.1467110393433667},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [1], [2, 1], [0, 3, 0], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0]]",0.22313006267584543,7,(((Constant+Constant)+(x[1]/Constant)**Constant)-(x[0]-x[0]/x[1]*x[0])),(((0.6328401185118758+0.1731749432189954)+(x[1]/0.8521839992936393)**0.08299688261034288)-(x[0]-x[0]/x[1]*x[0])),0.17503204988945412,{'errortest': 0.19556440350707202},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [2], [0], [3, 2], [2], [0, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",0.23638415766203355,7,(Constant+(x[1]**Constant)**Constant),(0.4955455971309811+(x[1]**0.9424401802225517)**0.012480940193632328),0.25378306995780064,{'errortest': 0.2676177883158216},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [1], [3, 1], [3, 1, 3], [2, 2], [0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0]]",0.2438128039588818,7,(Constant+(x[0]+(Constant-x[0]))),(0.8260868377304398+(x[0]+(0.9752424025069167-x[0]))),0.2414944047637742,{'errortest': 0.2717828941804049},"[1, 1, 2, 2, 2, 3, 4, 2]"
"[[0], [2], [0, 2], [0, 1, 3], [2, 2, 1, 0], [3, 0, 3, 0, 2, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1]]",0.29336485600792805,7,(Constant/Constant+((Constant/x[0])+x[0]*Constant)**Constant),(0.16226573247885567/0.2991436544961006+((0.7802524242755102/x[0])+x[0]*0.9436692609003868)**0.5260365215953683),0.28183343100228936,{'errortest': 0.3126278921863702},"[1, 1, 1, 2, 4, 5, 6, 2]"
"[[0], [1], [1, 0], [0, 3, 3, 2], [1, 2, 1], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.310446144778691,7,(((Constant+Constant)+Constant/x[0])+x[0]-((x[0]/Constant)**Constant)),(((0.03003219851961647+0.706464769532091)+0.6534238813577522/x[0])+x[0]-((x[0]/0.8047112402207238)**0.06693159899217893)),0.3359773506295403,{'errortest': 0.33453977128276013},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [2], [0], [3, 2], [1], [0, 3], [1, 0, 1], [0]]",0.321030672679194,7,(Constant+((x[0]/Constant)**Constant)**Constant),(0.2576903488736568+((x[0]/0.2348577257021286)**0.19984208007206183)**0.8285586768598767),0.33859697197647554,{'errortest': 0.3487043683438039},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.33136678419924337,6,(((Constant+Constant**Constant)**Constant)**Constant),(((0.8122815105590622+0.8013441992684918**0.07293655215196637)**0.8446568109499792)**0.7413904218812493),0.35433304884137495,{'errortest': 0.3554753618691288},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [0], [3, 2], [1, 0], [0, 3, 1, 0], [1, 1, 0], [0]]",0.33802505985329206,7,(Constant+((Constant/x[0])**Constant)**Constant),(0.42536355565499306+((0.9715850549721252/x[0])**0.6909586069683074)**0.06530130287536329),0.36186560972891835,{'errortest': 0.361174985821294},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [0], [3, 2], [1, 0], [0, 3, 1, 0], [1, 1, 0], [0]]",0.34046496402978077,7,(Constant+((Constant/x[0])**Constant)**Constant),(0.9937804199514927+((0.45667281981099006/x[0])**0.597634308485299)**0.06712233431858694),0.32685722669753936,{'errortest': 0.35821157087483163},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [0], [1, 1], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0]]",0.35427439919283926,7,(((Constant+Constant)+(x[0]-Constant)**Constant)**Constant),(((0.020841394622847065+0.8705513772886495)+(x[0]-0.17826863065417276)**0.5659417136172884)**0.7701322944383951),0.36759406902522546,{'errortest': 0.38222886508881504},"[1, 1, 1, 1, 2, 3, 4, 1]"
"[[0], [2], [1], [3, 2], [1, 0], [0, 0], [1, 1, 1], [1, 0]]",0.36028246093861294,6,((Constant+((Constant+Constant)**Constant))**Constant),((0.9464664610219398+((0.7407437951334459+0.27063572064163444)**0.9917054171218498))**0.5069851175189618),0.3838077593345949,{'errortest': 0.38286396781818466},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [2], [3], [], [], [], [0], [1]]",0.36112805625206557,5,(x[1]**Constant),(x[1]**0.03907614127246506),0.388735269624519,{'errortest': 0.384944813866579},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [0], [3, 2], [0, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0]]",0.4231678322795961,6,(Constant+(Constant+Constant**Constant)**Constant),(0.9756274874399007+(0.41561394764052584+0.2497438595765319**0.03160944944083388)**0.24134799663240902),0.40742407764543886,{'errortest': 0.43815319789001056},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [2], [0, 2], [0, 3, 2, 2], [2, 2, 1, 1], [0, 2, 3, 0, 1, 3], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0]]",0.4288711965917632,7,(Constant+x[0]*Constant**Constant),(0.8838806409044566+x[0]*0.2047637420637367**0.3919932043096278),0.4456651673345523,{'errortest': 0.45188935041829353},"[1, 1, 1, 2, 2, 2, 3, 1]"
"[[0], [1], [2, 1], [0, 3, 0], [2, 0, 0, 0], [0, 0, 3, 0, 1, 3, 2], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",0.4635734822237209,7,((Constant+x[0]+Constant**Constant)/(x[0]+x[0]-x[0]/Constant*Constant)),((0.7736394244985445+x[0]+0.4059456131239849**0.5592108626633973)/(x[0]+x[0]-x[0]/0.9636256341805617*0.7661377987300185)),0.4184663300089038,{'errortest': 0.4133014047045685},"[1, 1, 2, 3, 4, 7, 8, 4]"
"[[0], [1], [2, 2], [2, 1], [0, 0, 0], [0, 0, 3, 0, 2, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1, 1]]",0.5219334791245003,7,(((Constant+Constant**Constant)**Constant)+((Constant/x[0]+x[0]*Constant)**Constant)),(((0.009569694463718359+0.10876994429777276**0.074408507465482)**0.9136027875241437)+((0.1009186741325463/x[0]+x[0]*0.08817687679954811)**0.6648627793988542)),0.5474894598021538,{'errortest': 0.5386057927887343},"[1, 1, 2, 2, 3, 5, 6, 2]"
"[[0], [2], [1, 0], [3, 1, 3, 2], [2, 2], [0, 0, 1, 1], [1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0]]",0.5291035209356342,6,((Constant+(Constant+Constant))**Constant),((0.717391567639621+(0.5516021756148416+0.9725046418322896))**0.23663979106514088),0.5537640652562016,{'errortest': 0.5457996665518094},"[1, 1, 1, 2, 2, 2, 3, 0]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.5560258394569955,6,(((Constant+Constant**Constant)**Constant)**Constant),(((0.7590494174067585+0.6652820748082174**0.5737832644210853)**0.6509316502567455)**0.5828704549999648),0.5807356120288306,{'errortest': 0.5720899679118863},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [0], [2, 0], [2, 3, 3, 2], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 1, 0, 1, 1]]",0.5640229126392712,6,((Constant+Constant**Constant)**Constant)+x[0]-Constant,((0.786085781251871+0.9599037985582163**0.03753029305563105)**0.2988637705725491)+x[0]-0.8536759245971778,0.5765573684043379,{'errortest': 0.581679292260592},"[1, 1, 2, 3, 1, 3, 4, 1]"
"[[0], [0], [2, 0], [3, 2, 3, 1], [2, 1, 2], [2, 3, 0, 3, 2], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1]]",0.5933119443912186,7,(Constant**Constant)*(x[0]**Constant)/Constant,(0.9584869296227014**0.04797628598288928)*(x[0]**0.6699985550519938)/0.7857297894246632,0.6080333009725971,{'errortest': 0.6089493289440453},"[1, 1, 2, 3, 1, 2, 3, 1]"
"[[0], [0], [1, 0], [2, 1, 2, 3], [1, 2, 0, 0], [0, 0, 1, 0, 2, 0, 2], [1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1]]",0.5933494382455059,7,(((Constant+Constant)**Constant)+(Constant-x[0]+x[0]))*(x[0]+Constant**Constant)*Constant,(((0.8529495579855051+0.44856579578019795)**0.4629999636904951)+(0.14914155018592257-x[0]+x[0]))*(x[0]+0.1883613405871325**0.5379281202034533)*0.6971590389511102,0.6084114297802213,{'errortest': 0.6090575166046159},"[1, 1, 2, 4, 4, 7, 8, 3]"
"[[0], [2], [0], [3, 3], [0, 0, 0], [0, 0], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.6531887663849575,5,(Constant+Constant**Constant),(0.29860492523644067+0.6161738279542186**0.5178536381035619),0.6779781089017247,{'errortest': 0.6673827442480142},"[1, 1, 1, 2, 0, 1, 2, 0]"
"[[0], [2], [2], [2, 3, 3, 2], [1], [0, 3, 0, 0, 2], [1, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1]]",0.6801992085796844,7,((((Constant+x[0])**Constant)**Constant)**Constant),((((0.661914037829751+x[0])**0.5026328268952923)**0.799670577333694)**0.2494944774854485),0.7045086842148507,{'errortest': 0.6938903042866122},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2, 1], [0, 3, 3, 2], [1, 1, 0], [0, 2, 3, 0, 1, 3], [1, 1, 0, 1], [0, 0, 0]]",0.705744234323019,7,(((Constant+Constant)*(x[0]/Constant)**Constant)**Constant),(((0.3828591336748992+0.7669629663363365)*(x[0]/0.7291154649033682)**0.6968514385960206)**0.07083774139669285),0.7300925233442175,{'errortest': 0.7190408941879061},"[1, 1, 1, 1, 2, 3, 4, 1]"
"[[0], [2], [0], [3, 3], [1], [0, 3], [1, 1, 1, 1], [0]]",0.7328247018982139,5,(Constant+Constant**Constant),(0.03878052831677026+0.7378375857597788**0.15449185082522943),0.7576168605132353,{'errortest': 0.7458397423087952},"[1, 1, 1, 2, 0, 1, 2, 0]"
"[[0], [0], [2, 3], [3, 3, 2, 1], [1, 2, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0]]",0.7668485369449446,5,(Constant**Constant)+Constant,(0.3164786005727829**0.25859099246987427)+0.21466680523163995,0.7916330848315742,{'errortest': 0.7794316835982303},"[1, 1, 2, 1, 0, 1, 2, 0]"
"[[0], [0], [2, 1], [3, 3, 2, 1], [0, 0, 0], [0, 2, 1], [1, 1, 0, 0], [0, 0, 0]]",0.7971053560433318,7,(Constant**Constant)+(Constant*(x[0]-x[0]**Constant)),(0.9656138260729246**0.8246149561307837)+(0.8490122995282421*(x[0]-x[0]**0.05844408579320204)),0.8152956864383238,{'errortest': 0.8065349644017775},"[1, 1, 2, 3, 1, 3, 4, 2]"
"[[0], [2], [2], [3, 2], [2], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [1, 0]]",0.8069614070130089,5,((Constant**Constant)**Constant),((0.836830343426588**0.4954310740641813)**0.9993456965949139),0.8317327675125897,{'errortest': 0.8190805178467384},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [3], [2, 1], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.8196961862419628,4,(Constant**Constant),(0.4720623986331627**0.13686740553494903),0.8444626323611493,{'errortest': 0.8316771576996402},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [1, 3], [3, 3, 3, 2], [1, 2, 0], [2, 3, 0, 0, 3, 3], [1, 1, 1, 0, 0, 0, 1], [1]]",0.858565569378335,5,((Constant*Constant)**Constant),((0.3738432483993229*0.45296231544074317)**0.08355058296765128),0.8833153952269452,{'errortest': 0.8701494572198528},"[1, 1, 1, 2, 0, 1, 2, 0]"
"[[0], [2], [2], [1, 3, 3, 2], [0, 2, 0], [0, 2, 3, 0, 1, 3], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0]]",0.896036310859745,7,(((Constant+x[0]*Constant)**Constant)**Constant),(((0.3934643090343365+x[0]*0.05367385431528904)**0.6729512682657595)**0.35793061690569006),0.9206217247595554,{'errortest': 0.9071789563745474},"[1, 1, 1, 1, 2, 2, 3, 1]"
"[[0], [2], [0], [1, 2], [1, 0, 2], [0, 3, 1, 0], [0, 1, 0, 1, 1], [0, 1]]",1.0623549453051355,7,(((x[0]+Constant)/x[1]-Constant)+(Constant**Constant)**Constant),(((x[0]+0.44278468567675233)/x[1]-0.17450028590291433)+(0.15825577739308405**0.5458025147735971)**0.18872415644062357),1.0869808830420993,{'errortest': 1.0723164077005556},"[1, 1, 1, 2, 3, 4, 5, 2]"
"[[0], [0], [0, 0], [3, 2, 3, 1], [2, 1, 2, 0], [0, 3, 3, 1, 0], [1, 1, 0, 1, 0, 0], [1, 1, 1]]",1.5562311072954247,7,Constant+(Constant**Constant)/x[1]/((Constant-x[1])+x[1]),0.1515489540451942+(0.30628225228674355**0.9693947600539016)/x[1]/((0.6479641309275281-x[1])+x[1]),1.580635441941346,{'errortest': 1.5640060661199262},"[1, 1, 2, 4, 3, 5, 6, 3]"
"[[0], [2], [1], [2, 1], [0, 0, 0], [0, 0, 1, 0, 2], [1, 1, 0, 1, 1, 0], [0, 0, 0, 1, 1]]",1.6402639716896041,7,(((Constant+Constant**Constant)+(x[0]-Constant+Constant*x[0]))**Constant),(((0.9364063870760108+0.9852780716161338**0.5543697382778613)+(x[0]-0.43319430746814425+0.7969630866426031*x[0]))**0.9554609597433747),1.629029813499269,{'errortest': 1.6649200266465325},"[1, 1, 1, 2, 3, 5, 6, 2]"
"[[0], [1], [2, 1], [0, 1, 0], [1, 0, 1, 2, 1, 0], [0, 3, 1, 3, 0, 1, 2, 0, 0, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 0, 1, 0, 1, 0, 0]]",1.7063145205977446,7,(((x[1]+Constant)/x[0]-x[1]**Constant)/(((x[0]+x[1])-x[0])*(x[1]+x[0])+Constant/x[0])),(((x[1]+0.4865813164435443)/x[0]-x[1]**0.12310763968999816)/(((x[0]+x[1])-x[0])*(x[1]+x[0])+0.09134943530872386/x[0])),1.7306538724087788,{'errortest': 1.7136708087929249},"[1, 1, 2, 3, 6, 10, 11, 9]"
"[[0], [1], [2, 1], [0, 1, 3, 2], [1, 1, 0, 2], [0, 1, 3, 3, 1, 3, 1], [1, 0, 1, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0]]",1.7347678770974329,7,(((Constant+x[0])-(Constant/x[0])**Constant)/((x[0]-x[0]/Constant)-x[0])),(((0.03001897673756959+x[0])-(0.5312623027898652/x[0])**0.30508454621501124)/((x[0]-x[0]/0.3184764832062117)-x[0])),1.7631203566528022,{'errortest': 1.7461077221450487},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [2], [0], [0, 0], [0, 1, 2, 0], [0, 3, 3, 2, 2, 1], [1, 1, 0, 1, 0, 0, 1], [1, 0, 0]]",2.478488923243913,7,(Constant+Constant/(x[1]/Constant)*x[0]*x[0]-Constant**Constant),(0.11782000826492556+0.20572055848711712/(x[1]/0.3999090881868149)*x[0]*x[0]-0.8704731825135368**0.8060411913653616),2.5026353992711146,{'errortest': 2.484493302564315},"[1, 1, 1, 2, 4, 6, 7, 3]"
"[[0], [0], [2, 0], [0, 3, 0, 2], [1, 2, 0, 0], [3, 0, 3, 0, 1, 0, 3], [1, 1, 1, 1, 1, 1, 1, 0], [0, 0, 0]]",3.3882160780347985,7,((Constant/Constant)+Constant**Constant)/Constant+Constant-Constant+Constant/x[0],((0.9356991091643576/0.9958291407131183)+0.00441325560397221**0.07758361439705119)/0.32548295254454906+0.4662999880365263-0.7700931870138569+0.4531409101427297/x[0],3.358883985451412,{'errortest': 3.376734975121879},"[1, 1, 2, 3, 4, 7, 8, 1]"
"[[0], [2], [3], [], [], [], [0], [1]]",6.6010045168063,5,(x[1]**Constant),(x[1]**0.2409434502284643),6.412473823909242,{'errortest': 6.560425666988468},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [0], [3, 2], [2], [0, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",17.869667218454452,7,(Constant+(x[1]**Constant)**Constant),(0.8217976693464761+(x[1]**0.9380936244024614)**0.3558153395435004),17.324539472926368,{'errortest': 17.74142101632677},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [0], [1, 0], [0, 2, 1, 0], [1, 2, 2, 1, 1, 1, 1], [0, 0, 1, 0, 3, 3, 0, 3, 2, 3, 0], [1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0], [1, 0, 0, 0]]",755.9367645613083,7,((Constant+Constant)+Constant-(x[1]**Constant))+((x[0]/x[0])/(Constant+Constant))/(Constant*Constant)/(Constant+x[0]),((0.9727589057973033+0.9368987258188576)+0.4422146303642792-(x[1]**0.7550346255502985))+((x[0]/x[0])/(0.48260426344875973+0.2672239413677804))/(0.3360391160591518*0.2121762350894173)/(0.7802260227624751+x[0]),707.3036073191237,{'errortest': 743.2521423436651},"[1, 1, 2, 4, 7, 11, 12, 4]"
