genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [1, 0], [0, 3, 3, 2], [1, 2, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.18133282741654,7,((Constant+Constant)+Constant/x[0])+x[0]-(x[0]/Constant**Constant),((0.7784934740937458+0.3269380791047036)+0.7079363756253098/x[0])+x[0]-(x[0]/0.634919493278837**0.32531403914004053),0.16599197230237334,{'errortest': 0.1467110393433667},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [1], [2, 1], [0, 3, 0], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0]]",0.22313006267584543,7,(((Constant+Constant)+(x[1]/Constant)**Constant)-(x[0]-x[0]/x[1]*x[0])),(((0.6328401185118758+0.1731749432189954)+(x[1]/0.8521839992936393)**0.08299688261034288)-(x[0]-x[0]/x[1]*x[0])),0.17503204988945412,{'errortest': 0.19556440350707202},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [2], [0], [3, 2], [2], [0, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",0.23638415766203355,7,(Constant+(x[1]**Constant)**Constant),(0.4955455971309811+(x[1]**0.9424401802225517)**0.012480940193632328),0.25378306995780064,{'errortest': 0.2676177883158216},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0, 2], [0, 1, 3], [2, 2, 1, 0], [3, 0, 3, 0, 2, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1]]",0.29336485600792805,7,(Constant/Constant+((Constant/x[0])+x[0]*Constant)**Constant),(0.16226573247885567/0.2991436544961006+((0.7802524242755102/x[0])+x[0]*0.9436692609003868)**0.5260365215953683),0.28183343100228936,{'errortest': 0.3126278921863702},"[1, 1, 1, 2, 4, 5, 6, 2]"
"[[0], [2], [0], [3, 2], [1], [0, 3], [1, 0, 1], [0]]",0.321030672679194,7,(Constant+((x[0]/Constant)**Constant)**Constant),(0.2576903488736568+((x[0]/0.2348577257021286)**0.19984208007206183)**0.8285586768598767),0.33859697197647554,{'errortest': 0.3487043683438039},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [0], [1, 1], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0]]",0.35427439919283926,7,(((Constant+Constant)+(x[0]-Constant)**Constant)**Constant),(((0.020841394622847065+0.8705513772886495)+(x[0]-0.17826863065417276)**0.5659417136172884)**0.7701322944383951),0.36759406902522546,{'errortest': 0.38222886508881504},"[1, 1, 1, 1, 2, 3, 4, 1]"
"[[0], [2], [3], [], [], [], [0], [1]]",0.36112805625206557,5,(x[1]**Constant),(x[1]**0.03907614127246506),0.388735269624519,{'errortest': 0.384944813866579},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [0, 3, 3, 2], [1, 2, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.37045976574968875,6,(((Constant+Constant)+Constant**Constant)**Constant),(((0.5717361371535595+0.18110815505079014)+0.17937807340731549**0.08974822480062339)**0.6961944047907249),0.39413576782249243,{'errortest': 0.39255256010254286},"[1, 1, 1, 1, 2, 2, 3, 0]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.37312413300259706,6,(((Constant+Constant**Constant)**Constant)**Constant),(((0.9869391306450713+0.6796757100084903**0.44406783931819027)**0.7893256375812291)**0.690455531025632),0.3968364430608664,{'errortest': 0.39509280696691723},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [0], [1, 0], [0, 3, 3, 2], [1, 2, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [1, 0, 0]]",0.3823977530129968,7,((Constant+Constant)+Constant/x[1])+x[0]-(x[0]/Constant**Constant),((0.8466680625654269+0.7377850742608737)+0.7827530335651879/x[1])+x[0]-(x[0]/0.36128393816830107**0.1989249692905396),0.4079435212908561,{'errortest': 0.401964577228366},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [2], [0], [3, 1], [1, 0], [0, 3, 1, 0], [1, 0, 1, 1, 1], [0]]",0.39374537839467144,7,(Constant+((x[0]/Constant)-Constant+Constant)**Constant),(0.30842560279079534+((x[0]/0.5862326512077405)-0.07146347450491353+0.03590323865228773)**0.19319729256611318),0.4142954232393717,{'errortest': 0.4166511645139431},"[1, 1, 1, 2, 2, 4, 5, 1]"
"[[0], [2], [0, 2], [0, 1, 3], [2, 2, 1, 1], [3, 2, 3, 0, 2, 0], [1, 1, 0, 1, 1, 0], [0, 0, 0]]",0.45093843507262654,7,(Constant/Constant*((x[0]/Constant)+(Constant*x[0]))**Constant),(0.9468816057367809/0.6521175967007948*((x[0]/0.8333699645618128)+(0.16028068642413607*x[0]))**0.4973566069248695),0.45460702340170056,{'errortest': 0.47871549130596885},"[1, 1, 1, 2, 4, 5, 6, 2]"
"[[0], [0], [3, 3], [3], [2], [0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0]]",0.4736407416705732,5,Constant+x[0],0.6618298628612203+x[0],0.47724647032767553,{'errortest': 0.5008277720928899},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [0], [3, 3], [3], [2], [0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0]]",0.4753813852992169,5,Constant+x[0],0.5970284919841062+x[0],0.48122020698486084,{'errortest': 0.5012357307766427},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [2], [2], [2, 3, 3, 2], [1, 1, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.6101497883838292,6,((((Constant+Constant)**Constant)**Constant)**Constant),((((0.9608342104030235+0.8573942693224761)**0.31391971063323043)**0.6661010393930396)**0.9256482599168684),0.6349183416285563,{'errortest': 0.6251026037717067},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [0], [1, 0], [0, 3, 3, 2], [2, 2, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.6214293598535451,7,(Constant+Constant+Constant)/x[0]+(x[0]-x[0]**Constant),(0.6054580366114058+0.037142396439853065+0.4196540046287026)/x[0]+(x[0]-x[0]**0.9241646329441034),0.645738357423187,{'errortest': 0.6252391664610085},"[1, 1, 2, 4, 3, 5, 6, 3]"
"[[0], [2], [0], [3, 2], [0, 1, 2, 0], [0, 3], [1, 1, 0, 1], [0, 0, 0]]",0.632747382112562,7,(Constant+(Constant/x[0]**Constant)**Constant),(0.13986595527828904+(0.7414493224490764/x[0]**0.14719449942340856)**0.14833400836067656),0.6577166712261581,{'errortest': 0.6472901041538957},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [0, 2], [0, 1, 2, 0], [0, 0, 3, 1, 1, 3, 2], [1, 1, 1, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0]]",0.6426154537902365,6,((Constant+Constant+(Constant/Constant)**Constant)**Constant),((0.4555077100007001+0.03377882306645874+(0.6912280642230293/0.9056680203200492)**0.5116247568326927)**0.2743128163981695),0.6674012967772103,{'errortest': 0.6569868979267188},"[1, 1, 1, 1, 2, 3, 4, 0]"
"[[0], [2], [2], [0, 3, 3, 2], [1, 2, 0], [0, 2, 1], [1, 1, 1, 0, 0], [1]]",0.7139931583139971,6,(((Constant+Constant)*Constant**Constant)**Constant),(((0.4025129773350695+0.6526244847070491)*0.7136676255970517**0.06055380892179174)**0.37806080096481787),0.7387876713055017,{'errortest': 0.7272642287940262},"[1, 1, 1, 1, 2, 2, 3, 0]"
"[[0], [2], [3], [3, 1], [1, 2], [0, 3, 3], [1, 0, 1, 1], [1]]",0.733666260290678,4,(Constant**Constant),(0.9325429813071239**0.11479612360761171),0.7584582796992276,{'errortest': 0.7466701537220133},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [3, 2, 0], [1, 1], [0, 3, 0], [1, 1, 0, 1], [0, 0, 0]]",0.75940163986296,5,((Constant**Constant)**Constant),((0.26069686012205784**0.029310857033632787)**0.9013815213390677),0.7841881751752224,{'errortest': 0.7720761317123941},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [3], [1, 2], [0, 3, 3, 0], [1, 2, 1], [0, 0, 3, 0, 1, 3], [1, 1, 1, 1, 0, 0, 1], [1, 0, 0]]",0.7643944373988838,3,Constant,0.9598930677341055,0.7891796583042768,{'errortest': 0.7770074971656458},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [2, 2, 1, 1, 3], [0, 1, 1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.7651431358061197,7,(((x[0]*Constant**Constant)**Constant)**Constant),(((x[0]*0.364027110666743**0.12733139479485434)**0.2977496984751915)**0.6680007672122764),0.7882238452869225,{'errortest': 0.7771516768659891},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [3, 3], [2, 3, 3], [1, 2, 0], [0, 0, 3, 0, 1, 3], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0]]",0.7912157384965188,4,(Constant**Constant),(0.6767112267604214**0.18047276750654595),0.8159927275868064,{'errortest': 0.8035115853612683},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [1, 1], [2, 1], [0, 3, 0], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.817454149464139,7,(((Constant+(Constant/x[0]))**Constant)**Constant),(((0.6007080688287288+(0.08329886454795765/x[0]))**0.295814739005822)**0.9347661113867913),0.8425757510590909,{'errortest': 0.8295844976145033},"[1, 1, 1, 1, 2, 2, 3, 1]"
"[[0], [0], [3, 3], [3, 2], [2, 2], [0, 3], [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0]]",0.8444455116721609,5,x[0]+x[0],x[0]+x[0],0.8377076848469703,{'errortest': 0.8714215741533423},"[1, 1, 2, 0, 0, 1, 2, 2]"
"[[0], [2], [3, 3], [3], [0, 0, 0], [0, 0, 1], [1, 1, 1, 1, 0, 1], [1, 0, 0]]",0.9932059762725786,4,(Constant**Constant),(0.546431585796657**0.5354454018046111),1.0178878188426026,{'errortest': 1.0036484020491179},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [1, 0], [1, 3, 3, 2], [1, 0, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 1, 1]]",1.1098446739940708,7,((((Constant+Constant)+Constant/x[0])+x[1])**Constant),((((0.7546863243625208+0.08028086157706638)+0.6912413706643696/x[0])+x[1])**0.11636602114481076),1.0636420545733836,{'errortest': 1.1086486222727898},"[1, 1, 1, 2, 2, 4, 5, 2]"
"[[0], [2], [2], [3, 2], [0, 1, 2, 0], [0, 3, 0], [1, 1, 0, 1], [0, 0, 0]]",1.2378880742547078,5,((Constant**Constant)**Constant),((0.3548584767100953**0.7613722861285205)**0.9464758520512304),1.2624415075247555,{'errortest': 1.2468792796814319},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [3], [0, 2], [], [0, 3, 0], [1, 1, 0, 1], [0]]",1.2510328141332723,4,(Constant**Constant),(0.2324107846267156**0.5312063230773507),1.2755797197151886,{'errortest': 1.2599618324982353},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [0], [2, 1], [2, 1, 2, 2], [0, 3, 0, 0, 2], [1, 0, 0, 1, 1, 0], [0, 1, 0, 1, 1]]",1.4916924493473345,7,((Constant**Constant)+((x[0]/x[1])+Constant)**Constant),((0.016411383274589353**0.8014604653000534)+((x[0]/x[1])+0.16759743081008727)**0.9614048703587361),1.5161162686848657,{'errortest': 1.4996703323358689},"[1, 1, 1, 2, 3, 3, 4, 2]"
"[[0], [2], [3], [], [], [], [1, 1, 1, 0, 0, 0, 1], [1, 0, 0]]",1.5526249094349795,4,(Constant**Constant),(0.08138584488056111**0.742492380630659),1.5770373119501844,{'errortest': 1.5604123761176045},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [0, 3], [0, 3, 3, 2], [2, 2], [0, 0, 3, 0, 1, 3], [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0]]",6.716269661699435,7,x[0]+x[0]+Constant/Constant,x[0]+x[0]+0.5008259653271325/0.07991071451388032,6.70633567059381,{'errortest': 6.740357327780709},"[1, 1, 2, 2, 2, 3, 4, 2]"
"[[0], [2], [2], [0, 2], [2, 0, 2, 0], [0, 3, 0], [0, 1, 0, 1], [1, 0, 0]]",53.61803871177893,7,((x[1]+Constant/x[0]**Constant)**Constant),((x[1]+0.16715691922585552/x[0]**0.3025553953456699)**0.45679918672744746),51.476695767749455,{'errortest': 53.09035617057625},"[1, 1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [2, 1], [0, 3, 0], [1, 2, 0, 2], [1, 0, 0], [0, 1, 0, 1, 0, 0, 0, 0], [1, 1]]",216.7418961315104,7,(((x[1]-Constant)+x[1]**Constant)**Constant),(((x[1]-0.6895206592602157)+x[1]**0.19939821014003511)**0.6126395241680028),205.47469656585494,{'errortest': 213.866654020956},"[1, 1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [2], [0, 3, 0], [1, 1], [0, 0, 3, 1, 1, 3, 2], [1, 0, 0, 1], [1, 0, 0, 1, 0]]",4682.780517798918,7,(((Constant+x[1])+(x[0]/Constant)**Constant)**Constant),(((0.9022209502263058+x[1])+(x[0]/0.5676245879500419)**0.21826627589487613)**0.9597579097814499),4304.344221927613,{'errortest': 4579.71378713425},"[1, 1, 1, 1, 2, 3, 4, 2]"
"[[0], [0], [2, 3], [3], [2], [0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0, 0]]",6684.815139563906,5,(Constant**Constant)+x[1],(0.7306043277489332**0.8771495602948711)+x[1],6121.964668765411,{'errortest': 6530.400027453322},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [0], [1, 0], [0, 3, 1, 0], [1, 2, 0, 1, 2, 0], [0, 3, 0, 3, 1, 1, 1, 0, 0, 0], [1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 1, 0, 1]]",13370.814476602372,7,((Constant+Constant)/Constant+x[0])/(x[0]-x[0]-(Constant-x[1]))+x[1]+x[0]+x[1],((0.34788378835711997+0.06390373089470802)/0.4761095935643307+x[0])/(x[0]-x[0]-(0.3082105257828822-x[1]))+x[1]+x[0]+x[1],12245.151425847846,{'errortest': 13062.004100018601},"[1, 1, 2, 4, 6, 10, 11, 7]"
"[[0], [0], [0, 2], [0, 0, 1], [0, 0, 1, 2, 0, 1], [0, 3, 0, 0, 1, 0, 2, 2, 0, 2], [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 1, 1, 0, 1]]",3555371.870578347,7,x[0]+x[1]/x[1]+Constant+(x[0]-x[1])+x[1]*((x[0]*Constant+(Constant*x[1]))**Constant),x[0]+x[1]/x[1]+0.08751308261620316+(x[0]-x[1])+x[1]*((x[0]*0.3954469345212024+(0.3731791960661298*x[1]))**0.795689742264355),3023164.122403204,{'errortest': 3388140.643386814},"[1, 1, 2, 3, 6, 10, 11, 8]"
"[[0], [2], [2], [2, 1], [0, 1, 2, 0], [1, 3], [1, 1, 0, 1], [0]]",9999999.0,6,(((Constant-Constant**Constant)**Constant)**Constant),(((0.763594747125407-0.7649053956858513**0.36705545624889424)**0.920276592087192)**0.10063282764214676),9999999.0,{'errortest': 9999999},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [0], [0, 2], [3, 2, 1], [1, 2, 0], [3, 3, 0, 2, 1], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1]]",9999999.0,7,Constant/((x[0]/Constant)**Constant)+((x[0]*x[0]-x[1])**Constant),0.5182248300905102/((x[0]/0.6462390315562255)**0.4875611194055548)+((x[0]*x[0]-x[1])**0.20158416693429881),9999999.0,{'errortest': 9999999},"[1, 1, 2, 3, 3, 5, 6, 4]"
"[[0], [1], [1, 0], [0, 3, 2, 2], [1, 2, 1, 2], [0, 0, 3, 3, 1, 3, 3], [1, 1, 0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 0]]",9999999.0,7,(((Constant+Constant)+x[0]/Constant)/((x[0]-x[0])**Constant)/(x[1]**Constant)),(((0.26535747046711733+0.21512605517798367)+x[0]/0.12370503447107484)/((x[0]-x[0])**0.7920045668558094)/(x[1]**0.2898008308530501)),9999999.0,{'errortest': 9999999},"[1, 1, 2, 4, 4, 6, 7, 4]"
"[[0], [2], [2], [0, 3, 3, 2], [1, 1], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0]]",9999999.0,7,(((Constant+Constant)+(x[0]-Constant)**Constant)**Constant),(((0.992701650475929+0.7416933535175292)+(x[0]-0.8656024111471631)**0.3096019469295054)**0.9638723029311161),9999999.0,{'errortest': 9999999},"[1, 1, 1, 1, 2, 3, 4, 1]"
"[[0], [2], [2], [0, 1], [0, 1, 2, 0], [0, 1, 0, 0, 2], [1, 0, 0, 0], [0, 1, 0, 1, 1]]",9999999.0,7,((Constant+x[0]-(x[1]+x[0])**Constant)**Constant),((0.5356675538312387+x[0]-(x[1]+x[0])**0.06532388921291366)**0.9372931691070739),9999999.0,{'errortest': 9999999},"[1, 1, 1, 1, 2, 3, 4, 3]"
"[[0], [2], [2], [0], [1, 1], [0, 0, 1], [1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0]]",9999999.0,7,(((Constant+x[0])+(Constant-x[0])**Constant)**Constant),(((0.9871779970279473+x[0])+(0.05722535915863336-x[0])**0.8439520432168056)**0.5332818777074109),9999999.0,{'errortest': 9999999},"[1, 1, 1, 1, 2, 3, 4, 2]"
