genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [1, 0], [0, 3, 3, 2], [1, 2, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.18133282741654,7,((Constant+Constant)+Constant/x[0])+x[0]-(x[0]/Constant**Constant),((0.7784934740937458+0.3269380791047036)+0.7079363756253098/x[0])+x[0]-(x[0]/0.634919493278837**0.32531403914004053),0.16599197230237334,{'errortest': 0.1467110393433667},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [1], [2, 1], [0, 3, 0], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0]]",0.22313006267584543,7,(((Constant+Constant)+(x[1]/Constant)**Constant)-(x[0]-x[0]/x[1]*x[0])),(((0.6328401185118758+0.1731749432189954)+(x[1]/0.8521839992936393)**0.08299688261034288)-(x[0]-x[0]/x[1]*x[0])),0.17503204988945412,{'errortest': 0.19556440350707202},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [2], [0], [3, 2], [2], [0, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",0.23638415766203355,7,(Constant+(x[1]**Constant)**Constant),(0.4955455971309811+(x[1]**0.9424401802225517)**0.012480940193632328),0.25378306995780064,{'errortest': 0.2676177883158216},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [1], [3, 1], [3, 1, 3], [2, 2], [0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0]]",0.2438128039588818,7,(Constant+(x[0]+(Constant-x[0]))),(0.8260868377304398+(x[0]+(0.9752424025069167-x[0]))),0.2414944047637742,{'errortest': 0.2717828941804049},"[1, 1, 2, 2, 2, 3, 4, 2]"
"[[0], [2], [0], [3, 2], [2, 1, 2], [0, 3, 0, 3, 2], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1]]",0.28189989965710643,7,(Constant+(x[0]**Constant)**Constant),(0.7259601244226902+(x[0]**0.27899968328552993)**0.7842840615036503),0.2872005845795843,{'errortest': 0.31327578549256535},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0, 2], [0, 1, 3], [2, 2, 1, 0], [3, 0, 3, 0, 2, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1]]",0.29336485600792805,7,(Constant/Constant+((Constant/x[0])+x[0]*Constant)**Constant),(0.16226573247885567/0.2991436544961006+((0.7802524242755102/x[0])+x[0]*0.9436692609003868)**0.5260365215953683),0.28183343100228936,{'errortest': 0.3126278921863702},"[1, 1, 1, 2, 4, 5, 6, 2]"
"[[0], [1], [1, 0], [0, 3, 3, 2], [1, 2, 1], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.310446144778691,7,(((Constant+Constant)+Constant/x[0])+x[0]-((x[0]/Constant)**Constant)),(((0.03003219851961647+0.706464769532091)+0.6534238813577522/x[0])+x[0]-((x[0]/0.8047112402207238)**0.06693159899217893)),0.3359773506295403,{'errortest': 0.33453977128276013},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [2], [0], [3, 2], [1], [0, 3], [1, 0, 1], [0]]",0.321030672679194,7,(Constant+((x[0]/Constant)**Constant)**Constant),(0.2576903488736568+((x[0]/0.2348577257021286)**0.19984208007206183)**0.8285586768598767),0.33859697197647554,{'errortest': 0.3487043683438039},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.33136678419924337,6,(((Constant+Constant**Constant)**Constant)**Constant),(((0.8122815105590622+0.8013441992684918**0.07293655215196637)**0.8446568109499792)**0.7413904218812493),0.35433304884137495,{'errortest': 0.3554753618691288},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [0, 2], [3, 3], [2, 2, 1, 1], [0, 2, 3, 0, 1, 3], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 1]]",0.33724017286026564,6,(Constant+x[0]**Constant),(0.7602552601518897+x[0]**0.40094777619312694),0.33971612910918014,{'errortest': 0.3676602877175422},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [2], [0], [3, 2], [1, 0], [0, 3, 1, 0], [1, 1, 0], [0]]",0.33802505985329206,7,(Constant+((Constant/x[0])**Constant)**Constant),(0.42536355565499306+((0.9715850549721252/x[0])**0.6909586069683074)**0.06530130287536329),0.36186560972891835,{'errortest': 0.361174985821294},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [0], [3, 2], [1, 0], [0, 3, 1, 0], [1, 1, 0], [0]]",0.34046496402978077,7,(Constant+((Constant/x[0])**Constant)**Constant),(0.9937804199514927+((0.45667281981099006/x[0])**0.597634308485299)**0.06712233431858694),0.32685722669753936,{'errortest': 0.35821157087483163},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [0], [3, 3], [0, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0]]",0.5070189368314221,5,(Constant+Constant**Constant),(0.5708051537114263+0.49339923220795356**0.5796150449308213),0.5316252643147256,{'errortest': 0.5242801274551389},"[1, 1, 1, 2, 0, 1, 2, 0]"
"[[0], [1], [0, 2], [3, 3, 3], [0, 1, 0, 2], [0, 0], [1, 1, 0, 1], [0, 0, 0]]",0.5847620268966641,6,(Constant+Constant+(x[0]**Constant)),(0.6672320974872683+0.5013003655670462+(x[0]**0.392833393353308)),0.571845887256801,{'errortest': 0.6044285643104265},"[1, 1, 2, 3, 0, 2, 3, 1]"
"[[0], [1], [0, 2], [3, 2, 3], [0, 0, 0], [0, 3, 3], [1, 0, 1, 1], [0]]",0.6119659196508735,7,(Constant+(x[0]/Constant**Constant)/(Constant**Constant)),(0.07870660750349323+(x[0]/0.05151756302316701**0.011277149318135615)/(0.6167688411105915**0.4279239219832117)),0.6209026108055988,{'errortest': 0.6283559879210806},"[1, 1, 2, 3, 1, 3, 4, 1]"
"[[0], [2], [0], [3, 2], [1, 0], [0, 3, 1, 0], [1, 1, 0], [1, 0]]",0.6773503910520798,7,(Constant+((Constant/x[1])**Constant)**Constant),(0.9220529183452341+((0.5622689775993259/x[1])**0.3672972851394647)**0.5988173975887285),0.6997560228954938,{'errortest': 0.6905169143751018},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [1], [3, 1], [3, 1, 3], [2, 2], [0, 0, 3, 0, 1, 3, 2], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0]]",0.680103924854348,7,(Constant+(x[0]+(Constant/x[0]))),(0.6884942017926069+(x[0]+(0.5503866205615948/x[0]))),0.6621564046924667,{'errortest': 0.6917713401949923},"[1, 1, 2, 2, 2, 3, 4, 2]"
"[[0], [2], [1], [0, 3, 3, 2], [1, 1, 0], [3, 0, 3, 3], [0, 1, 1, 0, 0], [0, 0, 0]]",0.715779309056111,7,(((x[0]/Constant)+(Constant/x[0])/x[0])**Constant),(((x[0]/0.7051216817194323)+(0.16623979097953534/x[0])/x[0])**0.021843435335174854),0.7405414658797392,{'errortest': 0.7290078407418139},"[1, 1, 1, 2, 2, 4, 5, 3]"
"[[0], [2], [2], [2, 3, 3, 2], [1], [0, 3, 0, 0, 2], [1, 0, 0, 1, 1, 0], [0, 0, 0, 1, 1]]",0.7215925603465921,7,((((Constant+x[0])**Constant)**Constant)**Constant),((((0.3556783069196542+x[0])**0.3203909895784116)**0.23661078429154303)**0.24036788301237277),0.7462813364709503,{'errortest': 0.7347335148161841},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.7247225291575254,6,(((Constant+Constant**Constant)**Constant)**Constant),(((0.8655316510500418+0.7229352242299589**0.011756600531548256)**0.5899815792157131)**0.003782202493565756),0.7495158839914196,{'errortest': 0.7378461596760971},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [2], [2, 1], [1, 1], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.7264233820035492,6,((((Constant+Constant)**Constant)**Constant)**Constant),((((0.26835503750267287+0.18698189341855243)**0.9078436438092042)**0.012640056261916222)**0.043827056479711524),0.7512165078284092,{'errortest': 0.7395240238088504},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [2], [0], [2, 1], [0, 2, 1], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0]]",0.7358554396311532,7,((Constant+(x[0]*Constant)**Constant)**Constant),((0.62444097755832+(x[0]*0.2730078265760334)**0.8664972874224685)**0.1568259144581372),0.7603220189011977,{'errortest': 0.7487383297537203},"[1, 1, 1, 1, 2, 2, 3, 1]"
"[[0], [2], [0], [3, 3], [1], [0, 3, 1, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0]]",0.7582188743467411,6,(Constant+x[0]**Constant),(0.00683604853904296+x[0]**0.49217423670679583),0.7785423130981117,{'errortest': 0.7693306315865887},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [2], [0], [3, 3], [1, 0], [0, 0], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.7841777667057762,5,(Constant+Constant**Constant),(0.2852221507682131+0.5814944408172278**0.7831142840014487),0.808957092880913,{'errortest': 0.7965548254791776},"[1, 1, 1, 2, 0, 1, 2, 0]"
"[[0], [2], [3], [3, 2], [2], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [1, 0]]",0.7854681474136425,4,(Constant**Constant),(0.7492686595945179**0.22198992963313213),0.8102470539241858,{'errortest': 0.7978302112251503},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [0], [3, 2], [1, 0], [0, 3], [0, 1, 0], [0, 0]]",0.7977080482174701,4,x[0],x[0],0.813507506547458,{'errortest': 0.8063094361250236},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [2], [2, 1], [0, 3, 3], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 1], [1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 1]]",0.8414148510767444,7,(((Constant+Constant)+(x[1]/Constant)**Constant)**Constant),(((0.750985892112792+0.09135346412670997)+(x[1]/0.3906346148089733)**0.6454412500790889)**0.14614505086038132),0.8035651150909382,{'errortest': 0.8441551783900211},"[1, 1, 1, 1, 2, 3, 4, 1]"
"[[0], [2], [3, 1], [3, 1, 3], [2, 2], [0, 0, 1], [1, 1, 0], [0]]",0.9832006040399575,4,(Constant**Constant),(0.6910204117360518**0.8374664133404258),1.0078877727114552,{'errortest': 0.9937173756583304},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3, 1], [3, 2], [0, 1, 0, 2], [0, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0]]",1.146927475561423,4,(Constant**Constant),(0.3636698030162303**0.561802777755698),1.171527412742336,{'errortest': 1.156387316746011},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 1], [3, 2, 3, 1], [2, 2], [2, 3, 0, 3, 2], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1]]",1.2992053215057093,6,(Constant*(x[0]/(Constant**Constant))),(0.2607490433690103*(x[0]/(0.5801660212128164**0.843133550888186))),1.3209874489263462,{'errortest': 1.305026932605542},"[1, 1, 2, 2, 1, 2, 3, 1]"
"[[0], [2], [0], [0, 3, 3, 2], [0, 0, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 1, 0, 1], [0, 0, 0]]",1.3159113527983333,7,(Constant+Constant+Constant/x[0]+Constant**Constant),(0.8580795902190026+0.7327389775158024+0.7700359360902244/x[0]+0.1526719804073392**0.27817124834682616),1.2806181648538408,{'errortest': 1.2942265502595365},"[1, 1, 1, 2, 2, 4, 5, 1]"
"[[0], [1], [0, 2], [3, 2, 1], [1, 2, 2], [0, 3, 1, 3], [1, 0, 1, 1, 0], [0, 1]]",1.431232635918102,7,(Constant+((x[0]/Constant)**Constant)-((Constant/x[1])**Constant)),(0.9503038817133168+((x[0]/0.06711730376589076)**0.27795459844977066)-((0.471988327585412/x[1])**0.4934089779684011)),1.4145244987895138,{'errortest': 1.4445261551807589},"[1, 1, 2, 3, 3, 4, 5, 2]"
"[[0], [1], [2, 3], [1], [2, 0, 0, 0], [0, 0, 1], [1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0]]",1.6550479178169462,6,(((Constant+Constant+Constant)**Constant)-x[0]),(((0.5760786860759153+0.27934013988452777+0.24687657428533394)**0.9134431594247807)-x[0]),1.6840561069373248,{'errortest': 1.6690045530890054},"[1, 1, 2, 1, 2, 3, 4, 1]"
"[[0], [1], [2, 1], [0, 1, 0], [1, 0, 1, 2, 1, 0], [0, 3, 1, 3, 0, 0, 2, 0, 0, 3], [0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 1, 0, 0]]",1.7099493544751763,7,(((x[0]+Constant)/x[0]-x[1]**Constant)/(((x[0]+x[0])+x[0])*(x[1]+x[0])+Constant/x[0])),(((x[0]+0.9604725358820015)/x[0]-x[1]**0.47039959928346353)/(((x[0]+x[0])+x[0])*(x[1]+x[0])+0.028162093252324216/x[0])),1.734438577828317,{'errortest': 1.7173108752602038},"[1, 1, 2, 3, 6, 10, 11, 9]"
"[[0], [2], [0, 2], [0, 1, 3], [2, 2, 1, 0], [3, 0, 3, 0, 2, 0], [1, 1, 1, 1, 0, 1], [0, 0, 0, 1]]",1.8462355515801276,7,(Constant/Constant+((Constant/Constant)+x[0]*Constant)**Constant),(0.9433292023190121/0.38341245716696015+((0.20392787994850126/0.4825625697062692)+x[0]*0.6406578464226745)**0.5900425740023769),1.8269142764932875,{'errortest': 1.853529797757691},"[1, 1, 1, 2, 4, 5, 6, 1]"
"[[0], [2], [0], [3, 2], [2], [0, 3], [1, 0, 1], [1, 0]]",2.9295359046478864,7,(Constant+(x[1]**Constant)**Constant),(0.7993507726786209+(x[1]**0.3047432204048428)**0.5005579458223544),2.8593641500981093,{'errortest': 2.9185584442196824},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0, 2], [3, 2], [2, 2, 1, 1], [0, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",11.48375006064449,7,(Constant+(x[1]**Constant)**Constant),(0.4893586574148877+(x[1]**0.3815163292422268)**0.7585156125613169),11.155082848064938,{'errortest': 11.408726532955857},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [0], [0, 1], [1, 2, 2, 3], [1, 0, 2, 1], [0, 3, 1, 0, 0, 0, 3], [0, 1, 0, 1, 0, 0, 0, 0], [0, 1, 1, 0, 0, 1]]",13.546980069921375,7,((x[0]+Constant)/x[1]-Constant)+(x[1]**Constant)+(((x[0]+x[0])**Constant)/x[1]),((x[0]+0.5389528410650851)/x[1]-0.8965346052513226)+(x[1]**0.31671831520274507)+(((x[0]+x[0])**0.2321418863833289)/x[1]),13.097656285671311,{'errortest': 13.442162691650978},"[1, 1, 2, 4, 4, 7, 8, 6]"
"[[0], [1], [2, 1], [0, 3, 0], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 0, 1, 0, 1, 1, 0], [0, 0, 0, 1, 0]]",14.82986343331666,7,(((Constant+Constant)+(x[0]/Constant)**Constant)-(x[0]-Constant/Constant*x[0])),(((0.7919937745304764+0.4049490562012872)+(x[0]/0.23840808352654608)**0.6412236826164737)-(x[0]-0.42683703183715316/0.03367160787690382*x[0])),14.875887814463766,{'errortest': 14.969415296885051},"[1, 1, 2, 3, 4, 7, 8, 3]"
"[[0], [1], [0, 1], [3, 2, 3, 1], [1, 1, 0], [3, 3, 1, 0, 0, 3, 2], [0, 1, 0, 1, 0, 0, 0, 0], [0, 1, 0, 1, 1, 0]]",30.146168508750925,7,(x[0]/((Constant/x[1])**Constant)-(Constant+((x[0]+x[1])/x[1]*x[0]))),(x[0]/((0.4945235575762935/x[1])**0.3616215462318131)-(0.7143473970217179+((x[0]+x[1])/x[1]*x[0]))),29.45125128071529,{'errortest': 30.29815650897246},"[1, 1, 2, 4, 3, 7, 8, 6]"
"[[0], [0], [0, 0], [2, 3, 3, 2], [0, 0, 0], [0, 2, 1, 1, 1], [1, 1, 0, 0, 0, 0], [0, 1, 0, 1, 1]]",4040.491674697712,7,(Constant+Constant**Constant)*x[0]-x[1]-(x[0]-x[1]**Constant),(0.6777847605751443+0.5155931620880917**0.3537834573875338)*x[0]-x[1]-(x[0]-x[1]**0.8952518031440655),3677.113422798907,{'errortest': 3939.6744487696546},"[1, 1, 2, 4, 2, 5, 6, 4]"
"[[0], [2], [0, 2], [0, 1, 3], [2, 2, 2, 0], [3, 0, 3, 0, 2, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 1, 0, 1]]",6323.918240856846,7,(Constant/Constant+(Constant/x[0]+x[1])**Constant),(0.7290471976902146/0.21459793572701946+(0.8759680293007015/x[0]+x[1])**0.993667020744678),5795.0809942102,{'errortest': 6178.988497260957},"[1, 1, 1, 2, 4, 4, 5, 2]"
"[[0], [1], [3, 1], [0, 3, 0], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [0, 1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0]]",6682.043708563638,7,(x[1]+((Constant+x[0])/(Constant-x[0])-Constant)),(x[1]+((0.013176191118914327+x[0])/(0.2858729951590573-x[0])-0.4917943119153668)),6119.2242893176945,{'errortest': 6527.656473817265},"[1, 1, 2, 2, 2, 5, 6, 3]"
