genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [1, 0], [0, 3, 3, 2], [1, 2, 0], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.18133282741654,7,((Constant+Constant)+Constant/x[0])+x[0]-(x[0]/Constant**Constant),((0.7784934740937458+0.3269380791047036)+0.7079363756253098/x[0])+x[0]-(x[0]/0.634919493278837**0.32531403914004053),0.16599197230237334,{'errortest': 0.1467110393433667},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [1], [2, 1], [0, 3, 0], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 1, 0]]",0.22313006267584543,7,(((Constant+Constant)+(x[1]/Constant)**Constant)-(x[0]-x[0]/x[1]*x[0])),(((0.6328401185118758+0.1731749432189954)+(x[1]/0.8521839992936393)**0.08299688261034288)-(x[0]-x[0]/x[1]*x[0])),0.17503204988945412,{'errortest': 0.19556440350707202},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [2], [0], [3, 2], [2], [0, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",0.23638415766203355,7,(Constant+(x[1]**Constant)**Constant),(0.4955455971309811+(x[1]**0.9424401802225517)**0.012480940193632328),0.25378306995780064,{'errortest': 0.2676177883158216},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [1], [3, 1], [3, 1, 3], [2, 2], [0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0]]",0.2438128039588818,7,(Constant+(x[0]+(Constant-x[0]))),(0.8260868377304398+(x[0]+(0.9752424025069167-x[0]))),0.2414944047637742,{'errortest': 0.2717828941804049},"[1, 1, 2, 2, 2, 3, 4, 2]"
"[[0], [2], [0], [3, 2], [2, 1, 2], [0, 3, 0, 3, 2], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1]]",0.28189989965710643,7,(Constant+(x[0]**Constant)**Constant),(0.7259601244226902+(x[0]**0.27899968328552993)**0.7842840615036503),0.2872005845795843,{'errortest': 0.31327578549256535},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0, 2], [0, 1, 3], [2, 2, 1, 0], [3, 0, 3, 0, 2, 0], [1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1]]",0.29336485600792805,7,(Constant/Constant+((Constant/x[0])+x[0]*Constant)**Constant),(0.16226573247885567/0.2991436544961006+((0.7802524242755102/x[0])+x[0]*0.9436692609003868)**0.5260365215953683),0.28183343100228936,{'errortest': 0.3126278921863702},"[1, 1, 1, 2, 4, 5, 6, 2]"
"[[0], [2], [0], [3, 2], [2, 1, 2], [0, 3, 0, 3, 2], [1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1]]",0.29998720514386246,6,(Constant+(Constant**Constant)**Constant),(0.5055095882493548+(0.19874482362756873**0.16668131261233998)**0.07090704725654384),0.3220106800087754,{'errortest': 0.3260237505168888},"[1, 1, 1, 2, 1, 1, 2, 0]"
"[[0], [1], [1, 0], [0, 3, 3, 2], [1, 2, 1], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.310446144778691,7,(((Constant+Constant)+Constant/x[0])+x[0]-((x[0]/Constant)**Constant)),(((0.03003219851961647+0.706464769532091)+0.6534238813577522/x[0])+x[0]-((x[0]/0.8047112402207238)**0.06693159899217893)),0.3359773506295403,{'errortest': 0.33453977128276013},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [2], [0], [3, 2], [1], [0, 3], [1, 0, 1], [0]]",0.321030672679194,7,(Constant+((x[0]/Constant)**Constant)**Constant),(0.2576903488736568+((x[0]/0.2348577257021286)**0.19984208007206183)**0.8285586768598767),0.33859697197647554,{'errortest': 0.3487043683438039},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [0, 0, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.33136678419924337,6,(((Constant+Constant**Constant)**Constant)**Constant),(((0.8122815105590622+0.8013441992684918**0.07293655215196637)**0.8446568109499792)**0.7413904218812493),0.35433304884137495,{'errortest': 0.3554753618691288},"[1, 1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [0, 2], [3, 3], [2, 2, 1, 1], [0, 2, 3, 0, 1, 3], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 1]]",0.33724017286026564,6,(Constant+x[0]**Constant),(0.7602552601518897+x[0]**0.40094777619312694),0.33971612910918014,{'errortest': 0.3676602877175422},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [2], [0], [3, 2], [2, 1, 2], [0, 3, 0, 3, 2], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 1]]",0.37737169976827434,7,(Constant+(x[0]**Constant)**Constant),(0.4092661933725077+(x[0]**0.13069304158692752)**0.8806618410490149),0.3993741754781837,{'errortest': 0.40025029396801004},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0], [3, 2], [1, 0], [0, 3, 1, 0], [1, 1, 0], [0]]",0.48084527167595514,7,(Constant+((Constant/x[0])**Constant)**Constant),(0.3526384111868205+((0.783483488199259/x[0])**0.7234669613631792)**0.9073373721429903),0.508514492964357,{'errortest': 0.4933030822128629},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [1], [0, 2], [0, 3, 0], [2, 2, 1, 1], [0, 0, 3, 1, 1, 3, 2], [1, 0, 1, 0, 0, 0, 1], [0, 0, 0, 1, 1]]",0.5055408438986257,7,(Constant+x[0]+Constant/((x[0]-x[0])-(x[1]/Constant)**Constant)),(0.46434925156272033+x[0]+0.0057634082563613465/((x[0]-x[0])-(x[1]/0.27281235159066597)**0.9063475380040635)),0.5153377482529748,{'errortest': 0.5275188218730209},"[1, 1, 2, 3, 4, 6, 7, 4]"
"[[0], [2], [0], [3, 2], [2, 1, 0, 2], [0, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",0.5187280030247204,7,(Constant+(x[1]**Constant)**Constant),(0.1594429698180736+(x[1]**0.01375995636786198)**0.5044753731842637),0.5439713363455763,{'errortest': 0.5358575248993902},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [1], [3, 2], [3, 1, 3], [0, 1, 0, 2], [0, 0, 3, 1, 3], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1]]",0.5273213611780863,6,(Constant+(x[0]**Constant)),(0.2486252909287775+(x[0]**0.26423870842109576)),0.5490724673342366,{'errortest': 0.5446581208033213},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [2], [0], [3, 3], [1], [0, 3, 1, 0], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0]]",0.5398237432913755,6,(Constant+x[0]**Constant),(0.33883072430862127+x[0]**0.8423433607024893),0.5540235296996138,{'errortest': 0.5581360065588619},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [0], [1, 2], [0, 3, 1, 2], [1, 0, 0, 2], [0, 0, 3, 0, 1, 3, 1], [1, 0, 1, 0, 0, 0, 1, 1], [0, 0, 0, 0]]",0.5745133553381808,7,((Constant+x[0])+Constant/x[0]+x[0])-((x[0]/Constant-Constant)**Constant),((0.2877423523492575+x[0])+0.8820436339033159/x[0]+x[0])-((x[0]/0.05639182788844177-0.9138048216137763)**0.06130007225381806),0.5635417102669792,{'errortest': 0.5965655148693503},"[1, 1, 2, 3, 4, 7, 8, 4]"
"[[0], [2], [1, 0], [0, 3, 3, 2], [0, 0, 0], [2, 0, 3, 0, 1, 3, 3], [0, 1, 1, 1, 0, 0, 1, 1], [0, 0, 0]]",0.5752086811775097,7,((x[0]*Constant+Constant/Constant+x[0])**Constant),((x[0]*0.4786334365981003+0.08262984837940357/0.6131871169653482+x[0])**0.4132224335379713),0.5950181721320001,{'errortest': 0.5911453291235819},"[1, 1, 1, 2, 2, 4, 5, 2]"
"[[0], [2], [0, 2], [3, 2], [1, 0], [0, 3, 1, 0], [0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 1]]",0.5922934303362872,6,(x[0]+((Constant/Constant)**Constant)**Constant),(x[0]+((0.8455894211376566/0.8619022770897169)**0.5744919790171559)**0.15021291087774957),0.5856958805589463,{'errortest': 0.6194836963889188},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [1], [2, 3], [2, 1], [0, 2, 1], [0, 0, 3, 0, 1, 3], [1, 1, 0, 1], [0, 0, 0, 1, 1]]",0.606343209764148,6,(((Constant+Constant**Constant)**Constant)+x[0]),(((0.6903744185312055+0.022884227463086604**0.2787773750143713)**0.5462882012028105)+x[0]),0.5992644835372937,{'errortest': 0.6332771999396877},"[1, 1, 2, 1, 1, 2, 3, 1]"
"[[0], [1], [1, 0], [0, 3, 3, 2], [1, 2, 1], [0, 0, 3, 0, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.6222387301406198,7,(((Constant+Constant)+Constant/x[0])+x[0]-((x[0]/Constant)**Constant)),(((0.18051926054972378+0.6004671793698998)+0.36675558470922265/x[0])+x[0]-((x[0]/0.691337595320769)**0.2302731968687204)),0.6473087987040672,{'errortest': 0.636993415508101},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [1], [3, 0], [2, 2, 0, 2], [0, 0, 0, 1, 1, 0], [0, 0, 3, 2, 1, 3, 0, 2, 0, 2, 1], [1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0], [0, 0, 0, 1, 1]]",0.6931606443569553,7,(Constant+(Constant+x[0]**Constant)/(Constant*Constant**Constant)),(0.3803425445242721+(0.43732172047400497+x[0]**0.5089217859336684)/(0.8234732769947843*0.8397224283574974**0.36517009716913007)),0.6813822896212806,{'errortest': 0.7149384226816797},"[1, 1, 2, 2, 2, 4, 5, 1]"
"[[0], [2], [2], [2, 1], [1, 1], [0, 0, 1], [1, 0, 0, 1], [0, 0, 0, 1]]",0.7194103616248848,7,((((Constant+x[0])**Constant)**Constant)**Constant),((((0.814595715299172+x[0])**0.4397476908595802)**0.18554317199257653)**0.1501778030747979),0.7441549977309515,{'errortest': 0.7325947688547699},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [3, 1], [0], [2, 1], [0, 0, 1], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0]]",0.7480982835837926,4,(Constant**Constant),(0.3758964989435898**0.023872365973062748),0.7728875070644349,{'errortest': 0.7609147686943869},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3, 1], [3, 2], [2, 2], [0, 3, 1, 0], [1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0]]",0.7698245495693329,4,(Constant**Constant),(0.9023514240447004**0.4559706453884994),0.794608258215939,{'errortest': 0.7823716680354764},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2, 1], [0, 3, 3], [2, 1], [0, 2, 1], [1, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0]]",0.9308400263164778,7,((Constant+(x[0]*Constant)**Constant)**Constant),((0.03955061435638607+(x[0]*0.5635811937024799)**0.730045561594226)**0.6013079143934273),0.9528606790493347,{'errortest': 0.9400605556766793},"[1, 1, 1, 1, 2, 2, 3, 1]"
"[[0], [2], [2], [2, 1], [0, 0, 0], [0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [1, 0]]",1.044338803117105,7,(((Constant+x[1]**Constant)**Constant)**Constant),(((0.3419779319400078+x[1]**0.3242446838374232)**0.8474363205696311)**0.4105527983986189),1.000264871529992,{'errortest': 1.0440278664541687},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [3, 1], [3, 2], [0, 1, 0, 2], [0, 0, 1], [1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0]]",1.0509536519761429,4,(Constant**Constant),(0.49217994209132865**0.5766903349813747),1.0756045551813513,{'errortest': 1.0609940041700863},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [1, 0], [0, 3, 3, 2], [1, 2, 0], [3, 0, 3, 3, 1, 3], [1, 1, 1, 0, 0, 0, 1], [0, 0, 0]]",1.1257090452208756,7,((Constant/Constant)+Constant/x[0])/x[0]-(x[0]/Constant**Constant),((0.4618487469152247/0.22474155944437035)+0.020560338811432488/x[0])/x[0]-(x[0]/0.9068049858512999**0.2192983189401736),1.117576390685947,{'errortest': 1.0936618911137646},"[1, 1, 2, 4, 3, 6, 7, 3]"
"[[0], [2], [0], [3, 2], [1, 0], [0, 3, 1, 0], [1, 1, 0], [1, 0, 0]]",1.4831430470162439,7,(Constant+((Constant/x[1])**Constant)**Constant),(0.12275521887955765+((0.8033974354611809/x[1])**0.6305221487445927)**0.4027174616728927),1.5053770452549609,{'errortest': 1.4906165158851032},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [2], [0], [3, 1], [2, 0], [3, 3, 3], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0, 0, 0, 0]]",1.4884617474919026,7,(Constant/(x[0]/Constant/Constant)**Constant),(0.30994404283554355/(x[0]/0.31937418822375585/0.7142418341447755)**0.23981311279909667),1.513361652260646,{'errortest': 1.4969336390493677},"[1, 1, 1, 2, 2, 3, 4, 1]"
"[[0], [2], [3, 1], [3, 1, 3], [2, 2], [0, 0, 1], [1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0], [0]]",1.6574408707955581,4,(Constant**Constant),(0.0070176578378275956**0.6062003674098062),1.6818132604531102,{'errortest': 1.6649276794071373},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [0], [3, 2], [2, 2, 1, 0], [1, 0, 3, 0, 2, 0], [1, 0, 1], [0, 0, 0, 1]]",1.907398695841251,7,(Constant-(x[0]**Constant)**Constant),(0.7962760098074038-(x[0]**0.1766203472661073)**0.3219734533969556),1.932148661985785,{'errortest': 1.9148707076282507},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0], [0, 0], [1, 0, 2, 1], [0, 0, 3, 1, 1, 3, 2], [1, 1, 1, 1, 0, 0, 0, 0], [0, 0, 0]]",2.283199419290413,7,((Constant+Constant)+Constant/Constant-x[0]-(x[0]/x[0])**Constant),((0.3841670369828818+0.9781531392929688)+0.03955193396531531/0.3911619724808546-x[0]-(x[0]/x[0])**0.7828644215812136),2.3126204866297466,{'errortest': 2.297603849054914},"[1, 1, 1, 2, 4, 6, 7, 3]"
"[[0], [2], [0, 2], [0, 0], [2, 2, 1, 0], [0, 2, 1, 3, 1], [1, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 1, 1]]",2.4514807742312787,7,(Constant+x[1]*(x[0]-x[0])/x[1]-x[1]**Constant),(0.858168495761397+x[1]*(x[0]-x[0])/x[1]-x[1]**0.05420004314913096),2.4682798353400903,{'errortest': 2.455736562384038},"[1, 1, 1, 2, 4, 5, 6, 5]"
"[[0], [0], [2, 1], [0, 3, 0], [1, 2, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0]]",4.325019683312594,7,((Constant+Constant)+x[1]**Constant)/(Constant-x[0]-x[0]/x[0]),((0.9301057673985328+0.9090987939898189)+x[1]**0.10897776910598589)/(0.2787394863672129-x[0]-x[0]/x[0]),4.318263096642462,{'errortest': 4.303980075933208},"[1, 1, 2, 3, 4, 6, 7, 4]"
"[[0], [2], [0, 2], [3, 3], [1, 1, 0, 2], [0, 2, 3, 0, 1, 3], [1, 0, 1, 0, 0, 0, 1], [1, 0, 0, 1, 0]]",5.412410944897153,6,(Constant+x[1]**Constant),(0.06001451556497639+x[1]**0.22233869270956053),5.2600614304677125,{'errortest': 5.380788694675382},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [1], [1, 0], [0, 0, 3, 2], [1, 2, 1, 1, 2], [0, 0, 3, 0, 1, 3, 2, 2], [1, 1, 1, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0]]",5.997277629712275,7,(((Constant+Constant)+Constant/(x[0]+x[0])-(x[0]/Constant))*x[0]*(x[0]**Constant)),(((0.7322351151275693+0.7393788156469282)+0.6382590466114785/(x[0]+x[0])-(x[0]/0.20314736236994202))*x[0]*(x[0]**0.11660247241579103)),6.039026104670723,{'errortest': 6.058341648029368},"[1, 1, 2, 4, 5, 8, 9, 5]"
"[[0], [0], [3, 1], [3, 2], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 1, 0, 0, 0, 0, 0, 0], [1, 0]]",7.367555354404311,7,Constant+(Constant+((x[1]/x[0])**Constant)),0.8772670002722597+(0.5957525576843228+((x[1]/x[0])**0.23055022574097284)),7.170047100497907,{'errortest': 7.294045122199887},"[1, 1, 2, 2, 1, 3, 4, 2]"
"[[0], [1], [0, 3], [3, 2], [1, 1, 0, 2], [0, 0, 3, 1, 1, 3, 2], [1, 0, 1, 1], [1, 0, 0, 1, 0]]",1263.8587316089543,7,(Constant+((x[1]+Constant)**Constant)/Constant),(0.5222331805408854+((x[1]+0.7859556128138903)**0.8047795304435363)/0.940851660331667),1178.1325445048294,{'errortest': 1241.163999446419},"[1, 1, 2, 2, 1, 3, 4, 1]"
"[[0], [1], [3, 1], [2, 1], [0, 0, 2], [0, 0, 1, 1, 0, 3], [0, 1, 0, 1, 0, 1, 0, 0], [1, 0, 0, 1, 0]]",6685.72597914226,7,(x[1]+((Constant+x[0]**Constant)-(Constant-x[0]+Constant))),(x[1]+((0.20941820120612475+x[0]**0.8279311569670942)-(0.2573420464577254-x[0]+0.3481978130069967))),6122.91040892427,{'errortest': 6531.346373064454},"[1, 1, 2, 2, 3, 5, 6, 3]"
