genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [3], [], [], [1], []]",65.89242735448933,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.2112270367942154**0.7309482574710057) * (x[1]**0.1472861027400516) * (x[2]),68.73504831938078,{'errortest': 66.44100086698204},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",65.91936685937783,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.006062868611124372) * (x[2]),68.7445193193143,{'errortest': 66.47404937567883},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1], [2, 0], [2, 3], [1, 1, 0], [0]]",66.05978047834587,6,((Constant*Constant/x[0])**Constant) * (x[1]**Constant) * (x[2]),((0.37793347187914206*0.7816176037766525/x[0])**0.87958924794123) * (x[1]**0.09620713801016734) * (x[2]),68.92218546778693,{'errortest': 66.60219804541846},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [1], [3, 0], [0, 1], [1, 0, 1, 3], [0, 1, 1, 1, 0], [0, 0]]",66.18308459642056,6,(x[0]-Constant+Constant-(Constant/x[0])) * (x[1]**Constant) * (x[2]),(x[0]-0.6239345148736497+0.9393382138961089-(0.7940572838093397/x[0])) * (x[1]**0.05577373112562567) * (x[2]),68.96330881089355,{'errortest': 66.75158209744382},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [1], [3, 1], [2, 2], [3, 3], [0, 0, 1], [0, 0]]",66.22871754233591,6,(x[0]/(x[0]/Constant)) * (x[1]**Constant) * (x[2]),(x[0]/(x[0]/0.3296870295912273)) * (x[1]**0.06964069998288669) * (x[2]),69.07561075313986,{'errortest': 66.77648211362958},"[1, 1, 2, 2, 2, 3, 2]"
"[[0], [0], [0, 0], [2, 0, 2, 2], [0, 2, 1, 2], [1, 0, 1, 0, 1], [0, 0]]",66.36629067105164,6,Constant+x[0]*Constant-x[0]*Constant * (x[1]**Constant) * (x[2]),0.17833367862460758+x[0]*0.3163404618949801-x[0]*0.14840212320344104 * (x[1]**0.0911888879680185) * (x[2]),69.21253762814707,{'errortest': 66.91436010206647},"[1, 1, 2, 4, 4, 5, 2]"
"[[0], [1], [0, 3], [1, 0], [3, 3, 1, 3], [1, 0, 0, 1, 0], [0, 0, 0]]",66.4757695024417,6,((Constant/x[0])/x[0]-Constant/x[0]) * (x[1]**Constant) * (x[2]),((0.6743496996993409/x[0])/x[0]-0.8435138167374461/x[0]) * (x[1]**0.17810544645368087) * (x[2]),69.40040939374572,{'errortest': 66.97897090839358},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [1], [3, 3], [], [1], [0, 0], [0, 0]]",66.62156319957607,5,(x[0]-x[0]) * (x[1]**Constant) * (x[2]),(x[0]-x[0]) * (x[1]**0.5673943466782925) * (x[2]),69.47044963824436,{'errortest': 67.16824407634564},"[1, 1, 2, 0, 1, 2, 2]"
"[[0], [1], [0, 1], [2, 1, 1, 0], [2, 1, 2, 2, 1, 2], [1, 0, 1, 1, 1, 1, 1], [0]]",67.19989135123,6,(Constant*(x[0]-Constant)*((Constant*Constant)-Constant*Constant)) * (x[1]**Constant) * (x[2]),(0.3769009195378119*(x[0]-0.5372982704929177)*((0.22658860885146737*0.8808941278883097)-0.7526716742457242*0.3114837195649416)) * (x[1]**0.5905694162447297) * (x[2]),70.09886150247515,{'errortest': 67.7318480699224},"[1, 1, 2, 4, 6, 7, 1]"
"[[0], [1], [2, 0], [1, 0, 1], [3, 2, 1, 1, 3], [1, 0, 1, 1, 0, 0], [0, 0, 0]]",68.15507480008202,6,(((Constant/x[0])**Constant)*Constant-Constant-(x[0]/x[0])) * (x[1]**Constant) * (x[2]),(((0.5167662312456259/x[0])**0.05452369379455846)*0.6084875211096572-0.4589404019100739-(x[0]/x[0])) * (x[1]**0.1166025289098862) * (x[2]),71.01684665400717,{'errortest': 68.69717116462746},"[1, 1, 2, 3, 5, 6, 3]"
"[[0], [0], [1, 1], [1, 0, 0, 2], [1, 3, 1, 1, 1, 3], [1, 1, 0, 0, 0, 1, 1], [0, 0, 0]]",68.33802417550814,6,((Constant-Constant)/x[0]-x[0])-(x[0]-Constant/Constant) * (x[1]**Constant) * (x[2]),((0.11121187582136072-0.9343714905430053)/x[0]-x[0])-(x[0]-0.5864518116090949/0.5721903196189392) * (x[1]**0.2664116150874509) * (x[2]),71.37626108827742,{'errortest': 68.82288914353524},"[1, 1, 2, 4, 6, 7, 3]"
"[[0], [0], [3, 0], [2, 2], [1, 1], [1, 1, 0], [0]]",68.84442879401038,6,Constant-Constant-x[0] * (x[1]**Constant) * (x[2]),0.5111981767059025-0.006022483718241434-x[0] * (x[1]**0.16742528631508458) * (x[2]),71.80119068465545,{'errortest': 69.36118533055662},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [0], [0, 2], [0, 2, 2], [1, 2, 2], [0, 1, 1, 1], [0]]",74.40959251488148,6,x[0]-Constant*Constant*(Constant**Constant) * (x[1]**Constant) * (x[2]),x[0]-0.33857906118563863*0.09958932201209036*(0.6933803352379118**0.5952308793252903) * (x[1]**0.7366708469791919) * (x[2]),77.46104093226218,{'errortest': 74.95734876020015},"[1, 1, 2, 3, 3, 4, 1]"
"[[0], [1], [2, 0], [0, 1, 1], [0, 1, 0, 0, 2], [1, 1, 0, 0, 0, 1], [0, 0, 0]]",77.74482697465969,6,((Constant+Constant**Constant)-(x[0]+x[0])+(x[0]*Constant)) * (x[1]**Constant) * (x[2]),((0.8517359801734133+0.3490938552265601**0.879542373610556)-(x[0]+x[0])+(x[0]*0.4472260326915801)) * (x[1]**0.46019570892326267) * (x[2]),82.16434702676534,{'errortest': 77.78637406494185},"[1, 1, 2, 3, 5, 6, 3]"
"[[0], [2], [0], [2, 1], [1, 3], [1, 0, 1], [0]]",82.9722666813182,6,(Constant-(x[0]/Constant)**Constant) * (x[1]**Constant) * (x[2]),(0.5543436647157082-(x[0]/0.6897124903444336)**0.28486904932121637) * (x[1]**0.4544011805328467) * (x[2]),86.45482990327329,{'errortest': 83.39059489292488},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [3], [], [], [], [0], [0]]",84.82708877284321,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.6349496601698632) * (x[2]),89.38905010639583,{'errortest': 83.66583147009769},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [3, 2], [0], [1, 1], [0, 1, 1], [0]]",100.00039454067765,5,(x[0]-(Constant-Constant**Constant)) * (x[1]**Constant) * (x[2]),(x[0]-(0.37787195601853474-0.435097170284639**0.9604185987659092)) * (x[1]**0.6399796591312809) * (x[2]),105.24103012168904,{'errortest': 98.6621055979367},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [3], [], [], [], [1], []]",100.61480171730541,3,Constant * (x[1]**Constant) * (x[2]),0.7197903972839349 * (x[1]**0.6976035159612686) * (x[2]),102.29519615144306,{'errortest': 99.99169773849253},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [0], [0]]",119.14934374262788,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.1511359047777987) * (x[1]**0.6711295065147626) * (x[2]),122.22118746881243,{'errortest': 118.28449394166616},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [2], [1], [1], [0, 1], [0]]",153.85934838450424,6,(((x[0]-Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((x[0]-0.2347653726435769)**0.6083353798699236)**0.7534548570656139) * (x[1]**0.7028464830028452) * (x[2]),160.81287369090575,{'errortest': 152.16992277919232},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [3], [], [], [], [0], [0]]",166.24212662719313,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.6881320531381973) * (x[2]),175.16059794272093,{'errortest': 164.10736291938835},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [0, 2], [1, 2, 0], [3, 2, 2, 2], [1, 1, 0, 0, 1], [0, 0]]",186.88251272507443,6,(Constant/Constant)*x[0]*(x[0]*Constant**Constant) * (x[1]**Constant) * (x[2]),(0.2110350574357337/0.15678920409519925)*x[0]*(x[0]*0.16335063230025004**0.8206067699250764) * (x[1]**0.81714081376266) * (x[2]),198.6759734028021,{'errortest': 183.89639884631418},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [3], [], [], [], [1], []]",189.83666619093725,3,Constant * (x[1]**Constant) * (x[2]),0.1116824913426292 * (x[1]**0.9649814314721207) * (x[2]),193.42432953446794,{'errortest': 189.01337619735173},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 3], [1, 1], [1, 1, 0, 1], [0, 0, 0, 1, 1], [0, 0, 0]]",194.86473408144062,6,((x[0]-x[0])-(x[0]+Constant)-Constant) * (x[1]**Constant) * (x[2]),((x[0]-x[0])-(x[0]+0.9752373347351054)-0.7081414133693443) * (x[1]**0.5095041062001134) * (x[2]),202.02369191714328,{'errortest': 194.8471011534765},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [3], [], [], [], [0], [0]]",213.9629751830344,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.710608394419128) * (x[2]),225.39681885062345,{'errortest': 211.31321972181246},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [0], [0]]",229.28638996955294,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.37220974879948776) * (x[1]**0.7249966107102459) * (x[2]),237.82917035002313,{'errortest': 227.55480967561112},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",239.74396280209822,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.721140788276291) * (x[2]),252.53047933163575,{'errortest': 236.82015349455395},"[1, 1, 0, 0, 0, 1, 1]"
