genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [3], [1, 2], [], [1, 0, 0], [0, 0, 0]]",6.840248858411388,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.3999224046400479**0.03573918194113368) * (x[1]**0.545158997915336) * (x[2]),7.187291439400273,{'errortest': 7.3102358455968295}
"[[0], [3], [3], [], [], [1], []]",7.865162908701569,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.13543065909779417 * (x[1]**0.7811817500915258) * (x[2]),8.793982804192792,{'errortest': 8.411966918016125}
"[[0], [2], [0, 0], [2, 0, 2, 2], [3, 3], [0, 0, 1], [0, 0]]",7.982354633388341,"[1, 1, 1, 2, 2, 3, 2]",6,(x[0]/x[0]/Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]/x[0]/0.1418633810493014**0.4463153797374996) * (x[1]**0.4481650024696183) * (x[2]),7.835853341687256,{'errortest': 8.103941226163805}
"[[0], [2], [3], [], [], [1], []]",12.07299806212275,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.6925103960390633**0.9270384352862697) * (x[1]**0.5674867977195741) * (x[2]),12.242766210600433,{'errortest': 12.483504401640415}
"[[0], [2], [3], [], [3, 2, 0, 2], [1], []]",12.400395336980777,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.0775435000813639**0.856798352402362) * (x[1]**0.7889921895962138) * (x[2]),13.418942791226353,{'errortest': 12.99472819859314}
"[[0], [1], [3, 0], [2, 0], [2, 3, 2], [1, 0, 0, 1], [0, 0]]",12.558445325955578,"[1, 1, 2, 2, 3, 4, 2]",6,(Constant*x[0]/x[0]*Constant) * (x[1]**Constant) * (x[2]),(0.5333551669067997*x[0]/x[0]*0.1749179188590193) * (x[1]**0.8451237415857781) * (x[2]),10.977451721892859,{'errortest': 12.219165362336117}
"[[0], [1], [0, 0], [2, 0, 2, 2], [0, 0, 1, 0], [1, 1, 0, 0, 0], [0, 0, 0]]",12.966111082278113,"[1, 1, 2, 4, 4, 5, 3]",6,(Constant+Constant+x[0]-x[0]+x[0]) * (x[1]**Constant) * (x[2]),(0.8278870711286941+0.5030909191382705+x[0]-x[0]+x[0]) * (x[1]**0.44674467861908407) * (x[2]),12.300887074339853,{'errortest': 13.240234199992631}
"[[0], [2], [2], [2, 0], [3], [1, 0], [0, 0]]",13.655672041122333,"[1, 1, 1, 1, 0, 1, 0]",5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.2977329863880429**0.9478132714247034)**0.49434840869479735) * (x[1]**0.5904386520068445) * (x[2]),13.82834830059266,{'errortest': 14.060397515118707}
"[[0], [1], [0, 2], [2, 0, 0], [3, 0, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0, 0]]",15.970721307718017,"[1, 1, 2, 3, 4, 5, 4]",6,(x[0]/x[0]+Constant+(x[0]*x[0]**Constant)) * (x[1]**Constant) * (x[2]),(x[0]/x[0]+0.7590902781507316+(x[0]*x[0]**0.686516487634945)) * (x[1]**0.41092139634369684) * (x[2]),14.944905433565685,{'errortest': 16.27882853308233}
"[[0], [2], [3], [2, 0, 1], [3, 2, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0]]",20.18075233269277,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.8976589892820669) * (x[1]**0.5447648232971933) * (x[2]),19.065992653069717,{'errortest': 20.445814904662228}
"[[0], [1], [3, 3], [1, 2], [3, 0], [1, 0, 0, 1], [0, 0, 0]]",20.35804628309624,"[1, 1, 2, 0, 1, 2, 1]",5,(Constant/x[0]) * (x[1]**Constant) * (x[2]),(0.5082449672104897/x[0]) * (x[1]**0.6031572685051353) * (x[2]),18.55296795112652,{'errortest': 19.7617581772471}
"[[0], [2], [1], [2, 2], [3, 0, 0, 2], [0, 1, 1, 0, 0], [0]]",20.743886261244807,"[1, 1, 1, 2, 1, 2, 1]",6,((x[0]/Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]/0.826481359295449)**0.7262737295561975) * (x[1]**0.5033924830247907) * (x[2]),19.574896300173062,{'errortest': 21.058446516535504}
"[[0], [2], [2], [2, 0], [3, 2], [1, 1, 1], [0, 0]]",21.378828467336746,"[1, 1, 1, 1, 0, 1, 0]",5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.23856280672791608**0.8356704018463159)**0.3685697175779997) * (x[1]**0.5546764283442813) * (x[2]),20.915370193509734,{'errortest': 21.615637014526982}
"[[0], [2], [0, 0], [2, 0, 2, 2], [3, 3], [0, 0, 1], [0, 0]]",21.407393629421833,"[1, 1, 1, 2, 2, 3, 2]",6,(x[0]/x[0]/Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]/x[0]/0.72860665195502**0.34286591937574695) * (x[1]**0.5707148069821998) * (x[2]),19.58201769130325,{'errortest': 20.85236244916843}
"[[0], [3], [3, 0], [2, 0], [3, 3], [0, 0, 1], [0, 0]]",22.157361672635375,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5255475579656025) * (x[2]),20.836177760609438,{'errortest': 22.465211060508242}
"[[0], [1], [3, 0], [2, 2], [2, 0, 2], [1, 0, 0], [0, 0]]",24.561913156412086,"[1, 1, 2, 2, 2, 3, 2]",6,(Constant*x[0]+x[0]) * (x[1]**Constant) * (x[2]),(0.7334159352727743*x[0]+x[0]) * (x[1]**0.44603822757063005) * (x[2]),22.93900210451165,{'errortest': 24.813036016020025}
"[[0], [2], [0, 0], [2, 0, 2, 2], [3, 2, 0, 2], [0, 0, 1], [0, 0]]",28.904256641963197,"[1, 1, 1, 2, 2, 3, 2]",6,(x[0]/x[0]*Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]/x[0]*0.5360389721837389**0.4329350643170049) * (x[1]**0.5103599795739295) * (x[2]),27.85669203630743,{'errortest': 29.001647885555652}
"[[0], [1], [0, 2], [0, 0, 2], [3, 0, 0, 2], [1, 0, 0, 0, 1], [0, 0, 0]]",35.66208853340522,"[1, 1, 2, 3, 4, 5, 3]",6,(Constant/x[0]+x[0]+x[0]*(Constant**Constant)) * (x[1]**Constant) * (x[2]),(0.3528895139037155/x[0]+x[0]+x[0]*(0.39400844925833456**0.2086025549703019)) * (x[1]**0.36007009129044165) * (x[2]),33.67776995257699,{'errortest': 35.64903859370213}
"[[0], [2], [0, 2], [1, 1], [3, 0, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0]]",36.548680765645926,"[1, 1, 1, 2, 3, 4, 3]",6,((x[0]/x[0])+(Constant+x[0])**Constant) * (x[1]**Constant) * (x[2]),((x[0]/x[0])+(0.4480595585835464+x[0])**0.27296672124571186) * (x[1]**0.3596330601795197) * (x[2]),34.689830891267015,{'errortest': 36.481580519902444}
"[[0], [2], [2], [0, 1, 1, 2], [3], [1, 0, 0, 1], [0, 0]]",41.89934728821145,"[1, 1, 1, 1, 1, 2, 1]",6,((Constant/x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.9015388771390648/x[0]**0.49824315476089054)**0.6447703828420988) * (x[1]**0.4252994760511849) * (x[2]),40.09411889949004,{'errortest': 41.77814781375201}
"[[0], [2], [3], [], [3, 2, 0, 2], [0], [0]]",51.20751650111125,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.9552889685293033) * (x[1]**0.356225538103215) * (x[2]),48.64726182085221,{'errortest': 51.033701418127684}
"[[0], [1], [0, 0], [2, 0, 2, 2], [0, 2, 1, 0], [1, 1, 0, 1, 1], [0, 0, 0]]",52.81548749720086,"[1, 1, 2, 4, 4, 5, 1]",6,(Constant+Constant*x[0]-Constant+Constant) * (x[1]**Constant) * (x[2]),(0.44545489937249305+0.8560846778408588*x[0]-0.14875453304451203+0.03873578588617954) * (x[1]**0.3163464078993602) * (x[2]),50.20879372586889,{'errortest': 52.60856773685355}
"[[0], [2], [0, 0], [2, 0, 2, 2], [3, 3], [0, 0, 1], [0, 0, 0]]",54.864313144264024,"[1, 1, 1, 2, 2, 3, 2]",6,(x[0]/x[0]/Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]/x[0]/0.12667410628595788**0.4119627857132788) * (x[1]**0.20586044821103056) * (x[2]),52.17694250868928,{'errortest': 54.59874948742682}
"[[0], [1], [0, 2], [2, 2, 2, 2], [0, 3, 3], [0, 0, 1, 0, 0, 0], [0, 0, 0]]",56.61232058407628,"[1, 1, 2, 3, 2, 3, 2]",6,(x[0]+x[0]/(Constant**Constant)) * (x[1]**Constant) * (x[2]),(x[0]+x[0]/(0.9527428346148543**0.3087919270956986)) * (x[1]**0.1995819053469895) * (x[2]),53.823059436736166,{'errortest': 56.362910157557074}
"[[0], [1], [3, 0], [2, 0, 1], [3, 2, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0]]",57.1951748016486,"[1, 1, 2, 2, 3, 4, 3]",6,(x[0]/x[0]*Constant+x[0]) * (x[1]**Constant) * (x[2]),(x[0]/x[0]*0.5515744873923414+x[0]) * (x[1]**0.21845151281257535) * (x[2]),54.42242544046719,{'errortest': 56.93294134974269}
"[[0], [3], [], [1, 0, 2, 2], [], [1, 0, 0], [0, 0, 0]]",58.34297581900118,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.2103595784468062 * (x[1]**0.43161370633133544) * (x[2]),55.669063017341806,{'errortest': 58.08006160019931}
"[[0], [2], [3], [], [3, 2, 0, 2], [1], []]",58.54125867093685,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.3266942508570395**0.21325289830867122) * (x[1]**0.2678150855678473) * (x[2]),55.786635741872445,{'errortest': 58.26110204459216}
"[[0], [0], [0, 0], [2, 2, 1, 0], [2, 3, 2, 1, 0, 2], [1, 0, 0, 1, 0, 1, 1], [0, 0, 0]]",60.293864277423886,"[1, 1, 2, 4, 5, 6, 3]",6,Constant*x[0]/(x[0]*Constant)-x[0]+Constant * (x[1]**Constant) * (x[2]),0.04486248720892938*x[0]/(x[0]*0.42851576062843066)-x[0]+0.6288068744070914 * (x[1]**0.2681093498284278) * (x[2]),57.50856655187608,{'errortest': 60.0016690929487}
"[[0], [3], [3, 3], [], [], [1, 0], [0, 0, 0]]",60.68197188020307,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.9020112107478917 * (x[1]**0.17856797212735764) * (x[2]),57.837781991571745,{'errortest': 60.382728063665546}
