genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [3], [], [], [1], []]",12.07299806212275,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.6925103960390633**0.9270384352862697) * (x[1]**0.5674867977195741) * (x[2]),12.242766210600433,{'errortest': 12.483504401640415},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [1], [0, 0], [2, 0, 2, 2], [0, 0, 1, 0], [1, 1, 0, 0, 0], [0, 0, 0]]",12.966111082278113,6,(Constant+Constant+x[0]-x[0]+x[0]) * (x[1]**Constant) * (x[2]),(0.8278870711286941+0.5030909191382705+x[0]-x[0]+x[0]) * (x[1]**0.44674467861908407) * (x[2]),12.300887074339853,{'errortest': 13.240234199992631},"[1, 1, 2, 4, 4, 5, 3]"
"[[0], [1], [0, 2], [2, 0, 0], [3, 0, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0, 0]]",15.970721307718017,6,(x[0]/x[0]+Constant+(x[0]*x[0]**Constant)) * (x[1]**Constant) * (x[2]),(x[0]/x[0]+0.7590902781507316+(x[0]*x[0]**0.686516487634945)) * (x[1]**0.41092139634369684) * (x[2]),14.944905433565685,{'errortest': 16.27882853308233},"[1, 1, 2, 3, 4, 5, 4]"
"[[0], [2], [1, 1], [1, 2], [0, 3], [0, 0, 1, 1, 0, 0], [0, 0, 0]]",22.616577499862277,6,(((x[0]+x[0])/Constant)**Constant) * (x[1]**Constant) * (x[2]),(((x[0]+x[0])/0.31910443714313985)**0.4740840257650796) * (x[1]**0.4729012522729966) * (x[2]),21.618688162562012,{'errortest': 22.480319040743712},"[1, 1, 1, 2, 2, 3, 2]"
"[[0], [3], [], [], [3, 0, 0, 2], [0], [0]]",23.424455952695173,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5169524403899799) * (x[2]),22.026635599440002,{'errortest': 23.718867806213243},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",24.015732173222705,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5136529146707098) * (x[2]),22.586098817225952,{'errortest': 24.300732218652627},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [1, 3], [1, 0, 2, 2], [0, 0, 3, 0], [0, 1, 1, 0, 1], [0, 0]]",28.357578452248724,6,(((x[0]+Constant)+Constant/x[0])+Constant) * (x[1]**Constant) * (x[2]),(((x[0]+0.35449466622733905)+0.7419231330960431/x[0])+0.2694614160329206) * (x[1]**0.4847924946105181) * (x[2]),26.69936196677484,{'errortest': 27.908235770866124},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [1], [1, 0], [2, 0, 2, 1], [3, 3, 1, 0, 3], [0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0]]",28.383318012947537,6,((x[0]/x[0]/Constant)-x[0]+(x[0]/x[0])) * (x[1]**Constant) * (x[2]),((x[0]/x[0]/0.33912109395970147)-x[0]+(x[0]/x[0])) * (x[1]**0.35091198506992016) * (x[2]),27.051909032774308,{'errortest': 28.33195714347282},"[1, 1, 2, 4, 5, 6, 5]"
"[[0], [2], [1], [1, 1], [0, 0, 3], [0, 1, 1, 1], [0]]",28.85970268466408,6,(((x[0]+Constant)+(Constant/Constant))**Constant) * (x[1]**Constant) * (x[2]),(((x[0]+0.9718015051158663)+(0.883633033388043/0.5959586296041305))**0.8030117435623244) * (x[1]**0.3614459254478243) * (x[2]),27.25557907124701,{'errortest': 28.88998865252977},"[1, 1, 1, 2, 3, 4, 1]"
"[[0], [3], [], [], [], [0], [0]]",30.033583652663292,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.573907670103295) * (x[2]),28.55521678984696,{'errortest': 29.917478720877092},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",32.822002029784436,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5793863449196378) * (x[2]),31.224817610675643,{'errortest': 32.62742796549978},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [1, 2], [1, 0, 1], [3, 1, 2, 2, 0], [0, 0, 1, 1, 1, 1], [0, 0]]",34.01641677386863,6,(((x[0]/x[0])-Constant*Constant)*((Constant+Constant)**Constant)) * (x[1]**Constant) * (x[2]),(((x[0]/x[0])-0.2311563655139084*0.19580242387284363)*((0.4454904721927244+0.6318369634784625)**0.14041996446891103)) * (x[1]**0.6050410946534118) * (x[2]),31.13000072666096,{'errortest': 33.206419809648104},"[1, 1, 2, 3, 5, 6, 2]"
"[[0], [1], [2, 1], [0, 0, 1], [0, 2, 2, 0, 3], [1, 0, 1, 1, 1, 0], [0, 0]]",34.166611330004635,6,((Constant+x[0]**Constant)*(Constant*Constant+(Constant/x[0]))) * (x[1]**Constant) * (x[2]),((0.3706429534215273+x[0]**0.21903666405638023)*(0.9617795128972296*0.18639961495290958+(0.8095313286340325/x[0]))) * (x[1]**0.5468423364937518) * (x[2]),30.065982330817846,{'errortest': 33.20559677927609},"[1, 1, 2, 3, 5, 6, 2]"
"[[0], [3], [], [], [], [0], [0]]",36.41153207009243,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.4564076410435236) * (x[2]),34.42503217399848,{'errortest': 36.46640210814193},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [0], [1, 2], [0, 3], [0, 0, 0], [0, 0, 0]]",37.46618671829475,6,((x[0]+x[0])/x[0]**Constant) * (x[1]**Constant) * (x[2]),((x[0]+x[0])/x[0]**0.14715004437709622) * (x[1]**0.36785895136078217) * (x[2]),35.3254475080309,{'errortest': 37.466158082030134},"[1, 1, 1, 2, 2, 3, 3]"
"[[0], [3], [], [], [], [0], [0]]",41.71436934365548,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.4280907741274117) * (x[2]),39.51100879179022,{'errortest': 41.681527032831205},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [0], [3], [1, 0], [0]]",49.0615259263466,6,((Constant/x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.8740865103584744/x[0]**0.533536833709419)**0.46089447133273964) * (x[1]**0.3764805373324447) * (x[2]),46.80160526048627,{'errortest': 48.8644913728423},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [3], [], [], [], [0], [0]]",50.36556923889329,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.3644441426288417) * (x[2]),47.83030736796113,{'errortest': 50.20467130775872},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",56.279819304174396,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.6124473351816289) * (x[2]),53.55075806766302,{'errortest': 55.6103611493341},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1], [0, 2], [3, 0], [1, 0, 1], [0]]",57.138790882415606,6,((Constant/x[0]+Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.5341902933221044/x[0]+0.9926303323389296)**0.3637241453327442) * (x[1]**0.24968506232708554) * (x[2]),54.42759353026703,{'errortest': 56.86124832187366},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [3], [1], [0, 1], [], [1, 1, 0, 1], [0]]",57.70924842525279,3,Constant * (x[1]**Constant) * (x[2]),0.5065011190426593 * (x[1]**0.34057632466080334) * (x[2]),55.01861596908243,{'errortest': 57.44274489267548},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 3], [2, 0, 0], [3, 0, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0, 0]]",57.890466680712784,6,((x[0]/x[0]+Constant)+x[0]) * (x[1]**Constant) * (x[2]),((x[0]/x[0]+0.1792145189833506)+x[0]) * (x[1]**0.1619886851785366) * (x[2]),55.08495315715507,{'errortest': 57.613426315721625},"[1, 1, 2, 2, 3, 4, 3]"
"[[0], [0], [3, 3], [], [0], [1, 0], [0]]",58.15058117770429,5,Constant+x[0] * (x[1]**Constant) * (x[2]),0.4530236502744932+x[0] * (x[1]**0.6142037246242552) * (x[2]),55.332835960550675,{'errortest': 57.449530201158005},"[1, 1, 2, 0, 1, 2, 1]"
