genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [1], [2, 2], [2], [1, 0], [0]]",60.44288470361964,6,((Constant*x[0])**Constant) * (x[1]**Constant) * (x[2]),((0.9309357555098265*x[0])**0.5322944347977596) * (x[1]**0.18478838076035564) * (x[2]),57.59441957486501,{'errortest': 60.15199835122336},"[1, 1, 1, 2, 1, 2, 1]"
"[[0], [2], [3], [], [], [1], []]",61.212180193420174,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.7189709392341869**0.38308886542349385) * (x[1]**0.1536397159477758) * (x[2]),58.350829782026686,{'errortest': 60.90928105169459},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [1], []]",61.27713633428169,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.7554868636456762**0.5662539316985788) * (x[1]**0.15368462641534286) * (x[2]),58.41446911033872,{'errortest': 60.97395393192548},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",61.51592631015067,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.12244637311470685) * (x[2]),58.6332644770086,{'errortest': 61.21838208167614},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], []]",61.92565079916121,3,Constant * (x[1]**Constant) * (x[2]),0.08672476134896678 * (x[1]**0.38241365811264283) * (x[2]),59.07910773921038,{'errortest': 61.62582981729631},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 1], [2, 1], [1, 1, 3], [0, 0, 0, 0], [0, 0, 0, 0]]",62.17173447656409,6,(x[0]-(x[0]-(x[0]/x[0]))) * (x[1]**Constant) * (x[2]),(x[0]-(x[0]-(x[0]/x[0]))) * (x[1]**0.06223057225019124) * (x[2]),59.2807230591666,{'errortest': 61.862532714045386},"[1, 1, 2, 2, 3, 4, 4]"
"[[0], [2], [3], [], [], [0], [0]]",62.297795029207116,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.5095709537663273) * (x[1]**0.05102412115616506) * (x[2]),59.40241831463214,{'errortest': 61.99089739383704},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [1], [2, 2], [3], [1, 0], [0]]",62.43318686013874,6,((Constant/x[0])**Constant) * (x[1]**Constant) * (x[2]),((0.08784223918288225/x[0])**0.611008169938255) * (x[1]**0.20061171920751242) * (x[2]),59.555452990016555,{'errortest': 62.1226135689713},"[1, 1, 1, 2, 1, 2, 1]"
"[[0], [3], [], [], [], [1], []]",62.78731589064138,3,Constant * (x[1]**Constant) * (x[2]),0.3326377585062543 * (x[1]**0.09703213132914967) * (x[2]),59.89117693444181,{'errortest': 62.476960243634956},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [1], []]",62.87642215661962,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.47400640760691215**0.7249295006547212) * (x[1]**0.004359204695958407) * (x[2]),59.975174046766035,{'errortest': 62.56499903935968},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [1, 1], [2, 0, 2, 1], [2, 2, 3, 1, 1], [1, 0, 1, 0, 1, 1], [0, 0]]",62.93721023681494,6,(Constant*x[0]*Constant)/(x[0]-(Constant-Constant)) * (x[1]**Constant) * (x[2]),(0.2843418800138583*x[0]*0.7787819028621022)/(x[0]-(0.9446194186021035-0.552249994312901)) * (x[1]**0.011109970298687655) * (x[2]),60.05442734995159,{'errortest': 62.63075323273964},"[1, 1, 2, 4, 5, 6, 2]"
"[[0], [1], [2, 1], [2, 0, 0], [2, 1, 1, 2], [0, 1, 1, 1, 0], [0, 0]]",64.1780804784052,6,((x[0]**Constant)*(Constant-Constant-Constant*x[0])) * (x[1]**Constant) * (x[2]),((x[0]**0.46122115517932116)*(0.4825386742530271-0.10413266195837745-0.8729055414389385*x[0])) * (x[1]**0.12149741197941755) * (x[2]),61.26930288213055,{'errortest': 63.8556630642836},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [1], [3, 0], [1, 0], [1, 3, 1, 1], [0, 1, 1, 0, 1], [0, 0]]",64.75062229010757,6,(x[0]-(Constant/Constant)-x[0]-Constant) * (x[1]**Constant) * (x[2]),(x[0]-(0.271973500440573/0.5201731199812458)-x[0]-0.5842438957527721) * (x[1]**0.0846266544757397) * (x[2]),61.82791296593918,{'errortest': 64.43447940385484},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [1], [1, 1], [2, 1, 2, 1], [1, 0, 1, 0, 1], [1, 1, 0, 1, 1, 0], [0, 0]]",64.96150004380205,6,((Constant-(Constant+x[0]))-(Constant+(Constant-x[0]))) * (x[1]**Constant) * (x[2]),((0.5775222758655487-(0.4679724187406873+x[0]))-(0.5825167990209207+(0.30289561560533096-x[0]))) * (x[1]**0.14411603563588116) * (x[2]),62.02591413827392,{'errortest': 64.64265881794819},"[1, 1, 2, 4, 5, 6, 2]"
"[[0], [3], [], [], [], [0], [0]]",152.64162407241054,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.6875746231345575) * (x[2]),144.68485090086514,{'errortest': 150.57805043491425},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [0, 0], [1, 0, 0, 0], [0, 1, 0, 3, 3, 2, 1], [0, 1, 0, 1, 1, 1, 0, 1], [0, 0, 0]]",201.89608484900876,6,((x[0]+Constant)-x[0]+Constant/Constant/Constant*x[0]-Constant) * (x[1]**Constant) * (x[2]),((x[0]+0.34942391861743216)-x[0]+0.7520922186187343/0.8348092738060423/0.8109965940169953*x[0]-0.2141399344982563) * (x[1]**0.6879465923435986) * (x[2]),191.11106951769327,{'errortest': 199.16323991140095},"[1, 1, 2, 4, 7, 8, 3]"
"[[0], [0], [1, 2], [1, 1, 2], [3, 3, 0, 2], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",277.01859157658083,6,((Constant/x[0])/(x[0]+x[0]))*(x[0]**Constant) * (x[1]**Constant) * (x[2]),((0.32169565924689936/x[0])/(x[0]+x[0]))*(x[0]**0.42037222290089793) * (x[1]**0.9083672648730436) * (x[2]),223.45640512139013,{'errortest': 258.94949474092846},"[1, 1, 2, 3, 4, 5, 4]"
"[[0], [0], [0, 3], [0, 0], [0, 1, 2, 2], [1, 1, 1, 1, 0], [0]]",304.08484365193,5,Constant+Constant-Constant*Constant*x[0] * (x[1]**Constant) * (x[2]),0.8642361436028291+0.33361446965434916-0.5995432887158152*0.8004688263955068*x[0] * (x[1]**0.7918528260757592) * (x[2]),287.54502379231093,{'errortest': 300.445518060453},"[1, 1, 2, 2, 4, 5, 1]"
"[[0], [3], [], [], [], [1], []]",500.14746048526473,3,Constant * (x[1]**Constant) * (x[2]),0.2725272294952007 * (x[1]**0.9611406388832402) * (x[2]),452.7941645567399,{'errortest': 489.8880741893585},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [3, 2], [0], [3, 2], [0, 1, 1], [0]]",599.2680726223529,5,x[0]/(Constant*Constant**Constant) * (x[1]**Constant) * (x[2]),x[0]/(0.5490806387496456*0.7897827808142156**0.7222140346846804) * (x[1]**0.7311782415894066) * (x[2]),567.2352249716666,{'errortest': 591.4284126497794},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [0], [2, 0], [0, 2, 0], [1, 1, 2, 2], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",721.4102767291805,6,(x[0]-x[0]**Constant)-x[0]*x[0]*x[0] * (x[1]**Constant) * (x[2]),(x[0]-x[0]**0.2373939659873885)-x[0]*x[0]*x[0] * (x[1]**0.7849288798995143) * (x[2]),691.7688186847503,{'errortest': 713.1709774040698},"[1, 1, 2, 3, 4, 5, 5]"
"[[0], [2], [2], [1], [2], [1, 0], [0]]",1582.7714341617739,6,(((Constant*x[0])**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.43060915693711177*x[0])**0.760785546473554)**0.8716024556581774) * (x[1]**0.9972111097906289) * (x[2]),1465.5833855446617,{'errortest': 1557.9705222396824},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [1], [2, 2], [2, 2], [0], [0, 1], [0]]",2043.3357397084158,6,((x[0]**Constant)+(Constant**Constant)) * (x[1]**Constant) * (x[2]),((x[0]**0.8343340260613117)+(0.22226951475665202**0.2873901732016817)) * (x[1]**0.9034092720424124) * (x[2]),1895.95903723934,{'errortest': 2011.6025512688466},"[1, 1, 2, 2, 1, 2, 1]"
"[[0], [2], [0], [2, 1], [3, 2], [1, 0, 1], [0]]",2134.7002249354505,6,(Constant/(x[0]*Constant)**Constant) * (x[1]**Constant) * (x[2]),(0.6518174376984548/(x[0]*0.16986955705031914)**0.7369004848876946) * (x[1]**0.8539149485986001) * (x[2]),1890.6689279334512,{'errortest': 2077.0445993123644},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [1], [2, 0], [0, 1, 1], [3, 3, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 0, 0, 0]]",2430.2132528435077,6,((x[0]/Constant**Constant)/(Constant+x[0])+(x[0]+x[0])) * (x[1]**Constant) * (x[2]),((x[0]/0.4083221422450236**0.7752755792602569)/(0.7639919456245088+x[0])+(x[0]+x[0])) * (x[1]**0.8461943866002345) * (x[2]),2279.093770980552,{'errortest': 2396.39137797411},"[1, 1, 2, 3, 5, 6, 4]"
"[[0], [3], [], [], [], [0], [0]]",2966.0933217007923,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.9992312385183981) * (x[2]),2765.4784830879335,{'errortest': 2922.2137195674677},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1], [0, 0], [0, 1, 1], [0, 1, 0, 1], [0, 0]]",9999999.0,6,((x[0]+Constant-x[0]-Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]+0.6598820463316688-x[0]-0.7702400050826682)**0.40055553633413055) * (x[1]**0.5200710385304301) * (x[2]),9999999.0,{'errortest': 9999999},"[1, 1, 1, 2, 3, 4, 2]"
