genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [1], [2, 1], [2, 0], [0, 0, 1], [0, 0]]",35.5054881991903,6,((x[0]*(x[0]+Constant))**Constant) * (x[1]**Constant) * (x[2]),((x[0]*(x[0]+0.5348467426167088))**0.8289895754159486) * (x[1]**0.12513355017288574) * (x[2]),38.741165006619816,{'errortest': 40.52278119617489},"[1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [1], [0, 1], [3, 0, 2], [1, 0, 1, 0], [0, 0]]",35.85359393187307,6,((Constant/x[0]+(Constant*x[0]))**Constant) * (x[1]**Constant) * (x[2]),((0.23253422192819462/x[0]+(0.9442887635818478*x[0]))**0.8805758109071256) * (x[1]**0.1113856518414853) * (x[2]),39.00996819994025,{'errortest': 40.592223834932184},"[1, 1, 1, 2, 3, 4, 2]"
"[[0], [3], [], [], [], [1], []]",35.87509708033787,3,Constant * (x[1]**Constant) * (x[2]),0.2444279252961108 * (x[1]**0.31613859438014513) * (x[2]),38.96551779527014,{'errortest': 40.46780162717203},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [1], []]",35.89347925655539,3,Constant * (x[1]**Constant) * (x[2]),0.48320506317140954 * (x[1]**0.22167938337162363) * (x[2]),38.99784567165854,{'errortest': 40.50585299121998},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [1], []]",36.22692384521252,3,Constant * (x[1]**Constant) * (x[2]),0.8347870212141828 * (x[1]**0.11703273416325266) * (x[2]),39.35500446470026,{'errortest': 40.868965983337894},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 3], [1, 1], [0, 0, 2, 1], [0, 0, 1, 0, 1], [0, 0, 0]]",36.24798575422137,6,((x[0]+x[0])+(Constant*x[0])-Constant) * (x[1]**Constant) * (x[2]),((x[0]+x[0])+(0.3007146686124562*x[0])-0.5749603341311152) * (x[1]**0.04457304888382696) * (x[2]),39.4771268693266,{'errortest': 41.17562488468885},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [2], [2], [2], [], [1], []]",36.37622120274604,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.9324097485651291**0.7813981095999294)**0.2281027976379576) * (x[1]**0.07814537905475571) * (x[2]),39.51227444563329,{'errortest': 41.027767089964044},"[1, 1, 1, 1, 0, 1, 0]"
"[[0], [0], [1, 3], [2, 2], [3, 3], [1, 0, 1], [0]]",36.55699346645392,6,(Constant/x[0])/Constant * (x[1]**Constant) * (x[2]),(0.17286323267595094/x[0])/0.9639578176182646 * (x[1]**0.24776354541632617) * (x[2]),39.64890652494898,{'errortest': 41.054859579629095},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [1], [3, 1], [1, 0], [2, 0, 0, 0], [1, 0, 1, 0, 0], [0, 0, 0]]",36.844154763570366,6,(Constant*((x[0]+Constant)+x[0]+x[0])) * (x[1]**Constant) * (x[2]),(0.11190844373655429*((x[0]+0.10802350174849107)+x[0]+x[0])) * (x[1]**0.17397780488017778) * (x[2]),40.016475252969435,{'errortest': 41.60090925837933},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [3], [], [], [], [0], [0]]",36.94303848094255,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.010701890936913205) * (x[2]),40.12738291682273,{'errortest': 41.70450295819407},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], []]",36.98102679147136,3,Constant * (x[1]**Constant) * (x[2]),0.030484125504168014 * (x[1]**0.4582522272259726) * (x[2]),40.11078213745447,{'errortest': 41.61753924841513},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [1], [3], [1, 0], [0]]",37.2347630135613,6,(((Constant/x[0])**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.23834589002136952/x[0])**0.977083846683622)**0.7236364177940063) * (x[1]**0.019074716558125093) * (x[2]),40.38055355614693,{'errortest': 41.87226736627742},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [1], [3, 0], [0, 1], [1, 2, 3, 3], [0, 0, 0, 0, 1], [0, 0, 0, 0]]",37.33790418644848,6,(x[0]-x[0]*x[0]/(x[0]/Constant)) * (x[1]**Constant) * (x[2]),(x[0]-x[0]*x[0]/(x[0]/0.788749977796936)) * (x[1]**0.09326690882503752) * (x[2]),40.505952307537946,{'errortest': 42.04450060780327},"[1, 1, 2, 2, 4, 5, 4]"
"[[0], [2], [0], [1, 2], [3, 1], [1, 1, 1], []]",37.36300392101264,5,((Constant/Constant)-Constant**Constant) * (x[1]**Constant) * (x[2]),((0.4941968647871404/0.5971210676937857)-0.39296211241076673**0.5057073573371526) * (x[1]**0.06286536308786428) * (x[2]),40.52025951818009,{'errortest': 42.03467747960665},"[1, 1, 1, 2, 2, 3, 0]"
"[[0], [1], [2, 1], [0, 0, 1], [1, 1, 1, 1, 3], [1, 0, 0, 1, 0, 1], [0, 0, 0]]",37.36460047336459,6,((Constant-x[0]**Constant)-(x[0]-Constant-(x[0]/Constant))) * (x[1]**Constant) * (x[2]),((0.4844357401772027-x[0]**0.3992532798769508)-(x[0]-0.4052135815742798-(x[0]/0.7347287474587847))) * (x[1]**0.021170940361503243) * (x[2]),40.52056438705364,{'errortest': 42.0300344720239},"[1, 1, 2, 3, 5, 6, 3]"
"[[0], [2], [0], [2, 1], [1, 2], [0, 0, 0], [0, 0, 0]]",37.57055558183723,6,(x[0]-(x[0]*x[0])**Constant) * (x[1]**Constant) * (x[2]),(x[0]-(x[0]*x[0])**0.6427915021344255) * (x[1]**0.061659726533100034) * (x[2]),40.720305842534536,{'errortest': 42.21303141868088},"[1, 1, 1, 2, 2, 3, 3]"
"[[0], [0], [0, 0], [1, 2, 0, 1], [1, 2, 1, 0, 1, 1], [1, 1, 0, 0, 1, 0, 0], [0, 0, 0, 0]]",37.580580004903545,6,(Constant-Constant)*x[0]-x[0]+Constant-(x[0]-x[0]) * (x[1]**Constant) * (x[2]),(0.7597436253972967-0.22325956531504365)*x[0]-x[0]+0.4059654174777557-(x[0]-x[0]) * (x[1]**0.8337220702484442) * (x[2]),40.72220780755519,{'errortest': 42.19948008979678},"[1, 1, 2, 4, 6, 7, 4]"
"[[0], [0], [2, 1], [2, 0, 2], [1, 0, 2], [1, 1, 0, 1], [0]]",37.75328605624533,6,(Constant**Constant)-(Constant+x[0]*Constant) * (x[1]**Constant) * (x[2]),(0.006443681489578856**0.5854323126020791)-(0.13102776913235514+x[0]*0.10412942664023306) * (x[1]**0.04821212356474269) * (x[2]),40.913647656341986,{'errortest': 42.419034767664506},"[1, 1, 2, 3, 3, 4, 1]"
"[[0], [0], [3, 0], [1, 0], [2, 2, 3, 1], [1, 1, 0, 0, 1], [0, 0]]",38.10612302596625,6,Constant*(Constant*x[0])/x[0]-Constant * (x[1]**Constant) * (x[2]),0.3462857425756902*(0.2037113274931327*x[0])/x[0]-0.15453562710812396 * (x[1]**0.23291339133976774) * (x[2]),41.28693219748767,{'errortest': 42.803720202089295},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [1], [2, 0], [1, 0, 1], [1, 3, 2, 1, 2], [0, 0, 1, 1, 0, 1], [0, 0, 0]]",38.108485878378936,6,(((x[0]-x[0])**Constant)/Constant*Constant-(x[0]*Constant)) * (x[1]**Constant) * (x[2]),(((x[0]-x[0])**0.49051825709050856)/0.6460562586128085*0.247014340458517-(x[0]*0.8372169287197226)) * (x[1]**0.005664980449486823) * (x[2]),41.25066053080294,{'errortest': 42.713836830480666},"[1, 1, 2, 3, 5, 6, 3]"
"[[0], [0], [0, 3], [2, 1], [1, 0, 1], [0, 1, 1, 0], [0, 0]]",38.418731725321265,6,x[0]-(Constant+Constant)-x[0] * (x[1]**Constant) * (x[2]),x[0]-(0.06515068973372162+0.7656849309483043)-x[0] * (x[1]**0.05027819828197133) * (x[2]),41.59550610897054,{'errortest': 43.10465464135686},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [1], [0, 0], [0, 2, 1, 0], [2, 0, 1, 2, 3, 2], [0, 1, 1, 0, 0, 1, 1], [0, 0, 0]]",38.652714095926555,6,(x[0]*Constant+Constant-(x[0]*x[0])/Constant*Constant) * (x[1]**Constant) * (x[2]),(x[0]*0.9424424660982708+0.5883514110398224-(x[0]*x[0])/0.893156545034027*0.11774264410689528) * (x[1]**0.5975673011355485) * (x[2]),39.17386670133459,{'errortest': 34.97499428407405},"[1, 1, 2, 4, 6, 7, 3]"
"[[0], [0], [2, 3], [1], [1, 1], [0, 0, 1], [0, 0]]",40.38341262341493,6,((x[0]-x[0])**Constant)-Constant * (x[1]**Constant) * (x[2]),((x[0]-x[0])**0.6529155372760006)-0.4220375050524877 * (x[1]**0.30847314893831623) * (x[2]),43.65804502473843,{'errortest': 45.191032969333406},"[1, 1, 2, 1, 2, 3, 2]"
"[[0], [0], [2, 3], [1], [3, 1], [1, 1, 0], [0]]",41.1327137385121,5,((Constant/Constant)**Constant)-x[0] * (x[1]**Constant) * (x[2]),((0.4283110198660538/0.502966120883962)**0.11290721397606485)-x[0] * (x[1]**0.2750382848139421) * (x[2]),44.25036212128823,{'errortest': 45.321593394452535},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [0], [1, 2], [0, 1, 1], [1, 0, 1, 1, 3], [1, 0, 1, 1, 0, 1], [0, 0]]",41.56047049456656,6,(Constant-x[0]+(Constant-Constant))-((x[0]/Constant)**Constant) * (x[1]**Constant) * (x[2]),(0.010223650788380279-x[0]+(0.6609700005995467-0.3620816829360507))-((x[0]/0.8447573033362034)**0.18020680848034176) * (x[1]**0.21930125912548093) * (x[2]),44.76905060538841,{'errortest': 46.14942154930782},"[1, 1, 2, 3, 5, 6, 2]"
"[[0], [0], [2, 1], [0, 0, 2], [0, 1, 2, 0], [0, 0, 1, 1, 0], [0, 0, 0]]",43.59405575186217,6,(x[0]+x[0]**Constant)-(Constant*Constant+x[0]) * (x[1]**Constant) * (x[2]),(x[0]+x[0]**0.550033351747088)-(0.8048271137051236*0.3796653777210842+x[0]) * (x[1]**0.3078045304504672) * (x[2]),46.86336992244324,{'errortest': 47.95820844932051},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [0], [0, 3], [2, 1], [0, 1, 2], [0, 1, 1, 1], [0]]",43.716608114282586,6,x[0]+(Constant-Constant)*Constant * (x[1]**Constant) * (x[2]),x[0]+(0.43428013968605816-0.6050824854729243)*0.07346919518080808 * (x[1]**0.910713208672608) * (x[2]),47.481637493949854,{'errortest': 49.28492420662485},"[1, 1, 2, 2, 3, 4, 1]"
"[[0], [0], [3, 3], [], [1], [0, 1], [0]]",45.70518943360744,5,x[0]-Constant * (x[1]**Constant) * (x[2]),x[0]-0.5554223175846454 * (x[1]**0.4298048261975861) * (x[2]),49.34699778531601,{'errortest': 51.04378355052671},"[1, 1, 2, 0, 1, 2, 1]"
"[[0], [2], [3], [], [], [1], []]",46.11026548219238,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.5972598404448153**0.7599198383570352) * (x[1]**0.7057614891479893) * (x[2]),48.807992665570055,{'errortest': 48.979521589860106},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [0], [1, 0], [2, 3, 1], [0, 1, 1, 1], [0]]",50.20479972575742,6,((x[0]*Constant)/Constant-Constant**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.04097575563077138)/0.07823455480789954-0.794310901817**0.1772203360148603) * (x[1]**0.4871693605483909) * (x[2]),54.47176357492604,{'errortest': 57.36541626956263},"[1, 1, 1, 2, 3, 4, 1]"
"[[0], [0], [1, 3], [1, 1], [3, 1, 1, 1], [0, 0, 1, 1, 1], [0, 0]]",53.462567222671474,6,((x[0]/x[0])-(Constant-Constant))-Constant * (x[1]**Constant) * (x[2]),((x[0]/x[0])-(0.13450413145872142-0.39052831748782824))-0.5320589878673946 * (x[1]**0.5235505893374627) * (x[2]),57.584129223895395,{'errortest': 59.35130177143703},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [1], [0, 1], [2, 2, 0, 0], [3, 1, 1, 3, 1], [0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0]]",54.20680732269392,6,(x[0]/x[0]-(x[0]-Constant/x[0]-x[0])) * (x[1]**Constant) * (x[2]),(x[0]/x[0]-(x[0]-0.8888649770502971/x[0]-x[0])) * (x[1]**0.5569068950484806) * (x[2]),57.39353674632045,{'errortest': 62.59783884482327},"[1, 1, 2, 4, 5, 6, 5]"
"[[0], [2], [0], [2, 1], [1, 3], [1, 0, 0], [0, 0]]",60.3398137127279,6,(Constant-(x[0]/x[0])**Constant) * (x[1]**Constant) * (x[2]),(0.2880096016108096-(x[0]/x[0])**0.6246639544817382) * (x[1]**0.5226584655908032) * (x[2]),64.79544895773425,{'errortest': 66.63929403172574},"[1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [0], [0, 1], [3, 2, 0], [1, 1, 0, 0], [0, 0]]",64.41539027020806,6,(Constant/Constant*(x[0]+x[0])**Constant) * (x[1]**Constant) * (x[2]),(0.6567924893600721/0.27760889317047854*(x[0]+x[0])**0.8518504215358694) * (x[1]**0.4854836082667088) * (x[2]),63.754142030821924,{'errortest': 55.26500406219241},"[1, 1, 1, 2, 3, 4, 2]"
"[[0], [2], [2], [1], [3], [1, 1], []]",66.86276907997829,5,(((Constant/Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.933564213394165/0.5383830011654199)**0.0695114212718364)**0.906162889060299) * (x[1]**0.6781611392921486) * (x[2]),70.81000379222897,{'errortest': 71.32559108108727},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [0], [1, 3], [1, 0], [1, 3, 0, 0], [1, 1, 0, 1, 1], [0]]",70.57165106404062,6,((Constant-Constant)/x[0]+Constant)+Constant * (x[1]**Constant) * (x[2]),((0.09076661903636174-0.8377926357627332)/x[0]+0.9880593382036951)+0.7336764621782882 * (x[1]**0.7295732064186913) * (x[2]),75.11315261521413,{'errortest': 75.77825496427292},"[1, 1, 2, 2, 4, 5, 1]"
"[[0], [1], [0, 2], [2, 2, 0], [1, 0, 0], [1, 0, 0, 1], [0, 0]]",74.13632976960176,6,(Constant-x[0]+(x[0]+Constant**Constant)) * (x[1]**Constant) * (x[2]),(0.6821299711885752-x[0]+(x[0]+0.5224639356585415**0.035748812211323644)) * (x[1]**0.6232998236427124) * (x[2]),78.12930429853368,{'errortest': 78.599757300191},"[1, 1, 2, 3, 3, 4, 2]"
"[[0], [2], [2], [1], [1], [1, 1], []]",81.71725418007253,5,(((Constant-Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.4486970577763675-0.14078816226831448)**0.21864796410096854)**0.8607373483384076) * (x[1]**0.7310340627597187) * (x[2]),87.10197701182805,{'errortest': 88.11243075825284},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [2], [2], [], [0], [0]]",92.96612941088819,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]**0.8811938102366085)**0.981592716480467) * (x[1]**0.7181329130568552) * (x[2]),96.44451569997375,{'errortest': 84.72706053087907},"[1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [3], [], [], [0], [0]]",100.84529537753215,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.28348945337117626) * (x[1]**0.7261715759846071) * (x[2]),106.54517854226305,{'errortest': 102.83162765181135},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], []]",112.26283323293812,3,Constant * (x[1]**Constant) * (x[2]),0.4392639617862778 * (x[1]**0.8433873897206077) * (x[2]),120.85204698162163,{'errortest': 123.07875871650748},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 2], [0], [1, 0], [1, 0, 0], [0, 0]]",141.91364300090615,6,(Constant-(x[0]+x[0]**Constant)) * (x[1]**Constant) * (x[2]),(0.9768657739464577-(x[0]+x[0]**0.4845214601033817)) * (x[1]**0.6941767177642666) * (x[2]),147.7388815531411,{'errortest': 132.52016312272474},"[1, 1, 2, 1, 2, 3, 2]"
