genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [2, 1], [3, 3, 1], [0, 0], [1, 3, 1, 1, 1], [1, 1, 0, 0, 0, 1], [0, 0, 0]]",0.432614171638427,7,(Constant**Constant)-(Constant/(x[0]-x[0]-x[0]-Constant)),(0.46389631462713576**0.1709098419670526)-(0.7902585169219464/(x[0]-x[0]-x[0]-0.5161463090465164)),0.41860831897706524,{'errortest': 0.4618451613489788},"[1, 1, 2, 3, 2, 5, 6, 3]"
"[[0], [0], [0, 0], [2, 2, 1, 3], [1, 1, 2, 1], [0, 0, 2, 2, 1, 2, 3], [1, 1, 0, 1, 1, 1, 1, 0], [1, 1]]",0.44376577790673194,7,((Constant+Constant)**Constant)+((x[1]*Constant)**Constant)*(Constant-(Constant*Constant))/x[1],((0.8012665946544428+0.6805166103802829)**0.9639380050339995)+((x[1]*0.6900463332662707)**0.6740623704017563)*(0.16008205864846592-(0.3442115109510566*0.7092729238717138))/x[1],0.415782561708786,{'errortest': 0.4823795457801237},"[1, 1, 2, 4, 4, 7, 8, 2]"
"[[0], [2], [2], [3], [], [], [0], [0]]",0.8828344903329319,6,((x[0]**Constant)**Constant),((x[0]**0.5914653155596503)**0.3065825199959463),0.8455912457303897,{'errortest': 0.9149768242625068},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [1], []]",0.9020974948811367,4,(Constant**Constant),(0.9484255497380433**0.8439243434835159),0.8724432988405588,{'errortest': 0.9310753477006513},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [0], [0]]",0.9662821637736617,4,x[0],x[0],0.9002666328608592,{'errortest': 1.0065183019915405},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.9662821637736617,4,x[0],x[0],0.9002666328608592,{'errortest': 1.0065183019915405},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.9662821637736617,4,x[0],x[0],0.9002666328608592,{'errortest': 1.0065183019915405},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",0.9662821637736617,4,x[0],x[0],0.9002666328608592,{'errortest': 1.0065183019915405},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 2], [2], [2], [2], [1, 0], [0]]",0.9759712010663546,7,Constant*((x[0]**Constant)**Constant),0.898223668072669*((x[0]**0.6189802222983013)**0.28036660193425833),0.9397235554640158,{'errortest': 1.0065194727591589},"[1, 1, 2, 1, 1, 1, 2, 1]"
"[[0], [2], [0], [2, 2], [0, 0], [2, 0, 3], [1, 1, 1, 1], []]",0.9921437828355686,6,((Constant*Constant**Constant)+(Constant/Constant**Constant)**Constant),((0.171287951682346*0.12707778870005293**0.01172239279268461)+(0.6544910419090324/0.8445496778988061**0.3602302264935976)**0.9992078558648936),0.962486928902961,{'errortest': 1.0201544186602218},"[1, 1, 1, 2, 2, 3, 4, 0]"
"[[0], [1], [2, 1], [0, 3, 0], [1, 0, 0, 2], [0, 3, 1, 0, 3, 1, 3], [0, 1, 1, 1, 0, 0, 1, 0], [0, 1, 1, 0]]",1.3677794445477887,7,(((x[0]+Constant)/Constant-Constant**Constant)+(x[1]/x[1]-Constant/x[0])),(((x[0]+0.01304066123933545)/0.45495301812440914-0.007470263408367206**0.6175273278672417)+(x[1]/x[1]-0.47409045547820017/x[0])),1.419794454637765,{'errortest': 1.3896175419762924},"[1, 1, 2, 3, 4, 7, 8, 4]"
"[[0], [2], [3], [], [], [], [1], []]",1.4108106644988456,4,(Constant**Constant),(0.358590767811259**0.8123724258666098),1.3812641739473994,{'errortest': 1.4358407994331301},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 1], [1, 2], [2, 1, 2], [0, 1, 2, 2], [1, 1, 1, 1, 0], [0]]",1.4171188634665368,7,(Constant+((Constant-(Constant*Constant))*(x[0]**Constant))),(0.5088998294610645+((0.08059906160393748-(0.3148106211397508*0.5186949973405357))*(x[0]**0.3488148725553675))),1.3887677376913656,{'errortest': 1.4417858967533936},"[1, 1, 2, 2, 3, 4, 5, 1]"
"[[0], [0], [2, 3], [2], [2], [2], [0, 1], [0]]",1.5421679857976136,7,((x[0]**Constant)**Constant)*Constant,((x[0]**0.1759860153727575)**0.5597379818345601)*0.3039803515831194,1.51138506127265,{'errortest': 1.5669242135679178},"[1, 1, 2, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [3], [], [], [1], []]",1.5588769480877491,5,((Constant**Constant)**Constant),((0.14730446619401472**0.7675498542704213)**0.8551360487103243),1.5293787212403964,{'errortest': 1.5832151248383786},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",1.6193825582884203,3,Constant,0.22321628088459977,1.5899035275037543,{'errortest': 1.6434725653585107},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",1.64030969235625,3,Constant,0.20204044226504647,1.6108372005840066,{'errortest': 1.664317917656706},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",1.817490646375534,3,Constant,0.022986882627408334,1.788071115228351,{'errortest': 1.8408786309451701},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 0], [2, 2, 1], [2, 0, 0, 1], [3, 0, 3, 3, 3, 1], [0, 0, 0, 1, 0, 1, 0], [0, 1, 1, 0, 0]]",1.840374649513761,7,((x[0]**Constant)**Constant)/(x[1]+x[1]**Constant)/(Constant/x[0]/(Constant-x[0])),((x[0]**0.26392641578748954)**0.3871889923836107)/(x[1]+x[1]**0.4961265680444372)/(0.9335642763525002/x[0]/(0.7523177392533614-x[0])),1.810972065430904,{'errortest': 1.8636899376689426},"[1, 1, 2, 3, 4, 6, 7, 5]"
"[[0], [0], [2, 2], [2, 3], [1], [2, 1], [0, 1, 0], [0, 0]]",1.8484554644747784,7,(((x[0]*Constant)**Constant)**Constant)-(x[0]**Constant),(((x[0]*0.9896886705265279)**0.7188587497802614)**0.5397462568394898)-(x[0]**0.28664156518472017),1.8151029059707227,{'errortest': 1.8726315609081343},"[1, 1, 2, 2, 1, 2, 3, 2]"
"[[0], [0], [0, 2], [3, 1, 0], [0, 1, 0, 0], [2, 0, 3, 3, 3, 2, 3, 3], [1, 1, 0, 1, 1, 1, 0, 1, 1], [1, 0]]",3.0337452685902466,7,Constant*(Constant+x[1]/(Constant/Constant))/(Constant*x[0]/Constant/Constant**Constant),0.02267359093329291*(0.21149532396677606+x[1]/(0.5746806768768289/0.09247244193501103))/(0.28423012890940824*x[0]/0.0677491758641936/0.8051164299942579**0.07464547985675363),3.0008466593473875,{'errortest': 3.036191624481455},"[1, 1, 2, 3, 4, 8, 9, 2]"
"[[0], [2], [1], [1, 0], [2, 1, 0, 0], [0, 1, 2, 0, 0, 3], [1, 1, 1, 1, 1, 0, 0], [1, 0]]",16.106997656645657,7,(((Constant+(Constant-Constant))*Constant+Constant+x[1]/x[0])**Constant),(((0.9593056007252847+(0.8330878422867695-0.6158781043451185))*0.6546046562308037+0.3382707819982492+x[1]/x[0])**0.3482361153998793),16.194331429834893,{'errortest': 16.121977954809626},"[1, 1, 1, 2, 4, 6, 7, 2]"
"[[0], [1], [2, 2], [1, 0], [0, 2, 2, 0], [2, 0, 2, 2, 0], [0, 1, 0, 1, 0, 0], [1, 0, 0, 0]]",33.43770510404619,7,(((x[1]*Constant+x[0])**Constant)*(Constant*x[0]+x[0]**Constant)),(((x[1]*0.8426049319552039+x[0])**0.3951914747273464)*(0.44763996994699395*x[0]+x[0]**0.002846355077816054)),34.47713530026009,{'errortest': 33.32510163942971},"[1, 1, 2, 2, 4, 5, 6, 4]"
