genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [0], [2, 3], [2], [0, 2], [0, 3, 0, 1, 3, 0, 3], [0, 0, 0, 0, 1], [1, 1, 0]]",0.8394181386386154,"[1, 1, 2, 1, 1, 2, 3, 3]",7,((x[1]+x[1]**Constant)**Constant)/x[0],((x[1]+x[1]**0.3693766548651588)**0.14654552665201248)/x[0],0.8975447119827616,{'errortest': 1.0109656222515273}
"[[0], [1], [2, 0], [2, 2, 0], [0, 1, 2, 2], [0, 0, 0, 3, 3, 0, 3], [1, 0, 0, 1, 0, 0, 1, 0], [0, 0, 0, 0]]",0.8452638808127433,"[1, 1, 2, 3, 4, 5, 6, 4]",7,(((Constant+x[0]**Constant)**Constant)+((x[0]+Constant)**Constant)/x[0]/x[0]),(((0.7503807946280829+x[0]**0.6690282669608961)**0.926224773467969)+((x[0]+0.9435239396529014)**0.8687180621588327)/x[0]/x[0]),0.9201499335005464,{'errortest': 1.0148899686339048}
"[[0], [1], [1, 0], [2, 3, 0, 3], [0, 0, 1], [0, 2, 2, 3, 3, 0, 3], [1, 1, 0, 1, 0, 1, 1, 0], [1, 1, 0]]",0.9375853312265497,"[1, 1, 2, 4, 3, 7, 8, 3]",7,(((Constant+Constant**Constant)*x[1])*Constant/x[1]/(Constant+Constant)/x[0]),(((0.5376646112487424+0.406919711614147**0.2664090191699372)*x[1])*0.7461553463626641/x[1]/(0.09077714355024091+0.2580722185882287)/x[0]),1.078558070994631,{'errortest': 1.1490518769191966}
"[[0], [0], [2, 1], [1, 2, 0], [1, 2, 0, 1, 1], [3, 0, 3, 3, 2, 1, 2, 0], [0, 0, 1, 1, 1, 1, 1, 1, 0], [0, 1, 0, 0, 1]]",0.9497965936776273,"[1, 1, 2, 3, 5, 8, 9, 3]",7,(((x[0]/x[1])+Constant)**Constant)/((Constant/Constant**Constant)*(Constant-Constant)*(Constant+x[0])),(((x[0]/x[1])+0.5055460112524593)**0.7726321979860147)/((0.638600075686663/0.5547781985074223**0.5079553160082674)*(0.17808596127644294-0.043868699079081086)*(0.3369584290853488+x[0])),1.0552407336538019,{'errortest': 1.1451345651966056}
"[[0], [1], [2, 1], [2, 2, 0], [0, 1, 2, 2], [0, 0, 0, 3, 3, 0, 3], [1, 0, 1, 1, 1, 0], [0, 0, 0]]",1.1564494046856288,"[1, 1, 2, 3, 4, 5, 6, 2]",7,(((Constant+x[0]**Constant)**Constant)+(((Constant+Constant)**Constant)/Constant/x[0])),(((0.46160129433807784+x[0]**0.9343010708502208)**0.03704850939883464)+(((0.9050013970555305+0.18920179304227003)**0.10811088546632475)/0.523905816493894/x[0])),1.2849559796112133,{'errortest': 1.3864837655597122}
"[[0], [1], [2, 0], [2, 0, 2], [0, 1, 2, 2], [0, 3, 0, 1, 3, 0, 3], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 1]]",1.2070295277061938,"[1, 1, 2, 3, 4, 5, 6, 4]",7,(((Constant+x[1]**Constant)**Constant)/(Constant+x[0])-x[0]/(x[0]**Constant)),(((0.09978382704240185+x[1]**0.9816734557910588)**0.20126645804814236)/(0.05500664688853918+x[0])-x[0]/(x[0]**0.35368602311698216)),1.119801467416122,{'errortest': 1.251143773017709}
"[[0], [0], [2, 1], [1, 1, 0], [2, 1, 2, 2, 2, 2], [0, 3, 0, 2, 3, 3, 2], [1, 0, 0, 1, 1, 0, 0], [0, 0, 0, 0]]",1.316268718554877,"[1, 1, 2, 3, 6, 6, 7, 4]",7,((Constant+(x[0]/x[0]))**Constant)+((Constant*Constant)/x[0]/x[0]),((0.8936407747083229+(x[0]/x[0]))**0.9721906070447367)+((0.9479336554314307*0.7304196509353454)/x[0]/x[0]),1.4218704517418699,{'errortest': 1.5192020200311276}
"[[0], [1], [2, 0], [2, 2, 0], [0, 1, 2, 2], [0, 0, 0, 3, 3, 0, 3], [1, 0, 0, 1, 1, 0], [1, 0, 0]]",1.4802190128200223,"[1, 1, 2, 3, 4, 5, 6, 3]",7,(((Constant+x[1]**Constant)**Constant)+((x[0]+Constant)**Constant)/Constant/x[0]),(((0.8114075290910723+x[1]**0.5357369342645681)**0.09923623038111684)+((x[0]+0.05546438214952376)**0.6357515415176472)/0.4220422491391209/x[0]),1.6003067530479544,{'errortest': 1.683655664571463}
"[[0], [1], [2, 0], [1, 0, 0], [2, 1, 2, 2, 2, 2], [0, 3, 0, 2, 3, 3, 2], [1, 0, 0, 1, 1, 0, 0], [1, 0, 0, 0]]",1.5973790714546516,"[1, 1, 2, 3, 6, 6, 7, 4]",7,(((Constant+(x[1]/x[0]))**Constant)+Constant*Constant/x[0]/x[0]),(((0.21697872829099407+(x[1]/x[0]))**0.03614384163912665)+0.8815034278933811*0.8472211786548385/x[0]/x[0]),1.6892994807729742,{'errortest': 1.7776060672505083}
"[[0], [0], [2, 0], [2, 2, 0], [1, 0, 1, 2], [0, 0, 0, 3, 3, 0, 3], [0, 0, 0, 1, 0, 1, 1], [1, 1, 0, 0]]",1.621546087117991,"[1, 1, 2, 3, 4, 6, 7, 4]",7,(((x[1]+x[1])**Constant)**Constant)+(x[0]+Constant**Constant)/(x[0]/Constant)+Constant,(((x[1]+x[1])**0.1234821101590905)**0.29940034041505226)+(x[0]+0.5360183478475458**0.642320623453942)/(x[0]/0.8027160332654374)+0.4163249095689827,1.719917675285731,{'errortest': 1.8606756781739688}
"[[0], [2], [2, 0], [2], [0, 1, 2, 2], [0, 3, 0, 1, 3, 0, 3], [1, 0, 1, 1, 1, 1], [1, 1]]",1.8910701918676263,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((Constant+x[1]**Constant)**Constant)**Constant),(((0.13172462325762702+x[1]**0.5440147816646242)**0.7708056584520129)**0.4113853150896387),1.9966880459576652,{'errortest': 2.089793310584312}
"[[0], [0], [2, 0], [2, 0, 0, 2], [2, 1, 2, 2, 1, 2], [0, 0, 0, 1, 0, 0, 3], [0, 1, 1, 1, 0, 1, 1, 0], [0, 0, 0]]",1.9238245855087412,"[1, 1, 2, 3, 5, 6, 7, 2]",7,((x[0]**Constant)**Constant)+(Constant+Constant)+Constant-x[0]+(Constant+Constant),((x[0]**0.5579510257375141)**0.17234077799286807)+(0.5306471492054413+0.2628858495937958)+0.8291001568679868-x[0]+(0.43499623713025004+0.4868730080573256),2.003677967516648,{'errortest': 2.1615138258163697}
"[[0], [1], [1, 3], [2, 0], [1, 0, 2], [3, 3, 0, 1, 3, 0, 3], [1, 0, 0, 1, 1, 0, 1, 0, 1], [0, 0, 0, 0, 1]]",2.10575730529912,"[1, 1, 2, 2, 3, 5, 6, 3]",7,((((Constant/x[0])**Constant)/x[0]+Constant-Constant)/x[0]),((((0.41620921323930005/x[0])**0.29357209832267395)/x[0]+0.803533122753903-0.3460741918684481)/x[0]),2.203335650480065,{'errortest': 2.2392571178931573}
"[[0], [0], [1, 0], [2, 0, 0, 2], [2, 1, 2, 2, 2, 0], [0, 0, 0, 1, 0, 0, 3], [0, 1, 1, 1, 0, 1, 1, 0], [0, 0, 0]]",2.1150594526194224,"[1, 1, 2, 4, 6, 7, 8, 3]",7,((x[0]**Constant)+(Constant+Constant)+Constant)-x[0]+Constant+(Constant/x[0]**Constant),((x[0]**0.5988828746268023)+(0.44011102132695246+0.92613725400078)+0.22935238916656442)-x[0]+0.7735817199426877+(0.022991226778656726/x[0]**0.8860064549941133),2.177446889367919,{'errortest': 2.3497425764569884}
"[[0], [0], [2, 0], [2, 1, 1], [1, 0, 1, 2, 2], [0, 0, 0, 3, 3, 0, 3], [1, 0, 1, 1, 1, 1, 1, 0], [1, 1, 0, 0]]",2.173319906682406,"[1, 1, 2, 3, 5, 7, 8, 2]",7,(((Constant+x[1])**Constant)**Constant)+(Constant+Constant/(Constant/Constant))+(Constant/x[1]),(((0.5669586601762431+x[1])**0.569985588031485)**0.03273864367436785)+(0.729233633879522+0.3128812226418053/(0.04993328841067546/0.4884574305812617))+(0.5870903281934574/x[1]),2.2971243427644916,{'errortest': 2.3165770630322684}
