genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [1, 0], [2, 3, 0, 3], [0, 0, 1], [0, 2, 2, 3, 3, 0, 3], [1, 1, 0, 1, 0, 1, 1, 0], [1, 1, 0]]",0.9375853312265497,7,(((Constant+Constant**Constant)*x[1])*Constant/x[1]/(Constant+Constant)/x[0]),(((0.5376646112487424+0.406919711614147**0.2664090191699372)*x[1])*0.7461553463626641/x[1]/(0.09077714355024091+0.2580722185882287)/x[0]),1.078558070994631,{'errortest': 1.1490518769191966},"[1, 1, 2, 4, 3, 7, 8, 3]"
"[[0], [1], [2, 1], [2, 0, 2], [0, 0, 0, 2, 1], [0, 3, 0, 1, 3, 0, 3], [1, 0, 1, 0, 0, 0, 1, 0], [1, 0, 0, 0, 1]]",1.7533882117060928,7,(((Constant+x[1]**Constant)**Constant)/(Constant+x[0]-x[0]/x[0]+(Constant**Constant))),(((0.7642601400140393+x[1]**0.6270404520333603)**0.21534443202305797)/(0.6683219481482835+x[0]-x[0]/x[0]+(0.41954104626258937**0.525262626897784))),1.828485295030079,{'errortest': 1.9700670987103317},"[1, 1, 2, 3, 4, 6, 7, 4]"
"[[0], [2], [2], [1], [2, 2], [2, 3], [1, 0, 0], [1, 1]]",1.869939503441383,7,(((Constant*x[1])**Constant)**Constant),(((0.9464380220963917*x[1])**0.21522306417153958)**0.6744750378084905),1.9425467039275164,{'errortest': 2.106313209254812},"[1, 1, 1, 1, 2, 1, 2, 1]"
"[[0], [2], [1, 2], [1, 3, 1], [2, 0, 1, 1, 2], [1, 0, 1, 0], [0, 1, 1, 1, 0], [1, 1]]",1.970926123323259,7,(((x[1]-Constant+Constant)-Constant)**Constant),(((x[1]-0.7418016329552475+0.8122204355066204)-0.916340049328575)**0.13029180128052542),2.029201864503236,{'errortest': 2.2101753185534605},"[1, 1, 1, 2, 2, 3, 4, 1]"
"[[0], [2], [3], [], [], [], [0], [1]]",2.0064382098307383,5,(x[1]**Constant),(x[1]**0.1264076723961225),2.061160346663073,{'errortest': 2.245382237280132},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [2], [1], [2], [1, 0], [1]]",2.1117261312498865,7,((((Constant*x[1])**Constant)**Constant)**Constant),((((0.005204620060368037*x[1])**0.8234664722825074)**0.7062994336576583)**0.6067350038267117),2.136547075390654,{'errortest': 2.3412855744435372},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [0], [2, 2], [1, 2], [1, 0, 0], [0, 1, 1, 0, 0], [0, 0, 0, 0, 1, 1], [0, 1, 0, 0]]",2.1737743527346507,7,(((x[0]+x[1])-x[0]-x[0])**Constant)+((Constant+Constant**Constant)**Constant),(((x[0]+x[1])-x[0]-x[0])**0.04283736915574998)+((0.5290561269750979+0.4587197623341034**0.2881757562637569)**0.013268530875911733),2.225188944204473,{'errortest': 2.409362388789622},"[1, 1, 2, 2, 3, 5, 6, 4]"
"[[0], [2], [2], [1], [1, 2], [2, 3], [1, 0, 0], [1, 0]]",2.202645668921116,7,((((Constant*x[1])/x[0])**Constant)**Constant),((((0.26235918407204895*x[1])/x[0])**0.3750984376868256)**0.32241728284185733),2.2432742429633623,{'errortest': 2.4322762267227205},"[1, 1, 1, 1, 2, 2, 3, 2]"
"[[0], [2], [2], [1], [1, 2], [0, 0], [1, 0, 1], [1]]",2.256781511447509,7,((((Constant+x[1])+Constant)**Constant)**Constant),((((0.765521356406856+x[1])+0.5154366613741831)**0.285601455256314)**0.35940552635550505),2.294307521869117,{'errortest': 2.4888007620236507},"[1, 1, 1, 1, 2, 2, 3, 1]"
"[[0], [2], [2], [2], [1], [2], [1, 0], [1]]",2.3142177118760237,7,((((Constant*x[1])**Constant)**Constant)**Constant),((((0.24679335922710277*x[1])**0.21834318793603158)**0.5791636384108162)**0.9342420463122887),2.3467566361879624,{'errortest': 2.5440685166243595},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [0], [2, 0], [1, 1, 2, 2], [3, 0, 3, 2, 3], [1, 0, 0, 1, 1, 0], [0, 0, 1]]",2.322480548828506,7,(((Constant/x[0])**Constant)+(x[0]/Constant)*Constant**Constant),(((0.6234136038598134/x[0])**0.34443128130878)+(x[0]/0.4032474864880694)*0.5868529535263163**0.21557124433215702),2.3731600245702413,{'errortest': 2.5556021155240924},"[1, 1, 1, 2, 3, 4, 5, 2]"
"[[0], [1], [2, 1], [1, 0, 1], [0, 1, 2, 2, 2, 2], [1, 0, 2, 0, 1, 3, 0], [1, 1, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 1]]",2.5879924232188403,7,(((Constant-Constant+(x[0]*x[0]))**Constant)+(x[0]-x[0]/(Constant+x[1]))),(((0.9727219455678651-0.21600918450974194+(x[0]*x[0]))**0.352704564993792)+(x[0]-x[0]/(0.27178943288971313+x[1]))),2.60039962590922,{'errortest': 2.82110145103389},"[1, 1, 2, 3, 6, 7, 8, 5]"
"[[0], [1], [0, 3], [3, 2], [2, 0, 0, 2], [3, 2, 2, 1, 1, 0], [1, 1, 1, 0], [0, 1, 0]]",2.6276955445289834,6,(Constant/(Constant**Constant)*Constant),(0.9132061319647556/(0.1192601831234138**0.634253316745084)*0.4935853423907749),2.6570136125552604,{'errortest': 2.8463565321482793},"[1, 1, 2, 2, 1, 2, 3, 0]"
"[[0], [2], [2], [2], [0], [2], [0, 1], [1, 1]]",2.6444023429261363,7,(((x[1]*Constant**Constant)**Constant)**Constant),(((x[1]*0.08606741305955812**0.7165396675782933)**0.22811214724524076)**0.3753526262761848),2.6652875546694563,{'errortest': 2.8624314860847164},"[1, 1, 1, 1, 1, 1, 2, 1]"
