genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [1, 0], [2, 3, 0, 3], [0, 0, 1], [0, 2, 2, 3, 3, 0, 3], [1, 1, 0, 1, 0, 1, 1, 0], [1, 1, 0]]",0.9375853312265497,7,(((Constant+Constant**Constant)*x[1])*Constant/x[1]/(Constant+Constant)/x[0]),(((0.5376646112487424+0.406919711614147**0.2664090191699372)*x[1])*0.7461553463626641/x[1]/(0.09077714355024091+0.2580722185882287)/x[0]),1.078558070994631,{'errortest': 1.1490518769191966},"[1, 1, 2, 4, 3, 7, 8, 3]"
"[[0], [2], [2], [2], [1], [2], [1, 0], [1]]",2.1117261312498865,7,((((Constant*x[1])**Constant)**Constant)**Constant),((((0.005204620060368037*x[1])**0.8234664722825074)**0.7062994336576583)**0.6067350038267117),2.136547075390654,{'errortest': 2.3412855744435372},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [1], [2, 1], [1, 0, 1], [0, 1, 2, 2, 2, 2], [1, 0, 2, 0, 1, 3, 0], [0, 1, 1, 1, 1, 1, 0, 1], [0, 1]]",2.784752120730465,7,(((x[0]-Constant+(Constant*Constant))**Constant)+(Constant-Constant/(x[1]+Constant))),(((x[0]-0.7291564007835167+(0.5735929406047099*0.922741901993474))**0.40294972861708844)+(0.7513745783653805-0.6373781323320462/(x[1]+0.16421201507854377))),2.7985862831111437,{'errortest': 3.00518858346874},"[1, 1, 2, 3, 6, 7, 8, 2]"
"[[0], [1], [0, 3], [3, 2], [0], [0, 0, 2], [1, 1, 1, 0], [0]]",2.8351188003460814,6,(Constant+(Constant+Constant**Constant)*x[0]),(0.1734717630568935+(0.7611611904121836+0.945499135416248**0.5218287977167924)*x[0]),2.827422632847095,{'errortest': 3.063877302416956},"[1, 1, 2, 2, 1, 3, 4, 1]"
"[[0], [1], [2, 3], [3], [], [0], [0, 1], [0]]",2.9597854661445506,6,((x[0]**Constant)+Constant),((x[0]**0.5274297393576488)+0.43232744834258474),2.9650684591899052,{'errortest': 3.17426086398302},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [1], [1, 1], [2, 3, 3, 2], [1, 1], [0, 0, 1, 1, 3], [1, 1, 1, 0, 1, 0], [0, 0]]",3.029399663361387,7,((((Constant+Constant)**Constant)+Constant)-(x[0]-((Constant/x[0])**Constant))),((((0.2521934569608515+0.6250247479263473)**0.37401422243864546)+0.35237843897472665)-(x[0]-((0.35271635296985915/x[0])**0.330939274758002))),3.07608866297482,{'errortest': 3.2168952336867433},"[1, 1, 2, 4, 2, 5, 6, 2]"
"[[0], [0], [3, 3], [], [], [3], [1, 1], []]",3.129286401587504,4,Constant/Constant,0.2734467958336104/0.2486834490559856,3.141439106197878,{'errortest': 3.3315056535825924},"[1, 1, 2, 0, 0, 1, 2, 0]"
"[[0], [2], [2], [2], [1], [0], [1, 0], [1]]",3.1616280616756716,7,((((Constant+x[1])**Constant)**Constant)**Constant),((((0.9331171224398028+x[1])**0.9472220921491651)**0.01832454263183847)**0.4195805857240039),3.172470640983748,{'errortest': 3.3629132228507954},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [2], [2], [], [0], [1]]",3.185080732202006,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.40670689517335634)**0.022185504489420027)**0.43689208409411173),3.1954962490871552,{'errortest': 3.385682712267048},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [0], [1, 3], [3, 3], [], [3, 2], [1, 0, 0], [1, 1]]",3.2408621743122765,6,(Constant/x[1])*x[1],(0.9655958865975309/x[1])*x[1],3.2500509725521933,{'errortest': 3.4398730925661587},"[1, 1, 2, 2, 0, 2, 3, 2]"
