K,Rem,frictionFactor
0.6,4085.7982241637146,4.467067965781461
0.6,4085.7982241637146,5.266604242152803
0.6,4310.492826018992,4.41032985845948
0.6,4310.492826018992,5.2635784915187696
0.6,4533.609656824765,4.360491491992809
0.6,4533.609656824765,5.258786463936192
0.6,4758.780586472303,4.297871392745158
0.6,4758.780586472303,5.233841604155785
0.6,4031.661781869628,6.2001023122313335
0.6,4984.062468909854,4.23768534496005
0.6,4984.062468909854,5.208714326598719
0.6,4217.512952003585,6.178629799995765
0.6,5207.762729702773,4.17931988878636
0.6,5207.762729702773,5.192229750045678
0.6,4401.36488351217,6.168014750975586
0.6,5431.34184375192,4.112414593679119
0.6,5431.34184375192,5.1921693141944685
0.6,4584.700437479453,6.152170504386324
0.6,5654.600320563564,4.052986303915601
0.6,5654.600320563564,5.180550457898172
0.6,4766.73699701737,6.157430323195943
0.6,5878.782351976148,3.9910695257130513
0.6,5878.782351976148,5.163710902688327
0.6,4950.379317935191,6.162780913783878
0.6,5135.072802950886,6.151369940888478
0.6,5318.589363276544,6.141849254856744
0.6,5504.984457219159,6.122533582836294
0.6,5690.20886138297,6.091998507568307
0.6,5874.969541622576,6.065229778528635
0.6,4047.394350798212,4.489677986153507
0.6,4047.394350798212,5.322861885162743
0.6,4272.520715960434,4.42985037793428
0.6,4272.520715960434,5.312897313929192
0.6,4495.612420132765,4.38014155184174
0.6,4495.612420132765,5.29829261264246
0.6,4720.707654441996,4.316007904708223
0.6,4720.707654441996,5.274194251217668
0.6,4945.896828754331,4.252359591547528
0.6,4945.896828754331,5.253751434276898
0.6,4160.852311299562,6.259458912496255
0.6,5169.635598466616,4.191206346398434
0.6,5169.635598466616,5.239818104643684
0.6,4344.331123897524,6.247598323252037
0.6,5393.332928176811,4.130849994477048
0.6,5393.332928176811,5.218990451888896
0.6,4530.387232705255,6.245768324234943
0.6,5616.95908595075,4.068123943688704
0.6,5616.95908595075,5.206773437900026
0.6,4713.14586863965,6.22960123145018
0.6,5840.931111293613,4.006181141368872
0.6,5840.931111293613,5.190721758448079
0.6,4896.345877378154,6.213096088568615
0.6,5078.914300621616,6.203388492817663
0.6,5261.401447809881,6.191763471901913
0.6,5447.203234100339,6.176198710455187
0.6,5633.048189021667,6.146116427962089
0.6,5818.153611240619,6.11491482357791
1.2,4125.321234693898,2.414202300067527
1.2,4125.321234693898,2.389324268814517
1.2,4319.824730488307,2.405908595603148
1.2,4319.824730488307,2.369392641181587
1.2,4112.6261021269165,2.646147609314834
1.2,4514.203526586747,2.3997812235549274
1.2,4514.203526586747,2.351602007021209
1.2,4300.293531102329,2.6331260901427904
1.2,4707.3719342635695,2.397828804309875
1.2,4707.3719342635695,2.337228057383017
1.2,4488.111728666039,2.613668641569518
1.2,4900.741922934791,2.3914533642608817
1.2,4900.741922934791,2.3206825579199686
1.2,4674.904614118701,2.605818143145883
1.2,5093.217436693235,2.386050200117557
1.2,5093.217436693235,2.303555647372641
1.2,4861.119770621372,2.597345956190352
1.2,5284.577005078653,2.382932593299816
1.2,5284.577005078653,2.289701012246957
1.2,5047.417098179971,2.5805054955853994
1.2,5477.103686739718,2.376138849185069
1.2,5477.103686739718,2.275991002664804
1.2,5233.006802583787,2.5719030648204373
1.2,5669.935334413261,2.3684817556581987
1.2,5669.935334413261,2.261922116154234
1.2,5418.842071235582,2.561060671861983
1.2,5861.163611625532,2.363357077706538
1.2,5861.163611625532,2.2475578169744943
1.2,5603.8468686902015,2.5494317695533995
1.2,5786.507049165644,2.540051079617416
1.2,5970.725815116366,2.5299794742411645
1.2,4080.468477928393,2.5259593331346437
1.2,4080.468477928393,2.6663439380731
1.2,4282.388009638295,2.5103925296176817
1.2,4282.388009638295,2.6557700445530807
1.2,4142.506901757515,2.5018074222806828
1.2,4483.87413368077,2.4929553567031646
1.2,4483.87413368077,2.6492319414808545
1.2,4335.4620619973975,2.497024453211821
