K,Rem,cdrag
1.2,5994.113792232537,1.6244604601607164
1.2,5986.772393332333,1.6256239949533176
1.2,5979.115835085968,1.6268424671104986
1.2,5971.163171889384,1.6281081021855714
1.2,5962.915493141953,1.629426470864345
1.2,5954.3739265588365,1.6307950380949356
1.2,5945.48602456475,1.6322223225268613
1.2,5936.32459909558,1.6337003419342908
1.2,5997.294487721541,1.6982676341291816
1.2,5926.890820300728,1.635229471989134
1.2,5987.042021583453,1.6999763753705683
1.2,5917.150302580867,1.6368099929679023
1.2,5976.481819890677,1.7017425616825046
1.2,5998.626581914135,1.6021911702591325
1.2,5907.122209920708,1.6384449022508685
1.2,5965.597444691003,1.7035693537029035
1.2,5989.813798401836,1.603603725860257
1.2,5896.772418724435,1.6401345174803958
1.2,5954.390535261302,1.7054571258277624
1.2,5980.7429365093285,1.6050609389568375
1.2,5886.155620325715,1.6418764496822156
1.2,5942.982039550477,1.7074034363936583
1.2,5971.433040157936,1.6065603925603251
1.2,5990.4904081214245,1.672987266483718
1.2,5875.280870323938,1.6436737462065698
1.2,5931.450125601301,1.7094115040446098
1.2,5961.831341193735,1.6081127030569815
1.2,5979.9016560763375,1.674757882147176
1.2,5864.328413171488,1.645532113727425
1.2,5919.572812836336,1.7114909136106111
1.2,5952.028675053449,1.6097026897914202
1.2,5969.272227679131,1.6765739447109074
1.2,5853.136057374752,1.6474384841574683
1.2,5907.438675769488,1.7136209282385826
1.2,5941.972325465451,1.6113407394150918
1.2,5958.45788236853,1.6784444745420686
1.2,5841.653595487935,1.6494011933406152
1.2,5894.997205562586,1.7158174748854829
1.2,5995.945483756665,1.6953121683012815
1.2,5931.8980334762255,1.613022298716586
1.2,5947.398731369652,1.6803666511832298
1.2,5829.89967827992,1.6514208433348778
1.2,5882.25014685439,1.7180711583709007
1.2,5987.222536589959,1.696802172435919
1.2,5921.602816676697,1.614755163820654
1.2,5936.043717623704,1.6823439917784293
1.2,5817.858691537519,1.6534948651478156
1.2,5869.21652859439,1.7203923082112853
1.2,5978.2772059024,1.6983338408204194
1.2,5911.080238063448,1.6165291606766783
1.2,5924.463951382084,1.6843710661812985
1.2,5805.566347247679,1.6556265224653914
1.2,5855.880856175932,1.7227779150609406
1.2,5969.146336839561,1.6999017578356732
1.2,5900.331387870237,1.6183526334557368
1.2,5912.608517171175,1.686453843183385
1.2,5792.99003461876,1.6578134707991563
1.2,5842.26216173387,1.7252227061600514
1.2,5959.968777053055,1.7015117659004455
1.2,5889.340081968277,1.620223205144157
1.2,5900.496238207348,1.68858989592634
1.2,5780.148406165425,1.6600589065763809
1.2,5828.345086735987,1.7277358435535772
1.2,5950.63791999259,1.7031693883222192
1.2,5878.07300459184,1.6221463462232828
1.2,5888.093924255206,1.6907882821607136
1.2,5766.992176944694,1.6623687484806664
1.2,5814.097341131636,1.7303214407281078
1.2,5941.145403534506,1.7048586267590264
1.2,5866.617758262569,1.6241147947937515
1.2,5875.455037106783,1.6930377435671595
1.2,5753.5909736957465,1.6647325478815007
1.2,5799.589383255813,1.7329671531020072
1.2,5931.457101844833,1.7065878133549697
1.2,5854.9409277502,1.626125885749885
1.2,5862.598196807623,1.6953416978130549
1.2,5739.929455591886,1.6671562359549332
1.2,5784.788919889883,1.7356770661818182
1.2,5921.556488039261,1.708359660563101
1.2,5843.0093529079695,1.6281905707721624
1.2,5849.455872414808,1.6977007543574494
1.2,5726.009301153668,1.669634577756988
1.2,5769.731965604899,1.7384553209280078
1.2,5911.461876889979,1.710177649371699
1.2,5830.8415790769095,1.6303012985186585
1.2,5836.081310736654,1.7001151543572748
1.2,5711.832215293761,1.6721765980436851
1.2,5754.36947911425,1.74130187324023
0.3,5711.71413940648,2.474175646192543
0.3,5190.808435789515,2.5278214867442315
0.3,4702.621815127237,2.5881288174997303
0.3,4355.506730224044,2.4617765850499747
0.3,4081.076204527327,2.3385624955399567
0.3,4023.496944886285,2.547428307180607
0.324,5758.118472804559,2.6488540011435524
0.324,5015.4654257791735,2.64592530570866
0.324,4793.006984130523,2.75672683460288
0.324,4402.888502519948,2.8017948297805924
0.324,4055.4130408701735,2.986901230944046
0.349,5740.65093503238,2.401320799733301
0.349,5336.172592442504,2.568962799491598
0.349,4907.289686471895,2.5270911070401905
0.349,4529.730012081113,2.522347994171442
0.349,4304.523029095562,2.571450780801072
0.349,4118.9108010506,2.701827325868436
0.349,4067.018749358195,2.327614422569563
0.373,5964.068581699278,2.475769936242425
0.373,5457.323716304762,2.36375946672734
0.373,5048.754238036835,2.438140537621952
0.373,4798.858495502988,2.3924686481612887
0.373,4611.157483948095,2.375829667264698
0.373,4439.344466548964,2.223089172133333
0.373,4277.0824843987375,2.483500133645721
0.373,4272.960060754978,2.314434832324125
0.373,4126.790491336913,2.478394856893959
0.373,4072.57193173774,2.240036116103471
0.398,5979.090529821636,2.189853586739499
0.398,5595.627649224832,2.1090205468720287
0.398,5235.1195745292,2.3883166178614355
0.398,5171.090063775481,2.376381346556191
0.398,4812.388238942454,2.333262957639562
0.398,4555.352781212389,2.135864161924026
0.398,4434.212043374197,2.439596637396643
0.398,4436.917461904951,2.3344270909391285
0.398,4182.6055140115495,2.2852131600550405
0.398,4217.603408357556,2.370806851965098
0.398,4144.243425201273,1.8698410886298649
0.422,5910.904409791702,2.150157125284696
0.422,5547.445732489956,2.1785272484293268
0.422,5037.450785830042,2.189981254975268
0.422,4814.560036033843,2.12275126792059
0.422,4626.175655075959,2.2078338756834137
0.422,4533.345216436857,2.1174188141781527
0.422,4460.451290532704,2.2654048203720625
0.422,4499.686727288969,2.25347543250661
0.422,4328.242390456005,2.173927119939751
0.422,4220.571984064081,2.035028563319389
0.447,5986.629574796431,2.2071229507178147
0.447,5583.11554809678,2.3127140391228065
0.447,5266.939578341866,2.2101466370070595
0.447,4769.120631542739,2.228347061361964
0.447,4987.8572442689,2.4569163635957154
0.447,4636.2676240993205,2.2338791415669603
0.447,4392.105466913972,2.274844110873503
0.447,4539.526508372921,2.264432763720405
0.447,4486.510779596437,2.397662618202574
0.447,4440.283362617745,2.105917222185633
0.471,5916.083963682966,2.2329560874791734
0.471,5537.316130915178,2.5348759414518254
0.471,5061.558882583037,2.3427244369101743
0.471,4833.144349598089,2.232392521858574
0.471,4799.4473034281145,2.3402924147733533
