K,Rem,cdrag
1.2,7089.264354127106,1.5596327694951742
1.2,7089.264354127106,1.641870569183611
1.2,6869.993326303035,1.6232400166597367
1.2,6611.560368089606,1.5906328254863416
1.2,6489.505704894673,1.6495373816446262
1.2,6440.566901406342,1.587561378136613
1.2,6357.5270254685465,1.6380164826064756
1.2,6231.001984682196,1.564427305438215
1.2,6218.872617485347,1.6304083809966117
1.2,6220.39678120704,1.6115121486081778
1.2,7089.179284280342,1.559642500748483
1.2,7089.179284280342,1.6418887350306572
1.2,6869.849059286193,1.623260857548982
1.2,6611.401693946272,1.5906559785805805
1.2,6489.330492087858,1.6495666787569911
1.2,6440.354367949804,1.5875972016155762
1.2,6357.26001703216,1.63805903906761
1.2,6230.702905958158,1.5644730656171422
1.2,6218.536809725781,1.6304638557098408
1.2,6220.0049110850505,1.6115705338077877
1.2,7089.030414300378,1.5596590239871102
1.2,7089.030414300378,1.6419138874669044
1.2,6869.642968365684,1.6232970061388212
1.2,6611.124022595793,1.5906995940704756
1.2,6488.999546396301,1.6496197290732135
1.2,6439.967959955573,1.5876556632903955
1.2,6356.821382632876,1.6381281581810123
1.2,6230.216931099261,1.5645468010668937
1.2,6217.995821077743,1.630548160246985
1.2,6219.407819178136,1.6116671417369597
1.2,7088.817747871965,1.559682745098276
1.2,7088.817747871965,1.6419492040065762
1.2,6869.354450598895,1.6233434482533675
1.2,6610.767032282662,1.5907586134503455
1.2,6488.551820969939,1.649694042515075
1.2,6439.427024468221,1.5877370591272784
1.2,6356.211154837994,1.6382265378707157
1.2,6229.525411399521,1.5646536013974592
1.2,6217.212396764061,1.6306694132678003
1.2,6218.549591612635,1.6118012086634212
1.2,7088.541290258715,1.5597136647797654
1.2,7088.541290258715,1.6419973542209068
1.2,6868.962908540071,1.6234080998275315
1.2,6610.27124171885,1.5908382105483243
1.2,6487.948409766408,1.6497896248835469
1.2,6438.731597185261,1.5878439767314698
1.2,6355.410312346494,1.638354188691372
1.2,6228.628409602816,1.5647883938769958
1.2,6216.2239190154405,1.63082498081105
1.2,6217.448980378022,1.611975372820433
1.2,7088.201048302793,1.5597517839399702
1.2,7088.201048302793,1.6420556720802664
1.2,6868.4889639459225,1.6234830503455082
1.2,6609.696167365845,1.590930635049891
1.2,6487.2477387262825,1.649903802202532
1.2,6437.901038151295,1.58797126477283
1.2,6354.457049015806,1.6385084612151175
1.2,6227.544690381425,1.5649562803002632
1.2,6214.9931858331065,1.631017533755098
1.2,6216.087454261559,1.6121870390194832
1.2,7087.81829399705,1.5597945690033714
1.2,7087.81829399705,1.6421241598620395
1.2,6867.932632453848,1.6235762185068716
1.2,6608.982345760336,1.591041063157594
1.2,6486.410916993373,1.6500392641391053
1.2,6436.916083807111,1.5881240959198235
1.2,6353.313306000053,1.6386920342086144
1.2,6226.255663282266,1.565154737640131
1.2,6213.538970886018,1.631244446522769
1.2,6214.48381514172,1.6124388576028272
1.2,7087.350508907833,1.5598466850537036
1.2,7087.350508907833,1.6422023113796065
1.2,6867.293932417632,1.6236820732831418
1.2,6608.1694683257,1.5911719806815663
1.2,6485.41853575314,1.6501985175755298
1.2,6435.757490803836,1.5882996121764998
1.2,6351.998234763112,1.6389022339747297
1.2,6224.780120885956,1.5653812477478637
1.2,6211.88005519836,1.6315055881957656
1.2,6212.638234820732,1.6127290205014897
1.2,7086.840230176664,1.5599038749293297
1.2,7086.840230176664,1.6422911473978472
1.2,6866.572884905945,1.6237984994469998
1.2,6607.27739125486,1.5913158535758167
1.2,6484.329022509196,1.65037658270855
1.2,6434.463954463281,1.5884958282925588
1.2,6350.5309859872295,1.6391391390350176
1.2,6223.118184780064,1.5656383735155082
1.2,6209.997957035344,1.6317986576699823
1.2,6210.569544922889,1.613056012488346
1.2,7086.244947551879,1.559970399342821
1.2,7086.244947551879,1.6423923231358324
1.2,6865.748915571672,1.6239329018490718
1.2,6606.2466840910965,1.5914776473636816
1.2,6483.103520593562,1.650573099504668
1.2,6433.035549398313,1.5887173442341909
1.2,6348.873559058367,1.639405380560641
1.2,6221.251325813937,1.5659261524161985
1.2,6207.892862410644,1.6321313341370531
1.2,6208.222066953324,1.6134240580358843
1.2,7085.585938104826,1.5600441308479145
1.2,7085.585938104826,1.6425036825397412
1.2,6864.842653963477,1.6240802686389824
1.2,6605.11703974068,1.591660068996843
1.2,6481.7226537427805,1.650796320499473
1.2,6431.414468681946,1.588964472638594
1.2,6347.026090505034,1.6397010161707506
1.2,6219.179713095546,1.5662420666818833
1.2,6205.583599178172,1.632493202219779
1.2,6205.670572531456,1.6138298076346114
1.2,7084.905729205837,1.5601204055635378
1.2,7084.905729205837,1.6426230686802463
1.2,6863.874722880941,1.6242408665851278
1.2,6603.888504744828,1.5918580637382125
1.2,6480.22539850113,1.6510357131160018
1.2,6429.678011749718,1.5892297737999443
1.2,6345.045846478947,1.6400234386249255
1.2,6216.922188301588,1.566591244603146
1.2,6203.033150403586,1.632895089747871
1.2,6202.840840965317,1.6142751659664183
1.2,7084.140565727202,1.5602060213238722
1.2,7084.140565727202,1.6427548084906582
1.2,6862.803966127488,1.624414184409619
1.2,6602.561129706624,1.5920688378672712
1.2,6478.63126725141,1.6512962909908613
1.2,6427.787691465826,1.589523027385775
1.2,6342.856812301579,1.6403752906253486
1.2,6214.460289748721,1.5669711876973478
1.2,6200.260394074381,1.6333314186547223
1.2,6199.770429869456,1.6147617546335116
1.2,7083.311724083862,1.5602988506362798
1.2,7083.311724083862,1.6428994174059095
1.2,6861.630427823244,1.6246057740873354
1.2,6601.095357746896,1.5923028695631145
1.2,6476.862590864562,1.6515836345046206
1.2,6425.705070857886,1.5898419690823584
1.2,6340.4782116321485,1.6407566390701211
1.2,6211.794240132752,1.5673819369493178
1.2,6197.265603666682,1.6338024043540451
1.2,6196.459667157878,1.6152836058650963
1.2,7082.41922476988,1.5603984906188144
1.2,7082.41922476988,1.643048378244133
1.2,6860.41590637847,1.6248074611008512
1.2,6599.550677538102,1.59255229891929
1.2,6474.977785346207,1.651886833784885
1.2,6423.507419391381,1.5901785744654704
1.2,6337.967295765376,1.6411621524710038
1.2,6208.961544904986,1.567820991338656
1.2,6194.06766263242,1.634307946909618
1.2,6192.908906163736,1.6158468299949795
1.2,7081.463089849636,1.5605057554083677
1.2,7081.463089849636,1.6432134010320896
1.2,6859.078102268795,1.6250250593418305
1.2,6597.887546004044,1.5928173567854162
1.2,6472.976943711527,1.65221165710887
1.2,6421.1563089697165,1.5905412170419009
1.2,6335.267175115627,1.6415972710318747
1.2,6205.925165392156,1.568290945434269
1.2,6190.648280708082,1.6348484308065134
1.2,6189.118525545273,1.616447317802563
1.2,7080.464586311121,1.5606177051158037
1.2,7080.464586311121,1.6433886407506326
1.2,6857.658233221496,1.625258321969732
1.2,6596.106045270405,1.593100543213968
1.2,6470.84074760377,1.652557943693816
1.2,6418.651894180888,1.5909270505678177
1.2,6332.3970748285965,1.6420620126667484
1.2,6202.685375775456,1.5687918582664373
1.2,6187.007794465305,1.6354237651473342
1.2,6185.088929185147,1.6170885669845751
1.2,7079.381249668218,1.560739011910676
1.2,7079.381249668218,1.643573594951612
1.2,6856.156345983492,1.6255043579747808
1.2,6594.226050090042,1.5934017694553064
1.2,6468.569319952267,1.6529255343024671
1.2,6415.994339607307,1.591338409495765
1.2,6329.33821194478,1.642559074802702
1.2,6199.223862839369,1.5693263504661743
1.2,6183.128003661916,1.6360365308695646
1.2,6180.801993773633,1.6177688133117396
1.2,7078.255590128772,1.5608650096424876
1.2,7078.255590128772,1.6437661059745323
1.2,6854.5930573984215,1.6257607933154106
1.2,6592.267419172918,1.5937185697022185
1.2,6466.182195618276,1.6533146441093054
1.2,6413.183819798773,1.5917704389596994
1.2,6326.128809639282,1.643077832988126
1.2,6195.6153493224365,1.5698868074617809
1.2,6179.064962637505,1.6366843028403537
1.2,6176.276750386955,1.6184900122526036
1.2,7077.066392146094,1.5609986452620197
1.2,7077.066392146094,1.6439747132296063
1.2,6852.906717348216,1.6260358379216044
1.2,6590.1708895067295,1.5940536664988172
1.2,6463.660094841031,1.6537254901705447
1.2,6410.220519243915,1.5922286542760702
1.2,6322.731124513285,1.643629076330938
1.2,6191.785730346021,1.5704809657809
1.2,6174.763397253839,1.6373646525169891
1.2,6171.532206701784,1.6192462030243333
1.2,7075.813685091188,1.5611391111778248
1.2,7075.813685091188,1.644190383653303
1.2,6851.159082857529,1.626323695717517
1.2,6587.976120982591,1.5944068664572684
1.2,6461.003162548671,1.654157731838645
1.2,6407.1046323399605,1.5927099207892863
1.2,6319.164402009427,1.6442101300515346
1.2,6187.753956246408,1.571108908866048
1.2,6170.223764846467,1.6380853626576664
1.2,6166.5132877527685,1.620049627443357
1.2,7074.497499896269,1.5612868172712282
1.2,7074.497499896269,1.644416309187529
1.2,6849.329643980526,1.626624640640404
1.2,6585.683203695439,1.5947757039850086
1.2,6458.230933718427,1.6546088927313125
1.2,6403.855584016415,1.5932145727699272
1.2,6315.42890485578,1.644815718835816
1.2,6183.557514729985,1.571763015974179
1.2,6165.502077223662,1.6388386701290265
1.2,6161.276104274359,1.620886396442499
1.2,7073.117869052873,1.561441767895713
1.2,7073.117869052873,1.644655175768892
1.2,6847.397913146677,1.6269413371245056
1.2,6583.272474934816,1.5951628001474214
1.2,6455.324170194172,1.6550844006805658
1.2,6400.435137698482,1.5937426549901104
1.2,6311.524907994295,1.6454512680075926
1.2,6179.159612801911,1.5724510560868965
1.2,6160.543229684406,1.639630023037313
1.2,6155.784200317346,1.6217672158213934
1.2,7071.674826609839,1.561603561672592
1.2,7071.674826609839,1.644901129621667
1.2,6845.405054032637,1.6272708930233315
1.2,6580.763803262885,1.5955680732711823
1.2,6452.283038728267,1.6555787111039382
1.2,6396.881948465718,1.5942939222647412
1.2,6307.452698530388,1.6461168174697536
1.2,6174.560645360167,1.573167980418417
1.2,6155.384712299929,1.640454006536337
1.2,6150.075138037083,1.6226850436676747
1.2,7070.189623292502,1.5617704738958575
1.2,7070.189623292502,1.6451605548645978
1.2,6843.310042660914,1.6276164965019289
1.2,6578.137548803908,1.5959917678777515
1.2,6449.107713671012,1.65609763486731
1.2,6393.157836745866,1.5948716111857983
1.2,6303.193652394349,1.646809807647719
1.2,6169.7795497525,1.5739164326739292
1.2,6150.008519060782,1.6413164096248791
1.2,6144.112570015208,1.6236437499323872
1.2,7068.619861703672,1.5619467796920434
1.2,7068.619861703672,1.6454297650496936
1.2,6841.13349551217,1.627977647773906
1.2,6575.393840754192,1.5964336965096662
1.2,6445.798376945748,1.656635437616741
1.2,6389.301438052715,1.595469983603302
