K,Rem,frictionFactor
1.2,5994.113792232537,2.653585552028708
1.2,5986.772393332333,2.655490673856168
1.2,5979.115835085968,2.657485715499112
1.2,5971.163171889384,2.659557978050079
1.2,5962.915493141953,2.661716562211729
1.2,5954.3739265588365,2.663957500143435
1.2,5945.48602456475,2.666294363741812
1.2,5936.32459909558,2.668714459609746
1.2,5997.294487721541,3.155364584798935
1.2,5926.890820300728,2.671218230080094
1.2,5987.042021583453,3.1584992837095967
1.2,5917.150302580867,2.673806134035841
1.2,5976.481819890677,3.1617394512976245
1.2,5998.626581914135,2.5397170664947977
1.2,5907.122209920708,2.676483068923893
1.2,5965.597444691003,3.165090951997264
1.2,5989.813798401836,2.5419711600813444
1.2,5896.772418724435,2.6792495547720847
1.2,5954.390535261302,3.1685544731465813
1.2,5980.7429365093285,2.544296475178556
1.2,5886.155620325715,2.6821016902305543
1.2,5942.982039550477,3.1721254699361645
1.2,5971.433040157936,2.546689182825776
1.2,5990.4904081214245,2.8842639455884336
1.2,5875.280870323938,2.685044454522875
1.2,5931.450125601301,3.175809913505501
1.2,5961.831341193735,2.549166520384755
1.2,5979.9016560763375,2.887303253832631
1.2,5864.328413171488,2.6880873450511498
1.2,5919.572812836336,3.17962441362154
1.2,5952.028675053449,2.5517036147350045
1.2,5969.272227679131,2.890420884798665
1.2,5853.136057374752,2.691208667909989
1.2,5907.438675769488,3.18353281001284
1.2,5941.972325465451,2.554317745666248
1.2,5958.45788236853,2.893631739808256
1.2,5841.653595487935,2.694422389598693
1.2,5894.997205562586,3.1875623049734583
1.2,5995.945483756665,2.638068155430312
1.2,5931.8980334762255,2.5570008849651797
1.2,5947.398731369652,2.896931602337121
1.2,5829.89967827992,2.69772914657602
1.2,5882.25014685439,3.191697814806757
1.2,5987.222536589959,2.6404124346777573
1.2,5921.602816676697,2.559766208054291
1.2,5936.043717623704,2.9003258844084128
1.2,5817.858691537519,2.701125092461102
1.2,5869.21652859439,3.195956135527544
1.2,5978.2772059024,2.6428221657922397
1.2,5911.080238063448,2.5625971828483363
1.2,5924.463951382084,2.903805546376428
1.2,5805.566347247679,2.7046153858954605
