K,Rem,cdrag
1.2,5997.438404976292,1.6479647287582766
1.2,5987.378936834048,1.6497207107083178
1.2,5998.362209646061,1.6663247016325409
1.2,5977.053378548021,1.651525925445386
1.2,5988.846574114642,1.6679785124865891
1.2,5966.533041130432,1.653368860131005
1.2,5979.150993261408,1.6696688052427744
1.2,5955.818853015421,1.6552580317547212
1.2,5969.241200832069,1.671401361643907
1.2,5944.876826724458,1.657193737468821
1.2,5999.170983434132,1.601569708154436
1.2,5959.135652409121,1.67317085475715
1.2,5933.742964147746,1.6591707350780025
0.3,5806.487354441296,2.549479520017553
0.3,5158.168392005201,2.460336266815483
0.3,4754.447898203854,2.830822942607741
0.3,4447.922353991863,2.6479225198475045
0.3,4102.626474373954,2.486478093134288
0.324,5643.1248147468605,2.784935151477236
0.324,5093.188765158243,2.6295309001508893
0.324,4624.397944247816,2.704660520013193
0.324,4407.363437215391,2.733086681946395
0.324,4168.476784442873,2.667885963110077
0.349,5850.7092166674975,2.534376023326379
0.349,5236.9350422042135,2.4608001520219225
0.349,4793.813210558466,2.509146239318836
0.349,4626.395904629824,2.596560699334406
0.349,4368.126637168804,2.4874255323589995
0.349,4169.80981139761,2.6235657494313345
0.349,4025.6768365234543,2.49206116661492
0.373,5819.708694451395,2.605652842733277
0.373,5207.924594009592,2.5504818578355515
0.373,4725.349834772631,2.357867173589812
0.373,4612.552664279991,2.6786550031056744
0.373,4413.0751681232505,2.499366853589648
0.373,4153.624531838451,2.737556391488925
0.373,4053.542819712356,2.0310035489344407
0.398,5769.054357184203,2.3268256953747866
0.398,5289.30819928223,2.212386381981645
0.398,4839.740920076938,2.5791854658567903
0.398,4801.771431656844,2.259757720170583
0.398,4368.567472645676,2.2885247708775727
0.398,4489.617899408376,2.2297918400266896
0.422,5711.990403484628,2.162715831426886
0.422,5420.380979422087,2.384090654221085
0.422,5098.133958499923,2.251003110487353
0.422,4775.273771250728,2.2098051581353864
0.422,4607.446273684853,2.461188079622206
0.422,4531.191302050064,2.1203495796732743
0.447,5894.632755532462,2.268845445878698
0.447,5454.403932491523,2.236469705893906
0.447,5226.860200290219,2.363930272127714
0.447,4906.997323441782,2.2685024749986376
0.447,4710.606112465308,2.370297179664675
0.447,4655.520191392888,2.309063548769596
0.471,5696.517932766538,2.328090125499935
0.471,5337.158568494057,2.355560495207221
0.471,5147.5392007743285,2.340004771100602
0.471,4846.720191513237,2.386920824535018
0.471,4681.891215885045,2.329464728949772
0.471,4544.852641213923,2.2675187754802546
0.496,5886.469540354608,2.4297039239969567
0.496,5434.216447809544,2.5825643815762813
0.496,5021.425050513731,2.505000209100935
0.496,4793.5129671838295,2.752513647742984
0.496,4613.487721906787,2.298122676874877
0.496,4416.311346917616,2.391323004908361
0.52,5883.938169264528,2.322447339511718
0.52,5384.624778052436,2.572306180449501
0.52,5218.306696404506,2.509151546588125
0.52,4883.776076978822,2.418023208203421
0.52,4725.424751014806,2.27155537401709
0.52,4616.765736425109,2.2363315612699317
0.545,5909.485560379394,2.316458254955156
0.545,5658.612895310174,2.2905742767318804
0.545,5163.70956115971,2.294175911331684
0.545,5065.374256093634,2.269388513141858
0.545,4903.5046183312,2.3032217713346967
0.545,4910.864052820269,2.1683322212846776
0.569,5637.578296440157,2.2927182458097666
0.569,5404.318732115179,2.169562140414007
0.569,5165.941138397599,2.2256299726179054
0.569,5006.444269528838,2.277144754435541
0.569,4925.710397874604,1.9540782631429063
0.594,5814.218019396876,2.0312381748877337
0.594,5635.379986274326,2.2650993648760767
0.594,5355.566691703275,2.157555341459112
0.594,5310.121670755488,2.222259960428113
0.594,4903.085309765776,2.0049675650535423
0.618,5827.307166498964,1.8720585569431585
0.618,5664.238901809578,2.151472435130824
0.618,5525.4188137342935,1.8128289043616488
0.618,5316.53324664395,2.138681242316743
0.618,5439.731197078035,1.88734143562744
0.643,5992.451319360168,2.0630243723581136
0.643,5700.400080982015,2.0714225652896823
0.643,5512.726999227902,2.0996603121505046
0.643,5466.457475924833,1.981198118330621
