genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [0, 0], [3, 2, 2, 2], [1, 1, 2], [2, 0, 2, 3, 1], [1, 1, 1, 0, 1, 1], [1]]",3.5856732316031303,7,Constant*((Constant+Constant)**Constant)*((x[1]/Constant)**Constant)-(Constant**Constant),0.7194603004647667*((0.06476067648024142+0.17370661435045487)**0.5829529461526725)*((x[1]/0.7041538667118231)**0.41802568834517173)-(0.5668484597950733**0.859151256959309),3.683274014745426,{'errortest': 3.171544690956843},"[1, 1, 2, 4, 3, 5, 6, 1]"
"[[0], [0], [1, 2], [3, 2, 0], [1, 1, 0], [2, 0, 3, 3, 1, 2], [1, 0, 1, 0, 1, 1, 1], [0, 0]]",4.054896034711243,7,(Constant*((x[0]+Constant)**Constant))/((x[0]/Constant)-Constant*Constant**Constant),(0.9082342688664059*((x[0]+0.7831110752978019)**0.5328575347789158))/((x[0]/0.8295063903844709)-0.3572499123033077*0.3230105825543561**0.042010514528529774),4.637039185475957,{'errortest': 5.153271098050337},"[1, 1, 2, 3, 3, 6, 7, 2]"
"[[0], [0], [0, 0], [3, 3, 2, 0], [2, 0, 1], [0, 0, 3, 2, 0, 0], [1, 1, 1, 0, 1, 1, 1], [1]]",4.136409029199078,7,Constant+Constant+(Constant**Constant)/x[1]*Constant+(Constant+Constant),0.9278264025347224+0.35076479463012167+(0.7121668748717171**0.8250543441205537)/x[1]*0.7866936309141775+(0.3792674508554533+0.734625136223894),4.77483412106841,{'errortest': 4.992570585903896},"[1, 1, 2, 4, 3, 6, 7, 1]"
"[[0], [0], [1, 0], [1, 0, 0, 0], [0, 2, 0, 2, 2, 0, 2, 0], [0, 3, 0, 0, 3, 1, 0, 2, 1, 0, 2], [1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1], [1, 0, 0]]",4.223762830070414,7,((Constant+Constant/x[1])+Constant+Constant/x[0])-Constant+Constant*Constant-x[0]+Constant*Constant,((0.9547745893857557+0.8630444813887715/x[1])+0.23088850508577452+0.8022803442143825/x[0])-0.07763451238024988+0.9343962961781019*0.3459431723830152-x[0]+0.359441501761122*0.33930717079118755,4.850539735795871,{'errortest': 5.033175549017117},"[1, 1, 2, 4, 8, 11, 12, 3]"
"[[0], [2], [1], [1, 0], [2, 1, 0, 2], [3, 2, 0, 2, 0], [1, 0, 0, 1, 0, 1], [1, 1, 1]]",4.707847386876633,7,(((Constant/(x[1]*x[1]))+Constant*x[1]+Constant)**Constant),(((0.4025508097997117/(x[1]*x[1]))+0.7982473220627985*x[1]+0.5197785705859382)**0.06680884450538138),5.395967881941003,{'errortest': 5.646325948968951},"[1, 1, 1, 2, 4, 5, 6, 3]"
"[[0], [2], [2], [1], [1, 0], [3, 3, 3], [1, 0, 1, 1], [0]]",5.097572307886895,7,((((Constant/x[0])/Constant/Constant)**Constant)**Constant),((((0.47655318444883876/x[0])/0.4267594077094564/0.2738091269613907)**0.23637242995887608)**0.22271557049802926),5.813831850510241,{'errortest': 6.088682233394118},"[1, 1, 1, 1, 2, 3, 4, 1]"
"[[0], [0], [2, 1], [1, 3, 2], [2, 1, 1], [0, 2, 0, 2, 3], [1, 1, 0, 1, 0, 0], [1, 1, 1]]",5.1262621600246145,7,((Constant+(Constant*x[1]))**Constant)+(Constant*((x[1]/x[1])**Constant)),((0.6799268501904197+(0.3891115664750677*x[1]))**0.01021420009304752)+(0.00012527485107161063*((x[1]/x[1])**0.9881223786147694)),5.8448251502892345,{'errortest': 6.122062968096451},"[1, 1, 2, 3, 3, 5, 6, 3]"
"[[0], [2], [1], [2, 3], [0], [3, 0], [1, 1, 1], []]",5.176706456581211,6,(((Constant/Constant**Constant)+Constant)**Constant),(((0.09213715956423507/0.3294113568655903**0.17467593842130957)+0.9437052485991123)**0.07772410139284258),5.898522538728601,{'errortest': 6.178593014266798},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [2], [3], [], [], [], [1], []]",5.207363471507134,4,(Constant**Constant),(0.9583908171822312**0.8059364127562133),5.930750497220651,{'errortest': 6.212125867660743},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 3], [0, 3], [2, 0], [3, 2, 3, 1], [1, 0, 0, 0, 1], [1, 1, 0]]",5.305990754066721,7,((Constant/x[1]*x[1]/x[0])-Constant),((0.616659921770785/x[1]*x[1]/x[0])-0.15932736129286218),6.016112322326527,{'errortest': 6.276132084489812},"[1, 1, 2, 2, 2, 4, 5, 3]"
"[[0], [3], [], [], [], [], [1], []]",5.3371205475494365,3,Constant,0.8072349607526166,6.066805028792127,{'errortest': 6.353480614669164},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [0], [3, 3], [], [3], [0, 0], [0, 0]]",5.38773690451347,6,(x[0]/x[0]**Constant),(x[0]/x[0]**0.23278841650559823),6.139964667651704,{'errortest': 6.451125252627875},"[1, 1, 1, 2, 0, 1, 2, 2]"
