   0	5.903506e-01	8.266025e+05	2.717458e+06
   1	1.259857e-01	4.006132e+05	1.959467e+06
   2	1.259857e-01	3.524399e+05	1.729028e+06
   3	1.259857e-01	1.003507e+05	9.949547e+05
   4	1.259857e-01	1.005466e+05	9.949403e+05
   5	1.259857e-01	4.013415e+05	1.959352e+06
   6	1.259857e-01	7.261588e+05	2.557449e+06
   7	1.259857e-01	3.000880e+05	1.705857e+06
   8	1.259857e-01	2.062539e+05	1.400359e+06
   9	1.259857e-01	5.005936e+05	2.179315e+06
  10	1.259857e-01	5.262144e+05	2.188847e+06
  11	1.259857e-01	3.002369e+05	1.705830e+06
  12	1.259857e-01	3.000974e+05	1.705855e+06
  13	1.259857e-01	3.001293e+05	1.705849e+06
  14	1.259857e-01	4.000771e+05	1.959576e+06
  15	1.259857e-01	4.270659e+05	1.971178e+06
  16	1.259857e-01	6.000462e+05	2.374857e+06
  17	1.259857e-01	5.000346e+05	2.179441e+06
  18	1.171032e-01	5.000774e+05	2.179432e+06
  19	1.171032e-01	7.000999e+05	2.551443e+06
  20	1.171032e-01	3.001001e+05	1.705854e+06
  21	1.171032e-01	4.000790e+05	1.959575e+06
  22	1.171032e-01	9.713143e+05	3.160667e+06
  23	1.171032e-01	2.000934e+05	1.399987e+06
  24	1.171032e-01	1.000369e+06	2.999878e+06
  25	1.171032e-01	3.000283e+05	1.705867e+06
  26	1.171032e-01	5.000419e+05	2.179440e+06
  27	1.171032e-01	6.000135e+05	2.374865e+06
  28	1.171032e-01	6.001481e+05	2.374831e+06
  29	1.171032e-01	5.000825e+05	2.179430e+06
  30	1.171032e-01	3.000924e+05	1.705856e+06
  31	1.171032e-01	6.000550e+05	2.374854e+06
  32	1.171032e-01	8.000838e+05	2.712907e+06
  33	1.171032e-01	8.000856e+05	2.712906e+06
  34	1.171032e-01	5.000964e+05	2.179427e+06
  35	1.171032e-01	2.000728e+05	1.399990e+06
  36	1.171032e-01	9.000888e+05	2.861789e+06
  37	1.171032e-01	7.001106e+05	2.551440e+06
  38	1.171032e-01	9.000014e+05	2.861817e+06
  39	1.171032e-01	4.001945e+05	1.959552e+06
  40	1.171032e-01	7.000294e+05	2.551462e+06
  41	1.171032e-01	4.000665e+05	1.959578e+06
  42	1.171032e-01	7.000722e+05	2.551450e+06
  43	1.171032e-01	5.000842e+05	2.179430e+06
  44	1.171032e-01	4.487705e+05	2.008885e+06
  45	1.171032e-01	5.000640e+05	2.179435e+06
  46	1.141975e-01	7.001673e+05	2.551424e+06
  47	1.110776e-01	7.002698e+05	2.551397e+06
  48	1.110776e-01	8.000883e+05	2.712906e+06
  49	1.110776e-01	6.000923e+05	2.374845e+06
  50	1.110776e-01	6.001225e+05	2.374837e+06
