genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [2, 0], [2, 3, 0], [1, 0, 2], [0, 3, 3, 3, 2], [1, 0, 0, 1, 1, 1], [0, 0]]",1.2075679455537138,7,(((Constant+x[0])**Constant)**Constant)/x[0]/Constant/Constant*Constant,(((0.29543012831309956+x[0])**0.5282818659472497)**0.01752921663090823)/x[0]/0.24712104123287926/0.4193386917504204*0.4387407314247258,1.1230615948578058,{'errortest': 1.3176855594783703},"[1, 1, 2, 3, 3, 5, 6, 2]"
"[[0], [0], [2, 2], [2, 3, 0], [2, 0], [3, 1, 1], [0, 0, 0, 1], [1, 0, 1]]",2.173367814375305,7,((x[1]**Constant)**Constant)/(x[0]**Constant),((x[1]**0.55587871854133)**0.3947351203040196)/(x[0]**0.3865794584070662),2.37743446385956,{'errortest': 2.323785799714621},"[1, 1, 2, 2, 1, 1, 2, 2]"
"[[0], [2], [3], [], [], [], [0], [1]]",2.353103356306185,5,(x[1]**Constant),(x[1]**0.19258405632962483),3.050665793713494,{'errortest': 2.6565791842834954},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [0], [1]]",2.354273239550657,5,(x[1]**Constant),(x[1]**0.1940091393062422),3.042000307070701,{'errortest': 2.655077994794669},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [2, 2], [1, 2], [2, 0, 0], [0, 3, 1, 2, 1], [1, 0, 0, 1, 0], [1, 0, 1, 1]]",2.356017062792765,7,(((Constant+x[1]/x[0])**Constant)-((Constant*x[1]**Constant)**Constant)),(((0.7623237392093273+x[1]/x[0])**0.1987756575680526)-((0.42856332561801724*x[1]**0.4707506744915628)**0.1455188740740243)),3.2295331082434298,{'errortest': 2.702401520917755},"[1, 1, 2, 2, 3, 4, 5, 3]"
"[[0], [0], [2, 3], [2], [1, 0], [3, 0, 2], [0, 0, 0], [1, 0, 0]]",2.4092551978188133,7,(((x[1]/x[0])**Constant)**Constant)+x[0],(((x[1]/x[0])**0.4104164139823122)**0.4133016904912221)+x[0],3.021836141225312,{'errortest': 2.6901213844951375},"[1, 1, 2, 1, 1, 2, 3, 3]"
"[[0], [1], [3, 0], [1, 2], [1, 0, 2], [3, 3, 1, 2, 3], [1, 0, 1, 1, 1, 1], [0]]",2.462410799079549,7,(Constant/((x[0]/Constant)-Constant*Constant)/(Constant**Constant)),(0.4521657024607755/((x[0]/0.4837862970843396)-0.6449832050747197*0.5635072015120407)/(0.0112829576230985**0.41019477003120386)),3.0504756602320406,{'errortest': 2.731015134585337},"[1, 1, 2, 2, 3, 5, 6, 1]"
"[[0], [0], [2, 2], [2, 0], [1, 0, 1], [2, 0, 2, 2, 2], [1, 1, 1, 1, 0, 1], [1, 0, 0]]",2.596267367730084,7,(((Constant*Constant)**Constant)**Constant)+(Constant*Constant*(x[1]*Constant)**Constant),(((0.844362379902563*0.8674197272575495)**0.8097375210760166)**0.2333927102005573)+(0.06426944456467754*0.7283558356808616*(x[1]*0.7071622420067066)**0.5369777752816689),3.498902416915641,{'errortest': 2.946126749656272},"[1, 1, 2, 2, 3, 5, 6, 1]"
"[[0], [1], [3, 0], [0, 0], [2, 2, 2, 1], [3, 2, 3, 0, 3], [1, 1, 1, 1, 1, 1], [0, 0]]",2.6304590743723204,6,(Constant/Constant*Constant/Constant+(Constant/Constant)),(0.3383497282422673/0.4396778270081102*0.3833215404951793/0.9170392435409627+(0.45786681982670696/0.16105043530668262)),3.409311987105576,{'errortest': 2.941597616173694},"[1, 1, 2, 2, 4, 5, 6, 0]"
"[[0], [2], [3], [], [0, 2, 2], [0, 3, 1, 2, 1], [0, 1, 1, 1, 0, 0], [1]]",2.7969585180365515,5,(x[1]**Constant),(x[1]**0.1372705137261332),3.639388818365625,{'errortest': 3.1184700142245076},"[1, 1, 1, 0, 0, 0, 1, 1]"
