genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [2, 2], [3, 1], [2, 1], [2, 2, 0], [0, 0, 0, 1], [0, 1, 0]]",1.56561446119635,7,((x[0]**Constant)*((x[1]*(x[0]+Constant))**Constant)),((x[0]**0.33270653126682814)*((x[1]*(x[0]+0.1133710254086071))**0.11933725483259705)),1.2578134083426307,{'errortest': 1.5314882349907715},"[1, 1, 2, 2, 2, 3, 4, 3]"
"[[0], [0], [3, 2], [2], [2], [3], [0, 1], [0]]",1.8343717349251798,6,x[0]/((Constant**Constant)**Constant),x[0]/((0.11617090929318563**0.6011601442868946)**0.6550944926341715),1.4563503334732262,{'errortest': 1.7886006739562565},"[1, 1, 2, 1, 1, 1, 2, 1]"
"[[0], [0], [1, 3], [3, 3], [], [3, 3], [0, 0, 1], [0, 0]]",2.1250092976112014,6,(x[0]/x[0])/Constant,(x[0]/x[0])/0.7740290682652184,1.8652137652458671,{'errortest': 2.088347908364646},"[1, 1, 2, 2, 0, 2, 3, 2]"
"[[0], [2], [1], [3, 2], [2], [0], [1, 0], [0]]",2.2368370092249132,7,((Constant+(x[0]**Constant))**Constant),((0.4019001951396889+(x[0]**0.34709899197476146))**0.4631480051579946),1.9732648178956458,{'errortest': 2.1988592903082966},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [3], [], [], [], [1], []]",2.3730147644278854,4,(Constant**Constant),(0.6793326217951403**0.023196875797859562),2.126425652210884,{'errortest': 2.3374838805939793},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [0], [0]]",2.4160125644696415,4,x[0],x[0],2.108062354117103,{'errortest': 2.371065699860471},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",2.4160125644696415,4,x[0],x[0],2.108062354117103,{'errortest': 2.371065699860471},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",2.4160125644696415,4,x[0],x[0],2.108062354117103,{'errortest': 2.371065699860471},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",2.4160125644696415,4,x[0],x[0],2.108062354117103,{'errortest': 2.371065699860471},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",2.4160125644696415,4,x[0],x[0],2.108062354117103,{'errortest': 2.371065699860471},"[1, 1, 0, 0, 0, 0, 1, 1]"
