genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [2], [2], [1], [0], [1, 0], [1, 0]]",1.2722089041486335,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((Constant+x[1])**Constant)**Constant)**Constant),((((0.6576665226098333+x[1])**0.6282792388369558)**0.2236207986752322)**0.8419053400064234),0.9827113570057823,{'errortest': 1.241991918395823}
"[[0], [2], [2], [2], [0], [2], [0, 1], [1]]",1.2736734918880106,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[1]*Constant**Constant)**Constant)**Constant),(((x[1]*0.8922145081913389**0.4934624291042591)**0.21007258227083203)**0.6210132671989769),1.0164823122357647,{'errortest': 1.248068490545031}
"[[0], [2], [2], [2], [0], [0], [0, 1], [1]]",1.2904375836732096,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[1]+Constant**Constant)**Constant)**Constant),(((x[1]+0.15468018301886888**0.0882676515457137)**0.7887667325388898)**0.16891648770801337),1.0474118416232303,{'errortest': 1.2665467048792576}
"[[0], [2], [2], [0], [1, 1], [0, 0, 0, 3], [0, 0, 1, 1, 0], [0, 1]]",1.305120631703196,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((x[0]+x[1])+(Constant+Constant)**Constant)**Constant),(((x[0]+x[1])+(0.6185214646169886+0.31051384887945965)**0.49036275737791357)**0.11092331651983522),1.0053609588237218,{'errortest': 1.272786789492787}
"[[0], [0], [2, 1], [2, 1, 2], [2, 1, 2, 1], [1, 1, 1, 1, 3], [1, 0, 0, 1, 0, 0], [0, 0, 1, 1]]",1.4725665777570662,"[1, 1, 2, 3, 4, 5, 6, 4]",7,((Constant**Constant)**Constant)-(((x[0]-x[0])-Constant)-((x[1]/x[1])**Constant)),((0.9814520125226741**0.5690851270588393)**0.7782796024772797)-(((x[0]-x[0])-0.25902890534235756)-((x[1]/x[1])**0.06349430395558908)),1.1679209630891365,{'errortest': 1.4335610694236716}
"[[0], [2], [0], [2, 1], [2, 1, 2], [0, 0, 0, 3], [1, 0, 0, 0], [0, 0, 0]]",1.5629231001314121,"[1, 1, 1, 2, 3, 3, 4, 3]",7,((Constant**Constant)+((x[0]+x[0])+x[0])**Constant),((0.6463211755116087**0.0347646697155507)+((x[0]+x[0])+x[0])**0.634589958523752),1.2713938361544503,{'errortest': 1.5293985754550987}
"[[0], [1], [2, 2], [3, 1], [2, 1], [2, 2, 0], [0, 0, 0, 1], [0, 1, 0]]",1.56561446119635,"[1, 1, 2, 2, 2, 3, 4, 3]",7,((x[0]**Constant)*((x[1]*(x[0]+Constant))**Constant)),((x[0]**0.33270653126682814)*((x[1]*(x[0]+0.1133710254086071))**0.11933725483259705)),1.2578134083426307,{'errortest': 1.5314882349907715}
"[[0], [1], [3, 1], [2, 3], [2], [0, 0, 0, 3], [0, 1, 1], [0, 0, 0]]",1.6402225393872045,"[1, 1, 2, 2, 1, 2, 3, 1]",6,(x[0]+((Constant**Constant)+Constant)),(x[0]+((0.36658022434363424**0.07830339355895011)+0.2810870120068225)),1.2958153826603875,{'errortest': 1.5970461605788848}
"[[0], [2], [2], [0], [1, 1], [0, 0, 0, 3], [0, 0, 1, 1, 0], [0, 0]]",1.6410032201956128,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((x[0]+x[0])+(Constant+Constant)**Constant)**Constant),(((x[0]+x[0])+(0.5518127953496341+0.35800504522977294)**0.27710262941509944)**0.9218577094210267),1.3137797317956927,{'errortest': 1.6039497529684688}
"[[0], [0], [1, 3], [3, 3], [], [3, 0, 0, 3], [0, 0, 1], [0, 0]]",1.64409900530613,"[1, 1, 2, 2, 0, 2, 3, 2]",6,(x[0]/x[0])+Constant,(x[0]/x[0])+0.9517962213749752,1.3513832596210937,{'errortest': 1.6052685642745614}
