genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [2, 3], [2], [1], [2, 3], [0, 0, 1], [1, 0]]",3.0245145520246246,7,((((x[1]*x[0])**Constant)**Constant)/Constant),((((x[1]*x[0])**0.21452058239513327)**0.34866297015508363)/0.4007523291586603),3.8998471672612713,{'errortest': 3.4238930064449304},"[1, 1, 2, 1, 1, 2, 3, 2]"
"[[0], [1], [2, 0], [2, 3, 3], [0], [1, 3, 2], [0, 0, 1, 0], [1, 0, 0]]",3.4909453582708925,7,(((x[1]-x[0]**Constant)**Constant)/Constant*x[0]),(((x[1]-x[0]**0.8822378498066034)**0.22036576326621493)/0.4123776631498983*x[0]),3.4402592507489875,{'errortest': 3.368963166141506},"[1, 1, 2, 3, 1, 3, 4, 3]"
"[[0], [1], [3, 1], [3, 1], [0, 0], [1, 1, 3, 1, 0], [1, 1, 0, 1, 1, 1], [0]]",4.260215093647488,7,(Constant-(Constant-(x[0]/Constant-Constant+Constant))),(0.42706764058976787-(0.6121497328768439-(x[0]/0.2499720486840603-0.13148416829567755+0.8254707514768398))),5.158554648829939,{'errortest': 4.692736534905505},"[1, 1, 2, 2, 2, 5, 6, 1]"
"[[0], [0], [3, 2], [2], [1], [0, 3], [1, 0, 1], [1]]",4.577976440631592,7,Constant+(((x[1]/Constant)**Constant)**Constant),0.45868631001982296+(((x[1]/0.2546049102896042)**0.17456078507244677)**0.4100077814889559),5.483033829900465,{'errortest': 5.005086937202685},"[1, 1, 2, 1, 1, 2, 3, 1]"
"[[0], [2], [2], [2], [1], [2], [0, 0], [1, 1]]",4.751925547279525,7,((((x[1]*x[1])**Constant)**Constant)**Constant),((((x[1]*x[1])**0.21995985569332988)**0.39943770485211383)**0.5733471276031334),5.672963459083766,{'errortest': 5.182817314913087},"[1, 1, 1, 1, 1, 1, 2, 2]"
"[[0], [2], [1], [3, 0], [1, 2], [0, 1, 0], [1, 0, 1, 1], [0]]",5.210684848474191,7,((Constant+(x[0]-Constant)+Constant)**Constant),((0.5271535602472021+(x[0]-0.11806708097034657)+0.7362552870060499)**0.9784383032118517),6.1017870473043665,{'errortest': 5.638482024754652},"[1, 1, 1, 2, 2, 3, 4, 1]"
"[[0], [2], [0], [1, 0], [0, 2, 1, 2], [3, 0, 0, 1, 3], [0, 1, 1, 0, 1, 0], [0, 0, 1]]",5.284696907427149,7,((x[0]/Constant+Constant)+(x[0]-Constant)/x[1]**Constant),((x[0]/0.6837155060380002+0.7900764033080317)+(x[0]-0.6067580814350321)/x[1]**0.2580745291284823),6.180018829152314,{'errortest': 5.714788010215858},"[1, 1, 1, 2, 4, 5, 6, 3]"
"[[0], [2], [2], [2], [1], [3], [0, 1], [0]]",5.521826564819135,7,((((x[0]/Constant)**Constant)**Constant)**Constant),((((x[0]/0.19875393286723486)**0.9703039983258058)**0.8185016982287869)**0.3693695054977806),6.4131064418833725,{'errortest': 5.949471916634982},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [0], [3, 2], [3], [], [0], [1, 0], [0]]",5.554763011175744,6,Constant+(x[0]**Constant),0.6720016712962493+(x[0]**0.7580001107309028),6.446639007918376,{'errortest': 5.982834789526329},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [2], [2], [2], [0], [3], [1, 1], []]",5.682980191165513,6,(((Constant/Constant**Constant)**Constant)**Constant),(((0.570285878289091/0.2979999319626665**0.6967966591678165)**0.9467926825845532)**0.630203197774184),6.569740013270386,{'errortest': 6.108014524544265},"[1, 1, 1, 1, 1, 1, 2, 0]"
