genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [1], [2, 0], [0, 0, 1], [2, 1, 2, 1, 0, 2], [3, 2, 1, 3, 3, 3, 0, 2, 1], [1, 1, 1, 0, 0, 1, 0, 0, 0, 1], [0, 1, 0, 0, 0]]",1.9983796099317075,"[1, 1, 2, 3, 6, 8, 9, 5]",7,((Constant/(Constant*Constant)**Constant)-x[0]/(x[1]/Constant)/(x[0]+x[0]*x[0])),((0.5787874807587611/(0.07698802807090965*0.1725602750790094)**0.5523471413657031)-x[0]/(x[1]/0.8704434031369211)/(x[0]+x[0]*x[0])),2.5020116417323317,{'errortest': 2.212709305486714}
"[[0], [1], [2, 3], [2, 0, 3], [0, 2, 0], [2, 3, 1, 2, 3], [0, 1, 1, 0, 0, 0], [1, 0, 0, 1, 1]]",2.3764775044143205,"[1, 1, 2, 1, 1, 2, 3, 1]",7,(((x[1]*Constant**Constant)**Constant)/Constant),(((x[1]*0.04498126049043272**0.5775093515348471)**0.11479525512878885)/0.27251716176411234),2.477451212615039,{'errortest': 2.3450328202911193}
"[[0], [2], [2, 0], [2, 3, 3], [0], [0, 3], [0, 0], [1, 0]]",2.4161195560574837,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]+x[0]**Constant)**Constant)**Constant),(((x[1]+x[0]**0.8945190168036236)**0.6227855295196669)**0.36878549904667035),3.024187126450697,{'errortest': 2.6013879862006157}
"[[0], [2], [2, 1], [3], [], [], [0], [1]]",2.421191386838303,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.3843442296229628)**0.6091893007591296),2.952233422901101,{'errortest': 2.5622099176336497}
"[[0], [2], [2], [3], [], [], [0], [1]]",2.451583770763077,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.23982970168654294)**0.9269964254995401),3.1637805080780343,{'errortest': 2.699528063595084}
"[[0], [2], [2], [2, 3, 3], [0], [0, 3], [0, 0], [1, 0, 0]]",2.453088355102923,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]+x[0]**Constant)**Constant)**Constant),(((x[1]+x[0]**0.7195614780262226)**0.5866708462119418)**0.40751540050299917),2.8863134998301385,{'errortest': 2.5402985957781845}
"[[0], [2], [2], [3], [], [], [0], [1]]",2.4724633653488444,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.623275527208462)**0.38651171242950366),2.8667115331586217,{'errortest': 2.538863214358129}
"[[0], [2], [1], [2, 0], [1, 2, 2], [0, 2, 2], [1, 0, 1, 1, 0], [1, 1]]",2.507300739127221,"[1, 1, 1, 2, 3, 3, 4, 1]",7,((((Constant+x[1])**Constant)*Constant*Constant)**Constant),((((0.3685592339163287+x[1])**0.3177675270220306)*0.9082955676530884*0.8889802051536129)**0.7575447106569271),3.2470402393623337,{'errortest': 2.7654684937420155}
"[[0], [2], [3], [3], [1], [], [0], [1]]",2.517990539410049,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.24420045240887167),2.837736108999433,{'errortest': 2.545687994014675}
"[[0], [2], [2], [2], [1], [0], [0, 0], [1, 0]]",2.526407765749547,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]+x[0])**Constant)**Constant)**Constant),((((x[1]+x[0])**0.6493506676883938)**0.397553733339288)**0.8340904516212267),3.312972601229695,{'errortest': 2.8217284554987025}
"[[0], [2], [2], [3], [2, 1, 2, 1, 0, 2], [], [0, 1, 0, 0, 0, 0, 1, 1, 0], [1, 0, 1]]",2.914618090715082,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.9415205957118636)**0.20564056424992627),3.8228975870511865,{'errortest': 3.2964742458874916}
"[[0], [2], [2], [3], [], [], [0], [1]]",2.9777542977259213,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.4136023011130956)**0.4609291824141287),3.894110540439179,{'errortest': 3.366390028431167}
"[[0], [2], [2], [3], [1], [], [0, 1, 1, 0, 0, 0], [1]]",3.0101610774859484,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.9611227213051079)**0.2727027992335268),2.8758604486694,{'errortest': 2.827440068462489}
"[[0], [2], [2, 0], [3, 0], [0, 2, 2], [0, 2, 2], [0, 0], [1, 0]]",3.0613555481187764,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.2837494554194222)**0.9282581060621037),2.8936306149444775,{'errortest': 2.8646492171298665}
"[[0], [2], [2, 1], [2, 3, 3], [0], [0, 3], [0, 0], [1, 0, 0]]",3.0715579930130086,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]+x[0]**Constant)**Constant)**Constant),(((x[1]+x[0]**0.36594070773196163)**0.33000683945049414)**0.564541998431664),3.9972677224757525,{'errortest': 3.4685974348772057}
"[[0], [1], [2, 3], [2], [1], [2, 3, 3, 3, 0, 1, 2], [0, 0, 0, 1], [1, 0, 0, 1, 1]]",3.250914453892659,"[1, 1, 2, 1, 1, 2, 3, 3]",7,((((x[1]*x[0])**Constant)**Constant)/x[0]),((((x[1]*x[0])**0.6466080932422447)**0.16373789190558408)/x[0]),4.110071685196147,{'errortest': 3.6378979862573226}
"[[0], [1], [2, 2], [2, 3], [1], [2, 3, 1, 2, 3], [1, 0, 1], [1, 0, 0, 1, 1]]",3.4935583894634874,"[1, 1, 2, 2, 1, 2, 3, 1]",7,((((Constant*x[1])**Constant)**Constant)/(Constant**Constant)),((((0.7068134223350603*x[1])**0.46012495249152185)**0.43150073477985407)/(0.3764948821947015**0.7054169417249871)),3.024288559952282,{'errortest': 3.202925100934468}
"[[0], [2], [2], [2], [1, 0, 2, 1, 2], [0, 3, 3, 3, 0, 1, 2], [0, 1, 1, 0, 1, 1, 1, 1], [1]]",3.499840712341889,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[1]+Constant)**Constant)**Constant)**Constant),((((x[1]+0.6935870474577326)**0.7833049808906719)**0.23700913623433217)**0.8992039194806497),4.444266508104866,{'errortest': 3.919415565753322}
"[[0], [2], [2], [3], [1, 0], [0, 0, 3, 2, 3, 1], [0], [1, 0, 1, 1]]",3.786040922452905,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.7607690250554553)**0.20195591122067535),4.730915874204358,{'errortest': 4.212528490248996}
"[[0], [1], [2, 1], [2, 3, 0], [1, 0, 2, 1, 2], [0, 3, 3, 3, 0, 1, 3], [0, 1, 1, 0, 0, 1, 1, 1], [1, 1, 1]]",3.957935573702174,"[1, 1, 2, 3, 3, 5, 6, 3]",7,((((x[1]+Constant)**Constant)**Constant)/(Constant/x[1]/x[1]+Constant)),((((x[1]+0.2991515152546068)**0.9745930453855598)**0.08476406450903884)/(0.09707907327133392/x[1]/x[1]+0.6151618964352081)),4.871123580472981,{'errortest': 4.382413203597104}
"[[0], [1], [2, 0], [2, 0, 0], [2, 1, 2, 1, 1, 2], [0, 0, 3, 0, 1, 0, 1], [1, 1, 1, 0, 1, 1, 1, 1], [0, 0]]",3.972917490075791,"[1, 1, 2, 3, 5, 7, 8, 1]",7,(((Constant**Constant)**Constant)+(Constant+Constant)/x[0]+(Constant-Constant)+(Constant-Constant)),(((0.04846241334612289**0.18498988829156338)**0.5994170052558733)+(0.30923570609616013+0.9268118488449814)/x[0]+(0.7864528110292681-0.3454608466689828)+(0.04212478597352498-0.40895440409913175)),4.808080135377957,{'errortest': 4.372571136420842}
"[[0], [2], [1], [3, 3], [1], [1], [0, 1], [1]]",4.000566608612609,"[1, 1, 1, 2, 0, 1, 2, 1]",6,((x[1]-Constant)**Constant),((x[1]-0.972471940160697)**0.2818480449823644),3.39508440287386,{'errortest': 3.6345041026615905}
"[[0], [2], [2, 1], [2, 0], [0, 2, 0], [0, 2, 2], [0, 1], [1]]",4.394635885130163,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[1]+Constant**Constant)**Constant)**Constant),(((x[1]+0.8819222230608702**0.7796438795774668)**0.1445670571301334)**0.8460317379550975),5.326830316087526,{'errortest': 4.825928972488039}
