genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [2, 1], [3, 0, 1], [0, 2, 0, 1], [0, 0, 1, 0, 0, 3, 1], [1, 0, 0, 0, 0, 1, 1, 0], [0, 0, 1, 1, 1]]",0.37075928675130526,7,((Constant**Constant)+(x[0]+x[0]-x[1]+(x[1]+Constant/(Constant-x[1])))),((0.0350100533325719**0.04509262996565022)+(x[0]+x[0]-x[1]+(x[1]+0.2611119329301709/(0.7453325467050607-x[1])))),0.3980430889030634,{'errortest': 0.3875363904438994},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [2], [2], [1], [0, 2], [2, 0], [0, 1, 1], [1]]",0.7133009104723284,7,(((x[1]*Constant+Constant)**Constant)**Constant),(((x[1]*0.34949088928467664+0.448972110727336)**0.5779200546236074)**0.1075996585929816),0.7845341889125491,{'errortest': 0.7791194028768745},"[1, 1, 1, 1, 2, 2, 3, 1]"
"[[0], [0], [2, 1], [3, 2, 3], [2], [3, 2], [1, 0, 0], [0, 0]]",1.0851372618552475,7,(Constant**Constant)/((x[0]**Constant)*x[0]),(0.1418831048242375**0.3695777483603926)/((x[0]**0.5434801595691533)*x[0]),1.1404363019957169,{'errortest': 1.1682985355749873},"[1, 1, 2, 3, 1, 2, 3, 2]"
"[[0], [0], [0, 0], [3, 3, 3, 3], [], [1, 3, 0], [1, 0, 0, 1], [0, 1]]",1.114413560369454,6,Constant-x[0]/x[1]+Constant,0.5391324268719759-x[0]/x[1]+0.5678043542441067,1.170457534872815,{'errortest': 1.1800352883017815},"[1, 1, 2, 4, 0, 3, 4, 2]"
"[[0], [2], [2], [2], [2], [], [0], [1]]",1.1651661455232134,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.20897736801704248)**0.6741103534560338)**0.04854512808433209),1.2226065087863107,{'errortest': 1.2312425695007225},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [2], [3], [], [], [0], [0]]",1.2428885145459367,6,((x[0]**Constant)**Constant),((x[0]**0.5667103372506967)**0.07666301408602272),1.2989393953673511,{'errortest': 1.3083656220643067},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [0], [0]]",1.2592927544009402,5,(x[0]**Constant),(x[0]**0.07430469635025438),1.3152950785098374,{'errortest': 1.3244544257108588},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [1], []]",1.2646947110602729,3,Constant,0.9538989071070947,1.3208608892327083,{'errortest': 1.3307641725577746},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 2], [2, 0, 1], [2, 1, 2, 1, 0], [2, 1, 1, 0, 3, 0, 0], [0, 0, 0, 0, 1, 1, 1, 0], [0, 0, 0, 0, 0]]",1.2835122892538262,7,(((x[0]**Constant)*(x[0]-x[0])-x[0])+(((Constant/Constant)+Constant+x[0])**Constant)),(((x[0]**0.9422544793462867)*(x[0]-x[0])-x[0])+(((0.030500703468610557/0.3085633241333031)+0.9626551581765704+x[0])**0.8383339474305199)),1.3399767737065122,{'errortest': 1.3510822684864703},"[1, 1, 2, 3, 5, 7, 8, 5]"
"[[0], [2], [3], [], [], [], [0], [0]]",1.293210429004908,5,(x[0]**Constant),(x[0]**0.13994830482385456),1.349113050062649,{'errortest': 1.3577474015813162},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [3], [], [], [1], []]",1.298018438934136,5,((Constant**Constant)**Constant),((0.8072908093041726**0.5623289012522937)**0.6917525873946632),1.3542146764156817,{'errortest': 1.3641717728025453},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",1.3233651776843933,3,Constant,0.8944094346436122,1.3795826364662396,{'errortest': 1.3895788045293684},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",1.3511359168227797,3,Constant,0.8662763253706659,1.40737514008487,{'errortest': 1.4174123925739905},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [0], [3, 2], [2], [0], [0, 1], [0]]",1.3793847798262917,6,(x[0]+(Constant**Constant)**Constant),(x[0]+(0.016194037740960954**0.923269428555437)**0.3540040576106823),1.4342631492684237,{'errortest': 1.439187890060677},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [3], [], [], [], [1], []]",1.3819791235709096,4,(Constant**Constant),(0.7953996302370965**0.7874952280237342),1.4382408495974193,{'errortest': 1.44832175069573},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [], [0], [0]]",1.3892968014572644,5,(x[0]**Constant),(x[0]**0.3410816557234432),1.4449299541382208,{'errortest': 1.4522732369855815},"[1, 1, 1, 0, 0, 0, 1, 1]"
