genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [2], [0], [3], [1, 0], [0]]",93.38367306927898,6,((Constant/x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.8133211979996845/x[0]**0.6034181304955034)**0.21853700431923717) * (x[1]**0.16313551799615156) * (x[2]),91.26856249153288,{'errortest': 92.74227123772374},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [0], [1, 2], [2, 0], [0, 1, 0], [0, 0]]",93.61792056213982,6,((x[0]*Constant)+x[0]**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.07923914612762017)+x[0]**0.4139703744027585) * (x[1]**0.13744602246110216) * (x[2]),91.42499661698359,{'errortest': 92.95231646621562},"[1, 1, 1, 2, 2, 3, 2]"
"[[0], [0], [1, 1], [2, 1, 2, 2], [3, 3, 2, 2], [0, 0, 0, 1, 1], [0, 0, 0]]",94.0303077481156,6,(x[0]/(x[0]/x[0]))*(Constant*Constant) * (x[1]**Constant) * (x[2]),(x[0]/(x[0]/x[0]))*(0.3906793833339701*0.9127249001928824) * (x[1]**0.23833254565821116) * (x[2]),91.81030031318895,{'errortest': 93.35754900691248},"[1, 1, 2, 4, 4, 5, 3]"
"[[0], [0], [1, 2], [1, 2, 1], [1, 0, 0, 2], [0, 0, 1, 0, 0], [0, 0, 0, 0]]",94.65227467183213,6,((x[0]-x[0])+Constant)+((x[0]*x[0])**Constant) * (x[1]**Constant) * (x[2]),((x[0]-x[0])+0.3127248482090288)+((x[0]*x[0])**0.3515162805828368) * (x[1]**0.0632602859054644) * (x[2]),92.46310041443311,{'errortest': 93.98732188271701},"[1, 1, 2, 3, 4, 5, 4]"
"[[0], [0], [1, 1], [0, 2, 0, 0], [3, 2, 1, 3, 1, 3], [1, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",95.46886146223396,6,(Constant/Constant*x[0])-(x[0]/x[0]-x[0]/x[0]) * (x[1]**Constant) * (x[2]),(0.3271432897280464/0.4472848311807782*x[0])-(x[0]/x[0]-x[0]/x[0]) * (x[1]**0.7067688505499) * (x[2]),93.28408712918413,{'errortest': 94.80545086677705},"[1, 1, 2, 4, 6, 7, 5]"
"[[0], [1], [0, 0], [0, 2, 0, 2], [2, 2, 2, 2, 2], [1, 0, 1, 1, 1, 1], [0]]",95.95389606651148,6,(Constant*x[0]*Constant*Constant*Constant*Constant) * (x[1]**Constant) * (x[2]),(0.4503267486042263*x[0]*0.9024322520194596*0.8128117797743436*0.7040330084006584*0.20959486571325237) * (x[1]**0.23342654919448946) * (x[2]),93.79156853974051,{'errortest': 95.29724443494669},"[1, 1, 2, 4, 5, 6, 1]"
"[[0], [1], [1, 0], [2, 1, 2, 1], [3, 3, 2, 2, 0], [0, 1, 0, 1, 1, 0], [0, 0, 0]]",96.08615125782723,6,((x[0]/(Constant/x[0]))*Constant*(Constant+x[0])) * (x[1]**Constant) * (x[2]),((x[0]/(0.8295448029074737/x[0]))*0.018204339283535487*(0.9228362276561279+x[0])) * (x[1]**0.15831872408519476) * (x[2]),93.92255646798458,{'errortest': 95.42890561806206},"[1, 1, 2, 4, 5, 6, 3]"
"[[0], [0], [3, 1], [2, 1], [2, 2, 2], [0, 1, 1, 1], [0]]",96.17709474568736,5,x[0]*(Constant*(Constant*Constant)) * (x[1]**Constant) * (x[2]),x[0]*(0.29624190529468797*(0.4399988124937777*0.6207418457506374)) * (x[1]**0.010686879360487622) * (x[2]),94.02082062363273,{'errortest': 95.52209643976393},"[1, 1, 2, 2, 3, 4, 1]"
"[[0], [1], [1, 0], [2, 2, 0, 1], [3, 2, 3, 2, 2], [0, 0, 1, 0, 1, 1], [0, 0, 0]]",96.22017410928419,6,((x[0]/x[0])*Constant/x[0]*(Constant*Constant)) * (x[1]**Constant) * (x[2]),((x[0]/x[0])*0.662119393829351/x[0]*(0.1542597759053288*0.25006353452842767)) * (x[1]**0.027181292763348797) * (x[2]),94.06800373228116,{'errortest': 95.56645431606844},"[1, 1, 2, 4, 5, 6, 3]"
"[[0], [0], [3, 2], [1], [2, 1], [0, 0, 0], [0, 0, 0]]",96.24388019477327,6,x[0]*((x[0]-x[0])**Constant) * (x[1]**Constant) * (x[2]),x[0]*((x[0]-x[0])**0.15625120327311426) * (x[1]**0.05581494449814517) * (x[2]),94.0902346897946,{'errortest': 95.58965693157367},"[1, 1, 2, 1, 2, 3, 3]"
"[[0], [0], [0, 1], [2, 0, 2, 0], [3, 2, 0, 2, 1], [1, 1, 0, 0, 1, 1], [0, 0]]",115.72980992140671,6,Constant/Constant*x[0]+(x[0]*Constant-Constant) * (x[1]**Constant) * (x[2]),0.17814633806653646/0.5614471854933059*x[0]+(x[0]*0.2859359739235596-0.9674217009721896) * (x[1]**0.4217635048662495) * (x[2]),112.84561396572064,{'errortest': 114.81445285029791},"[1, 1, 2, 4, 5, 6, 2]"
"[[0], [2], [2], [0], [3], [1, 0], [0]]",133.898658954422,6,((Constant/x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.6599435502042346/x[0]**0.5535582957601293)**0.08103915775375858) * (x[1]**0.655217234404682) * (x[2]),129.0696834939521,{'errortest': 131.7360011396901},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [0], [2, 1], [2, 2, 0], [3, 2, 1], [0, 0, 0, 1], [0, 0, 0]]",242.05700941840928,6,(x[0]**Constant)/(x[0]*x[0]-Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.6601049890362404)/(x[0]*x[0]-0.7510778460688813) * (x[1]**0.40468102872405076) * (x[2]),196.94181408234746,{'errortest': 255.517167966213},"[1, 1, 2, 3, 3, 4, 3]"
"[[0], [1], [3, 2], [2], [0], [0, 0], [0, 0]]",274.5063496636842,6,(x[0]+(x[0]**Constant)) * (x[1]**Constant) * (x[2]),(x[0]+(x[0]**0.6141502945724648)) * (x[1]**0.6178393949681539) * (x[2]),274.98892571235405,{'errortest': 274.3166695876726},"[1, 1, 2, 1, 1, 2, 2]"
"[[0], [3], [], [], [], [1], []]",306.2444345533725,3,Constant * (x[1]**Constant) * (x[2]),0.6412811073213679 * (x[1]**0.7641859804663524) * (x[2]),295.1834416908462,{'errortest': 301.4534120286883},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [2, 0], [2, 1, 0], [3, 2, 2, 1], [1, 1, 1, 1, 0], [0]]",308.8158476237626,6,((Constant**Constant)/(Constant*Constant)*Constant-x[0]) * (x[1]**Constant) * (x[2]),((0.9719559972972641**0.7698032214655203)/(0.7315637675992098*0.006564181139414038)*0.07533017505043371-x[0]) * (x[1]**0.41578588948755213) * (x[2]),302.5484028655602,{'errortest': 306.217774110005},"[1, 1, 2, 3, 4, 5, 1]"
"[[0], [3], [], [], [], [1], []]",371.83305351218183,3,Constant * (x[1]**Constant) * (x[2]),0.3405667309306222 * (x[1]**0.8523228481684267) * (x[2]),356.88108369529203,{'errortest': 365.3471285085463},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [2], [], [0], [0]]",424.0712078283702,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]**0.48546986709732376)**0.5271288324228635) * (x[1]**0.7415860035993641) * (x[2]),415.0070260621986,{'errortest': 420.0323755483574},"[1, 1, 1, 1, 0, 1, 1]"
"[[0], [0], [2, 1], [1, 2, 1], [3, 2, 1, 1], [0, 0, 1, 1, 0], [0, 0, 0]]",591.3008871139108,6,((x[0]/x[0])**Constant)*(Constant-(Constant-x[0])) * (x[1]**Constant) * (x[2]),((x[0]/x[0])**0.7298569046486598)*(0.4716251417487788-(0.6876907921055193-x[0])) * (x[1]**0.7868264739518186) * (x[2]),591.5444466898521,{'errortest': 591.1263304285728},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [3], [], [], [], [0], [0]]",711.0966621486621,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.7815823689685987) * (x[2]),708.5519015749377,{'errortest': 709.6326936978508},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [1], []]",718.1299658176041,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.3839425411606895**0.1932776415773657) * (x[1]**0.8143156523539505) * (x[2]),691.8336966740565,{'errortest': 706.9501965244862},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [3, 1], [0, 1], [3, 0, 3, 2], [0, 0, 1, 1, 1], [0, 0]]",901.7732891162964,6,x[0]/(x[0]+Constant/(Constant*Constant)) * (x[1]**Constant) * (x[2]),x[0]/(x[0]+0.16854229138318566/(0.29272764383688255*0.7970900121017891)) * (x[1]**0.8756316101793008) * (x[2]),883.7482223501148,{'errortest': 893.8166900595061},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [3], [], [], [], [0], [0]]",907.1399368727807,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.8062241527692952) * (x[2]),902.8442956047735,{'errortest': 904.9157373480767},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [1, 1], [0, 2, 2, 0], [0, 1, 1, 3, 1], [0, 1, 0, 1, 0, 1], [0, 0, 0]]",908.1597348523065,6,((x[0]+Constant-x[0])-(Constant/x[0]-Constant)) * (x[1]**Constant) * (x[2]),((x[0]+0.3464179345224767-x[0])-(0.4536093984244419/x[0]-0.5135228857467607)) * (x[1]**0.9098979082099296) * (x[2]),901.0017162406403,{'errortest': 899.6775446437862},"[1, 1, 2, 4, 5, 6, 3]"
"[[0], [3], [], [], [], [1], []]",1074.7519065070621,3,Constant * (x[1]**Constant) * (x[2]),0.6523494461906131 * (x[1]**0.882375246275745) * (x[2]),1032.6339345427923,{'errortest': 1056.8116683668422},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [0, 3], [2, 0], [0, 3, 3], [0, 0, 1, 1], [0, 0]]",1148.5552883644532,6,x[0]+x[0]/Constant/Constant * (x[1]**Constant) * (x[2]),x[0]+x[0]/0.42570435113601446/0.16260849605154015 * (x[1]**0.5293609099620331) * (x[2]),1156.2684727407338,{'errortest': 1150.0516537212263},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [2], [2], [2], [], [0], [0]]",1445.7174373516043,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]**0.18208236343417006)**0.37613260012613114) * (x[1]**0.865079363217003) * (x[2]),1395.5488850333963,{'errortest': 1424.4351919081328},"[1, 1, 1, 1, 0, 1, 1]"
"[[0], [1], [1, 2], [0, 1, 2], [0, 2, 0, 1], [0, 1, 1, 0, 1], [0, 0]]",1558.773431694226,6,((x[0]+Constant*(Constant+x[0]))-(Constant**Constant)) * (x[1]**Constant) * (x[2]),((x[0]+0.7599312044332154*(0.9741185680226282+x[0]))-(0.09653245591695325**0.9182700241629754)) * (x[1]**0.7682425236451922) * (x[2]),1544.7399275062858,{'errortest': 1552.0795887685686},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [0], [2, 3], [1], [1, 1], [1, 1, 1], []]",1706.4205783259558,5,((Constant-Constant)**Constant)-Constant * (x[1]**Constant) * (x[2]),((0.7148464211976909-0.44474278028856085)**0.9486336048437702)-0.9172962560734509 * (x[1]**0.8799169617315254) * (x[2]),1643.5547009537377,{'errortest': 1680.2302497560127},"[1, 1, 2, 1, 2, 3, 0]"
"[[0], [1], [0, 2], [2, 1, 1], [3, 3, 0, 0], [1, 0, 1, 1, 0], [0, 0]]",2213.0809406718035,6,(Constant/(x[0]/Constant)+((Constant+x[0])**Constant)) * (x[1]**Constant) * (x[2]),(0.4550072197394821/(x[0]/0.3697962647431624)+((0.6207886675103+x[0])**0.25436107301741795)) * (x[1]**0.8800474796024508) * (x[2]),2123.5490718879896,{'errortest': 2174.266993637651},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [3], [], [], [], [1], []]",2793.2469383631824,3,Constant * (x[1]**Constant) * (x[2]),0.8335394907845138 * (x[1]**0.9563508340873225) * (x[2]),2677.1420440348757,{'errortest': 2743.7119130275796},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [1], [3], [1, 1], []]",3138.580715180771,5,(((Constant/Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((0.06201217978612039/0.026846007932676774)**0.13155252766372116)**0.21025711090503352) * (x[1]**0.9459760363305947) * (x[2]),3009.7571649625193,{'errortest': 3083.721703340582},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [2], [0], [1, 2], [2, 2], [0, 1, 1], [0]]",3268.6888595456485,6,((x[0]*Constant)*Constant**Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.8805498867931153)*0.5904053919705725**0.01237769683457468) * (x[1]**0.9580238250491355) * (x[2]),3232.5488702828457,{'errortest': 3253.5113829181214},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [0], [1, 1], [1, 0, 0, 2], [0, 3, 3, 2, 3, 0], [0, 0, 1, 0, 0, 1, 1], [0, 0, 0, 0]]",4046.230770049845,6,((x[0]+x[0])/Constant/x[0])*(x[0]/Constant+Constant) * (x[1]**Constant) * (x[2]),((x[0]+x[0])/0.9322231663268021/x[0])*(x[0]/0.4060736158282451+0.5802087586313873) * (x[1]**0.7573420829486639) * (x[2]),4017.4270292702627,{'errortest': 4032.009503906143},"[1, 1, 2, 4, 6, 7, 4]"
"[[0], [1], [0, 1], [0, 2, 2, 1], [3, 1, 1, 1, 3], [0, 1, 1, 1, 1, 0], [0, 0]]",10029.489026790054,6,(x[0]/Constant-Constant-(Constant-(Constant/x[0]))) * (x[1]**Constant) * (x[2]),(x[0]/0.08828619786092395-0.39806116776372247-(0.8210413859841772-(0.9721746821378884/x[0]))) * (x[1]**0.7963466473975762) * (x[2]),9958.427391445122,{'errortest': 9995.247542038489},"[1, 1, 2, 4, 5, 6, 2]"
"[[0], [0], [3, 0], [2, 0], [3, 3, 3], [0, 1, 1, 1], [0]]",15875.934837745219,5,x[0]/Constant/Constant/Constant * (x[1]**Constant) * (x[2]),x[0]/0.3283113166735885/0.2506103315090229/0.04554893658204884 * (x[1]**0.48872772650744734) * (x[2]),15989.716638662423,{'errortest': 15899.33804037642},"[1, 1, 2, 2, 3, 4, 1]"
"[[0], [2], [1], [0, 0], [3, 0, 2], [0, 1, 0, 1], [0, 0]]",16069.809201078075,6,((x[0]/Constant+x[0]*Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]/0.08771677525325483+x[0]*0.0696285004919166)**0.6884879313120684) * (x[1]**0.9350652936260666) * (x[2]),15808.743078907952,{'errortest': 15957.163129307279},"[1, 1, 1, 2, 3, 4, 2]"
"[[0], [1], [3, 0], [0, 1], [3, 2, 2, 0], [1, 1, 0, 1, 0], [0, 0]]",279703.0280545799,6,(Constant/Constant*x[0]*(Constant+x[0])) * (x[1]**Constant) * (x[2]),(0.953558609693664/0.0009867120211393132*x[0]*(0.41539079244568244+x[0])) * (x[1]**0.6143711273603496) * (x[2]),282213.9882992071,{'errortest': 280729.66797139373},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [2], [2], [1], [1], [0, 1], [0]]",9999999.0,6,(((x[0]-Constant)**Constant)**Constant) * (x[1]**Constant) * (x[2]),(((x[0]-0.4615094683366663)**0.8009994256891366)**0.3230505525597728) * (x[1]**0.11994664891375673) * (x[2]),9999999.0,{'errortest': 9999999},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [1], [1, 2], [2, 2, 1], [3, 0, 1], [1, 0, 0, 1], [0, 0]]",9999999.0,6,((Constant/x[0])+((x[0]-Constant)**Constant)) * (x[1]**Constant) * (x[2]),((0.982922068999938/x[0])+((x[0]-0.594502978279457)**0.7187625406653374)) * (x[1]**0.948099984601865) * (x[2]),9999999.0,{'errortest': 9999999},"[1, 1, 2, 3, 3, 4, 2]"
