genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [0, 2], [2, 1, 2], [3, 3, 0, 0], [1, 1, 1, 1, 0], [0, 0]]",7.098500520956871,5,(Constant/(Constant/Constant)+(Constant**Constant)) * (x[1]**Constant) * (x[2]),(0.9564809967467425/(0.5345945208447526/0.20132487299407842)+(0.4706294958122431**0.7814523303992237)) * (x[1]**0.5669020553663273) * (x[2]),6.522377067068143,{'errortest': 6.980796936034247},"[1, 1, 2, 3, 3, 4, 0]"
"[[0], [1], [0, 2], [2, 1, 1], [3, 3, 0, 0], [1, 0, 1, 1, 0], [0, 0]]",14.69372109644444,6,(Constant/(x[0]/Constant)+((Constant+x[0])**Constant)) * (x[1]**Constant) * (x[2]),(0.45459745632578763/(x[0]/0.08238714810642422)+((0.05353991949324044+x[0])**0.4092747294392216)) * (x[1]**0.5392432255396097) * (x[2]),12.58402873540411,{'errortest': 14.29147792253604},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [3], [3, 1], [2, 2], [2, 2, 2], [1, 0, 0, 0, 0, 0, 0], [0, 0]]",17.456032757171354,3,Constant * (x[1]**Constant) * (x[2]),0.7187658079836846 * (x[1]**0.6079276880684847) * (x[2]),16.53518599551097,{'errortest': 16.98519098875154},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [0, 1, 0, 1], [], [1], [0, 0]]",25.770868354311222,3,Constant * (x[1]**Constant) * (x[2]),0.14958021688597123 * (x[1]**0.7328193937805073) * (x[2]),25.78731561890533,{'errortest': 26.05764888623144},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",29.236528967628217,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5487298784161635) * (x[2]),25.65415757063897,{'errortest': 28.344270833204654},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [0, 2], [], [3, 3, 0, 0], [0], [0]]",29.5278089288765,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.549675238696745) * (x[2]),26.035303335587233,{'errortest': 28.658009346789985},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1, 1], [1, 2, 1, 2], [3, 2, 1, 3, 2], [0, 1, 0, 1, 0, 0], [0, 0, 0, 0]]",31.25606470014809,6,(((x[0]/Constant)*x[0])**Constant) * (x[1]**Constant) * (x[2]),(((x[0]/0.19874466559724957)*x[0])**0.5813694541635741) * (x[1]**0.41793992322079254) * (x[2]),26.011250933247076,{'errortest': 29.881257915203047},"[1, 1, 1, 2, 2, 3, 2]"
"[[0], [3], [0, 0], [], [3, 3, 0, 0], [0], [0, 0]]",32.29848959134702,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5150310527983186) * (x[2]),27.720639332342554,{'errortest': 31.106763283602607},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 1], [2, 2], [2, 2, 2], [1, 1, 0, 0, 0, 0, 0], [0, 0]]",33.79184732880696,6,Constant*(Constant*x[0]) * (x[1]**Constant) * (x[2]),0.781206070373378*(0.4919049376196314*x[0]) * (x[1]**0.6182398273695618) * (x[2]),29.549889172510362,{'errortest': 32.72721262617957},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [0], [0, 0], [1, 1, 0, 0], [1, 0, 1, 0, 0, 0, 0], [1, 0, 1, 0, 1, 1, 0, 1], [0, 0, 0]]",34.4569122226842,6,(Constant-x[0])+(Constant-x[0])+Constant+Constant+x[0]+Constant * (x[1]**Constant) * (x[2]),(0.9560497213312456-x[0])+(0.7207963842211547-x[0])+0.7098670026532788+0.9277144917216256+x[0]+0.9702907272828081 * (x[1]**0.5885694365398915) * (x[2]),33.248963934135226,{'errortest': 33.813084506738214},"[1, 1, 2, 4, 7, 8, 3]"
"[[0], [0], [0, 0], [0, 1, 2, 0], [0, 0, 1, 3, 0, 0], [1, 0, 1, 0, 1, 1, 0], [0, 0, 0]]",39.740212080972505,6,Constant+x[0]+(Constant-x[0])/Constant+Constant+x[0] * (x[1]**Constant) * (x[2]),0.9737889208489211+x[0]+(0.9049691736228458-x[0])/0.3470112316157431+0.4841361929618321+x[0] * (x[1]**0.49095868163218803) * (x[2]),35.84426797321244,{'errortest': 38.67506408834943},"[1, 1, 2, 4, 6, 7, 3]"
"[[0], [3], [], [], [], [0], [0]]",43.37032078063154,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.4868244765015405) * (x[2]),39.49065639026041,{'errortest': 42.30840847420717},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [1, 1], [1, 0, 0, 2], [3, 0, 0, 0, 1, 1], [1, 0, 1, 1, 0, 1, 1], [0, 0]]",55.18870288953718,6,(((Constant/x[0])+Constant+Constant)+(x[0]-Constant-Constant)) * (x[1]**Constant) * (x[2]),(((0.7631348627705995/x[0])+0.04610117807366099+0.6417911656671051)+(x[0]-0.34409757234180827-0.2059383715357994)) * (x[1]**0.5263688985579242) * (x[2]),53.37560979441324,{'errortest': 54.13989046497419},"[1, 1, 2, 4, 6, 7, 2]"
"[[0], [2], [2], [2, 2], [3, 0, 2, 2, 0, 0], [1, 0, 1, 0, 0, 1, 0], [0, 0]]",57.27789722498261,5,((Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.07545763139769468**0.013052386537610317)**0.4465544384137964) * (x[1]**0.4537054343901318) * (x[2]),55.86855042699752,{'errortest': 56.9240832228117},"[1, 1, 1, 1, 0, 1, 0]"
"[[0], [2], [0, 0], [2, 1, 2, 1], [3, 3, 2, 3, 3], [1, 0, 0, 1, 0, 1], [0, 0, 0]]",66.14009504516113,6,(Constant/(x[0]/x[0])**Constant) * (x[1]**Constant) * (x[2]),(0.1901713239308661/(x[0]/x[0])**0.9218848031286879) * (x[1]**0.6096401463257879) * (x[2]),64.76729771683537,{'errortest': 65.80957431176975},"[1, 1, 1, 2, 2, 3, 2]"
