genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [0, 2], [2, 1, 1], [3, 3, 0, 0], [1, 0, 1, 1, 0], [0, 0]]",14.69372109644444,6,(Constant/(x[0]/Constant)+((Constant+x[0])**Constant)) * (x[1]**Constant) * (x[2]),(0.45459745632578763/(x[0]/0.08238714810642422)+((0.05353991949324044+x[0])**0.4092747294392216)) * (x[1]**0.5392432255396097) * (x[2]),12.58402873540411,{'errortest': 14.29147792253604},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [3], [], [], [], [0], [0]]",29.236528967628217,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5487298784161635) * (x[2]),25.65415757063897,{'errortest': 28.344270833204654},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1, 1], [1, 2, 1, 2], [3, 2, 1, 3, 2], [0, 1, 0, 1, 0, 0], [0, 0, 0, 0]]",31.25606470014809,6,(((x[0]/Constant)*x[0])**Constant) * (x[1]**Constant) * (x[2]),(((x[0]/0.19874466559724957)*x[0])**0.5813694541635741) * (x[1]**0.41793992322079254) * (x[2]),26.011250933247076,{'errortest': 29.881257915203047},"[1, 1, 1, 2, 2, 3, 2]"
"[[0], [0], [3, 1], [2, 2], [2, 2, 2], [1, 1, 0, 0, 0, 0, 0], [0, 0]]",33.79184732880696,6,Constant*(Constant*x[0]) * (x[1]**Constant) * (x[2]),0.781206070373378*(0.4919049376196314*x[0]) * (x[1]**0.6182398273695618) * (x[2]),29.549889172510362,{'errortest': 32.72721262617957},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [0], [0, 0], [0, 1, 2, 0], [0, 0, 1, 3, 0, 0], [1, 0, 1, 0, 1, 1, 0], [0, 0, 0]]",39.740212080972505,6,Constant+x[0]+(Constant-x[0])/Constant+Constant+x[0] * (x[1]**Constant) * (x[2]),0.9737889208489211+x[0]+(0.9049691736228458-x[0])/0.3470112316157431+0.4841361929618321+x[0] * (x[1]**0.49095868163218803) * (x[2]),35.84426797321244,{'errortest': 38.67506408834943},"[1, 1, 2, 4, 6, 7, 3]"
"[[0], [3], [], [], [], [0], [0]]",43.37032078063154,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.4868244765015405) * (x[2]),39.49065639026041,{'errortest': 42.30840847420717},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [0, 0], [0, 2, 0, 2], [3, 3, 2, 2, 3], [1, 0, 1, 1, 0, 1], [0, 0, 0]]",49.28739192341009,6,Constant/x[0]/Constant*Constant*x[0]/Constant * (x[1]**Constant) * (x[2]),0.7174692035696127/x[0]/0.21154608179819467*0.31147395163365876*x[0]/0.9158886999097859 * (x[1]**0.4570182404483347) * (x[2]),48.03373697373458,{'errortest': 48.99759643941639},"[1, 1, 2, 4, 5, 6, 2]"
"[[0], [3], [2], [], [], [1, 0], [0]]",49.80747246370358,3,Constant * (x[1]**Constant) * (x[2]),0.0441106541742593 * (x[1]**0.950685721539974) * (x[2]),46.046640074472066,{'errortest': 48.0040871573976},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",57.37013534266723,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5866787177243655) * (x[2]),56.70752869525738,{'errortest': 57.21345477789443},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [0], [3], [1, 0], [0]]",57.59925875941546,6,((Constant/x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.5323360846632252/x[0]**0.9957149271491947)**0.8751527439483898) * (x[1]**0.5121682669580869) * (x[2]),58.06990647761839,{'errortest': 57.887920285766576},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [3], [], [], [], [1], [0]]",61.603194148286256,3,Constant * (x[1]**Constant) * (x[2]),0.8905305076685073 * (x[1]**0.4517836335630675) * (x[2]),60.109531728844544,{'errortest': 61.2149468557694},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 0], [1, 2, 0, 1], [2, 1, 2, 3, 2, 3, 3], [0, 0, 0, 0, 1, 1, 1], [0, 0, 0, 0]]",62.29794648437462,6,((x[0]*x[0])-x[0]*x[0]/Constant*(Constant/Constant)) * (x[1]**Constant) * (x[2]),((x[0]*x[0])-x[0]*x[0]/0.5322652543268569*(0.18221827912518973/0.5205890384411098)) * (x[1]**0.5440053171851699) * (x[2]),58.2641138596775,{'errortest': 61.1656075820722},"[1, 1, 2, 4, 6, 7, 4]"
"[[0], [1], [3, 2], [2], [0], [0, 0], [0, 0]]",63.559231465743025,6,(x[0]+(x[0]**Constant)) * (x[1]**Constant) * (x[2]),(x[0]+(x[0]**0.40409603869713084)) * (x[1]**0.3516300733510461) * (x[2]),60.814827640653625,{'errortest': 62.75926228928411},"[1, 1, 2, 1, 1, 2, 2]"
"[[0], [3], [], [], [], [1], []]",77.4360093801998,3,Constant * (x[1]**Constant) * (x[2]),0.8254001874065541 * (x[1]**0.39151628147393824) * (x[2]),75.5932313411207,{'errortest': 76.90482432169398},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [1, 2], [], [0, 1, 0], [0]]",81.98762055530935,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.33287197463967666) * (x[2]),79.43823070633009,{'errortest': 81.22716471710835},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [1, 2], [], [1], [0, 0]]",83.99389577885059,3,Constant * (x[1]**Constant) * (x[2]),0.7312239513395032 * (x[1]**0.3568696282057252) * (x[2]),82.02467917268476,{'errortest': 83.41189739357532},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [1, 2], [0, 0], [0, 1, 0], [0, 0]]",85.70550348629232,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.948027738808566) * (x[1]**0.29904387075116734) * (x[2]),83.26840429391648,{'errortest': 84.97428685046582},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [0], [0, 0], [1, 0, 1, 1], [1, 2, 3, 1, 1, 3, 1], [1, 1, 1, 0, 1, 0, 1, 1], [0, 0]]",86.31983027136967,6,(Constant-Constant)*Constant/x[0]-(Constant-x[0])/(Constant-Constant) * (x[1]**Constant) * (x[2]),(0.6113237119430509-0.8365017677649865)*0.4023064850837269/x[0]-(0.0782219589923907-x[0])/(0.9352032054100645-0.6543639982556705) * (x[1]**0.15831726416504277) * (x[2]),83.7813875367584,{'errortest': 85.55470952868701},"[1, 1, 2, 4, 7, 8, 2]"
"[[0], [3], [], [], [], [0], [0]]",88.23597538132825,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2674070567053157) * (x[2]),85.84567415849106,{'errortest': 87.51631895540082},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [3, 0], [2, 2], [3, 2], [1, 1, 0], [0]]",88.74122362200204,6,(Constant/Constant*x[0]) * (x[1]**Constant) * (x[2]),(0.3536954071200469/0.36946395783260355*x[0]) * (x[1]**0.26494313817150195) * (x[2]),86.36562516923719,{'errortest': 88.02557587599689},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [0], [0, 0], [0, 1, 0, 1], [2, 1, 2, 0, 2, 3, 3], [1, 1, 0, 1, 1, 1, 0, 1], [0, 0]]",88.76741610568153,6,Constant*Constant-(x[0]*Constant)+Constant*Constant/(x[0]/Constant) * (x[1]**Constant) * (x[2]),0.33038459532695585*0.23200315992996678-(x[0]*0.4178763873459045)+0.08593993879784134*0.4414811920099525/(x[0]/0.07183471004032027) * (x[1]**0.9302724948281466) * (x[2]),87.41385785549426,{'errortest': 88.44974315864157},"[1, 1, 2, 4, 7, 8, 2]"
"[[0], [0], [2, 2], [2, 0], [0, 0], [0, 1, 1], [0]]",89.73847260943789,6,(x[0]**Constant)+(Constant+Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.21966379498554567)+(0.04486491319750918+0.38871179130107625**0.4116883844257688) * (x[1]**0.268149047212055) * (x[2]),87.63535637097586,{'errortest': 89.10374727204642},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [3], [], [], [], [0], [0]]",89.98430387109664,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2395232580277623) * (x[2]),87.63985823893842,{'errortest': 89.27677729864406},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 2], [2], [3], [0, 1], [0]]",90.34056684274202,5,x[0]/(Constant**Constant) * (x[1]**Constant) * (x[2]),x[0]/(0.5950367138090018**0.829647079144095) * (x[1]**0.18433761822105255) * (x[2]),87.99346807667513,{'errortest': 89.63132428599057},"[1, 1, 2, 1, 1, 2, 1]"
"[[0], [1], [1, 1], [0, 2, 0, 0], [3, 2, 3, 0, 2, 2], [0, 0, 1, 0, 1, 1, 1], [0, 0, 0]]",90.74933014325264,6,((x[0]/x[0]*Constant)/(x[0]+Constant*Constant*Constant)) * (x[1]**Constant) * (x[2]),((x[0]/x[0]*0.8580823015062616)/(x[0]+0.8463815928997538*0.8459322739337317*0.46461664160137595)) * (x[1]**0.28064054210633615) * (x[2]),88.88345531018226,{'errortest': 90.19399383747005},"[1, 1, 2, 4, 6, 7, 3]"
"[[0], [0], [0, 0], [0, 0, 2, 1], [2, 1, 2, 0, 2, 3, 3], [1, 1, 0, 1, 1, 1, 1, 1], [0, 0]]",92.06013212610297,6,Constant*Constant-x[0]*Constant+Constant*(Constant/Constant) * (x[1]**Constant) * (x[2]),0.5942405395341913*0.7089430048316714-x[0]*0.25532568924857846+0.14345327826939613*(0.9226752652532519/0.6641983901580889) * (x[1]**0.3781758842805122) * (x[2]),89.98169347375827,{'errortest': 91.4342821749663},"[1, 1, 2, 4, 6, 7, 1]"
"[[0], [3], [], [], [], [1], []]",92.2462144414887,3,Constant * (x[1]**Constant) * (x[2]),0.6540095902368135 * (x[1]**0.24335383423862045) * (x[2]),90.13317185057967,{'errortest': 91.60713707282427},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [0], [0], [0, 0], [0, 0]]",92.31938702708378,6,((x[0]+x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]+x[0]**0.14558345099057124)**0.06276365786433946) * (x[1]**0.18842715540755928) * (x[2]),90.18962413942634,{'errortest': 91.67401722095298},"[1, 1, 1, 1, 1, 2, 2]"
"[[0], [0], [0, 2], [2, 1, 2, 1], [3, 2, 1, 3, 1, 3], [0, 1, 0, 1, 1, 0], [0, 0, 0, 0, 0]]",94.03815335438591,6,x[0]/(Constant*x[0])-(Constant**Constant) * (x[1]**Constant) * (x[2]),x[0]/(0.41230459488628546*x[0])-(0.08530234872086206**0.8928159041529674) * (x[1]**0.10850050187986748) * (x[2]),91.88186979618102,{'errortest': 93.38189203877624},"[1, 1, 2, 3, 3, 4, 2]"
"[[0], [0], [3, 1], [2, 1], [2, 2, 2], [0, 1, 1, 1], [0, 0]]",94.64390224099392,5,x[0]*(Constant*(Constant*Constant)) * (x[1]**Constant) * (x[2]),x[0]*(0.7818176465216767*(0.8331101538883772*0.8175971803090407)) * (x[1]**0.156474208565494) * (x[2]),92.43687134975757,{'errortest': 93.97439304059822},"[1, 1, 2, 2, 3, 4, 1]"
"[[0], [0], [0, 3], [2, 1, 2, 1], [0, 3, 3], [0, 1, 0, 1, 1, 0], [0, 0]]",95.14638666900548,6,x[0]+(Constant/x[0])/Constant * (x[1]**Constant) * (x[2]),x[0]+(0.04220572823966673/x[0])/0.8793850897698301 * (x[1]**0.009278309489740177) * (x[2]),92.95249074548198,{'errortest': 94.48038509888784},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [3], [0, 0], [0, 1, 0, 1], [2, 1, 2, 0, 2, 3, 3], [1], [0, 0]]",95.2853769236738,3,Constant * (x[1]**Constant) * (x[2]),0.7876053648210618 * (x[1]**0.0616252447220097) * (x[2]),93.13388282670431,{'errortest': 94.63159609408125},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 0], [0, 2, 0, 2], [2, 2, 2, 2, 2], [0, 1, 1, 0], [0, 0]]",95.51998760831894,6,(x[0]*Constant*Constant*x[0]) * (x[1]**Constant) * (x[2]),(x[0]*0.22866822735369852*0.05242123591324643*x[0]) * (x[1]**0.4815396941004211) * (x[2]),93.33520516130132,{'errortest': 94.8568482231264},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [1], [0, 0], [0, 2, 0, 2], [2, 2, 3, 2, 3], [1, 1, 0, 0, 0, 0], [0, 0, 0, 0]]",96.1960629963366,6,(Constant*Constant*x[0]/x[0]*x[0]/x[0]) * (x[1]**Constant) * (x[2]),(0.8094848033702666*0.07812290611165829*x[0]/x[0]*x[0]/x[0]) * (x[1]**0.008025072247223042) * (x[2]),94.04241298548337,{'errortest': 95.5418156521396},"[1, 1, 2, 4, 5, 6, 4]"
"[[0], [0], [1, 3], [0, 0], [1, 0, 2, 3], [1, 0, 0, 1, 0], [0, 0, 0]]",101.86221163165149,6,(Constant-x[0]+x[0]*Constant)/x[0] * (x[1]**Constant) * (x[2]),(0.592387061894017-x[0]+x[0]*0.26476074494883406)/x[0] * (x[1]**0.46422376089178263) * (x[2]),101.09742330838304,{'errortest': 101.71294295818038},"[1, 1, 2, 2, 4, 5, 3]"
