   0	2.775544e-01	2.500673e+13	2.488138e+14
   1	2.755385e-01	4.577629e+05	2.029153e+06
   2	2.755385e-01	3.055636e+05	1.705583e+06
   3	2.755385e-01	9.002803e+05	2.861729e+06
   4	2.707098e-01	6.003156e+05	2.374789e+06
   5	1.879059e-01	9.396856e+05	5.675722e+06
   6	1.879059e-01	4.009518e+05	1.959403e+06
   7	1.817673e-01	6.290695e+05	3.661464e+06
   8	1.817673e-01	7.758433e+05	3.463204e+06
   9	1.817673e-01	5.001405e+05	2.179417e+06
  10	1.817673e-01	7.006034e+05	2.551307e+06
  11	1.817673e-01	3.260479e+05	1.720516e+06
  12	1.817673e-01	4.186904e+05	3.091206e+06
  13	1.817673e-01	8.192002e+05	4.569287e+06
  14	1.817673e-01	5.010868e+05	2.179224e+06
  15	1.817673e-01	6.002588e+05	2.374803e+06
  16	1.817673e-01	1.000833e+05	9.949791e+05
  17	1.817673e-01	6.254952e+06	6.123187e+07
  18	1.817673e-01	2.042889e+05	1.399973e+06
  19	1.817673e-01	2.000868e+05	1.399988e+06
  20	1.817673e-01	3.564463e+05	1.785948e+06
  21	1.817673e-01	1.003786e+05	9.949507e+05
  22	1.817673e-01	1.001722e+05	9.949706e+05
  23	1.817673e-01	1.001847e+05	9.949691e+05
  24	1.817673e-01	3.001889e+05	1.705839e+06
  25	1.237173e-01	3.004091e+05	1.705803e+06
  26	1.237173e-01	1.001669e+05	9.949708e+05
  27	1.237173e-01	4.004302e+05	1.959506e+06
  28	1.237173e-01	2.009258e+05	1.399892e+06
  29	1.237173e-01	2.005119e+05	1.399930e+06
  30	1.237173e-01	1.002069e+05	9.949671e+05
  31	1.237173e-01	1.000901e+05	9.949785e+05
  32	1.237173e-01	3.003984e+05	1.705804e+06
  33	1.237173e-01	2.002025e+05	1.399971e+06
  34	1.237173e-01	2.000916e+05	1.399987e+06
  35	1.237173e-01	4.002615e+05	1.959539e+06
  36	1.237173e-01	3.001674e+05	1.705843e+06
  37	1.237173e-01	3.001807e+05	1.705840e+06
  38	1.237173e-01	4.831196e+05	3.126146e+06
  39	1.237173e-01	3.001691e+05	1.705843e+06
  40	1.237173e-01	2.000021e+05	1.400000e+06
  41	1.237173e-01	3.008242e+05	1.705738e+06
  42	1.237173e-01	3.000442e+05	1.705864e+06
  43	1.237173e-01	2.002514e+05	1.399964e+06
  44	1.237173e-01	2.001605e+05	1.399977e+06
  45	1.237173e-01	1.003429e+05	9.949566e+05
  46	1.237173e-01	3.000122e+05	1.705870e+06
  47	1.237173e-01	6.017631e+05	2.374447e+06
  48	1.237173e-01	5.830732e+05	3.265918e+06
  49	1.237173e-01	7.001248e+05	2.551436e+06
  50	1.237173e-01	2.002197e+05	1.399969e+06
