genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [2, 2], [2, 3], [2], [0], [0, 1], [0]]",0.2755384686944877,7,((x[0]**Constant)**Constant)+(Constant**Constant),((x[0]**0.25696371083537595)**0.15963223755204103)+(0.8629432282763121**0.6280435331343549),0.27890913200741857,{'errortest': 0.3115130867338448},"[1, 1, 2, 2, 1, 1, 2, 1]"
"[[0], [2], [1], [0, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.27755436244055914,6,(((Constant/Constant)+(Constant-Constant)*Constant)**Constant),(((0.8643591616389257/0.3936424102777657)+(0.9748471161329525-0.6934240264105941)*0.33510332823879285)**0.8033985486679025),0.284755637080061,{'errortest': 0.3094555683245686},"[1, 1, 1, 2, 2, 4, 5, 0]"
"[[0], [2], [1], [2, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.2902348232753184,6,((((Constant/Constant)**Constant)+Constant)**Constant),((((0.729869995776507/0.9406401988453239)**0.3325401959012445)+0.7558234479534919)**0.9992921974164711),0.2696939505950263,{'errortest': 0.335261968711542},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [2], [1], [2, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.30832008598175314,6,((((Constant/Constant)**Constant)+Constant)**Constant),((((0.4292120893701875/0.2419053403552779)**0.8059045094718759)+0.7223948413047769)**0.8309991158523231),0.3201616290559475,{'errortest': 0.33425802783944153},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [0], [2, 1], [3, 2, 2], [2, 2], [0, 3], [0, 1, 0], [0, 0]]",0.3112248198534616,7,(x[0]**Constant)+((Constant**Constant)/(x[0]**Constant)),(x[0]**0.30712701845213874)+((0.14202682047510173**0.3254712060259607)/(x[0]**0.8440705374883644)),0.29256732628634574,{'errortest': 0.3472485163197307},"[1, 1, 2, 3, 2, 2, 3, 2]"
"[[0], [0], [2, 2], [2, 3], [2], [0], [1, 1], []]",0.313722862688029,6,((Constant**Constant)**Constant)+(Constant**Constant),((0.3676304915570968**0.6637341924464748)**0.031153135260273412)+(0.5844434327981992**0.7933734059526002),0.29073985241300204,{'errortest': 0.35782324287591527},"[1, 1, 2, 2, 1, 1, 2, 0]"
"[[0], [2], [0, 3], [2, 3], [1, 1], [3, 0, 1, 2], [0, 0, 0, 1], [1, 1, 0, 1]]",0.32521105799645383,7,(((x[1]/x[1])**Constant)+x[0]**Constant),(((x[1]/x[1])**0.6521244955923382)+x[0]**0.08547985971605232),0.336216652936891,{'errortest': 0.35360292031452406},"[1, 1, 1, 2, 1, 2, 3, 3]"
"[[0], [2], [2], [0, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.3295096880894379,6,(((Constant/Constant)+(Constant-Constant)**Constant)**Constant),(((0.6820662695070222/0.288855771711204)+(0.7693773750150305-0.1560072723202719)**0.6469102204698803)**0.4207750836811063),0.305374658902486,{'errortest': 0.3729079167273571},"[1, 1, 1, 1, 2, 3, 4, 0]"
"[[0], [1], [0, 3], [3, 2], [2], [0, 3], [0, 1, 0], [0, 0]]",0.33258840164059134,6,(x[0]+(Constant**Constant)/x[0]),(x[0]+(0.9556631533319095**0.3106274169708906)/x[0]),0.3480740117023155,{'errortest': 0.3418459387543434},"[1, 1, 2, 2, 1, 2, 3, 2]"
"[[0], [0], [2, 2], [2, 3], [2], [0, 3], [0, 1, 0], [0, 0]]",0.34509153191797043,7,((x[0]**Constant)**Constant)+(Constant**Constant),((x[0]**0.541327312510807)**0.22430232689260898)+(0.5511370331390744**0.7644307176110916),0.31918982489093845,{'errortest': 0.39032728275166556},"[1, 1, 2, 2, 1, 1, 2, 1]"
"[[0], [1], [0, 3], [2, 3], [2], [0, 3], [0, 0, 0], [0, 1, 1]]",0.38460467218645406,7,((x[0]**Constant)+x[1]/x[1]),((x[0]**0.32469424080669784)+x[1]/x[1]),0.39382778654955597,{'errortest': 0.41649113741156857},"[1, 1, 2, 2, 1, 2, 3, 3]"
"[[0], [0], [3, 3], [], [], [3], [1, 1], []]",0.40156859288754476,4,Constant/Constant,0.9968460574260337/0.4661778066629191,0.4199181373820983,{'errortest': 0.41628437502636517},"[1, 1, 2, 0, 0, 1, 2, 0]"
"[[0], [2], [0], [0, 2], [1, 1, 2], [3, 0, 1, 2], [0, 0, 1, 1, 0, 1], [1, 1, 0]]",0.4021093835149731,7,((x[1]/x[1])+(Constant-Constant)*(x[0]**Constant)**Constant),((x[1]/x[1])+(0.5673846733283296-0.0571988845243282)*(x[0]**0.0912228320117533)**0.1933385415099197),0.37476943179324573,{'errortest': 0.44254946432007247},"[1, 1, 1, 2, 3, 4, 5, 3]"
"[[0], [2], [0], [2, 0], [1, 2, 2], [3, 0, 0], [1, 0, 1, 0], [1, 0]]",0.4100682859611913,7,(((Constant/x[1])**Constant)+Constant+x[0]**Constant),(((0.6807286737461274/x[1])**0.27639319865113865)+0.9801488960363843+x[0]**0.2761619396486682),0.425396674540543,{'errortest': 0.43554186827466357},"[1, 1, 1, 2, 3, 3, 4, 2]"
"[[0], [0], [2, 2], [3, 0], [2, 1], [0, 3, 0], [0, 1, 1, 1], [0, 0]]",0.494414175386373,6,(x[0]**Constant)+(Constant/(Constant+Constant)**Constant),(x[0]**0.7196125145814585)+(0.9369342779450407/(0.24994162281683363+0.5311594966637903)**0.35975260570907186),0.5035516711027098,{'errortest': 0.5270433209400636},"[1, 1, 2, 2, 2, 3, 4, 1]"
"[[0], [0], [2, 2], [3, 0], [2, 2], [0, 3, 0], [0, 1, 1, 0], [0, 0]]",0.674089621484806,6,(x[0]**Constant)+(Constant/Constant**Constant),(x[0]**0.35439406793843553)+(0.25096165765025624/0.97311956696731**0.8964543232248302),0.6312957957822007,{'errortest': 0.7127870864407188},"[1, 1, 2, 2, 2, 2, 3, 1]"
