genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [1], [2, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.2707097706201201,6,((((Constant/Constant)**Constant)+Constant)**Constant),((((0.612166167097629/0.24076215243076293)**0.00588961818841649)+0.7120373218532476)**0.9996685422464224),0.2534582342270152,{'errortest': 0.3161579946880095},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [0], [2, 2], [2, 3], [2], [0], [0, 1], [0]]",0.2755384686944877,7,((x[0]**Constant)**Constant)+(Constant**Constant),((x[0]**0.25696371083537595)**0.15963223755204103)+(0.8629432282763121**0.6280435331343549),0.27890913200741857,{'errortest': 0.3115130867338448},"[1, 1, 2, 2, 1, 1, 2, 1]"
"[[0], [2], [1], [0, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.27755436244055914,6,(((Constant/Constant)+(Constant-Constant)*Constant)**Constant),(((0.8643591616389257/0.3936424102777657)+(0.9748471161329525-0.6934240264105941)*0.33510332823879285)**0.8033985486679025),0.284755637080061,{'errortest': 0.3094555683245686},"[1, 1, 1, 2, 2, 4, 5, 0]"
"[[0], [2], [1], [2, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.2902348232753184,6,((((Constant/Constant)**Constant)+Constant)**Constant),((((0.729869995776507/0.9406401988453239)**0.3325401959012445)+0.7558234479534919)**0.9992921974164711),0.2696939505950263,{'errortest': 0.335261968711542},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [2], [1], [2, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.30832008598175314,6,((((Constant/Constant)**Constant)+Constant)**Constant),((((0.4292120893701875/0.2419053403552779)**0.8059045094718759)+0.7223948413047769)**0.8309991158523231),0.3201616290559475,{'errortest': 0.33425802783944153},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [0], [2, 1], [3, 2, 2], [2, 2], [0, 3], [0, 1, 0], [0, 0]]",0.3112248198534616,7,(x[0]**Constant)+((Constant**Constant)/(x[0]**Constant)),(x[0]**0.30712701845213874)+((0.14202682047510173**0.3254712060259607)/(x[0]**0.8440705374883644)),0.29256732628634574,{'errortest': 0.3472485163197307},"[1, 1, 2, 3, 2, 2, 3, 2]"
"[[0], [0], [2, 2], [2, 3], [2], [0], [1, 1], []]",0.313722862688029,6,((Constant**Constant)**Constant)+(Constant**Constant),((0.3676304915570968**0.6637341924464748)**0.031153135260273412)+(0.5844434327981992**0.7933734059526002),0.29073985241300204,{'errortest': 0.35782324287591527},"[1, 1, 2, 2, 1, 1, 2, 0]"
"[[0], [0], [2, 2], [3, 2], [2, 1], [0, 3, 0], [1, 1, 0, 1], [1]]",0.31665526087388207,6,(Constant**Constant)+((Constant**Constant)**Constant),(0.424576499697057**0.33321280981145696)+((0.5112872778094179**0.5188623204391543)**0.38002590783083234),0.293435085307138,{'errortest': 0.3606276573543895},"[1, 1, 2, 2, 1, 1, 2, 0]"
"[[0], [2], [0, 3], [2, 3], [1, 1], [3, 0, 1, 2], [0, 0, 0, 1], [1, 1, 0, 1]]",0.32521105799645383,7,(((x[1]/x[1])**Constant)+x[0]**Constant),(((x[1]/x[1])**0.6521244955923382)+x[0]**0.08547985971605232),0.336216652936891,{'errortest': 0.35360292031452406},"[1, 1, 1, 2, 1, 2, 3, 3]"
"[[0], [2], [2], [0, 3], [1, 1], [3, 0, 1, 2], [1, 1, 1, 1, 1], []]",0.3295096880894379,6,(((Constant/Constant)+(Constant-Constant)**Constant)**Constant),(((0.6820662695070222/0.288855771711204)+(0.7693773750150305-0.1560072723202719)**0.6469102204698803)**0.4207750836811063),0.305374658902486,{'errortest': 0.3729079167273571},"[1, 1, 1, 1, 2, 3, 4, 0]"
