genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [3], [], [], [1], []]",5.566328589032183,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.2743003723354126**0.045450558547125985) * (x[1]**0.5584605186268778) * (x[2]),6.340751568746803,{'errortest': 6.059422605923898},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [3, 0], [0, 0], [0, 2, 3, 2], [0, 1, 0, 0, 1], [0, 0, 0]]",6.725668356493508,6,x[0]+Constant*x[0]/x[0]*Constant * (x[1]**Constant) * (x[2]),x[0]+0.8688218307682004*x[0]/x[0]*0.899164704636104 * (x[1]**0.5703270715720976) * (x[2]),8.169526528309863,{'errortest': 7.521247719327719},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [3], [], [], [], [1], []]",10.244284213485614,3,Constant * (x[1]**Constant) * (x[2]),0.8968769447418271 * (x[1]**0.5774259821555956) * (x[2]),9.962950103615022,{'errortest': 10.075688514061707},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [2, 0], [0, 2, 2], [0, 0, 0, 1], [0]]",14.574253040437481,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.4851987558675326) * (x[1]**0.5402937749142083) * (x[2]),15.479979424979188,{'errortest': 15.557367935638503},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], []]",14.781026345356782,3,Constant * (x[1]**Constant) * (x[2]),0.8840460750573661 * (x[1]**0.537016746358561) * (x[2]),16.533130557625668,{'errortest': 15.506866488163135},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [1], []]",16.589830607934005,3,Constant * (x[1]**Constant) * (x[2]),0.6045333265320817 * (x[1]**0.577290592137943) * (x[2]),18.339423872779907,{'errortest': 17.28701898268275},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 3], [], [0], [0, 1], [0]]",17.260125892502884,5,(x[0]+Constant) * (x[1]**Constant) * (x[2]),(x[0]+0.5346899346090217) * (x[1]**0.48242108251774607) * (x[2]),18.07930574542705,{'errortest': 18.37382438276456},"[1, 1, 2, 0, 1, 2, 1]"
"[[0], [2], [3], [], [], [0], [0]]",20.961580696577503,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.4388214594381947) * (x[1]**0.513351715375741) * (x[2]),22.22964293122947,{'errortest': 21.970328021124693},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [3], [], [], [0], [0]]",21.81518391706718,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5381189098885915) * (x[2]),22.34005650022406,{'errortest': 22.856760148761158},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 3], [], [0], [0, 0], [0, 0]]",21.98561464967627,5,x[0]+x[0] * (x[1]**Constant) * (x[2]),x[0]+x[0] * (x[1]**0.5296872547653603) * (x[2]),22.482959598868362,{'errortest': 23.134677615781925},"[1, 1, 2, 0, 1, 2, 2]"
"[[0], [1], [3, 2], [2], [0], [1, 1], []]",22.118006986115876,5,(Constant+(Constant**Constant)) * (x[1]**Constant) * (x[2]),(0.6196947083751746+(0.5857308606519395**0.8459558842879815)) * (x[1]**0.47700031785346253) * (x[2]),24.057520638350585,{'errortest': 22.801021603910723},"[1, 1, 2, 1, 1, 2, 0]"
"[[0], [0], [0, 2], [1, 2, 1], [2, 3, 2, 3], [0, 1, 1, 0, 0], [0, 0, 0]]",22.330207284191395,6,(x[0]*Constant)/Constant*((x[0]/x[0])**Constant) * (x[1]**Constant) * (x[2]),(x[0]*0.9825232372568697)/0.7040651369397517*((x[0]/x[0])**0.058939046487226365) * (x[1]**0.5041506323458718) * (x[2]),22.929928787683338,{'errortest': 23.2931895536203},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [3], [], [], [], [0], [0]]",22.724792048310515,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5237503967982984) * (x[2]),23.226093127823095,{'errortest': 23.93438137265582},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",24.385085212779728,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5139114687911281) * (x[2]),24.96464126385416,{'errortest': 25.617423733034343},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [2, 1], [], [0], [0, 0, 0, 0]]",24.923037094986963,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5572605876433895) * (x[2]),25.820620029973064,{'errortest': 25.47049793153893},"[1, 1, 0, 0, 0, 1, 1]"
