   0	5.566329e+00	6.004531e+05	2.374754e+06
   1	5.566329e+00	3.002331e+05	1.705831e+06
   2	5.566329e+00	1.005562e+05	9.949333e+05
   3	5.566329e+00	2.506358e+02	5.814765e+02
   4	5.566329e+00	1.003158e+05	9.949558e+05
   5	5.566329e+00	2.002298e+05	1.399967e+06
   6	5.566329e+00	1.002823e+05	9.949592e+05
   7	5.566329e+00	2.556489e+02	5.352796e+02
   8	5.563938e+00	1.002133e+05	9.949660e+05
   9	5.563938e+00	2.990002e+02	6.777321e+02
  10	5.325537e+00	3.320759e+02	7.560056e+02
  11	5.325537e+00	2.002473e+05	1.399965e+06
  12	5.325537e+00	1.001932e+05	9.949680e+05
  13	5.325537e+00	1.001685e+05	9.949705e+05
  14	5.325537e+00	2.003211e+05	1.399954e+06
  15	5.325537e+00	1.003155e+05	9.949561e+05
  16	5.325537e+00	3.001886e+05	1.705839e+06
  17	5.325537e+00	3.002527e+05	1.705828e+06
  18	5.325537e+00	2.002847e+05	1.399959e+06
  19	5.325537e+00	1.002960e+05	9.949578e+05
  20	5.325537e+00	2.200059e+02	4.271141e+02
  21	5.325537e+00	1.003145e+05	9.949559e+05
  22	5.325537e+00	1.002956e+05	9.949580e+05
  23	5.325537e+00	2.330873e+02	5.407270e+02
  24	5.325537e+00	2.772072e+02	7.008918e+02
  25	4.976374e+00	1.002473e+05	9.949626e+05
  26	4.976374e+00	1.002812e+05	9.949592e+05
  27	4.976374e+00	2.051822e+02	4.710466e+02
  28	4.976374e+00	1.002334e+05	9.949640e+05
  29	4.976374e+00	5.004028e+05	2.179358e+06
  30	4.976374e+00	2.003017e+05	1.399957e+06
  31	4.976374e+00	2.601033e+02	9.497659e+02
  32	4.976374e+00	1.002434e+05	9.949630e+05
  33	4.976374e+00	2.190697e+02	4.232546e+02
  34	4.976374e+00	4.782282e+02	2.109438e+03
  35	4.976374e+00	1.001620e+05	9.949711e+05
  36	4.976374e+00	1.423927e+02	3.349605e+02
  37	4.848202e+00	2.576798e+02	5.549333e+02
  38	4.848202e+00	2.002018e+05	1.399971e+06
  39	4.848202e+00	2.034871e+05	1.399889e+06
  40	4.848202e+00	1.002318e+05	9.949641e+05
  41	4.848202e+00	3.346637e+02	7.070699e+02
  42	4.848202e+00	5.831267e+02	3.785978e+03
  43	4.848202e+00	3.630927e+02	1.312767e+03
  44	4.848202e+00	1.003526e+05	9.949521e+05
  45	4.848202e+00	3.024480e+05	1.705558e+06
  46	4.848202e+00	3.002776e+05	1.705823e+06
  47	4.848202e+00	2.444985e+02	5.169654e+02
  48	4.848202e+00	2.431363e+02	5.450768e+02
  49	4.848202e+00	1.002834e+05	9.949591e+05
  50	4.848202e+00	4.002715e+05	1.959536e+06
