genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [3], [], [0, 2, 3, 2], [1, 1, 0, 0, 1], []]",4.976374260536949,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.13557767043550983**0.4942537267920566) * (x[1]**0.6661647870106507) * (x[2]),5.866793476084637,{'errortest': 5.481492817235095}
"[[0], [3], [3, 2], [], [0, 2, 3, 2], [1, 1, 0, 0, 1], []]",5.293157077378161,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5724133153713972 * (x[1]**0.6122037100873879) * (x[2]),6.5999787391226725,{'errortest': 6.013890702570692}
"[[0], [3], [3], [], [], [1], []]",5.325536769770112,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.28671091791643166 * (x[1]**0.696637470501788) * (x[2]),6.0939238129441735,{'errortest': 5.776210920893473}
"[[0], [2], [3], [], [], [1], []]",5.563938452107375,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.523677225169913**0.5015958576861536) * (x[1]**0.5924063700513531) * (x[2]),6.068093122821193,{'errortest': 5.875575642902329}
"[[0], [0], [3, 3], [2, 2], [3, 3], [1, 1, 0, 0, 1], [0]]",5.5660259898706075,"[1, 1, 2, 0, 1, 2, 0]",4,Constant/Constant * (x[1]**Constant) * (x[2]),0.4937943891508224/0.7600528187783915 * (x[1]**0.5964074003749682) * (x[2]),6.931107392555223,{'errortest': 6.314807050441274}
"[[0], [2], [3], [], [], [1], []]",5.566328589032183,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.2743003723354126**0.045450558547125985) * (x[1]**0.5584605186268778) * (x[2]),6.340751568746803,{'errortest': 6.059422605923898}
"[[0], [0], [3, 2], [2, 0], [0, 2, 3, 2], [1, 1, 0, 0, 1], [0, 0]]",5.592248109602254,"[1, 1, 2, 1, 1, 2, 0]",5,Constant+(Constant**Constant) * (x[1]**Constant) * (x[2]),0.5550520326427354+(0.7894549145670929**0.5570245297307836) * (x[1]**0.5668681539649575) * (x[2]),6.293324353620099,{'errortest': 6.042704056651167}
"[[0], [2], [3, 2], [0, 0], [2, 0, 1], [1, 0, 1, 1], [0, 0]]",5.611987761540489,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.8245816081371311**0.6196771584932863) * (x[1]**0.5612380507082637) * (x[2]),6.8373199717739555,{'errortest': 6.3176965700487155}
"[[0], [2], [3], [], [], [1], []]",5.726646009829108,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.2804336546770063**0.6486382234458947) * (x[1]**0.6418983804882024) * (x[2]),7.062250974210561,{'errortest': 6.447476827948054}
"[[0], [2], [3], [], [], [1], [0]]",5.727157648684115,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.3227636392200731**0.06194611178713105) * (x[1]**0.5552027629945491) * (x[2]),6.954703419062203,{'errortest': 6.436081015144305}
"[[0], [2], [3], [2, 0], [], [1, 1, 0, 0, 1], []]",5.92316533709221,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.5903819134177917**0.7370069601346625) * (x[1]**0.590138047584379) * (x[2]),7.3461886175202995,{'errortest': 6.69262094545281}
"[[0], [2], [3], [], [], [1, 0, 0, 0, 1], []]",6.667008637121256,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.9070891200680727**0.6918375936343335) * (x[1]**0.5645220995746484) * (x[2]),6.876402347392689,{'errortest': 6.841862736004518}
"[[0], [2], [1], [0, 0], [1, 2, 0], [1, 1, 0, 0, 1], [0, 0]]",14.973903747820325,"[1, 1, 1, 2, 3, 4, 2]",6,((Constant-Constant*x[0]+x[0])**Constant) * (x[1]**Constant) * (x[2]),((0.6017468214491781-0.1565891682823446*x[0]+x[0])**0.9567544461966285) * (x[1]**0.5007599044630051) * (x[2]),15.797655583260871,{'errortest': 15.938092144136542}
"[[0], [2], [3], [], [], [0], [0]]",16.625479733198155,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.38328229421141924) * (x[1]**0.5660072306473122) * (x[2]),17.340251661220858,{'errortest': 16.76285827977776}
"[[0], [2], [3], [], [], [0, 1, 0, 0, 1], [0, 0]]",19.59354927959822,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.7338304839619549) * (x[1]**0.554955257329116) * (x[2]),20.407824671195456,{'errortest': 20.2029110786606}
"[[0], [3], [3], [], [0, 2, 3, 2], [1], []]",21.141122489429783,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.4655063647743637 * (x[1]**0.5965515132090891) * (x[2]),22.953357411918383,{'errortest': 21.802026870649883}
"[[0], [2], [3], [0], [0], [1, 1], [0, 0, 0]]",22.95535908275356,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.6207466579524338**0.1410826598199968) * (x[1]**0.5094028323819126) * (x[2]),24.886693277215453,{'errortest': 23.626466243447982}
"[[0], [2], [3], [], [0, 2, 3, 2], [1, 1, 0, 0, 1], []]",27.95463511017282,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.8098021927080656**0.42782829665843547) * (x[1]**0.6015456368612472) * (x[2]),27.703958711368664,{'errortest': 27.488501288685715}
"[[0], [2], [3], [], [], [1], []]",28.323553633780968,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.7587285517671707**0.5224502956869927) * (x[1]**0.608428986763238) * (x[2]),28.09047660315708,{'errortest': 27.852542203926898}
"[[0], [2], [3, 2], [0, 0], [2, 0], [1, 0, 1, 1], [0]]",33.28570423051048,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.4017111945024795**0.4086306693560955) * (x[1]**0.6416157934063876) * (x[2]),33.197054602988814,{'errortest': 32.781296933996956}
"[[0], [3], [1, 2], [2, 2], [2, 0, 1], [1], []]",38.74629896256171,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.799892620086097 * (x[1]**0.474049818710916) * (x[2]),41.022927166955206,{'errortest': 39.356134228981865}
"[[0], [3], [3], [1], [], [0, 1, 0, 0, 1], [0]]",39.209715738329415,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.45004057225634087) * (x[2]),40.64830578013092,{'errortest': 40.17667899673282}
"[[0], [2], [3, 2], [0, 0], [0, 2, 3, 2], [1, 1, 0, 0, 1], [0, 0]]",40.26464975440613,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.5592305716779521**0.20535153435116882) * (x[1]**0.6197458804615131) * (x[2]),40.299220207865055,{'errortest': 39.745726774368656}
"[[0], [3], [3], [], [], [1], [0, 0]]",45.14878847564579,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.5157950035962269 * (x[1]**0.49494943658602464) * (x[2]),47.54293571532519,{'errortest': 45.73880058289673}
"[[0], [3], [3], [2, 2], [2, 0, 1], [1], []]",46.414267345628616,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.04196209194885403 * (x[1]**0.7844296393817813) * (x[2]),48.7000879750645,{'errortest': 46.98219908300748}
"[[0], [2], [3, 2], [], [], [1], [0]]",47.94343965289045,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.681745497749272**0.0009649410027521288) * (x[1]**0.39982219756190596) * (x[2]),50.447332002581405,{'errortest': 48.5326254913252}
"[[0], [3], [3, 2], [], [0, 2, 3, 2], [1], [0]]",50.157310429524586,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.8372696100971617 * (x[1]**0.4058164972356084) * (x[2]),52.69923828972891,{'errortest': 50.74025946136561}
"[[0], [2], [3], [2, 0], [], [1, 1, 0, 0, 1], []]",52.57278396853221,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.9429203068618616**0.27233332839556446) * (x[1]**0.36765501943976253) * (x[2]),55.17694039795238,{'errortest': 53.15139626596837}
"[[0], [2], [3], [], [], [1], [0]]",53.47502714304606,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.8655917262309613**0.02850487466799534) * (x[1]**0.35830720614293476) * (x[2]),56.09907710940338,{'errortest': 54.05171770406832}
"[[0], [2], [3], [0], [0], [0, 0, 1, 0], [0]]",54.75823263912568,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.4213929118832921) * (x[1]**0.34723553391744855) * (x[2]),57.24856620540566,{'errortest': 55.39166182265903}
"[[0], [1], [2, 2], [2, 2, 2], [0, 2, 3, 2], [0, 0, 1, 0, 1, 1], [0, 0, 0]]",55.416917493548354,"[1, 1, 2, 2, 1, 2, 2]",6,((x[0]**Constant)+(x[0]**Constant)) * (x[1]**Constant) * (x[2]),((x[0]**0.5866425142116355)+(x[0]**0.03617256136636837)) * (x[1]**0.2570027214477495) * (x[2]),58.00408928256218,{'errortest': 56.031584994124906}
"[[0], [2], [3], [], [3, 3], [1], [0, 0]]",55.731273773057225,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.5076915629336644**0.13060065266039877) * (x[1]**0.34585505453439036) * (x[2]),58.398792431064585,{'errortest': 56.302704790478465}
"[[0], [2], [3, 2], [2], [], [0, 1, 0, 0, 1], [0]]",56.047880167362194,"[1, 1, 1, 0, 0, 1, 1]",5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.16394303180538572) * (x[1]**0.332666834655707) * (x[2]),58.66920388139508,{'errortest': 56.639923110436946}
"[[0], [2], [3, 2], [], [2, 0, 1], [1, 1, 0, 0, 1], [0, 0]]",56.3936085532118,"[1, 1, 1, 0, 0, 1, 0]",4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.4915470812212903**0.4415769802472015) * (x[1]**0.6594639781715317) * (x[2]),56.876015632907986,{'errortest': 55.83114474935963}
