genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [1], [2, 0], [2, 3, 0], [0, 1, 2, 2], [0, 3, 2, 3, 0, 3], [1, 1, 1, 1, 0, 0, 0], [0, 0, 0]]",1.0357382766587575,"[1, 1, 2, 3, 3, 5, 6, 2]",7,(((Constant+Constant**Constant)**Constant)/Constant*(Constant/x[0])+x[0]),(((0.43174228982952034+0.43939747780909477**0.7889646225013409)**0.521498518891775)/0.22600366088644064*(0.6267907183710243/x[0])+x[0]),1.147438437032771,{'errortest': 1.2205796350829718}
"[[0], [1], [1, 1], [2, 0, 3, 0], [1, 2, 2, 0, 0], [3, 0, 1, 0, 0, 3, 3, 3, 3], [1, 1, 1, 1, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0]]",1.1346294869861961,"[1, 1, 2, 4, 5, 8, 9, 1]",7,((((Constant/Constant)**Constant)+Constant-Constant)+(Constant+Constant/Constant/Constant/x[0])),((((0.5545567987321798/0.19660720021186928)**0.051449171892274936)+0.7846876406740629-0.842951470317134)+(0.8252671728654369+0.5600983316098594/0.45753297294191575/0.7588915564599948/x[0])),1.262717935433755,{'errortest': 1.3614365540518183}
"[[0], [0], [0, 1], [2, 3, 0, 2], [1, 1, 0, 1, 2, 0], [3, 3, 3, 3, 0, 1, 3, 0, 3], [1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0]]",1.154959120287952,"[1, 1, 2, 4, 4, 8, 9, 6]",7,((Constant/x[0])**Constant)/Constant/((x[0]/x[0])+x[0]-x[0]/((x[0]+Constant)**Constant)),((0.3982575808106218/x[0])**0.6292768059982405)/0.120944062147194/((x[0]/x[0])+x[0]-x[0]/((x[0]+0.20475634989101277)**0.7644808539381347)),1.036178388481652,{'errortest': 1.174624907410369}
"[[0], [1], [1, 1], [0, 0, 2, 2], [0, 1, 2, 0, 0, 2], [3, 2, 3, 3, 0, 1, 3, 0, 2], [1, 1, 1, 1, 1, 0, 0, 0, 1, 1], [0, 0, 0]]",1.265790052291902,"[1, 1, 2, 4, 6, 9, 10, 3]",7,((Constant/Constant*(Constant/Constant)/Constant+x[0]-x[0])/((x[0]+Constant**Constant)*(Constant**Constant))),((0.5641124607923691/0.1406555818812445*(0.5732171592469284/0.6901358982669513)/0.5739739219666543+x[0]-x[0])/((x[0]+0.7534034005412579**0.07024473209977622)*(0.6740130625201755**0.8436809006380318))),1.3811517724048232,{'errortest': 1.4622238128774068}
"[[0], [1], [0, 1], [0, 0, 3, 0], [0, 1, 2, 2, 1, 2], [2, 3, 2, 3, 0, 3, 1, 2, 1], [1, 1, 1, 1, 1, 0, 1, 1, 0, 1], [0, 0, 0]]",1.2680862978709149,"[1, 1, 2, 4, 6, 9, 10, 2]",7,(Constant*Constant/(Constant*Constant)/Constant+x[0]/(Constant-(Constant*x[0])-Constant)),(0.47491938010064516*0.5065747678676978/(0.3419165894730355*0.38973375489191187)/0.29121763643906184+x[0]/(0.6006936363078362-(0.09798745941335207*x[0])-0.9033939475391692)),1.3975902380604066,{'errortest': 1.5049117511317762}
"[[0], [1], [1, 1], [3, 0, 2, 3], [2, 2, 0], [3, 3, 3, 3, 0, 1, 3, 0], [1, 1, 1, 1, 1, 0], [0, 0, 0, 0]]",1.2857908888775182,"[1, 1, 2, 4, 3, 5, 6, 1]",6,((Constant/Constant/Constant)/((Constant/Constant**Constant)+x[0])),((0.9494259058963788/0.42405770103039886/0.4452662755834652)/((0.3123612173883389/0.11972183164044203**0.3278004382133224)+x[0])),1.4131932361168624,{'errortest': 1.53190231408708}
"[[0], [0], [2, 1], [2, 3, 1], [1, 1, 2, 0], [0, 3, 2, 3, 0, 3], [1, 1, 1, 1, 0, 0, 0], [1, 0, 1]]",1.3311643101759882,"[1, 1, 2, 3, 3, 5, 6, 2]",7,(((Constant+Constant)**Constant)**Constant)/(Constant*((Constant/x[1])+x[0])),(((0.20174035446539906+0.9278653476790152)**0.0581760072685531)**0.9302759633784397)/(0.4174948471651406*((0.6739035971241082/x[1])+x[0])),1.456476301044626,{'errortest': 1.5314199827993478}
"[[0], [1], [2, 0], [2, 0, 0, 2], [1, 1, 2, 1, 2, 0], [3, 3, 3, 3, 0, 1, 3, 0, 3], [1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 1, 1, 0]]",1.3367706204248813,"[1, 1, 2, 3, 5, 7, 8, 6]",7,((((Constant/x[0])**Constant)**Constant)/(Constant/x[0])/x[0]+(x[1]-x[1])/x[0]),((((0.7211875813532833/x[0])**0.6780236436669317)**0.9441480052411009)/(0.18071733906224663/x[0])/x[0]+(x[1]-x[1])/x[0]),1.3708653453196153,{'errortest': 1.4317990170597064}
"[[0], [1], [2, 1], [2, 3, 0], [0, 0, 2, 2], [0, 0, 3, 3, 0, 1, 3, 0], [0, 1, 1, 0, 1, 0, 0], [0, 0, 0, 0]]",1.3980300061402815,"[1, 1, 2, 3, 3, 5, 6, 3]",7,(((x[0]+Constant**Constant)**Constant)+(Constant/x[0]/Constant+x[0])),(((x[0]+0.22923703549377294**0.7619746375075269)**0.18361217082882897)+(0.9832122161192742/x[0]/0.4908434652730199+x[0])),1.5103647755426761,{'errortest': 1.5658738788320004}
"[[0], [1], [1, 1], [2, 0, 3, 0], [1, 2, 2, 0, 0], [3, 0, 1, 0, 2, 3, 3, 3, 3], [1, 1, 1, 1, 1, 1, 1, 1, 0, 1], [0, 0, 0, 0]]",1.4248356891827616,"[1, 1, 2, 4, 5, 8, 9, 1]",7,((((Constant/Constant)**Constant)+Constant-Constant)+(Constant*Constant/Constant/Constant/x[0])),((((0.9905240960401344/0.2513393581870901)**0.028422966460651233)+0.407691659929046-0.4616022872321961)+(0.28088482467833*0.825646952843891/0.14810627751755145/0.9558716540508758/x[0])),1.5367719813071834,{'errortest': 1.6480036788655135}
