genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [0], [2, 3], [2, 3, 3, 3], [1], [2, 0, 3], [1, 1, 1, 0], [1, 0, 0]]",0.22406297591419247,"[1, 1, 2, 1, 1, 2, 3, 0]",6,(((Constant*Constant)**Constant)**Constant)+Constant,(((0.4790342565585667*0.314777490448258)**0.34245024494211074)**0.0405260135739971)+0.6673632708301923,0.2379270260699127,{'errortest': 0.25608478989280453}
"[[0], [1], [3, 2], [2, 2, 2, 3], [2], [0], [1, 1], []]",0.25287187751881324,"[1, 1, 2, 1, 1, 1, 2, 0]",6,(Constant+((Constant**Constant)**Constant)),(0.8773246194479265+((0.3551414993412334**0.10437212649324468)**0.5430174537122695)),0.24884469126383707,{'errortest': 0.2797356193959492}
"[[0], [2], [0], [3, 1], [0, 1, 0], [0, 3, 2, 1, 1], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0]]",0.36806027457283014,"[1, 1, 1, 2, 2, 4, 5, 4]",7,(Constant+(x[0]/x[0]*(x[1]-x[0]))**Constant),(0.9473890750686933+(x[0]/x[0]*(x[1]-x[0]))**0.004612535401379847),0.3540484219845981,{'errortest': 0.3856886582464846}
"[[0], [0], [1, 1], [2, 2, 2, 3], [0, 2, 2], [3, 1, 0, 3], [1, 1, 1, 1, 1], []]",0.3848427708974559,"[1, 1, 2, 4, 3, 4, 5, 0]",6,((Constant/Constant**Constant)-(Constant**Constant))+((Constant**Constant)/Constant),((0.5168930329207633/0.5555780265778715**0.8371933665368396)-(0.26397586223586733**0.8557574823590919))+((0.45219132277024254**0.4705928232452655)/0.8099109176146054),0.40870107269780925,{'errortest': 0.4062833798896544}
"[[0], [1], [3, 2], [3], [], [0], [1, 1], []]",0.42933032424139783,"[1, 1, 2, 1, 0, 1, 2, 0]",5,(Constant+(Constant**Constant)),(0.3777623158065414+(0.8207667224809052**0.28659819959653265)),0.4535869147240833,{'errortest': 0.44900047614702526}
"[[0], [2], [2], [1], [1, 2, 0], [0, 0, 3], [1, 1, 1, 0], [0]]",0.4415572276310089,"[1, 1, 1, 1, 2, 2, 3, 0]",6,((((Constant+Constant)+Constant)**Constant)**Constant),((((0.8655606193789848+0.8675573856648661)+0.4767682879389934)**0.7307853092307974)**0.46414236131237707),0.4658914023777886,{'errortest': 0.460797120997396}
"[[0], [0], [0, 2], [3, 0, 1], [0, 1, 1, 0], [0, 1, 3, 1, 3, 0, 1, 0], [1, 1, 1, 0, 0, 0, 1, 1, 0], [1, 0, 0, 0]]",0.44997719682582943,"[1, 1, 2, 3, 4, 8, 9, 4]",7,Constant+Constant-Constant/(x[1]-x[0])/(((x[0]+Constant)-Constant+x[0])**Constant),0.5590098254621776+0.7400030726756219-0.4162620229658499/(x[1]-x[0])/(((x[0]+0.44311034533010274)-0.11109595252410254+x[0])**0.0031918685194898266),0.47436420540540125,{'errortest': 0.4689346595681049}
"[[0], [2], [0], [3, 1], [0, 1, 0], [0, 3, 2, 1, 1], [1, 1, 0, 0, 1, 0], [0, 0, 1]]",0.45114299844400696,"[1, 1, 1, 2, 2, 4, 5, 2]",7,(Constant+(Constant/x[0]*(x[0]-Constant))**Constant),(0.5216700527199088+(0.17923503004741215/x[0]*(x[0]-0.13721249962484383))**0.13258911791326589),0.4752215072944943,{'errortest': 0.47020646292482937}
"[[0], [1], [3, 2], [3], [0, 1, 1, 0], [0, 1, 3, 1, 3, 0, 1, 0], [0, 1], [0]]",0.4743716602963683,"[1, 1, 2, 1, 0, 1, 2, 1]",5,(x[0]+(Constant**Constant)),(x[0]+(0.634332499259175**0.8633974149652845)),0.4775121794885091,{'errortest': 0.5017713999529797}
"[[0], [0], [2, 3], [2, 3, 3, 3], [1], [2, 3, 0], [0, 0, 0], [1, 0, 0]]",0.48575726250016654,"[1, 1, 2, 1, 1, 2, 3, 3]",7,(((x[1]*x[0])**Constant)**Constant)/x[0],(((x[1]*x[0])**0.32881158436218616)**0.1815406575373415)/x[0],0.4400634999627051,{'errortest': 0.4204392312894154}
"[[0], [1], [3, 2], [3], [], [0], [0, 1], [0]]",0.4930316867182968,"[1, 1, 2, 1, 0, 1, 2, 1]",5,(x[0]+(Constant**Constant)),(x[0]+(0.05565380596327585**0.0857969122258958)),0.49250331887115073,{'errortest': 0.5213918396675359}
"[[0], [1], [3, 2], [3], [], [0], [1, 1], []]",0.5297142810056332,"[1, 1, 2, 1, 0, 1, 2, 0]",5,(Constant+(Constant**Constant)),(0.8419793855210387+(0.28467927682803285**0.7960741000685907)),0.55437613168141,{'errortest': 0.546395423881829}
"[[0], [2], [0], [3, 1], [2, 1], [0, 3, 2, 1, 1], [0, 1, 1, 0], [0, 0, 1]]",0.5456961778676022,"[1, 1, 1, 2, 2, 3, 4, 2]",7,(x[0]+(Constant/(Constant*x[0]))**Constant),(x[0]+(0.4174628914154016/(0.4995390550954434*x[0]))**0.13356206234319945),0.5389970587940974,{'errortest': 0.5725491223970294}
"[[0], [1], [3, 2], [2, 2, 2, 3], [2], [0], [0, 1], [0]]",0.590324224527289,"[1, 1, 2, 1, 1, 1, 2, 1]",6,(x[0]+((Constant**Constant)**Constant)),(x[0]+((0.9216045834354757**0.0754442312427398)**0.8027208591456516)),0.5837980465846793,{'errortest': 0.6175501826550294}
"[[0], [2], [2], [1], [1, 1], [0, 0, 3], [1, 1, 1, 0], [0]]",0.6258746602630009,"[1, 1, 1, 1, 2, 3, 4, 1]",7,((((Constant+Constant)+(Constant/x[0]))**Constant)**Constant),((((0.30377202648924495+0.8253261110533331)+(0.5279813347195628/x[0]))**0.4551173847670952)**0.3993977546721881),0.651368586767151,{'errortest': 0.6405134944880054}
