K,Rem,frictionFactor
1.2,7131.105904891073,2.327653210748768
1.2,7131.105904891073,2.5674822341827603
1.2,6908.01524021868,2.4311043223373585
1.2,7131.020332953521,2.3276683390662725
1.2,7131.020332953521,2.567511436678334
1.2,6907.870174757378,2.431139874170245
1.2,7130.870584327974,2.3276948140950986
1.2,7130.870584327974,2.5675531556815248
1.2,6907.662943228595,2.431195179088216
1.2,7130.635270883798,2.3277364189286525
1.2,7130.635270883798,2.567615736728438
1.2,6907.352106621368,2.4312662891087227
1.2,7130.357182354719,2.327785590194918
1.2,7130.357182354719,2.5676950104340794
1.2,6906.958398659419,2.4313650599272667
1.2,7130.014933197798,2.327846111528357
1.2,7130.014933197798,2.5677909798905043
1.2,6906.481832333914,2.4314796441311963
1.2,7129.608531882978,2.327917984699423
1.2,7129.608531882978,2.567907821955349
1.2,6905.901705315812,2.431621901617289
1.2,7129.13798846711,2.328001211810826
1.2,7129.13798846711,2.5680371952167587
1.2,6905.259473932269,2.4317799850150688
1.2,7128.603314593318,2.3280957952976915
1.2,7128.603314593318,2.568191625529902
1.2,6904.49301136147,2.4319657592742363
1.2,7128.004523490301,2.3282017379277327
1.2,7128.004523490301,2.56835859811464
1.2,6903.664490888915,2.4321713298294814
1.2,7127.3630127514325,2.328315258588768
1.2,7127.3630127514325,2.568542293036605
1.2,6902.753223606111,2.432392752373864
1.2,7126.636031215226,2.3284439287214376
1.2,7126.636031215226,2.5687468933091693
1.2,6901.738532951713,2.432641900931678
1.2,7125.844981464516,2.3285839682611345
1.2,7125.844981464516,2.568968232343189
1.2,6900.641164274343,2.4329108804681407
1.2,7125.011259375218,2.3287315957420267
1.2,7125.011259375218,2.569206318784583
1.2,6899.461153739049,2.4331997041235893
1.2,7124.113504780839,2.328890600118195
1.2,7124.113504780839,2.569456983771765
1.2,6898.219237101104,2.433508386012646
1.2,7123.130368673331,2.329064772683985
1.2,7123.130368673331,2.569736950818616
1.2,6896.832672203732,2.433844859313696
1.2,7122.0832517250665,2.329250332988362
1.2,7122.0832517250665,2.570029518879869
1.2,6895.384294998176,2.434197266384012
1.2,7121.014910410703,2.3294397107192677
1.2,7121.014910410703,2.5703346965430924
1.2,6893.874141226329,2.4345735438567755
1.2,7119.839904524485,2.3296480617939688
1.2,7119.839904524485,2.5706608568889022
