K,Rem,cdrag
1.2,7109.8408112835805,1.5091066471782395
1.2,7109.8408112835805,1.524008540002332
1.2,7021.686163733691,1.5211649038058392
1.2,6793.646498433301,1.6139854906691993
1.2,6573.244750900742,1.6228526553016134
1.2,6466.734929538002,1.5897498324387325
1.2,6377.267818620499,1.5488685693955853
1.2,7109.776823625286,1.5091138408525229
1.2,7109.776823625286,1.5240229667131464
1.2,7021.559775699616,1.521186703943324
1.2,6793.46307409698,1.614011486076839
1.2,6573.047558208468,1.6228840990829838
1.2,6466.502133152527,1.589788310911822
1.2,6376.980850237475,1.548909295437788
1.2,7109.606192450882,1.5091329701547356
1.2,7109.606192450882,1.524048913550343
1.2,7021.3280697204655,1.521217501951254
1.2,6793.19813584856,1.614052758927561
1.2,6572.732061180927,1.622933605125663
1.2,6466.13355458767,1.589844337163843
1.2,6376.5599846892665,1.5489761099343895
1.2,7109.392908762138,1.5091568418521517
1.2,7109.392908762138,1.5240818597691073
1.2,7021.033181339235,1.5212626879198732
1.2,6792.810935446832,1.614114787074543
1.2,6572.25884166883,1.6230066509236134
1.2,6465.590421279029,1.5899259348134418
1.2,6375.947862072606,1.5490685611235162
1.2,7109.115648735839,1.509187908723067
1.2,7109.115648735839,1.5241267596274195
1.2,7020.632993838842,1.521319792343255
1.2,6792.321869120523,1.6141897059233667
1.2,6571.687076428275,1.623100605202922
1.2,6464.892168474499,1.5900331118283004
1.2,6375.14453288055,1.5491916934163823
1.2,7108.817072100629,1.5092214293311617
1.2,7108.817072100629,1.5241790927146888
1.2,7020.16964496111,1.521389263049054
1.2,6791.730957040715,1.614282995702386
1.2,6570.977362320697,1.623215674711303
1.2,6464.038842247212,1.5901609786888489
1.2,6374.188309566498,1.5493349900376048
1.2,7108.411879339386,1.5092667266654465
1.2,7108.411879339386,1.5242425214177366
1.2,7019.601027831925,1.521472240939277
1.2,6791.017850043128,1.614391349818975
1.2,6570.149451320841,1.6233486316749255
1.2,6463.04988875206,1.590313908497644
1.2,6373.041015107836,1.5495099123116989
1.2,7107.964059339415,1.5093169322674755
1.2,7107.964059339415,1.524315864769245
1.2,7018.948223189131,1.521570066034828
1.2,6790.182583414245,1.6145207122027625
1.2,6569.163967643605,1.623502722424009
1.2,6461.905978296623,1.590487551901244
1.2,6371.740976832394,1.549710066647537
1.2,7107.452296719205,1.5093743375148758
1.2,7107.452296719205,1.5244011721351216
1.2,7018.190197305332,1.5216798256837587
1.2,6789.245567082943,1.614662989157981
1.2,6568.080092064409,1.623677759581227
1.2,6460.607186316953,1.5906868258477005
1.2,6370.250055697391,1.5499359309862388
1.2,7106.897925326107,1.50943649094893
1.2,7106.897925326107,1.5244934919246749
1.2,7017.3690872679545,1.521801525239567
1.2,6788.206839671778,1.614823438020416
1.2,6566.858465176363,1.6238737568220034
1.2,6459.153598440616,1.5909117498101275
1.2,6368.56837455463,1.5501925692374172
1.2,7106.258315273556,1.5095083005080656
1.2,7106.258315273556,1.5245977832541222
1.2,7016.442812410242,1.5219351706397546
1.2,6787.066443987116,1.615002069763763
1.2,6565.499157452511,1.624090729464063
1.2,6457.545310472608,1.5911545826785294
1.2,6366.753379831785,1.5504699240645965
1.2,7105.576122702374,1.509584699172874
1.2,7105.576122702374,1.5247086628094877
1.2,7015.453506212679,1.522082797834601
1.2,6785.8040678158,1.6151960403235088
1.2,6564.021941443566,1.6243258532222382
1.2,6455.801798314566,1.59142283758743
1.2,6364.747884251372,1.5507785672617471
1.2,7104.830043301016,1.5096684674515497
1.2,7104.830043301016,1.5248319542268307
1.2,7014.359103613997,1.5222428307585931
1.2,6784.440128959303,1.6154084478723711
1.2,6562.407200367808,1.6245848283257631
1.2,6453.884432938539,1.5917170789961648
1.2,6362.552052891588,1.5511150934818727
1.2,7103.998782248142,1.509761736860496
1.2,7103.998782248142,1.5249643216175486
1.2,7013.180691140094,1.5224143866658564
1.2,6782.974683583245,1.6156362193384557
1.2,6560.674712253461,1.6248646349797973
1.2,6451.812715360925,1.592036797408595
1.2,6360.166066415757,1.5514779316046063
1.2,7103.124988518929,1.5098597645458345
1.2,7103.124988518929,1.5251062013827676
1.2,7011.918307620063,1.522600395592195
1.2,6781.387444955619,1.615882226612657
1.2,6558.804882769912,1.6251628502130862
1.2,6449.606134834869,1.5923745181885438
1.2,6357.6473538899145,1.551866658330451
1.2,7102.20867650983,1.5099625524153115
1.2,7102.20867650983,1.5252575990757176
1.2,7010.57199463992,1.522798391426518
1.2,6779.698833845567,1.6161438570160018
1.2,6556.817493975768,1.6254847854137604
1.2,6447.226125421506,1.5927380430635691
1.2,6354.938849080252,1.5522813117456151
1.2,7101.228555657926,1.5100727203181508
1.2,7101.228555657926,1.525421433017177
1.2,7009.120766208166,1.523011307144812
1.2,6777.888582274479,1.6164239863924554
1.2,6554.692975341449,1.6258253755047591
1.2,6444.711542099113,1.59312508295884
1.2,6352.059836828576,1.5527214731219912
1.2,7100.184650187208,1.5101899462565356
1.2,7100.184650187208,1.5255918853392454
1.2,7007.606734236582,1.5232357857522305
1.2,6775.977111744797,1.6167221739320017
1.2,6552.431449137794,1.626186892190978
1.2,6442.04319720582,1.593535133283617
1.2,6349.010529810344,1.553193165547707
