genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [1], [3, 0], [3, 3], [0, 2], [3, 0, 1, 3], [1, 1, 1, 1, 1], [0]]",2.205739719952539,"[1, 1, 2, 2, 0, 2, 3, 0]",5,(Constant/Constant+Constant),(0.8799186229329967/0.24496340762405544+0.8962502934137434),2.6288760205404924,{'errortest': 2.5123885986750993}
"[[0], [1], [3, 0], [0, 3], [0, 2], [3, 0, 3, 2], [1, 1, 1, 1, 0], [0]]",2.2839885865304925,"[1, 1, 2, 2, 2, 4, 5, 1]",6,(Constant/Constant+Constant/Constant*x[0]),(0.5240709687989489/0.1329690382837998+0.3205728508155087/0.8135673207722943*x[0]),2.740469480425836,{'errortest': 2.6052559964889395}
"[[0], [1], [3, 0], [3, 2], [0, 2], [3, 0, 3, 2], [1, 1, 1, 1, 0], [1, 1, 1]]",2.298613465087542,"[1, 1, 2, 2, 1, 3, 4, 0]",6,(Constant/Constant+(Constant/Constant**Constant)),(0.6869842064124455/0.3007225176988776+(0.9585274784778256/0.8107304499368234**0.296675381843572)),2.8887269522733736,{'errortest': 2.6745088863008704}
"[[0], [2], [2], [2], [2], [], [0], [1, 1, 0]]",2.3178222679026916,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.31556959169637544)**0.657697770113383)**0.8284856428454047),2.8833485502319656,{'errortest': 2.666573006270017}
"[[0], [2], [1], [3, 2], [1], [1, 0], [0, 0, 0], [1, 1, 1]]",2.334617944600895,"[1, 1, 1, 2, 1, 2, 3, 3]",7,((x[1]-((x[1]+x[1])**Constant))**Constant),((x[1]-((x[1]+x[1])**0.6592143766943203))**0.16498827775209723),2.9402645498531332,{'errortest': 2.70008389472763}
"[[0], [1], [2, 2], [0, 3], [0, 2], [1, 0, 0], [1, 1, 0, 1, 0], [1]]",2.3636910349354188,"[1, 1, 2, 2, 2, 3, 4, 1]",7,((Constant-Constant+x[1]**Constant)+(Constant**Constant)),((0.01770146339822065-0.9996993182167287+x[1]**0.1628774218155521)+(0.7857221580918995**0.9415836202421661)),2.9896406606389965,{'errortest': 2.7370255941001633}
"[[0], [0], [3, 0], [0, 3], [0, 2], [3, 0, 3, 2], [1, 1, 1, 1, 0], [0, 0, 0]]",2.6837837918402356,"[1, 1, 2, 2, 2, 4, 5, 1]",6,Constant/Constant+Constant/Constant*x[0],0.5332254181374377/0.27441423678725685+0.8853770331786851/0.829866434645013*x[0],3.2957514012494076,{'errortest': 3.0630122288853348}
"[[0], [2], [0], [0, 1], [2, 1, 2, 1], [3, 2, 0, 1, 1], [0, 0, 0, 0, 1, 1], [1, 1, 1, 1]]",2.742185229932578,"[1, 1, 1, 2, 4, 5, 6, 4]",7,(x[1]/(x[1]*x[1])+(x[1]-(Constant-Constant))**Constant),(x[1]/(x[1]*x[1])+(x[1]-(0.20537077402773884-0.5923002158010001))**0.1125082266933688),3.403505544542187,{'errortest': 3.1228112926098435}
"[[0], [2], [2], [3], [], [], [0], [1]]",2.764933863670113,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.49416282331180417)**0.22348175009116666),3.4260514623815066,{'errortest': 3.144887038609572}
"[[0], [2], [0], [1, 3], [0, 0], [3, 0, 1, 3], [1, 1, 1, 1, 1], []]",2.775732382235478,"[1, 1, 1, 2, 2, 4, 5, 0]",6,((Constant/Constant+Constant-Constant)/Constant**Constant),((0.6347310256137028/0.2545038277624234+0.339149216580938-0.7890522496095248)/0.5769128715296462**0.24397080066037158),3.4051703889506744,{'errortest': 3.1494774066718874}
"[[0], [2], [2], [3], [], [], [0], [1]]",2.860948256600371,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.21635120389763562)**0.9856497178162779),3.1126972572393754,{'errortest': 3.0589000884186297}
"[[0], [2], [1], [1, 3], [0, 0], [3, 0, 1, 3], [1, 1, 1, 1, 1], []]",3.009040525157257,"[1, 1, 1, 2, 2, 4, 5, 0]",6,(((Constant/Constant+Constant-Constant)/Constant)**Constant),(((0.7883953761868094/0.5785444508410831+0.5687778820449138-0.38886853537969523)/0.3866911404859672)**0.495421488981275),3.6397225402712645,{'errortest': 3.3756237761974868}
