genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [1, 2], [0, 2, 2], [0, 0, 0], [1, 0, 0, 0], [0, 0, 0]]",14.272367601761816,6,(Constant+x[0]+x[0])+(x[0]**Constant) * (x[1]**Constant) * (x[2]),(0.8194814414149943+x[0]+x[0])+(x[0]**0.4679083677073953) * (x[1]**0.5402825723352312) * (x[2]),15.15023084030323,{'errortest': 15.177969690244664},"[1, 1, 2, 3, 3, 4, 3]"
"[[0], [1], [2, 0], [2, 2, 1], [0, 3, 1], [1, 1, 1, 1], []]",15.871753625232634,5,((Constant**Constant)+Constant/(Constant-Constant)) * (x[1]**Constant) * (x[2]),((0.279581493611764**0.6351231569010279)+0.7504116677271391/(0.7845550558452073-0.2360901107547172)) * (x[1]**0.5020144448715431) * (x[2]),15.33101849036097,{'errortest': 15.615484528280636},"[1, 1, 2, 3, 3, 4, 0]"
"[[0], [2], [0], [1, 1], [1, 0, 2], [1, 1, 0, 0], [0, 0]]",16.91284635432984,6,((Constant-Constant)+(x[0]*x[0])**Constant) * (x[1]**Constant) * (x[2]),((0.7990471130579387-0.3998276217230028)+(x[0]*x[0])**0.42470513375454344) * (x[1]**0.5139019213957445) * (x[2]),17.696695595921373,{'errortest': 17.571548681543536},"[1, 1, 1, 2, 3, 4, 2]"
"[[0], [1], [3, 2], [2], [1], [1, 1], []]",18.297736787114783,5,(Constant-(Constant**Constant)) * (x[1]**Constant) * (x[2]),(0.7287429909237909-(0.15792482090632876**0.25151632178323846)) * (x[1]**0.7862773226804672) * (x[2]),19.726901093658956,{'errortest': 18.894407312151127},"[1, 1, 2, 1, 1, 2, 0]"
"[[0], [2], [3], [], [], [0], [0]]",21.92185477532623,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.28015312569374173) * (x[1]**0.5078141317939335) * (x[2]),23.45976576566987,{'errortest': 22.811734022725993},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [2, 3], [0], [3, 2], [1, 0, 1], [0]]",22.905138088945034,6,((Constant/x[0]**Constant)*Constant) * (x[1]**Constant) * (x[2]),((0.4304745543038231/x[0]**0.9170566550005139)*0.5585901268679846) * (x[1]**0.6712149489415303) * (x[2]),25.144626314826596,{'errortest': 22.684604835637135},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [3], [], [], [], [0], [0]]",27.113718109198647,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5014497170892694) * (x[2]),27.84775834819434,{'errortest': 28.317233422701257},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [0, 1], [0, 2, 2, 2], [0, 3, 3, 2], [1, 0, 1, 0, 0], [0, 0, 0]]",29.970986937438543,6,Constant+x[0]/Constant/(x[0]*x[0]) * (x[1]**Constant) * (x[2]),0.10299123477410399+x[0]/0.8379805430427261/(x[0]*x[0]) * (x[1]**0.4558009990714704) * (x[2]),32.74436762359133,{'errortest': 30.002403783116353},"[1, 1, 2, 4, 4, 5, 3]"
"[[0], [2], [1], [0, 2], [3, 3], [0, 1, 1], [0]]",34.44421851434762,6,((x[0]/Constant/Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]/0.29499480902597897/0.7131143102041267)**0.4447776793756253) * (x[1]**0.3860821837114985) * (x[2]),36.25761887399536,{'errortest': 35.28855956954306},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [1], [2, 3], [0], [0, 1], [1, 0, 1], [0]]",34.60543362999237,6,((Constant+x[0]**Constant)-Constant) * (x[1]**Constant) * (x[2]),((0.7162023529356698+x[0]**0.8246293631717595)-0.4192233577231935) * (x[1]**0.43691532700343616) * (x[2]),36.19935807802168,{'errortest': 35.51483563853537},"[1, 1, 2, 1, 2, 3, 1]"
