   0	3.315926e-01	1.066046e+06	3.079520e+06
   1	3.315926e-01	7.867004e+05	2.595020e+06
   2	3.315926e-01	5.624760e+05	2.471570e+06
   3	3.315926e-01	3.001974e+05	1.705837e+06
   4	3.315926e-01	3.300781e+05	1.713898e+06
   5	3.266066e-01	2.414305e+05	1.423648e+06
   6	3.230521e-01	2.003617e+05	1.399950e+06
   7	3.192938e-01	1.000580e+05	9.949815e+05
   8	3.192938e-01	2.001125e+05	1.399984e+06
   9	3.190965e-01	1.191845e+05	1.009994e+06
  10	3.190965e-01	2.003053e+05	1.399957e+06
  11	3.190965e-01	6.001384e+05	2.374833e+06
  12	1.256160e-01	6.001407e+05	2.374833e+06
  13	1.256160e-01	2.003209e+05	1.399955e+06
  14	1.256160e-01	3.001082e+05	1.705853e+06
  15	1.256160e-01	2.000959e+05	1.399986e+06
  16	1.256160e-01	1.001095e+05	9.949764e+05
  17	1.256160e-01	5.001258e+05	2.179420e+06
  18	1.256160e-01	5.533900e+05	2.199027e+06
  19	1.256160e-01	1.002053e+05	9.949673e+05
  20	1.256160e-01	1.289919e+05	1.032340e+06
  21	1.256160e-01	2.001328e+05	1.399981e+06
  22	1.256160e-01	3.639835e+05	1.809342e+06
  23	1.256160e-01	1.944938e+05	1.124274e+06
  24	1.256160e-01	2.216152e+05	1.413096e+06
  25	1.256160e-01	3.374536e+03	3.150615e+04
  26	1.256160e-01	3.009399e+05	1.705725e+06
  27	1.256160e-01	1.001715e+05	9.949704e+05
  28	1.256160e-01	7.191549e+05	6.229129e+06
  29	1.256160e-01	1.724607e+02	4.718843e+02
  30	1.256160e-01	2.523430e+05	1.439459e+06
  31	1.256160e-01	3.264140e+05	1.720824e+06
  32	1.256160e-01	2.060250e+06	1.951522e+07
  33	1.256160e-01	2.389155e+05	1.440147e+06
  34	1.256160e-01	1.002720e+05	9.949606e+05
  35	1.256160e-01	1.299713e+08	1.291726e+09
  36	1.256160e-01	2.002053e+05	1.399971e+06
  37	1.155466e-01	3.071040e+05	1.705529e+06
  38	1.155466e-01	2.263998e+05	1.420070e+06
  39	1.155466e-01	6.001344e+05	2.374834e+06
  40	1.155466e-01	3.514373e+05	1.734178e+06
  41	1.155466e-01	1.264720e+05	1.025602e+06
  42	1.155466e-01	2.001210e+05	1.399983e+06
  43	1.155466e-01	3.000832e+05	1.705857e+06
  44	1.155466e-01	2.207072e+05	1.403420e+06
  45	1.155466e-01	2.000502e+05	1.399993e+06
  46	1.155466e-01	2.001669e+05	1.399976e+06
  47	1.155466e-01	2.586203e+02	8.453330e+02
  48	1.155466e-01	2.180777e+05	1.408536e+06
  49	1.155466e-01	2.003190e+05	1.399955e+06
  50	1.155466e-01	1.001373e+05	9.949737e+05
