genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [0], [3, 2], [2], [2, 0, 0], [0], [1, 1, 1, 1, 0, 1], [0, 1, 1]]",0.32305209556413805,"[1, 1, 2, 1, 1, 1, 2, 0]",6,Constant+((Constant**Constant)**Constant),0.993738032648967+((0.38656192522342747**0.5983157167322556)**0.005170361692861114),0.3416212896948154,{'errortest': 0.37983405413323734}
"[[0], [1], [2, 1], [3, 3, 2], [2], [0, 3], [1, 1, 0], [0]]",0.3266065863948475,"[1, 1, 2, 3, 1, 2, 3, 1]",7,((Constant**Constant)+(Constant/(x[0]**Constant))),((0.8544939362707588**0.6972209673905774)+(0.757159774462743/(x[0]**0.5490361776298734))),0.37552290859700976,{'errortest': 0.4182904870145489}
"[[0], [0], [0, 2], [2, 1, 3], [2, 0, 0], [3, 2, 0, 1, 0], [1, 0, 1, 0, 1, 0], [0, 1, 1]]",0.33159255608822596,"[1, 1, 2, 3, 3, 5, 6, 3]",7,(Constant**Constant)/(x[0]*Constant+x[1]-Constant)+(x[1]**Constant),(0.9967797722476638**0.19165364114036187)/(x[0]*0.37619303201650256+x[1]-0.7524323992957882)+(x[1]**0.10254994010634766),0.3356803377948764,{'errortest': 0.3282978479556832}
"[[0], [1], [3, 2], [1], [1, 0], [0, 0, 3, 0], [1, 0, 1, 0, 1, 0], [1, 1, 1]]",0.3344548749368751,"[1, 1, 2, 1, 2, 4, 5, 2]",7,(Constant+(((x[1]+Constant)/x[1]+Constant)**Constant)),(0.5622783828266741+(((x[1]+0.8831112963180416)/x[1]+0.6949321682742448)**0.6082515936985123)),0.3635974347281258,{'errortest': 0.4098549663388937}
"[[0], [1], [2, 1], [3, 3, 2], [2], [0, 3], [1, 1, 1], [0]]",0.3425507995397848,"[1, 1, 2, 3, 1, 2, 3, 0]",6,((Constant**Constant)+(Constant/(Constant**Constant))),((0.9789913474613406**0.5061498821661006)+(0.9263090658502012/(0.9100774517936719**0.011611460641407723))),0.37630255531052675,{'errortest': 0.4258808451102319}
"[[0], [0], [0, 2], [2, 2, 0], [0, 2, 2, 1], [2, 3, 1, 1, 3], [1, 1, 1, 1, 0, 1], [1]]",0.34674472210789753,"[1, 1, 2, 3, 4, 5, 6, 1]",7,(Constant*Constant**Constant)/(Constant**Constant)-(Constant-(x[1]/Constant)**Constant),(0.8968014982747431*0.5256874156781961**0.9944419070423158)/(0.47222056040834026**0.15118609501598523)-(0.9398966546525611-(x[1]/0.8492737522261635)**0.1258472889986324),0.35134041952661443,{'errortest': 0.32893929855985776}
"[[0], [1], [3, 2], [2, 2], [2, 0, 0], [0, 0], [1, 0, 1, 1, 1], [0]]",0.3847619516438334,"[1, 1, 2, 1, 1, 1, 2, 1]",7,(Constant+((x[0]**Constant)**Constant)),(0.9990546108591493+((x[0]**0.5497138020430581)**0.3065389938235219)),0.40575689735049153,{'errortest': 0.4489080832909258}
"[[0], [2], [0, 2], [3, 2], [2, 0, 1], [0, 0, 0], [1, 1, 1, 0, 0, 0, 0], [0, 1, 1]]",0.39094236489876466,"[1, 1, 1, 2, 1, 1, 2, 0]",6,(Constant+(Constant**Constant)**Constant),(0.8169704569515407+(0.559392502562926**0.0035268246015252025)**0.7928853904500399),0.4397464827109464,{'errortest': 0.49981134712119724}
"[[0], [1], [3, 2], [1], [1, 0], [0, 0, 3, 0], [1, 0, 1, 0, 1, 0], [1, 1, 1]]",0.4024005985557433,"[1, 1, 2, 1, 2, 4, 5, 2]",7,(Constant+(((x[1]+Constant)/x[1]+Constant)**Constant)),(0.9596487339850998+(((x[1]+0.5433631117545336)/x[1]+0.4069694783256761)**0.8272718051149033)),0.35599457013769553,{'errortest': 0.3251086718723664}
"[[0], [1], [2, 1], [3, 3, 2], [2], [0, 3], [1, 1, 0], [0]]",0.4060147066630883,"[1, 1, 2, 3, 1, 2, 3, 1]",7,((Constant**Constant)+(Constant/(x[0]**Constant))),((0.3876829345379694**0.3443459137310454)+(0.9462209532606731/(x[0]**0.22713073837597098))),0.46126330405515326,{'errortest': 0.51826458323395}
