genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [0], [0, 2], [3, 3, 2], [2, 0, 0], [0, 0, 3, 0], [1, 1, 1], [0, 1, 1]]",0.3190964753615407,"[1, 1, 2, 3, 1, 2, 3, 0]",6,Constant+Constant+((Constant**Constant)**Constant),0.4126930282324609+0.9530535601496791+((0.1925954940361212**0.2985831116317619)**0.7948403896424242),0.325433498907121,{'errortest': 0.3535850362898329}
"[[0], [1], [3, 0], [0, 2, 2], [1, 1, 2], [0, 3, 1, 2, 1], [1, 1, 1, 1, 1, 1], [0]]",0.3192938083435065,"[1, 1, 2, 2, 3, 5, 6, 0]",6,(Constant+(Constant/Constant)-(Constant*Constant)-(Constant**Constant)),(0.7372568501519421+(0.9099951207259555/0.48999131805342566)-(0.3766056023968205*0.74188199665906)-(0.1069162834738977**0.5981628358180681)),0.3230770575424281,{'errortest': 0.34899988551302186}
"[[0], [2], [0, 2], [3, 1], [0, 0], [0, 0, 3, 0, 2, 2], [1, 1, 1, 1, 1], [0, 1, 1]]",0.32014361215395415,"[1, 1, 1, 2, 2, 4, 5, 0]",6,(Constant+(Constant+Constant/Constant+Constant)**Constant),(0.14664219064299+(0.890214633997621+0.714299046390783/0.2992621878525622+0.29244044721627427)**0.49136726598199576),0.333007328508976,{'errortest': 0.3666455682456671}
"[[0], [1], [2, 1], [2, 3, 2], [2, 0], [0, 3, 3], [1, 1, 0, 0], [0, 1]]",0.3211591670856896,"[1, 1, 2, 3, 2, 3, 4, 2]",7,(((Constant**Constant)**Constant)+(Constant/(x[0]/x[1]**Constant))),(((0.10031064062708328**0.21543243803577916)**0.24978231341387036)+(0.5723544150682522/(x[0]/x[1]**0.02025581443168878))),0.35309860957529937,{'errortest': 0.3680482148953493}
"[[0], [2], [0, 2], [3, 0, 2], [2, 2, 0], [0, 0, 3, 0, 0], [1, 1, 1, 0, 0, 0, 0], [0, 1, 1]]",0.3216058612966257,"[1, 1, 1, 2, 2, 2, 3, 0]",6,(Constant+Constant+Constant**Constant),(0.7133848885796708+0.960127170820645+0.2616914460711457**0.8324642416427078),0.33781267110225194,{'errortest': 0.37415460486225705}
"[[0], [0], [3, 2], [2], [2, 0, 0], [0], [1, 1, 1, 1, 0, 1], [0, 1, 1]]",0.32305209556413805,"[1, 1, 2, 1, 1, 1, 2, 0]",6,Constant+((Constant**Constant)**Constant),0.993738032648967+((0.38656192522342747**0.5983157167322556)**0.005170361692861114),0.3416212896948154,{'errortest': 0.37983405413323734}
"[[0], [0], [3, 2], [2], [1, 0, 0], [0, 0, 2], [1, 1, 1, 1, 0, 1], [0, 0]]",0.3247282690950949,"[1, 1, 2, 1, 1, 2, 3, 0]",6,Constant+(((Constant+Constant)**Constant)**Constant),0.9642583845832368+(((0.9237982707080943+0.659850868204758)**0.5067485105460255)**0.07121505340106649),0.34549710379363,{'errortest': 0.3854240705083384}
"[[0], [1], [2, 1], [3, 3, 2], [2], [0, 3], [1, 1, 0], [0]]",0.3266065863948475,"[1, 1, 2, 3, 1, 2, 3, 1]",7,((Constant**Constant)+(Constant/(x[0]**Constant))),((0.8544939362707588**0.6972209673905774)+(0.757159774462743/(x[0]**0.5490361776298734))),0.37552290859700976,{'errortest': 0.4182904870145489}
"[[0], [1], [2, 2], [3, 0, 2], [1, 2], [0, 0, 3], [1, 1, 1, 1, 0, 1], [0]]",0.33006458156449653,"[1, 1, 2, 2, 2, 3, 4, 0]",6,((Constant**Constant)+((Constant+Constant)/Constant**Constant)),((0.843610750030866**0.4149270796482164)+((0.21248735880150937+0.45513778679182837)/0.43850400248885535**0.5199975958629957)),0.356013790639881,{'errortest': 0.3998806513378645}
"[[0], [0], [0, 2], [2, 1, 3], [2, 0, 0], [3, 2, 0, 1, 0], [1, 0, 1, 0, 1, 0], [0, 1, 1]]",0.33159255608822596,"[1, 1, 2, 3, 3, 5, 6, 3]",7,(Constant**Constant)/(x[0]*Constant+x[1]-Constant)+(x[1]**Constant),(0.9967797722476638**0.19165364114036187)/(x[0]*0.37619303201650256+x[1]-0.7524323992957882)+(x[1]**0.10254994010634766),0.3356803377948764,{'errortest': 0.3282978479556832}
