genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [2, 1], [3, 0, 2], [2, 2, 0], [2, 0, 2, 0], [0, 1, 1, 1, 0], [0, 1]]",0.5104104278058808,7,(x[0]**Constant)*(Constant+Constant*(Constant+x[1]**Constant)),(x[0]**0.013404969678707745)*(0.16988252582431485+0.7344062649619989*(0.25307516808191943+x[1]**0.14289293858600582)),0.488711823650179,{'errortest': 0.4226668934145168},"[1, 1, 2, 3, 3, 4, 5, 2]"
"[[0], [1], [2, 1], [3, 3, 2], [2], [3, 2, 0, 1, 0], [1, 0, 1], [0]]",0.5839057053016927,6,((Constant**Constant)/(x[0]*(Constant**Constant))),((0.7613133143768289**0.003175864585350574)/(x[0]*(0.6664266832279033**0.5029169349525037))),0.5725539397995529,{'errortest': 0.5296865956526885},"[1, 1, 2, 3, 1, 2, 3, 1]"
"[[0], [0], [2, 2], [2, 2], [2, 0, 0], [0, 0], [1, 0, 1, 0, 1, 0], [0, 1, 1]]",0.5920289510047161,7,((Constant**Constant)**Constant)+((x[0]+Constant**Constant)**Constant),((0.815879126437961**0.10189479740376384)**0.635640943575926)+((x[0]+0.36998212817507437**0.8147431059804553)**0.8195460974206374),0.5488232101844266,{'errortest': 0.5288548796590695},"[1, 1, 2, 2, 2, 2, 3, 1]"
"[[0], [0], [1, 2], [3, 3, 0], [2, 2, 0, 1], [0, 1, 3, 0, 2, 2], [1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0]]",0.6285450806073162,7,(Constant+Constant)-(Constant/x[1]**Constant),(0.863321555141115+0.6411682263207833)-(0.8594315548342313/x[1]**0.7204956768202687),0.6970284330812369,{'errortest': 0.7706874068437688},"[1, 1, 2, 3, 2, 3, 4, 1]"
"[[0], [1], [3, 3], [2], [], [0, 3], [1, 1, 1], [0]]",0.7039522132190049,4,(Constant+Constant),(0.47066964896223973+0.9430644275172265),0.7750070344206825,{'errortest': 0.8503783111084139},"[1, 1, 2, 0, 0, 1, 2, 0]"
"[[0], [0], [3, 2], [3, 3, 0], [2, 2, 0, 1], [0, 3, 1, 2], [1, 1, 1, 1, 1], [0]]",0.7316972222305513,5,Constant+(Constant**Constant),0.39347536836436303+(0.9694421812845241**0.3471782960605043),0.8033967148888502,{'errortest': 0.87923243807056},"[1, 1, 2, 1, 0, 1, 2, 0]"
"[[0], [1], [3, 2], [3, 0], [2, 1], [0, 3], [1, 0, 1, 1, 1], [0]]",0.7335108724857603,6,(Constant+(x[0]**Constant)),(0.5333383542613555+(x[0]**0.42430668837592966)),0.8149281512872015,{'errortest': 0.9078766989674674},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [0], [3, 2], [1, 0], [2, 1], [0, 3, 2], [1, 1, 1, 1, 1], [0]]",0.7377971791487924,6,Constant+((Constant/(Constant*Constant))**Constant),0.5001765853897381+((0.3500710172648952/(0.9776289527195823*0.4182610241072351))**0.8536241168051203),0.8096286189661003,{'errortest': 0.8855597160472048},"[1, 1, 2, 1, 2, 3, 4, 0]"
"[[0], [0], [1, 2], [3, 3, 1], [0, 1], [0, 3, 3, 1, 1], [1, 1, 1, 0, 0, 0], [0, 0, 0]]",0.7730418673892107,7,(Constant+Constant)/((Constant/x[0]-(x[0]-x[0]))**Constant),(0.4002593110245031+0.9375798326428776)/((0.6026702492407016/x[0]-(x[0]-x[0]))**0.6039648458433937),0.84289872450869,{'errortest': 0.9362758523998153},"[1, 1, 2, 3, 2, 5, 6, 3]"
"[[0], [1], [3, 2], [3], [1], [0, 0], [1, 0, 1], [0]]",0.7954279243053428,6,(Constant+(x[0]**Constant)),(0.3755674984981362+(x[0]**0.18495335022500725)),0.8749388837033433,{'errortest': 0.9614659482614681},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [1], [2, 3], [3, 0], [2, 2], [3, 2, 0, 1, 0], [1, 0, 0, 0], [0, 1]]",0.7985617748972575,5,((Constant**Constant)/x[0]),((0.8557067992933994**0.07649363304965062)/x[0]),0.8017301426516587,{'errortest': 0.7809792637298041},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [1], [3, 3], [], [], [0], [1, 0, 0], [0]]",0.8072591153842829,5,(Constant+x[0]),(0.6324313394518075+x[0]),0.894676911955498,{'errortest': 0.9989901852815842},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [2], [0, 2], [2, 1, 3], [2, 0, 0], [3, 2, 0, 1, 0], [1, 1, 1, 1, 1, 0], [0, 1, 1]]",0.8144049491735571,6,((Constant**Constant)/(Constant*Constant+Constant-Constant)**Constant),((0.6191736630534244**0.15064519889391115)/(0.03554859517703879*0.0036493108865864876+0.8118682693789656-0.10209863106789019)**0.9583041818676067),0.8876485230370467,{'errortest': 0.964607513101156},"[1, 1, 1, 2, 3, 4, 5, 0]"
"[[0], [1], [3, 3], [3, 3, 0], [], [0, 1, 3, 0, 2, 2], [1, 1, 1, 0, 0, 0, 0], [0]]",0.8169732380398482,4,(Constant+Constant),(0.9520616691734285+0.337069628154712),0.8902574135110827,{'errortest': 0.9672461614966004},"[1, 1, 2, 0, 0, 1, 2, 0]"
"[[0], [0], [3, 0], [2, 0], [2, 0, 2], [0, 1, 3, 2], [1, 0, 1, 1, 1], [0]]",0.8323683105937368,7,Constant+(x[0]**Constant)-Constant/Constant*Constant,0.911679687776126+(x[0]**0.7419698141917257)-0.3592359336591783/0.8218368469391856*0.9158945468074364,0.9236151571344003,{'errortest': 1.0287565807929162},"[1, 1, 2, 2, 3, 4, 5, 1]"
"[[0], [2], [1, 2], [3, 3], [2, 2, 0, 1], [0, 1, 3, 0, 2, 2], [0, 1, 1, 0, 0, 0, 0], [0]]",0.8425044807123159,6,((x[0]+Constant)**Constant),((x[0]+0.970471442584059)**0.4341327296422627),0.926714448098927,{'errortest': 1.0185040350476036},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [0], [3, 2], [2, 1, 3], [1, 0], [0, 3, 1, 2], [1, 1, 1, 1, 1], [1, 0, 1, 0]]",0.8685274963639473,6,Constant+(((Constant/Constant)**Constant)**Constant),0.42154556673405963+(((0.10631191627481318/0.16395013918357593)**0.7378702962526633)**0.6520067804633255),0.9425529173882814,{'errortest': 1.0200870819981305},"[1, 1, 2, 1, 1, 2, 3, 0]"
"[[0], [0], [3, 3], [], [2], [0], [1, 0], [0]]",0.9388534372013113,5,Constant+x[0],0.4442017212457089+x[0],1.0406208165177608,{'errortest': 1.1566310807212454},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [1], [3, 2], [3], [], [0, 3, 1, 2], [1, 0, 1, 1, 1], [0]]",0.945196453003296,6,(Constant+(x[0]**Constant)),(0.37973102191353025+(x[0]**0.789323127096856)),1.0448542639112057,{'errortest': 1.1572608210795596},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [1], [0, 3], [3, 3, 2], [], [2, 0], [1, 1, 0], [0]]",0.9933438173070337,5,(Constant*Constant+x[0]),(0.697441036261161*0.5349085753665268+x[0]),1.0991274714230375,{'errortest': 1.2184685291108026},"[1, 1, 2, 2, 0, 2, 3, 1]"
"[[0], [2], [2, 2], [2, 3], [0], [0], [1, 0, 1, 0, 1, 0], [0, 1, 1]]",1.0022005477467903,7,(((Constant+x[0]**Constant)**Constant)**Constant),(((0.867215685140036+x[0]**0.488871770239119)**0.18950647980126312)**0.8346973739461266),1.0798371788243635,{'errortest': 1.1612932990067943},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [1], [2, 2], [3, 3, 2], [0], [0, 0], [1, 0, 1, 0], [0, 1, 1]]",1.063661808506689,6,((Constant**Constant)+(x[0]**Constant)),((0.1425618415805725**0.8491892882495993)+(x[0]**0.6037486035874895)),1.163946754336303,{'errortest': 1.2745589114827847},"[1, 1, 2, 2, 0, 1, 2, 1]"
"[[0], [1], [2, 2], [3, 3, 0], [2, 2, 0, 1], [3, 1, 3, 0, 2, 2], [1, 1, 1, 0, 0, 0, 0], [1, 0, 1, 0]]",1.0877909203126617,5,((Constant**Constant)/(Constant**Constant)),((0.9833768901914842**0.3433477359732551)/(0.9880469662388361**0.5845496602017312)),1.163901024482637,{'errortest': 1.2429924888403283},"[1, 1, 2, 2, 0, 1, 2, 0]"
"[[0], [3], [3, 3], [2], [], [], [1], [0]]",1.0910500515053676,3,Constant,0.9978659431877802,1.167182311486637,{'errortest': 1.2462905215756284},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [3, 2], [3], [], [3, 2, 0, 1, 0], [0, 0, 1, 0, 1, 0], [0]]",1.095224389784482,5,(x[0]**Constant),(x[0]**0.022102653105074643),1.1725332311197598,{'errortest': 1.253159768745863},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 2], [3, 0], [], [3, 3, 0, 0], [0, 1, 1, 0, 0], [0, 0]]",1.096109077542369,5,x[0]/(Constant**Constant),x[0]/(0.4012621715537117**0.35194901556484914),1.2121769169512109,{'errortest': 1.3443505986139945},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [0], [3, 3], [2], [2], [0], [0, 1], [0]]",1.1031414699542228,5,x[0]+Constant,x[0]+0.2366694282842564,1.2150861219779956,{'errortest': 1.3396232085175823},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [2], [3, 2], [3], [], [], [1, 0, 1], [0]]",1.1045355300193587,4,(Constant**Constant),(0.9447303897177844**0.28776730566735376),1.1807574788635136,{'errortest': 1.2599335198059283},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [3], [], [], [0, 0, 0, 0, 0, 1], [0]]",1.1048035070320976,6,((x[0]**Constant)**Constant),((x[0]**0.1257499760557267)**0.45055038766293576),1.1839455225820101,{'errortest': 1.2669174990287542},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3, 3], [0], [], [0, 3], [1, 0, 1, 1, 1], [0]]",1.1148552553333042,4,(Constant**Constant),(0.959796750225331**0.6671139970178014),1.191143746174624,{'errortest': 1.2703701562108443},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [3, 2], [3], [], [0, 2], [1, 0, 1], [0]]",1.1399108268793128,6,(Constant+(x[0]**Constant)),(0.14245055905053405+(x[0]**0.7672316665625638)),1.247374567654383,{'errortest': 1.3659910709033118},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [1], [3, 3], [3, 3, 2], [2], [0, 3, 1], [1, 0, 1, 0], [0]]",1.1958505714284282,5,(Constant+x[0]),(0.1264765599578157+x[0]),1.3116415653208275,{'errortest': 1.4394945464936126},"[1, 1, 2, 0, 0, 1, 2, 1]"
"[[0], [2], [3], [2, 1, 3], [2, 0, 0], [], [1, 0, 1, 0, 1, 0], [0, 1, 1]]",1.217437681915881,4,(Constant**Constant),(0.578961777174258**0.26254068496372085),1.2943021663036867,{'errortest': 1.3739661229354945},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [2, 1], [3, 3, 2], [0], [0, 2, 3], [1, 0, 1, 0], [0, 1]]",1.2349310023041105,7,((Constant**Constant)+(x[0]*(Constant/x[1]**Constant))),((0.542780688961764**0.7120218265091889)+(x[0]*(0.7852435290168407/x[1]**0.15847033925083787))),1.3280373612884542,{'errortest': 1.4221755352344172},"[1, 1, 2, 3, 1, 3, 4, 2]"
"[[0], [2], [3, 2], [3, 0], [0, 0, 0], [2, 1, 0, 3, 1], [1, 0], [0, 0, 1, 1, 1, 0]]",1.2502672884558563,4,(Constant**Constant),(0.1569084666986209**0.099078901037152),1.3272882204689131,{'errortest': 1.4070714881875026},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3, 3], [3, 0], [], [3, 3, 0, 0], [0, 1, 1, 0, 0], [0, 0]]",1.2559959905393556,5,(x[0]**Constant),(x[0]**0.7135809536793121),1.3647532423441635,{'errortest': 1.4838669655490828},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3, 2], [3], [], [3, 3, 0, 0], [0, 1, 1, 0, 0], [0, 0]]",1.2568021523462334,5,(x[0]**Constant),(x[0]**0.717859388334018),1.3657256137141112,{'errortest': 1.4850310051215405},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3, 3], [3, 3, 2], [], [0, 0], [0, 1], [0, 1]]",1.2660527067893879,5,(x[0]**Constant),(x[0]**0.767761524222749),1.3768938724848527,{'errortest': 1.4983995922799453},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2, 1], [3, 3, 2], [1], [2, 2, 0, 1, 0], [0, 1, 1, 0], [0, 0]]",1.2682081170562667,6,((x[0]**Constant)**Constant),((x[0]**0.8279485429881015)**0.9416144631873381),1.3794989835228286,{'errortest': 1.5015176566800974},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3, 2], [3], [], [0, 0], [1, 0, 1], [0]]",1.2711087678619497,4,(Constant**Constant),(0.6135803498383842**0.4293764126807522),1.3482231132703073,{'errortest': 1.4280777119741985},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3, 3], [1, 0, 3], [], [3, 3, 2, 2, 0, 3], [1, 0, 1, 1, 1, 0, 0], [0, 0, 1]]",1.272993085092303,4,(Constant**Constant),(0.731913080833334**0.6797001541162138),1.3501156629087647,{'errortest': 1.4299765511446136},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [1], [2, 2], [2], [1, 1], [1]]",1.273086912841458,4,(Constant**Constant),(0.7574822377216717**0.7641615691007576),1.3502098996798797,{'errortest': 1.4300711004206121},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2, 2], [2, 3], [2, 0, 0], [0, 3, 3, 0], [1, 1], [0, 1, 1]]",1.2830544233353824,6,(((Constant**Constant)**Constant)**Constant),(((0.2762036938003968**0.7919237440858744)**0.7252225927473607)**0.3045737823054965),1.3602203794916827,{'errortest': 1.4401144171451234},"[1, 1, 1, 1, 1, 0, 1, 0]"
"[[0], [2], [3, 3], [], [], [0, 0], [0, 1], [0]]",1.2989234197825206,5,(x[0]**Constant),(x[0]**0.9583652029161677),1.4167555035018589,{'errortest': 1.5460951910048504},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [3, 2], [0], [1], [0, 3], [1, 0, 1], [0]]",1.299679516784007,4,(Constant**Constant),(0.727738475159333**0.7764955001216334),1.3769150748059333,{'errortest': 1.456862331284196},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [0, 2], [3, 2, 3], [2, 1], [0, 2], [1, 0, 1], [0]]",1.2999708732811281,7,Constant+(x[0]**Constant)*(Constant**Constant),0.1700709956920906+(x[0]**0.724374953976061)*(0.5900553353528954**0.5913048787708532),1.4022469547020495,{'errortest': 1.5129551232028526},"[1, 1, 2, 3, 1, 2, 3, 1]"
"[[0], [3], [0, 2], [3, 0], [2, 1], [3, 2, 0, 1, 0], [0], [0]]",1.305613069702312,4,x[0],x[0],1.4249064798975588,{'errortest': 1.555842960085836},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [3, 1], [2, 2], [1, 2, 1], [1, 0, 3, 1, 2, 3], [0, 1, 1, 0, 1, 0, 1], [0, 1, 1]]",1.305613069702312,4,x[0],x[0],1.4249064798975588,{'errortest': 1.555842960085836},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 3], [], [2], [0], [1, 1], [0]]",1.332226563193252,4,Constant+Constant,0.3089079583748938+0.43885556240135415,1.4095913244481248,{'errortest': 1.489637466287216},"[1, 1, 2, 0, 0, 1, 2, 0]"
"[[0], [2], [3, 2], [2, 2, 0], [1, 0], [2, 3, 1, 1, 3], [1, 0, 1, 1, 1], [1]]",1.3923760080070628,4,(Constant**Constant),(0.40759445526469773**0.42010305404025894),1.4699574340154051,{'errortest': 1.5501696606498245},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [2, 1], [3, 3, 2], [2], [0, 3], [1, 0], [0]]",1.3986204993815,5,((Constant**Constant)**Constant),((0.27840224640155486**0.8914277929793598)**0.3390168297770525),1.4762229239431472,{'errortest': 1.5564512634664511},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [0], [3, 2], [3, 0], [], [3], [1, 1, 1, 0, 1, 0], [0]]",1.4633106322607474,5,Constant/(Constant**Constant),0.5248653164690056/(0.3513890796498682**0.14859679078764265),1.5411159412432291,{'errortest': 1.6215000968634914},"[1, 1, 2, 1, 0, 1, 2, 0]"
"[[0], [2], [3, 2], [3, 3, 2], [2], [0, 3, 1, 2], [1, 0, 1, 1, 1], [0]]",1.5001307182929835,4,(Constant**Constant),(0.4364588805817471**0.6666233683034815),1.5780406652291739,{'errortest': 1.6585052711440817},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3, 2], [3], [], [0, 0], [1, 0, 1], [0]]",1.5595771928708908,4,(Constant**Constant),(0.27567593517861766**0.51555961269831),1.6376416605507034,{'errortest': 1.7182251603180803},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 1], [2, 3, 2], [1, 0], [0, 3, 0, 0], [0, 1, 1, 0, 0], [0, 0, 0]]",1.5796086991538558,7,(((x[0]+Constant)**Constant)**Constant)/(Constant+(x[0]+x[0]**Constant)),(((x[0]+0.5077192422984822)**0.3214549678564028)**0.5779796778292239)/(0.5367929013695778+(x[0]+x[0]**0.7441799843355689)),1.6422028175967363,{'errortest': 1.7032213949014228},"[1, 1, 2, 3, 2, 4, 5, 3]"
"[[0], [2], [3, 2], [3], [2, 1], [0, 3], [1, 0, 1, 1, 1], [0]]",1.6137999976365844,4,(Constant**Constant),(0.332752227900302**0.7071444820163919),1.6919917173274872,{'errortest': 1.772673194542257},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [2, 3], [3], [1, 0], [1, 3], [1, 1, 1, 1, 1], [0]]",1.7083687713789226,5,((Constant**Constant)-Constant),((0.42560371324027657**0.04812251772655496)-0.5968175257032204),1.78675597651949,{'errortest': 1.8675880364026858},"[1, 1, 2, 1, 0, 1, 2, 0]"
"[[0], [0], [3, 2], [2], [1], [3, 2, 0, 1, 0], [1, 0, 1, 0, 1, 0], [0, 1, 1]]",1.7409086633511668,7,Constant/(((x[0]*Constant)**Constant)**Constant),0.3291239760724841/(((x[0]*0.9698332135750307)**0.009790296974741208)**0.735318116864659),1.8192121222919426,{'errortest': 1.899912214373376},"[1, 1, 2, 1, 1, 2, 3, 1]"
"[[0], [0], [0, 2], [2, 3, 3], [2, 0, 0], [3, 1, 0, 0, 0], [1, 0, 1, 0, 0, 0], [0, 1, 1, 0]]",1.7749335905878179,6,(Constant**Constant)/x[0]-(Constant**Constant),(0.8997909435823068**0.5725179788229152)/x[0]-(0.9042348332865633**0.5920315533968508),1.779414205758582,{'errortest': 1.7643517589819624},"[1, 1, 2, 3, 1, 2, 3, 1]"
"[[0], [2], [0, 2], [2, 1, 3], [2, 0, 1], [2, 0, 1, 1], [1, 0, 1, 1, 1, 0], [0, 1, 1]]",1.7891874968755153,7,((Constant**Constant)*(x[0]+Constant-(Constant-Constant))**Constant),((0.15996293928789285**0.7924734477675929)*(x[0]+0.7843061810019292-(0.9967404277633609-0.8958515215522639))**0.44660670919087697),1.872062362624336,{'errortest': 1.9582301241294175},"[1, 1, 1, 2, 3, 4, 5, 1]"
"[[0], [3], [0, 3], [3, 0], [2, 0, 0], [3, 2, 0, 1, 0], [1, 0, 1, 0, 1, 0], [0]]",1.8657802202303326,3,Constant,0.20291974032789506,1.9444335076388286,{'errortest': 2.0254705174824204},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [0, 2], [0, 3, 2], [0, 2, 2, 1], [3, 0, 2, 0], [1, 0, 1, 0], [1, 0]]",2.0344030217142537,7,(Constant/x[1]+Constant*x[0]**Constant),(0.815092267299755/x[1]+0.03211314442567581*x[0]**0.10083630462270032),2.113572636423328,{'errortest': 2.1950327339307627},"[1, 1, 1, 2, 2, 3, 4, 2]"
"[[0], [0], [3, 2], [3, 0], [], [3, 3, 0, 0], [1, 1, 1, 0, 0], [0, 0]]",2.0616677425308727,5,Constant/(Constant**Constant),0.003819282143308289/(0.8672936586077798**0.9730121740804842),2.1405764105756773,{'errortest': 2.2218098329829536},"[1, 1, 2, 1, 0, 1, 2, 0]"
"[[0], [0], [0, 2], [2, 0, 3], [1, 2, 0, 1], [0, 0, 0, 3, 1], [1, 1, 1, 0, 0, 0, 0], [0, 1, 0]]",2.095772153181988,7,((Constant+Constant)**Constant)+Constant+x[0]/x[1]-(x[0]**Constant),((0.11863103697301747+0.6451460691290326)**0.9210548022873374)+0.10912582612785404+x[0]/x[1]-(x[0]**0.43221939443964363),2.148737597996708,{'errortest': 2.198203334718577},"[1, 1, 2, 3, 3, 5, 6, 3]"
"[[0], [0], [3, 2], [3, 0], [2, 1], [1], [1, 0, 1, 0, 1, 0], [0]]",2.3631524593054483,6,Constant-(x[0]**Constant),0.6779650234650788-(x[0]**0.09849335541366178),2.436128315414382,{'errortest': 2.5100088297279703},"[1, 1, 2, 1, 0, 1, 2, 1]"
"[[0], [0], [1, 3], [3, 0], [2, 2], [3, 3, 0, 0], [0, 1, 1, 0, 0], [0, 0]]",3.165297715705644,6,(x[0]/Constant/Constant)+x[0],(x[0]/0.46155932117254306/0.5265971793554991)+x[0],2.8443944066749642,{'errortest': 2.445382107866265},"[1, 1, 2, 2, 2, 3, 4, 2]"
"[[0], [0], [0, 2], [3, 0, 2], [2, 1, 2], [0, 3, 1, 0], [1, 1, 1, 1, 1], [0]]",3.502084793693598,6,Constant+Constant/(Constant-Constant)+((Constant**Constant)**Constant),0.42677470107097526+0.35367434992428026/(0.7635288651038494-0.6831206253940678)+((0.19012515335892843**0.6410007444911746)**0.3305406013528175),3.4217444248601208,{'errortest': 3.3397377436504634},"[1, 1, 2, 3, 3, 4, 5, 0]"
"[[0], [0], [0, 2], [2, 0, 3], [2, 0, 0], [0, 3, 3, 0, 1], [0, 0, 1, 0, 1, 0], [1, 1, 1, 0]]",3.971229541871304,7,(x[1]**Constant)+x[1]/Constant/x[1]+Constant-(x[0]**Constant),(x[1]**0.2239509249022299)+x[1]/0.7904277194434133/x[1]+0.5526449602199371-(x[0]**0.8047642372410774),4.082752290350058,{'errortest': 4.082584599980273},"[1, 1, 2, 3, 3, 5, 6, 4]"
"[[0], [1], [2, 1], [3, 3, 2], [2], [1, 3], [1, 1, 1], [1, 1]]",5.0788226951949165,6,((Constant**Constant)-(Constant/(Constant**Constant))),((0.13833052890585495**0.25774127556001625)-(0.8129450658202871/(0.14567710653519206**0.7764996216716402))),5.158810155270716,{'errortest': 5.240850037078619},"[1, 1, 2, 3, 1, 2, 3, 0]"
"[[0], [0], [0, 2], [2, 1, 3], [2, 0, 0], [3, 2, 0, 1, 0], [1, 0, 1, 0, 1, 0], [0, 1, 1]]",8.113113995026763,7,(Constant**Constant)/(x[0]*Constant+x[1]-Constant)+(x[1]**Constant),(0.13418641588768787**0.009412649187444444)/(x[0]*0.17181311596157023+x[1]-0.8076505544040218)+(x[1]**0.3182819117688366),8.424797658583817,{'errortest': 8.409863164964698},"[1, 1, 2, 3, 3, 5, 6, 3]"
"[[0], [1], [2, 1], [3, 2, 2], [0, 0], [0, 2, 0, 2], [1, 0, 1, 1, 0], [0, 1]]",9.402304855373615,7,((Constant**Constant)+((x[0]*Constant**Constant)+(Constant*x[1]**Constant))),((0.567992064439544**0.546566874847545)+((x[0]*0.05831860864792382**0.42419361908183917)+(0.5897533944302297*x[1]**0.39433603417286733))),9.793204340580958,{'errortest': 9.777710435231125},"[1, 1, 2, 3, 2, 4, 5, 2]"
