genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [3], [2], [], [0], [1, 0, 0, 0, 1, 0], [0]]",12.070654945118399,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.4733222618155104 * (x[1]**0.6272120348056117) * (x[2]),14.038217627068684,{'errortest': 14.568845490872668}
"[[0], [3], [], [], [], [1], []]",12.12472670814475,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.59582199742923 * (x[1]**0.6001222960006711) * (x[2]),14.147192156791402,{'errortest': 14.654985521103203}
"[[0], [3], [], [], [], [1], []]",13.70919151835185,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.9711725385993021 * (x[1]**0.5750298187339433) * (x[2]),13.128149973130705,{'errortest': 13.491188253480516}
"[[0], [0], [2, 0], [0, 2, 2], [2, 0, 3], [0, 1, 1, 1], [0, 0, 0, 0]]",15.24616336292782,"[1, 1, 2, 3, 3, 4, 1]",6,(x[0]*Constant**Constant)+Constant/Constant * (x[1]**Constant) * (x[2]),(x[0]*0.6688335855466679**0.7614833316291225)+0.15900475950249482/0.7722647258315061 * (x[1]**0.7578295383468377) * (x[2]),15.540118197741634,{'errortest': 15.213152218735642}
"[[0], [3], [1, 2], [1, 2, 0], [1, 2, 0, 0], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",18.2898203716334,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.609015519928445 * (x[1]**0.6359270387666995) * (x[2]),17.92888535005122,{'errortest': 17.856744393145153}
"[[0], [0], [1, 2], [1, 2, 0], [1, 2, 0, 0], [1, 0, 0, 0, 0], [0, 0, 0, 0]]",19.462010168282575,"[1, 1, 2, 3, 4, 5, 4]",6,((Constant-x[0])*x[0])+(x[0]+x[0]**Constant) * (x[1]**Constant) * (x[2]),((0.683885626468718-x[0])*x[0])+(x[0]+x[0]**0.07007386978086616) * (x[1]**0.47837788836713435) * (x[2]),20.353219967807004,{'errortest': 22.255966526421727}
"[[0], [2], [2], [0, 1, 0], [0], [1, 0, 0, 0, 1, 0], [0]]",19.700279388319835,"[1, 1, 1, 1, 1, 2, 1]",6,((Constant+x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.6577658984174536+x[0]**0.4111524600896066)**0.7657538552976062) * (x[1]**0.48461025198695706) * (x[2]),21.543141247587762,{'errortest': 22.799240449321566}
"[[0], [3], [1, 3], [], [3, 1, 1, 2], [1], [0, 0]]",22.03106588436009,"[1, 1, 0, 0, 0, 1, 0]",3,Constant * (x[1]**Constant) * (x[2]),0.28937240473324266 * (x[1]**0.7277252495468847) * (x[2]),22.170220272964396,{'errortest': 21.649512795698925}
"[[0], [0], [2, 0], [0, 2, 2], [2, 0, 3], [0, 1, 1, 1], [0, 0, 0, 0]]",26.43675738168011,"[1, 1, 2, 3, 3, 4, 1]",6,(x[0]*Constant**Constant)+Constant/Constant * (x[1]**Constant) * (x[2]),(x[0]*0.15718743068842922**0.9684129317948391)+0.2526943814269673/0.0058803736816422925 * (x[1]**0.0696264117716564) * (x[2]),29.91490784861789,{'errortest': 29.400686550792383}
"[[0], [3], [2], [], [], [0, 1], [0]]",31.11126054349771,"[1, 1, 0, 0, 0, 1, 1]",4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.5578336618808912) * (x[2]),32.0279124735859,{'errortest': 34.540853140524824}
