genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [2], [0], [3], [0, 1], [0]]",33.354381156570184,6,((x[0]/Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]/0.821711460486903**0.3149307934191842)**0.7069530550990474) * (x[1]**0.577687022663999) * (x[2]),35.78288698477709,{'errortest': 35.23533534018736},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [3], [], [], [], [1], []]",37.77753573114723,3,Constant * (x[1]**Constant) * (x[2]),0.9999236340183065 * (x[1]**0.5998120316731413) * (x[2]),37.50185307799172,{'errortest': 37.01359385837896},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [1, 3], [1, 1], [3, 1, 1, 2], [1, 1, 1, 0, 0], [0, 0]]",43.82779460280575,6,((Constant/Constant)-(Constant-x[0]))*x[0] * (x[1]**Constant) * (x[2]),((0.6061527148157709/0.4496081283712947)-(0.7607083042908104-x[0]))*x[0] * (x[1]**0.4386401217223821) * (x[2]),43.58535057092587,{'errortest': 47.64668093815484},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [2], [0], [2, 1], [3, 3], [0, 1, 1], [0]]",48.02168940609103,6,(x[0]/(Constant/Constant)**Constant) * (x[1]**Constant) * (x[2]),(x[0]/(0.35033766922340703/0.5043620521068575)**0.48096702204865605) * (x[1]**0.44558878042378247) * (x[2]),49.28979235147849,{'errortest': 51.52072548179436},"[1, 1, 1, 2, 2, 3, 1]"
"[[0], [0], [1, 3], [1, 2], [2, 1, 3], [1, 0, 1, 1], [0]]",50.72485177467997,6,((Constant*x[0])-Constant)/Constant * (x[1]**Constant) * (x[2]),((0.982028879298795*x[0])-0.48306320115074486)/0.5704263607378162 * (x[1]**0.5531976712904448) * (x[2]),49.960536090255935,{'errortest': 55.5625033939564},"[1, 1, 2, 2, 3, 4, 1]"
"[[0], [3], [], [], [], [0], [0]]",61.55585209792949,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.39947363951025716) * (x[2]),63.924333788504164,{'errortest': 64.71653554623894},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [2, 1], [2, 1, 1], [2, 0, 3, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",61.958278224834295,6,(x[0]**Constant)*((x[0]+x[0])/(x[0]+x[0])) * (x[1]**Constant) * (x[2]),(x[0]**0.16278627184750838)*((x[0]+x[0])/(x[0]+x[0])) * (x[1]**0.38804213137946353) * (x[2]),65.22732378385852,{'errortest': 64.76191115873935},"[1, 1, 2, 3, 4, 5, 5]"
"[[0], [2], [2], [0], [2], [1, 1], []]",62.004667236687524,5,((Constant*Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.05544154875492413*0.720826377977975**0.9669569553410928)**0.36415793395167384) * (x[1]**0.5221115271414066) * (x[2]),65.33024126168696,{'errortest': 64.65844300194148},"[1, 1, 1, 1, 1, 2, 0]"
"[[0], [1], [1, 1], [0, 1, 0, 2], [3, 0, 3, 1, 3, 3], [0, 1, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0]]",69.0980089721366,6,((x[0]/Constant+(Constant/x[0]))-(x[0]/x[0]/x[0])) * (x[1]**Constant) * (x[2]),((x[0]/0.5963973170531333+(0.34735093289002483/x[0]))-(x[0]/x[0]/x[0])) * (x[1]**0.3790701832679736) * (x[2]),70.462210165714,{'errortest': 73.26342953799279},"[1, 1, 2, 4, 6, 7, 5]"
"[[0], [3], [], [], [], [1], []]",69.54829623675593,3,Constant * (x[1]**Constant) * (x[2]),0.5184684032648645 * (x[1]**0.40183601316564455) * (x[2]),73.10668248302908,{'errortest': 72.29217859120527},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",70.65609014755823,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.32258764689811426) * (x[2]),73.73260379997356,{'errortest': 73.64852563167219},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [3, 1], [1, 1], [2, 2, 2, 2], [1, 1, 1, 1, 1], []]",71.29627741986354,5,(Constant*((Constant*Constant)*(Constant*Constant))) * (x[1]**Constant) * (x[2]),(0.5417307235768231*((0.6143118764910438*0.15435052476933253)*(0.20890576309678*0.8684955520174468))) * (x[1]**0.8529809644812686) * (x[2]),74.69249313569206,{'errortest': 73.96223957980453},"[1, 1, 2, 2, 4, 5, 0]"
"[[0], [0], [1, 0], [0, 0, 0, 1], [0, 3, 3, 1, 1, 2, 1], [1, 0, 1, 1, 1, 1, 1, 0], [0, 0]]",71.9613374036955,6,(Constant+x[0]/Constant/Constant)-Constant-Constant*(Constant-x[0]) * (x[1]**Constant) * (x[2]),(0.3421686953614035+x[0]/0.6294627063141278/0.16918541648322538)-0.11149863967502871-0.29306227113513383*(0.87702488823547-x[0]) * (x[1]**0.028154253026497766) * (x[2]),75.2687343944805,{'errortest': 74.98390936054174},"[1, 1, 2, 4, 7, 8, 2]"
"[[0], [1], [1, 0], [2, 2, 2, 1], [3, 2, 2, 3], [0, 1, 0, 0, 0], [0, 0, 0, 0]]",74.77575050286553,6,((x[0]/Constant)*x[0]*(x[0]/x[0])) * (x[1]**Constant) * (x[2]),((x[0]/0.8619581742497741)*x[0]*(x[0]/x[0])) * (x[1]**0.24076434170773642) * (x[2]),77.90550988254974,{'errortest': 77.75725413560733},"[1, 1, 2, 4, 4, 5, 4]"
"[[0], [2], [3], [], [], [0], [0]]",74.9442654636857,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.6650712412981671) * (x[1]**0.2557232285780151) * (x[2]),78.43027708459823,{'errortest': 77.83356670798322},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [0, 3], [2, 2], [0, 2], [1, 1, 1], []]",76.12872146736133,5,(Constant+Constant*Constant) * (x[1]**Constant) * (x[2]),(0.11797429863934417+0.3935638573367921*0.87081911130345) * (x[1]**0.3122572887212569) * (x[2]),79.82145508466849,{'errortest': 78.92208585181083},"[1, 1, 2, 2, 2, 3, 0]"
"[[0], [3], [], [], [], [1], []]",76.2492664371189,3,Constant * (x[1]**Constant) * (x[2]),0.8879574497764293 * (x[1]**0.232231824440562) * (x[2]),79.95994902387814,{'errortest': 79.05076801150071},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 0], [1, 1, 2], [2, 2, 3, 2], [1, 1, 1, 1, 1], []]",77.93359971213808,5,((Constant*Constant)**Constant)*(Constant/Constant)*Constant * (x[1]**Constant) * (x[2]),((0.10320931493985253*0.12314986369684722)**0.4289706326210625)*(0.3562206836683752/0.8285929177661805)*0.795911064213965 * (x[1]**0.5090539896125083) * (x[2]),81.62550501211452,{'errortest': 80.72349189553289},"[1, 1, 2, 3, 4, 5, 0]"
"[[0], [1], [1, 2], [2, 2, 0], [3, 1, 2], [0, 0, 1, 0], [0, 0, 0]]",78.46572414903596,6,((x[0]/x[0])-(Constant*x[0]**Constant)) * (x[1]**Constant) * (x[2]),((x[0]/x[0])-(0.4466232011995116*x[0]**0.5967173119304564)) * (x[1]**0.20356637907387676) * (x[2]),82.25384846671773,{'errortest': 81.2507025392553},"[1, 1, 2, 3, 3, 4, 3]"
"[[0], [0], [3, 3], [], [2], [0, 0], [0, 0]]",78.80913519407426,5,x[0]*x[0] * (x[1]**Constant) * (x[2]),x[0]*x[0] * (x[1]**0.1261527216225794) * (x[2]),82.37669437461601,{'errortest': 81.68146584249006},"[1, 1, 2, 0, 1, 2, 2]"
"[[0], [3], [], [], [], [1], []]",79.33491636533489,3,Constant * (x[1]**Constant) * (x[2]),0.8088188172740618 * (x[1]**0.10904733757817808) * (x[2]),83.08432348501252,{'errortest': 82.14913263913657},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [1], []]",79.42530831232419,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.19125253836873346**0.46878110433812314) * (x[1]**0.16752578976678145) * (x[2]),83.17155055814727,{'errortest': 82.2378931876709},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",79.76819169019673,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.05113068955189082) * (x[2]),83.47224784128888,{'errortest': 82.60461212755355},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 2], [2], [3], [0, 0], [0, 0]]",79.88623280540769,6,x[0]/(x[0]**Constant) * (x[1]**Constant) * (x[2]),x[0]/(x[0]**0.058697554804727714) * (x[1]**0.036408469751045947) * (x[2]),83.59946483285668,{'errortest': 82.71967505073005},"[1, 1, 2, 1, 1, 2, 2]"
"[[0], [2], [3], [], [], [0], [0]]",79.98193433441875,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.8614520183024137) * (x[1]**0.022835996549297577) * (x[2]),83.703274892455,{'errortest': 82.81268286506032},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], []]",80.06908697902051,3,Constant * (x[1]**Constant) * (x[2]),0.4509600091058039 * (x[1]**0.09422079593812915) * (x[2]),83.82219273719181,{'errortest': 82.88381901658825},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [1], []]",80.35675607763125,3,Constant * (x[1]**Constant) * (x[2]),0.41488590096858124 * (x[1]**0.04297967002940428) * (x[2]),84.11190334136542,{'errortest': 83.17197528657212},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [1], []]",80.35714894212161,3,Constant * (x[1]**Constant) * (x[2]),0.3798131578315366 * (x[1]**0.053231407575822454) * (x[2]),84.11210253219426,{'errortest': 83.17227655417794},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [1], [0, 3], [1, 1], [1, 2, 3, 0], [0, 1, 1, 1, 1], [0]]",80.44402158130482,6,((x[0]-Constant)*(Constant/Constant)+Constant) * (x[1]**Constant) * (x[2]),((x[0]-0.6008759968965818)*(0.29126068024917795/0.3756184035022049)+0.03882843270848102) * (x[1]**0.05687338165023603) * (x[2]),84.15842366067565,{'errortest': 83.27594437638393},"[1, 1, 2, 2, 4, 5, 1]"
"[[0], [3], [], [], [], [1], []]",80.4596178407298,3,Constant * (x[1]**Constant) * (x[2]),0.19407402102755256 * (x[1]**0.09929326505282388) * (x[2]),84.2141022427323,{'errortest': 83.27435875372126},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 1], [0, 2, 2], [1, 3, 0], [0, 0, 0, 1], [0, 0, 0]]",81.11760147664087,6,(x[0]-x[0]**Constant)/(x[0]+Constant) * (x[1]**Constant) * (x[2]),(x[0]-x[0]**0.7169179070203244)/(x[0]+0.27801829992128924) * (x[1]**0.33879610196666865) * (x[2]),84.72968931948056,{'errortest': 84.0042532498241},"[1, 1, 2, 3, 3, 4, 3]"
"[[0], [1], [1, 3], [0, 0], [1, 3, 2, 3], [1, 1, 0, 1, 0], [0, 0]]",81.31838067077871,6,((Constant-Constant/x[0]*Constant)/x[0]) * (x[1]**Constant) * (x[2]),((0.09879551931007913-0.9285754481173466/x[0]*0.22658558843251775)/x[0]) * (x[1]**0.13195805477825295) * (x[2]),85.03006757696159,{'errortest': 84.22346289680509},"[1, 1, 2, 2, 4, 5, 2]"
"[[0], [1], [2, 0], [0, 2, 1], [0, 2, 1, 3], [0, 0, 1, 0, 0], [0, 0, 0, 0]]",81.7722232379285,6,((x[0]+x[0]**Constant)*Constant-(x[0]/x[0])) * (x[1]**Constant) * (x[2]),((x[0]+x[0]**0.7789893402439346)*0.09888054615404951-(x[0]/x[0])) * (x[1]**0.0642426101446042) * (x[2]),85.52037513323428,{'errortest': 84.59077448767869},"[1, 1, 2, 3, 4, 5, 4]"
"[[0], [0], [3, 1], [1, 0], [1, 0, 0, 0], [1, 1, 1, 0, 1], [0]]",98.2605772258369,6,Constant-((Constant+Constant)+x[0]+Constant) * (x[1]**Constant) * (x[2]),0.18856724026649163-((0.11941700004811562+0.14323457994722333)+x[0]+0.6460914391179331) * (x[1]**0.3059267899547313) * (x[2]),102.71085314489484,{'errortest': 100.99191102470205},"[1, 1, 2, 2, 4, 5, 1]"
