genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [0, 3], [1, 3], [0, 0], [3, 0, 3, 1], [0, 0, 1, 1, 1], [1, 1]]",3.069309701243751,"[1, 1, 1, 2, 2, 4, 5, 2]",7,((x[1]/x[1]+Constant/Constant)-Constant**Constant),((x[1]/x[1]+0.39638776237796014/0.0888051777082659)-0.24403272944124077**0.3406181986174075),3.322500676692169,{'errortest': 3.3087370030333454}
"[[0], [2], [0], [2, 2], [2, 0], [1, 2], [0, 1, 1], [1]]",3.474489760272564,"[1, 1, 1, 2, 2, 2, 3, 1]",7,((x[1]**Constant)-(Constant*Constant**Constant)**Constant),((x[1]**0.18190888558166174)-(0.4990450229380964*0.12192957325203002**0.5037138702421463)**0.8258732080162092),3.9889018414087305,{'errortest': 4.070481145965583}
"[[0], [2], [1], [0, 0], [0, 1, 1, 2], [0, 3, 1, 0, 2, 1], [1, 1, 1, 1, 0, 0, 0], [1, 0, 0]]",3.7857401142167233,"[1, 1, 1, 2, 4, 6, 7, 3]",7,((Constant+Constant/(Constant-Constant)+(x[1]*x[0])-x[0])**Constant),((0.20055835487981521+0.023756979071993922/(0.37222532664975727-0.11314347679239367)+(x[1]*x[0])-x[0])**0.2597323885774254),3.8595890354056555,{'errortest': 3.46299056976105}
"[[0], [0], [0, 3], [1, 3], [2, 0], [1, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1]]",3.83638657376697,"[1, 1, 2, 2, 2, 4, 5, 2]",7,(x[1]-x[1]+Constant)+Constant+Constant,(x[1]-x[1]+0.9402259769928932)+0.953090296648367+0.9667264829116428,4.430732558140945,{'errortest': 4.619024839041357}
"[[0], [0], [1, 3], [1, 3], [2, 0], [1, 0, 0, 3], [0, 0, 1, 1, 1], [1, 1]]",4.188911779087997,"[1, 1, 2, 2, 2, 4, 5, 2]",7,((x[1]-x[1]+Constant)+Constant)/Constant,((x[1]-x[1]+0.24851365415843474)+0.7737650146258133)/0.4414439578092977,4.833636244324112,{'errortest': 5.055719163615964}
"[[0], [0], [0, 3], [1, 0], [1, 2, 2, 2], [1, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0], [1, 1, 0]]",4.318594963142882,"[1, 1, 2, 2, 4, 5, 6, 3]",7,((x[1]-x[1])+Constant)+Constant+Constant+x[0],((x[1]-x[1])+0.6458315626542648)+0.8316876913669122+0.05990286156053293+x[0],4.974904302427949,{'errortest': 5.21461187432503}
"[[0], [0], [0, 3], [1, 3], [1, 2, 2, 2], [1, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0], [1, 1]]",4.422489897850996,"[1, 1, 2, 2, 2, 4, 5, 2]",7,((x[1]-x[1])+Constant)+Constant+Constant,((x[1]-x[1])+0.6501727780658093)+0.9785617705299438+0.35583691612589274,5.091685512607197,{'errortest': 5.331139792360103}
"[[0], [0], [0, 3], [1, 3], [2, 0], [1, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1]]",4.426291912100697,"[1, 1, 2, 2, 2, 4, 5, 2]",7,(x[1]-x[1]+Constant)+Constant+Constant,(x[1]-x[1]+0.9399800062455537)+0.4140106197913914+0.6253321305041797,5.0958431694481385,{'errortest': 5.335555711655725}
"[[0], [2], [2], [2], [2], [], [0], [1]]",4.5217819291590216,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.2813227326586215)**0.6378696031883035)**0.4711368633626565),5.1937189799521954,{'errortest': 5.429559441423238}
"[[0], [2], [0, 3], [1, 3], [0, 0], [3, 0, 3, 1], [0, 0, 1, 1, 1], [1, 1]]",4.523416304918617,"[1, 1, 1, 2, 2, 4, 5, 2]",7,((x[1]/x[1]+Constant/Constant)-Constant**Constant),((x[1]/x[1]+0.7577053400898645/0.43272422216310735)-0.8454103907897084**0.598081803849855),5.201656091400663,{'errortest': 5.447735899465337}
