genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [0], [2, 2], [2, 0], [1, 2], [0, 1, 1], [1]]",3.474489760272564,7,((x[1]**Constant)-(Constant*Constant**Constant)**Constant),((x[1]**0.18190888558166174)-(0.4990450229380964*0.12192957325203002**0.5037138702421463)**0.8258732080162092),3.9889018414087305,{'errortest': 4.070481145965583},"[1, 1, 1, 2, 2, 2, 3, 1]"
"[[0], [2], [1], [0, 0], [0, 1, 1, 2], [0, 3, 1, 0, 2, 1], [1, 1, 1, 1, 0, 0, 0], [1, 0, 0]]",3.7857401142167233,7,((Constant+Constant/(Constant-Constant)+(x[1]*x[0])-x[0])**Constant),((0.20055835487981521+0.023756979071993922/(0.37222532664975727-0.11314347679239367)+(x[1]*x[0])-x[0])**0.2597323885774254),3.8595890354056555,{'errortest': 3.46299056976105},"[1, 1, 1, 2, 4, 6, 7, 3]"
"[[0], [0], [0, 3], [1, 3], [2, 0], [1, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1]]",3.83638657376697,7,(x[1]-x[1]+Constant)+Constant+Constant,(x[1]-x[1]+0.9402259769928932)+0.953090296648367+0.9667264829116428,4.430732558140945,{'errortest': 4.619024839041357},"[1, 1, 2, 2, 2, 4, 5, 2]"
"[[0], [0], [0, 3], [1, 0], [1, 2, 2, 2], [1, 0, 0, 0, 0], [0, 0, 1, 1, 1, 0], [1, 1, 0]]",4.318594963142882,7,((x[1]-x[1])+Constant)+Constant+Constant+x[0],((x[1]-x[1])+0.6458315626542648)+0.8316876913669122+0.05990286156053293+x[0],4.974904302427949,{'errortest': 5.21461187432503},"[1, 1, 2, 2, 4, 5, 6, 3]"
"[[0], [0], [0, 3], [1, 3], [2, 0], [1, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1]]",4.426291912100697,7,(x[1]-x[1]+Constant)+Constant+Constant,(x[1]-x[1]+0.9399800062455537)+0.4140106197913914+0.6253321305041797,5.0958431694481385,{'errortest': 5.335555711655725},"[1, 1, 2, 2, 2, 4, 5, 2]"
"[[0], [2], [2], [2], [2], [], [0], [1]]",4.5217819291590216,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.2813227326586215)**0.6378696031883035)**0.4711368633626565),5.1937189799521954,{'errortest': 5.429559441423238},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [0], [3, 0], [3, 0], [2, 2], [3, 0, 3], [1, 1, 1, 0], [0]]",4.6356992810740865,7,Constant/Constant+Constant/x[0],0.13107063458187196/0.2868932886259573+0.7299629280900285/x[0],5.315269219723644,{'errortest': 5.547805806064415},"[1, 1, 2, 2, 2, 3, 4, 1]"
"[[0], [2], [0, 3], [1, 3], [0, 1], [1, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1]]",4.793236066711096,7,((x[1]-x[1]+(Constant+Constant))+Constant**Constant),((x[1]-x[1]+(0.28676296010530733+0.21519969630153635))+0.8888384557249692**0.107454002900088),5.492175595069935,{'errortest': 5.753924060711486},"[1, 1, 1, 2, 2, 4, 5, 2]"
"[[0], [1], [3, 2], [3], [], [0], [1, 1], []]",4.798021063396646,5,(Constant+(Constant**Constant)),(0.5895684247734174+(0.8762951690299071**0.8518216255601002)),5.4972884879776425,{'errortest': 5.759291475108907},"[1, 1, 2, 1, 0, 1, 2, 0]"
"[[0], [2], [0], [3, 2], [0, 1, 1, 2], [3, 1, 3, 3], [1, 0, 1, 1, 1], [0, 0, 1, 1, 1, 1, 1]]",4.834921374955126,7,(Constant/(x[0]-Constant**Constant)**Constant),(0.7784390803879784/(x[0]-0.05687952701410315**0.4871164307547665)**0.524759610097839),5.53599919806475,{'errortest': 5.785174237958854},"[1, 1, 1, 2, 1, 2, 3, 1]"
"[[0], [0], [3, 0], [2, 3], [2, 2], [3, 0, 3], [0, 1, 1], [0]]",4.909787840951558,6,x[0]/(Constant**Constant)+Constant,x[0]/(0.7743835734572956**0.21903292337653468)+0.64435550912312,5.633454953427126,{'errortest': 5.923215292363327},"[1, 1, 2, 2, 1, 2, 3, 1]"
"[[0], [0], [0, 3], [1, 3], [2, 0], [1, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1]]",5.068547779427576,7,(x[1]-x[1]+Constant)+Constant+Constant,(x[1]-x[1]+0.7539367446348502)+0.146371104022601+0.2385366673718644,5.784544902282444,{'errortest': 6.059838219231518},"[1, 1, 2, 2, 2, 4, 5, 2]"
"[[0], [2], [1], [2, 0], [0, 0, 0], [2, 3, 3, 2, 0], [0, 1, 0, 0, 1, 0], [1, 1, 0, 0]]",5.0729827096370155,7,(((x[1]*Constant**Constant)/x[1]/x[0]*Constant+x[0])**Constant),(((x[1]*0.20148742182458457**0.7147249699448256)/x[1]/x[0]*0.9260630414120877+x[0])**0.7563822217042725),5.803228087216595,{'errortest': 6.091334823688504},"[1, 1, 1, 2, 3, 5, 6, 4]"
"[[0], [2], [2], [3], [], [], [1], []]",5.19174477303953,5,((Constant**Constant)**Constant),((0.8329136115844391**0.10021199791108237)**0.7909213564522816),5.914335611585044,{'errortest': 6.195048800764228},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [2], [3], [], [3, 0], [0, 0, 1], [0]]",5.196763544507076,6,((x[0]**Constant)**Constant),((x[0]**0.6243346458766971)**0.07633106098845466),5.920821019311174,{'errortest': 6.203256152453815},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [2], [2, 3], [2], [3, 0], [1, 0, 1], [1]]",5.197890366717218,6,(((Constant**Constant)**Constant)**Constant),(((0.3312854629281101**0.2640582403315247)**0.47063922666696334)**0.1618641479027111),5.92079550910029,{'errortest': 6.201769896155064},"[1, 1, 1, 1, 1, 0, 1, 0]"
"[[0], [2], [2], [3], [], [], [0], [0]]",5.203923721113942,6,((x[0]**Constant)**Constant),((x[0]**0.2408791272494214)**0.28513274805471456),5.928884326814554,{'errortest': 6.212284731483727},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [2], [2], [2], [], [0], [0]]",5.211122907846506,7,(((x[0]**Constant)**Constant)**Constant),(((x[0]**0.7498702977054934)**0.5149378419248304)**0.23350171792497454),5.93700104791797,{'errortest': 6.221379053061087},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [0], [3, 0], [3, 0], [1, 2], [3, 0, 3, 2], [1, 1, 1, 0, 1], [0]]",5.211229372893448,7,Constant/Constant+(Constant/x[0])*Constant,0.6278577698078506/0.8734997403521295+(0.9509390033234378/x[0])*0.15382080888577965,5.931669196446677,{'errortest': 6.207996757869204},"[1, 1, 2, 2, 2, 4, 5, 1]"
"[[0], [0], [3, 0], [2, 3], [2], [3, 0, 3], [0, 0, 1], [0, 1]]",5.270710025687579,7,x[0]/(x[1]**Constant)+Constant,x[0]/(x[1]**0.16048705628505744)+0.67076726092029,6.008609620682615,{'errortest': 6.3026618707605016},"[1, 1, 2, 2, 1, 2, 3, 2]"
