genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [2], [2], [2], [], [0], [1]]",4.5217819291590216,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.2813227326586215)**0.6378696031883035)**0.4711368633626565),5.1937189799521954,{'errortest': 5.429559441423238},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [0], [3, 0], [3, 0], [2, 2], [3, 0, 3], [1, 1, 1, 0], [0]]",4.6356992810740865,7,Constant/Constant+Constant/x[0],0.13107063458187196/0.2868932886259573+0.7299629280900285/x[0],5.315269219723644,{'errortest': 5.547805806064415},"[1, 1, 2, 2, 2, 3, 4, 1]"
"[[0], [0], [0, 3], [1, 3], [2, 0], [1, 0, 0, 0], [0, 0, 1, 1, 1], [1, 1]]",5.068547779427576,7,(x[1]-x[1]+Constant)+Constant+Constant,(x[1]-x[1]+0.7539367446348502)+0.146371104022601+0.2385366673718644,5.784544902282444,{'errortest': 6.059838219231518},"[1, 1, 2, 2, 2, 4, 5, 2]"
"[[0], [2], [1], [2, 0], [0, 0, 0], [2, 3, 3, 2, 0], [0, 1, 0, 0, 1, 0], [1, 1, 0, 0]]",5.0729827096370155,7,(((x[1]*Constant**Constant)/x[1]/x[0]*Constant+x[0])**Constant),(((x[1]*0.20148742182458457**0.7147249699448256)/x[1]/x[0]*0.9260630414120877+x[0])**0.7563822217042725),5.803228087216595,{'errortest': 6.091334823688504},"[1, 1, 1, 2, 3, 5, 6, 4]"
"[[0], [2], [2], [3], [], [], [1], []]",5.19174477303953,5,((Constant**Constant)**Constant),((0.8329136115844391**0.10021199791108237)**0.7909213564522816),5.914335611585044,{'errortest': 6.195048800764228},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [2], [2], [3], [], [], [0], [0]]",5.203923721113942,6,((x[0]**Constant)**Constant),((x[0]**0.2408791272494214)**0.28513274805471456),5.928884326814554,{'errortest': 6.212284731483727},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [1], []]",5.218911741819272,3,Constant,0.9520876961337956,5.942881984061859,{'errortest': 6.224743507886209},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [3], [], [], [0], [0]]",5.278027923151789,6,((x[0]**Constant)**Constant),((x[0]**0.7678059584740577)**0.4015451248632793),6.012932798724665,{'errortest': 6.30676561048096},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [], [1], []]",5.281072910429165,4,(Constant**Constant),(0.6841590617463609**0.3496556484847819),6.008104747115,{'errortest': 6.292533889190252},"[1, 1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [1], [0, 0], [0, 1, 1, 2], [1, 2, 0, 3, 2, 3], [0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 1, 1, 1]]",5.309085232163889,7,((x[0]-x[0]*(x[1]+x[1])/(x[1]*x[1])/x[1])**Constant),((x[0]-x[0]*(x[1]+x[1])/(x[1]*x[1])/x[1])**0.42308531426549145),6.048529923356948,{'errortest': 6.347007442867617},"[1, 1, 1, 2, 4, 6, 7, 7]"
