   0	1.797530e+01	2.006317e+05	1.399911e+06
   1	9.646771e+00	1.941886e+02	4.549221e+02
   2	6.421168e+00	2.002915e+05	1.399958e+06
   3	6.421168e+00	4.003333e+05	1.959524e+06
   4	6.421168e+00	3.270768e+02	5.563873e+02
   5	6.421168e+00	2.008042e+05	1.399891e+06
