genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [1], [2, 2], [2, 3, 1], [0, 2, 0], [3, 1, 1, 2, 0], [0, 1, 0, 1, 0, 1], [0, 1, 1]]",2990.3500190217164,7,(((x[0]/Constant**Constant)**Constant)-(x[1]**Constant)),(((x[0]/0.7897374468189222**0.7985843935572505)**0.40539585116458154)-(x[1]**0.9383379863051322)),3123.8269963263233,{'errortest': 3049.1304057028747},"[1, 1, 2, 2, 1, 2, 3, 2]"
"[[0], [0], [2, 0], [3, 1, 1], [2, 1, 1, 1], [2, 2, 3, 3, 3, 0, 0], [0, 0, 0, 0, 1, 1, 0, 1], [1, 1, 0, 0, 0]]",3154.243450652358,7,(x[1]**Constant)*(x[1]*(x[0]/x[0]))/((Constant/Constant)+(x[0]+Constant)),(x[1]**0.08345705380129931)*(x[1]*(x[0]/x[0]))/((0.8346474285299601/0.40784904062140503)+(x[0]+0.3159747222348992)),3254.678667327084,{'errortest': 3239.9012011731083},"[1, 1, 2, 3, 4, 7, 8, 5]"
"[[0], [3], [2], [], [], [], [0], [1]]",5060.841376473961,4,x[1],x[1],5301.665628282603,{'errortest': 5166.533097798373},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [1]]",5060.841376473961,4,x[1],x[1],5301.665628282603,{'errortest': 5166.533097798373},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [1], [], [0, 2, 3], [0], [1, 0]]",5060.841376473961,4,x[1],x[1],5301.665628282603,{'errortest': 5166.533097798373},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [0], [3, 2], [1], [2, 0], [0, 2, 3], [0, 1, 0, 1], [1, 0]]",5061.644562048168,7,x[1]+((Constant*x[0]/Constant)**Constant),x[1]+((0.21359348161779457*x[0]/0.3108577577235593)**0.4649039689222253),5302.490666014529,{'errortest': 5167.330999276915},"[1, 1, 2, 1, 2, 3, 4, 2]"
"[[0], [2], [0], [0, 3], [0, 2], [1, 1, 0], [0, 0, 1, 1], [0, 1]]",5063.020395081867,7,(x[0]-x[1]-Constant+Constant**Constant),(x[0]-x[1]-0.392075963715239+0.5527416892016261**0.1878814615968628),5303.74250858435,{'errortest': 5168.783992730297},"[1, 1, 1, 2, 2, 3, 4, 2]"
"[[0], [1], [2, 3], [2], [1], [2, 0], [1, 0, 0], [1, 1]]",5717.66695880688,7,((((Constant*x[1])**Constant)**Constant)+x[1]),((((0.7788791893872649*x[1])**0.9464163052560028)**0.8282281764541978)+x[1]),5983.0614615710665,{'errortest': 5834.228411891375},"[1, 1, 2, 1, 1, 2, 3, 2]"
"[[0], [0], [3, 2], [0, 0], [1, 1, 2, 1], [1, 3, 0, 1, 0, 2, 3], [0, 1, 0, 1, 0, 1, 1, 1], [0, 1, 0]]",9999999.0,7,x[0]-((Constant/x[1])+(Constant-x[0])**Constant),x[0]-((0.6765660973920883/x[1])+(0.17852805486637058-x[0])**0.19821537594841376),9999999.0,{'errortest': 9999999},"[1, 1, 2, 1, 2, 4, 5, 3]"
"[[0], [0], [2, 0], [1, 0, 2], [2, 2, 1, 0, 0], [3, 0, 0, 2, 1, 3, 2], [1, 0, 0, 0, 0, 1, 0, 0], [1, 0, 1, 1, 1, 1]]",26332701.616141975,7,((Constant/x[1])**Constant)+(x[0]+x[1])*x[1]-Constant/(x[1]*x[1]**Constant),((0.918687687002175/x[1])**0.7693994830477487)+(x[0]+x[1])*x[1]-0.668918541357022/(x[1]*x[1]**0.4792551426449646),28783016.258576524,{'errortest': 27370950.991601653},"[1, 1, 2, 3, 5, 7, 8, 6]"
"[[0], [0], [1, 1], [0, 0, 0, 1], [2, 2, 0, 0, 2, 2, 1, 0], [2, 2, 2, 0, 2, 1, 2, 2, 2, 1, 0], [1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0], [1, 0, 0, 1, 1, 0, 1]]",50890463.238297075,7,(Constant*Constant*x[1]*Constant+x[0]*Constant)-(x[0]*x[1]*((Constant*x[1])-x[0]+x[1])),(0.9969187746868293*0.4155184268506835*x[1]*0.9028167876338599+x[0]*0.9672082814471695)-(x[0]*x[1]*((0.9208181339240282*x[1])-x[0]+x[1])),59067327.97293603,{'errortest': 52468942.145439275},"[1, 1, 2, 4, 8, 11, 12, 7]"
