genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [3], [], [], [], [1], []]",22.152398517598993,3,Constant * (x[1]**Constant) * (x[2]),0.5975180073822312 * (x[1]**0.4944191685588252) * (x[2]),24.445408496299592,{'errortest': 25.753955741786573},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [0, 2], [2, 1, 0], [3, 0, 3, 3], [0, 1, 0, 1, 1], [0, 0]]",22.17709965919464,6,x[0]/(Constant+x[0])/(Constant/Constant**Constant) * (x[1]**Constant) * (x[2]),x[0]/(0.9888609805925236+x[0])/(0.054375115329914125/0.4277028223504006**0.4813860657203516) * (x[1]**0.19684145456774726) * (x[2]),24.99526864520982,{'errortest': 27.360698282891583},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [1], [1, 2], [2, 2, 0], [2, 3, 2], [0, 1, 1, 1], [0]]",22.507500097458404,6,((x[0]*Constant)/(Constant*Constant**Constant)) * (x[1]**Constant) * (x[2]),((x[0]*0.608771711388356)/(0.4830605890081573*0.005131346385905067**0.5877271703629485)) * (x[1]**0.133396539923212) * (x[2]),19.35055801595432,{'errortest': 19.223680676270632},"[1, 1, 2, 3, 3, 4, 1]"
"[[0], [2], [3], [], [], [0], [0]]",23.559806782946556,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.2557159903353807) * (x[1]**0.41954516338898507) * (x[2]),26.119343298301473,{'errortest': 27.8868128101173},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [2], [3], [], [], [1], []]",25.124059123877938,4,(Constant**Constant) * (x[1]**Constant) * (x[2]),(0.1241690408979419**0.37841371941135715) * (x[1]**0.5025250645834379) * (x[2]),27.58136648942193,{'errortest': 28.925233722716975},"[1, 1, 1, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",25.8289491908118,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.4145081496972587) * (x[2]),28.803410577012997,{'errortest': 31.44220896962323},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1], [2, 0], [0, 2], [1, 1, 1], []]",26.168515929073248,5,((Constant+Constant*Constant)**Constant) * (x[1]**Constant) * (x[2]),((0.9771122848562416+0.002956069667754413*0.6091697216506399)**0.30910000729850073) * (x[1]**0.6161593664592441) * (x[2]),27.05223329797805,{'errortest': 26.653101856082138},"[1, 1, 1, 2, 2, 3, 0]"
"[[0], [2], [1], [0, 1], [0, 2, 0], [1, 1, 1, 0], [0]]",26.22247649149247,6,((Constant+Constant*(Constant+x[0]))**Constant) * (x[1]**Constant) * (x[2]),((0.9748833314230578+0.3381082093420559*(0.3942717912191892+x[0]))**0.85956507744224) * (x[1]**0.3436936607210087) * (x[2]),28.94503039865108,{'errortest': 30.590743179306525},"[1, 1, 1, 2, 3, 4, 1]"
"[[0], [3], [], [], [], [1], []]",27.44088135321292,3,Constant * (x[1]**Constant) * (x[2]),0.7924009390934397 * (x[1]**0.6495825989326616) * (x[2]),28.57564386302835,{'errortest': 28.25499832951523},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [3], [], [], [0], [0]]",29.661985401498633,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.19006347917298216) * (x[1]**0.3390047433499467) * (x[2]),32.52780241424146,{'errortest': 34.14839351502047},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [3, 3], [], [2], [0, 1], [0]]",30.188561335256487,5,(x[0]*Constant) * (x[1]**Constant) * (x[2]),(x[0]*0.3216993491163692) * (x[1]**0.5023071453521426) * (x[2]),33.20235377559424,{'errortest': 35.4350716994133},"[1, 1, 2, 0, 1, 2, 1]"
"[[0], [3], [], [], [], [0], [0]]",32.46912853465329,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2962527685074724) * (x[2]),35.63198846504202,{'errortest': 37.65250678054575},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [0], [0]]",32.93891117205629,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2828609107431932) * (x[2]),36.109389666974536,{'errortest': 38.083742815234956},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], []]",33.04594662370137,3,Constant * (x[1]**Constant) * (x[2]),0.9049580039380346 * (x[1]**0.27077481291487204) * (x[2]),36.03324669213152,{'errortest': 37.523969438732514},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [0], [0]]",33.2806068287404,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.2722607005759198) * (x[2]),36.456071523289914,{'errortest': 38.39674898714739},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [0], [3], [0, 1], [0]]",33.502342027322456,6,((x[0]/Constant**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]/0.06535772054614608**0.13311240294557147)**0.5739910726325032) * (x[1]**0.22916192944611458) * (x[2]),36.620188067512785,{'errortest': 38.365680603637855},"[1, 1, 1, 1, 1, 2, 1]"
"[[0], [0], [1, 2], [0, 1, 1], [2, 2, 3, 0, 3], [0, 1, 1, 1, 1, 1], [0]]",33.62107120166501,6,(x[0]*Constant*(Constant/Constant))+((Constant/Constant)**Constant) * (x[1]**Constant) * (x[2]),(x[0]*0.45775384756902027*(0.323861075205643/0.052327939168168136))+((0.9174634120591345/0.9440219979028521)**0.5594530076074877) * (x[1]**0.11728637279109777) * (x[2]),36.81690021835612,{'errortest': 38.56792254081169},"[1, 1, 2, 3, 5, 6, 1]"
"[[0], [3], [], [], [], [1], []]",33.83957598774775,3,Constant * (x[1]**Constant) * (x[2]),0.3241717953273291 * (x[1]**0.38451160863319933) * (x[2]),36.82438627119473,{'errortest': 38.303640135472655},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [3, 3], [], [0], [1, 1], []]",34.03648391622699,4,Constant+Constant * (x[1]**Constant) * (x[2]),0.8460330571250451+0.7907931737763904 * (x[1]**0.219384295877742) * (x[2]),37.09235973795717,{'errortest': 38.60145086606609},"[1, 1, 2, 0, 1, 2, 0]"
"[[0], [1], [2, 0], [2, 2, 1], [3, 3, 3], [0, 0, 0, 0], [0, 0, 0, 0]]",34.298851126681015,6,((x[0]**Constant)/x[0]/(x[0]/x[0])) * (x[1]**Constant) * (x[2]),((x[0]**0.5069822575558907)/x[0]/(x[0]/x[0])) * (x[1]**0.19532762744403875) * (x[2]),37.29415966713687,{'errortest': 38.63215508281182},"[1, 1, 2, 3, 3, 4, 4]"
"[[0], [3], [], [], [], [1], []]",34.30486870098055,3,Constant * (x[1]**Constant) * (x[2]),0.9976118321370107 * (x[1]**0.2131224905415139) * (x[2]),37.356790332656956,{'errortest': 38.86040007476931},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [2], [0], [2, 0], [2, 2], [0, 0, 1], [0, 0]]",34.3887857444448,6,(x[0]*x[0]*Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]*x[0]*0.5700577731776796**0.6221615250965962) * (x[1]**0.2842776089269181) * (x[2]),37.68131935311698,{'errortest': 39.787309226493456},"[1, 1, 1, 2, 2, 3, 2]"
"[[0], [1], [2, 2], [0, 2], [1, 3], [0, 1, 1], [0]]",34.7472597353037,6,((x[0]-Constant**Constant)/(Constant**Constant)) * (x[1]**Constant) * (x[2]),((x[0]-0.5170758294654856**0.9335238218022771)/(0.8394834982798987**0.5279247008163237)) * (x[1]**0.34291177556711205) * (x[2]),38.101044739870076,{'errortest': 40.42551937835027},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [0], [2, 3], [2], [2], [1, 1], []]",35.00369892862896,5,(Constant**Constant)*Constant * (x[1]**Constant) * (x[2]),(0.6498244640269353**0.9645125543479811)*0.6694993556675018 * (x[1]**0.29156863717127035) * (x[2]),38.062690409718684,{'errortest': 39.56132180323807},"[1, 1, 2, 1, 1, 2, 0]"
"[[0], [2], [3], [], [], [0], [0]]",35.111377311325704,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.8212249953956994) * (x[1]**0.19325375742431938) * (x[2]),38.28498127765991,{'errortest': 40.00145391249676},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [1], []]",35.12450407695312,3,Constant * (x[1]**Constant) * (x[2]),0.38853577005925743 * (x[1]**0.30254276413380465) * (x[2]),38.18615895024044,{'errortest': 39.68453980644441},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [3, 1], [0, 1], [2, 2, 3, 3], [0, 1, 1, 0, 0], [0, 0, 0]]",35.67417006220863,6,x[0]*(Constant*Constant/(x[0]/x[0])) * (x[1]**Constant) * (x[2]),x[0]*(0.9155762954928645*0.782409707135644/(x[0]/x[0])) * (x[1]**0.20582350543164396) * (x[2]),38.85855238286255,{'errortest': 40.56198198940062},"[1, 1, 2, 2, 4, 5, 3]"
"[[0], [2], [2], [2], [], [0], [0]]",35.67936139074012,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]**0.1596495898039214)**0.12433264460737592) * (x[1]**0.13923370847014627) * (x[2]),38.79155461405935,{'errortest': 40.308034546452},"[1, 1, 1, 1, 0, 1, 1]"
"[[0], [0], [2, 3], [2], [3], [0, 0], [0, 0]]",35.7051841524989,6,(x[0]**Constant)/x[0] * (x[1]**Constant) * (x[2]),(x[0]**0.9904996148871333)/x[0] * (x[1]**0.13646527120104113) * (x[2]),38.816116572532366,{'errortest': 40.32707704427412},"[1, 1, 2, 1, 1, 2, 2]"
"[[0], [0], [0, 2], [1, 0, 1], [1, 1, 3, 0, 0], [0, 1, 1, 0, 0, 1], [0, 0, 0]]",35.7083114754941,6,(x[0]-Constant)-Constant/x[0]+((x[0]+Constant)**Constant) * (x[1]**Constant) * (x[2]),(x[0]-0.7339405726798646)-0.3148220616161994/x[0]+((x[0]+0.6316187177969959)**0.1496209031462853) * (x[1]**0.14895801671930498) * (x[2]),38.880184829280324,{'errortest': 40.5258465449846},"[1, 1, 2, 3, 5, 6, 3]"
"[[0], [0], [2, 2], [1, 0], [3, 0, 2], [0, 0, 1, 1], [0, 0]]",35.81549106631124,6,((x[0]/x[0])**Constant)+(Constant*Constant**Constant) * (x[1]**Constant) * (x[2]),((x[0]/x[0])**0.7090882146946119)+(0.35007934460620005*0.6038230525567809**0.29626373206131307) * (x[1]**0.18251237883328275) * (x[2]),38.93809459315164,{'errortest': 40.45521189170053},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [3], [], [], [], [0], [0]]",35.9121150791359,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.14198770515402692) * (x[2]),39.10574024865079,{'errortest': 40.78530122475453},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1], [2, 2], [2], [0, 0], [0, 0]]",36.4429671572929,6,((x[0]*x[0])**Constant) * (x[1]**Constant) * (x[2]),((x[0]*x[0])**0.3947551712690449) * (x[1]**0.08677570238546928) * (x[2]),39.6226645311723,{'errortest': 41.22698336361694},"[1, 1, 1, 2, 1, 2, 2]"
"[[0], [3], [], [], [], [0], [0]]",36.62362048306002,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.06600720011100314) * (x[2]),39.812626257939144,{'errortest': 41.42143368252443},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [1], [0, 1], [1, 2, 1], [0, 1, 0, 0], [0, 0, 0]]",36.65293217416802,6,((x[0]-Constant*(x[0]-x[0]))**Constant) * (x[1]**Constant) * (x[2]),((x[0]-0.14501760106454809*(x[0]-x[0]))**0.5715930036379298) * (x[1]**0.055199060438907877) * (x[2]),39.822717246032745,{'errortest': 41.39111075326629},"[1, 1, 1, 2, 3, 4, 3]"
"[[0], [1], [3, 1], [2, 1], [3, 1, 2], [0, 0, 1, 1], [0, 0]]",36.79151964951813,6,(x[0]/(x[0]-(Constant*Constant))) * (x[1]**Constant) * (x[2]),(x[0]/(x[0]-(0.30538229406165185*0.28311086620326986))) * (x[1]**0.0014495867576017618) * (x[2]),39.93830942512887,{'errortest': 41.445602938450136},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [2], [3], [], [], [0], [0]]",36.83857433744169,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.7987054916771821) * (x[1]**0.028698827397601656) * (x[2]),40.01749980402833,{'errortest': 41.59126270544479},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [1, 0], [0, 0, 1, 2], [2, 3, 2, 1, 1, 3], [0, 1, 0, 0, 1, 1, 1], [0, 0, 0]]",36.93086834391855,6,((x[0]*Constant/x[0]*x[0])-(Constant-Constant)/Constant) * (x[1]**Constant) * (x[2]),((x[0]*0.8605186032092875/x[0]*x[0])-(0.21661619868943993-0.23026013204544749)/0.9766322286296472) * (x[1]**0.03127606762051216) * (x[2]),40.1134217717031,{'errortest': 41.690664734784136},"[1, 1, 2, 4, 6, 7, 3]"
"[[0], [3], [], [], [], [0], [0]]",36.94489852356172,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.010304751384441091) * (x[2]),40.129209143069325,{'errortest': 41.70614493506778},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [0], [0, 2], [2, 2, 2], [1, 0], [1, 1, 1], []]",37.01796643481435,5,Constant-Constant+(Constant**Constant) * (x[1]**Constant) * (x[2]),0.30896726234400185-0.5300991672084596+(0.5053050480846779**0.35690304549062024) * (x[1]**0.05053157145004428) * (x[2]),40.16832925414517,{'errortest': 41.68292862449463},"[1, 1, 2, 3, 2, 3, 0]"
"[[0], [3], [], [], [], [1], []]",37.127749478433564,3,Constant * (x[1]**Constant) * (x[2]),0.6510866962991754 * (x[1]**0.002436682819422553) * (x[2]),40.28301953314621,{'errortest': 41.79868966904595},"[1, 1, 0, 0, 0, 1, 0]"
"[[0], [0], [2, 0], [2, 1, 1], [2, 0, 1, 1], [0, 1, 1, 0, 0], [0, 0, 0]]",37.17315500821173,6,(x[0]**Constant)*(Constant+Constant)-(x[0]-x[0]) * (x[1]**Constant) * (x[2]),(x[0]**0.9306291715128947)*(0.21357857319692763+0.27462082465183313)-(x[0]-x[0]) * (x[1]**0.48675953453647614) * (x[2]),40.34814633216094,{'errortest': 41.90057870214522},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [1], [1, 2], [1, 2, 0], [1, 2, 3, 3], [0, 0, 1, 1, 1], [0, 0]]",37.5868491299214,6,(((x[0]-x[0])*Constant)/(Constant/Constant**Constant)) * (x[1]**Constant) * (x[2]),(((x[0]-x[0])*0.46841594703589184)/(0.24455598856873662/0.8541328865803192**0.8400864156959036)) * (x[1]**0.9884328019606614) * (x[2]),40.74843735772755,{'errortest': 42.262502074486754},"[1, 1, 2, 3, 4, 5, 2]"
"[[0], [1], [1, 1], [0, 1, 0, 1], [1, 3, 3, 2, 2, 3, 3], [0, 0, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0]]",37.69096128545049,6,((x[0]-x[0]/(x[0]/Constant))*(Constant*Constant/(x[0]/Constant))) * (x[1]**Constant) * (x[2]),((x[0]-x[0]/(x[0]/0.8287231130327629))*(0.3384866861749629*0.22470811567083226/(x[0]/0.06782854809338323))) * (x[1]**0.743466714488932) * (x[2]),40.87652259544541,{'errortest': 42.50347082042449},"[1, 1, 2, 4, 7, 8, 4]"
"[[0], [1], [1, 2], [1, 2, 2], [1, 1, 2], [1, 1, 0, 1], [0]]",37.805623284770704,6,(((Constant-Constant)-x[0])*(Constant**Constant)) * (x[1]**Constant) * (x[2]),(((0.9573286713126262-0.4692383099933384)-x[0])*(0.26943838332107795**0.8365682275763039)) * (x[1]**0.12701448494061407) * (x[2]),40.94872701203957,{'errortest': 42.41294919457564},"[1, 1, 2, 3, 3, 4, 1]"
"[[0], [1], [2, 3], [0], [1, 3], [1, 1, 1], []]",37.812760614809804,5,((Constant-Constant**Constant)/Constant) * (x[1]**Constant) * (x[2]),((0.8443604514179174-0.7314932057996241**0.042081086617346664)/0.8921206776209133) * (x[1]**0.09755232432306515) * (x[2]),40.97941210909467,{'errortest': 42.49337990139752},"[1, 1, 2, 1, 2, 3, 0]"
"[[0], [0], [2, 2], [1, 0], [0, 2, 1], [1, 1, 0, 0], [0, 0]]",38.13057703889254,6,((Constant+Constant)**Constant)*(x[0]-x[0]**Constant) * (x[1]**Constant) * (x[2]),((0.08205991894557318+0.12934173269724014)**0.7303002026616726)*(x[0]-x[0]**0.8582145611332739) * (x[1]**0.7254326392199566) * (x[2]),41.501853942517215,{'errortest': 43.5992373174561},"[1, 1, 2, 2, 3, 4, 2]"
"[[0], [1], [1, 2], [2, 0, 2], [2, 1, 2], [0, 1, 1, 0], [0, 0]]",38.561160345962605,6,((x[0]*Constant-Constant)*(x[0]**Constant)) * (x[1]**Constant) * (x[2]),((x[0]*0.3248779230432809-0.3652340177200787)*(x[0]**0.4673247345515589)) * (x[1]**0.4245289166212475) * (x[2]),41.92072023596274,{'errortest': 43.82425745067512},"[1, 1, 2, 3, 3, 4, 2]"
"[[0], [1], [1, 1], [2, 2, 0, 0], [0, 1, 0, 2, 3], [1, 0, 0, 1, 0, 0], [0, 0, 0, 0]]",38.609072354384644,6,((Constant+x[0])-(x[0]+Constant*x[0]/x[0])) * (x[1]**Constant) * (x[2]),((0.03293084063729246+x[0])-(x[0]+0.5436838066444313*x[0]/x[0])) * (x[1]**0.14504469603640202) * (x[2]),41.79777092013834,{'errortest': 43.3130332842511},"[1, 1, 2, 4, 5, 6, 4]"
"[[0], [0], [2, 2], [1, 1], [3, 2, 3], [1, 1, 1, 0], [0]]",44.12667891525644,6,((Constant/Constant)**Constant)*((Constant/x[0])**Constant) * (x[1]**Constant) * (x[2]),((0.6495361748098156/0.7095172663410034)**0.7389446844449771)*((0.6487836353840681/x[0])**0.36622446723393576) * (x[1]**0.6677455263373183) * (x[2]),47.066998724184565,{'errortest': 50.750108455907124},"[1, 1, 2, 2, 3, 4, 1]"
"[[0], [2], [2], [2], [], [0], [0]]",46.36520430282874,6,((x[0]**Constant)**Constant) * (x[1]**Constant) * (x[2]),((x[0]**0.9423183148063603)**0.4767150605444691) * (x[1]**0.6576150148377988) * (x[2]),47.78199326077577,{'errortest': 43.334148963097824},"[1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [3], [], [], [0], [0]]",46.75689307080258,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.014998069128788871) * (x[1]**0.6540105830848362) * (x[2]),49.15579665617933,{'errortest': 49.05025802060807},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [2, 3], [0], [1, 1], [1, 0, 1], [0]]",48.301371051388266,6,((Constant-x[0]**Constant)-Constant) * (x[1]**Constant) * (x[2]),((0.7505309200351776-x[0]**0.2216964530105382)-0.06054367622018164) * (x[1]**0.5525716666604642) * (x[2]),51.7975173107091,{'errortest': 52.46125706749919},"[1, 1, 2, 1, 2, 3, 1]"
"[[0], [1], [3, 3], [], [1], [1, 1], []]",49.31763568674037,4,(Constant-Constant) * (x[1]**Constant) * (x[2]),(0.12007268161234996-0.5501564647853907) * (x[1]**0.5011878729987542) * (x[2]),53.12907509134878,{'errortest': 54.80390394523246},"[1, 1, 2, 0, 1, 2, 0]"
"[[0], [0], [2, 2], [2, 0], [1, 2], [0, 1, 1], [0]]",50.43192688425123,6,(x[0]**Constant)-(Constant*Constant**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.639178293022752)-(0.4155281328623254*0.5981018980243952**0.21241864982727987) * (x[1]**0.542106439939357) * (x[2]),54.41286711729867,{'errortest': 56.19299267571681},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [2], [3], [], [], [0], [0]]",52.77503731001827,5,(x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]**0.34329224701418937) * (x[1]**0.667766694335486) * (x[2]),54.844792094889996,{'errortest': 51.194346873606946},"[1, 1, 1, 0, 0, 1, 1]"
"[[0], [0], [3, 0], [2, 2], [0, 1], [0, 1, 1], [0]]",54.43628582945379,5,x[0]+Constant-Constant * (x[1]**Constant) * (x[2]),x[0]+0.3568979838806339-0.4558737643356363 * (x[1]**0.5518800295294012) * (x[2]),58.692669235364896,{'errortest': 60.57209803537131},"[1, 1, 2, 2, 2, 3, 1]"
"[[0], [0], [0, 0], [0, 1, 1, 0], [1, 2, 2, 3, 2, 2, 3], [1, 1, 1, 0, 1, 0, 1, 0], [0, 0, 0]]",55.92951442404071,6,Constant-Constant*(Constant*x[0])/(Constant*x[0])*Constant/x[0] * (x[1]**Constant) * (x[2]),0.45806214146670177-0.7378138605711122*(0.9815380625942512*x[0])/(0.07613953812577845*x[0])*0.8836871715180123/x[0] * (x[1]**0.11618180311412007) * (x[2]),60.187298627304244,{'errortest': 63.363714266499564},"[1, 1, 2, 4, 7, 8, 3]"
"[[0], [1], [0, 2], [1, 2, 0], [1, 1, 3, 1], [1, 1, 0, 0, 0], [0, 0, 0]]",63.71834661001034,6,((Constant-Constant)-x[0]/(x[0]-x[0]**Constant)) * (x[1]**Constant) * (x[2]),((0.23859590189851587-0.24709820150742223)-x[0]/(x[0]-x[0]**0.0182264718319316)) * (x[1]**0.2985770206437889) * (x[2]),76.06832075340832,{'errortest': 57.32998292710074},"[1, 1, 2, 3, 4, 5, 3]"
"[[0], [3], [], [], [], [0], [0]]",89.31213759326403,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.7125843501449359) * (x[2]),92.3505051703561,{'errortest': 79.69667522733974},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [0, 3], [2, 1], [2, 1, 1], [0, 0, 0, 1], [0, 0, 0]]",89.63104286735836,6,(x[0]*(x[0]-x[0])-Constant) * (x[1]**Constant) * (x[2]),(x[0]*(x[0]-x[0])-0.3375216271533149) * (x[1]**0.7364318180407204) * (x[2]),96.53594674140531,{'errortest': 99.20015547869177},"[1, 1, 2, 2, 3, 4, 3]"
"[[0], [1], [3, 2], [1], [3, 0], [0, 0, 0], [0, 0, 0]]",99.31781039279974,6,(x[0]/((x[0]+x[0])**Constant)) * (x[1]**Constant) * (x[2]),(x[0]/((x[0]+x[0])**0.6922339874961724)) * (x[1]**0.7899095865393957) * (x[2]),105.53185939704505,{'errortest': 101.54664258788755},"[1, 1, 2, 1, 2, 3, 3]"
"[[0], [3], [], [], [], [0], [0]]",120.50992337818424,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.7437545895910209) * (x[2]),125.40988756105384,{'errortest': 109.4710866947902},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [0], [2, 2], [3], [0, 0], [0, 0]]",122.10569755460519,6,(x[0]/x[0]**Constant) * (x[1]**Constant) * (x[2]),(x[0]/x[0]**0.3316706512902118) * (x[1]**0.7474507439876593) * (x[2]),127.97546495797754,{'errortest': 116.70522393342473},"[1, 1, 1, 2, 1, 2, 2]"
"[[0], [1], [1, 2], [0, 2, 2], [2, 2, 1], [1, 0, 0, 0], [0, 0, 0]]",134.8160116337772,6,((Constant*x[0]*x[0])-(x[0]**Constant)) * (x[1]**Constant) * (x[2]),((0.4082558438219749*x[0]*x[0])-(x[0]**0.07147340355936327)) * (x[1]**0.731781004618674) * (x[2]),147.5675638905318,{'errortest': 160.57381983676336},"[1, 1, 2, 3, 3, 4, 3]"
"[[0], [3], [], [], [], [0], [0]]",149.1075594629109,4,x[0] * (x[1]**Constant) * (x[2]),x[0] * (x[1]**0.767031639372932) * (x[2]),155.80349628940328,{'errortest': 136.92788481634005},"[1, 1, 0, 0, 0, 1, 1]"
"[[0], [1], [0, 2], [0, 1, 1], [1, 3, 0, 3, 3], [0, 1, 1, 0, 0, 1], [0, 0, 0]]",155.4314683410941,6,(x[0]-Constant/(Constant+x[0])/((x[0]/Constant)**Constant)) * (x[1]**Constant) * (x[2]),(x[0]-0.9534193979304673/(0.26849450604438463+x[0])/((x[0]/0.707343729064753)**0.026467810377404644)) * (x[1]**0.8031420307959035) * (x[2]),166.27541108599016,{'errortest': 183.64690209759172},"[1, 1, 2, 3, 5, 6, 3]"
