genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [2], [2], [2], [2], [], [0], [1]]",0.23245847851122917,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.2084831553687433)**0.9026517295249855)**0.2999165457465237),0.25009316105746215,{'errortest': 0.26510959429785513},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [1], [2, 2], [2, 2], [0, 0, 3, 2, 1], [1, 1], [0, 1, 1]]",0.23951342530140157,6,(((Constant**Constant)+(Constant**Constant))**Constant),(((0.8259639354827168**0.7920381040087371)+(0.47901715692053504**0.37837634907906714))**0.970503332885514),0.2569486238805885,{'errortest': 0.2702351355577178},"[1, 1, 1, 2, 2, 1, 2, 0]"
"[[0], [2], [1], [3, 3], [1, 0], [3, 2, 3], [1, 1, 1, 0], [0]]",0.2615658789518591,5,((Constant/Constant)**Constant),((0.261220363677545/0.12065301131664696)**0.5658622574126945),0.2814486755460215,{'errortest': 0.2904277025764372},"[1, 1, 1, 2, 0, 1, 2, 0]"
"[[0], [2], [2], [3, 2], [2], [0], [0, 0], [1, 0]]",0.33322720848386295,6,((x[1]**Constant)**Constant),((x[1]**0.5271677170600659)**0.1425321764075841),0.31610687047401087,{'errortest': 0.3526902645727567},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [1], [2, 1], [3, 2, 0], [2, 2, 2, 1], [0, 2, 3], [0, 0, 1, 0, 1, 1], [0, 0, 0]]",0.3440336517315019,7,((x[0]**Constant)+((x[0]**Constant)*Constant/x[0])),((x[0]**0.5877015761666236)+((x[0]**0.36495587295832854)*0.9522758870646952/x[0])),0.3266532743694583,{'errortest': 0.3556484613389147},"[1, 1, 2, 3, 3, 3, 4, 3]"
"[[0], [2], [1], [3, 3], [0, 0, 1, 0], [3, 0, 0, 0, 3, 1, 0], [0, 1, 1, 0, 1, 0, 0, 0], [0]]",0.3610289203916373,6,((x[0]/Constant)**Constant),((x[0]/0.1524407726032918)**0.2891373898056786),0.365444736479852,{'errortest': 0.39114308488123367},"[1, 1, 1, 2, 0, 1, 2, 1]"
"[[0], [2], [0], [3, 2], [1], [0, 0], [1, 1, 1], [0]]",0.36820813448155837,6,(Constant+((Constant+Constant)**Constant)**Constant),(0.31907446833081154+((0.7677300454411818+0.6579792268391157)**0.5825212195855188)**0.3581691063428206),0.3918524765080086,{'errortest': 0.390407036947595},"[1, 1, 1, 2, 1, 2, 3, 0]"
"[[0], [2], [1], [2, 2], [2, 2], [0], [1, 1], []]",0.3978117751491167,6,(((Constant**Constant)+(Constant**Constant))**Constant),(((0.7394872538541479**0.509829594035587)+(0.2930459919200066**0.5233404341927987))**0.9470023480299273),0.4218088112172231,{'errortest': 0.4186999583629869},"[1, 1, 1, 2, 2, 1, 2, 0]"
"[[0], [2], [0], [2, 2], [2, 1], [0, 1], [1, 1, 1], [1]]",0.42235730971194857,6,((Constant**Constant)+((Constant-Constant)**Constant)**Constant),((0.19338575645371847**0.10624888060097881)+((0.3498002489599914-0.29751721301835754)**0.2521780459881231)**0.9557207417015972),0.4465644728532573,{'errortest': 0.4422828846086297},"[1, 1, 1, 2, 2, 2, 3, 0]"
"[[0], [2], [2], [2], [2], [], [0], [1]]",0.4660784597184875,7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.1772625559297043)**0.4258043928559919)**0.37591009903578176),0.49346241276754743,{'errortest': 0.4853724386530219},"[1, 1, 1, 1, 1, 0, 1, 1]"
"[[0], [2], [0], [3, 2], [2], [0], [0, 1], [0]]",0.47336150085987094,6,(x[0]+(Constant**Constant)**Constant),(x[0]+(0.4493926985138421**0.5912799329435137)**0.9731344032077601),0.47803906063027474,{'errortest': 0.49997519889839304},"[1, 1, 1, 2, 1, 1, 2, 1]"
"[[0], [2], [0], [3, 2], [2], [0], [0, 1], [0]]",0.4753221091904199,6,(x[0]+(Constant**Constant)**Constant),(x[0]+(0.09395784808522112**0.9940712130969346)**0.21895483387873882),0.48113991244177673,{'errortest': 0.5011915407194178},"[1, 1, 1, 2, 1, 1, 2, 1]"
