genotype,fitness,tree_depth,original_phenotype,phenotype,fitness_validation,other_info,mapping_values
"[[0], [0], [0, 1], [1, 2, 0, 1], [2, 0, 2, 2, 0, 0, 1], [0, 3, 0, 0, 3, 3, 0, 2, 3, 3], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1], [1, 0]]",0.4584234316100951,7,(Constant+Constant/Constant)+(Constant**Constant)+(Constant/Constant/x[1]+(x[0]*Constant/(Constant/Constant))),(0.6781265567982001+0.2055515223163411/0.4916989368330441)+(0.7055053311482**0.19209620845139674)+(0.707932002061492/0.10480211817142815/x[1]+(x[0]*0.22658237075670873/(0.32305449231492767/0.3366308289972558))),0.44730457156593956,{'errortest': 0.473262342387522},"[1, 1, 2, 4, 7, 10, 11, 2]"
"[[0], [2], [2], [2], [1], [0], [0, 1], [0]]",0.9670489025724547,7,((((x[0]+Constant)**Constant)**Constant)**Constant),((((x[0]+0.30393194683228675)**0.5159167291501922)**0.9804171254663923)**0.5868005968626829),1.0193681564624677,{'errortest': 1.0020689248497612},"[1, 1, 1, 1, 1, 1, 2, 1]"
"[[0], [2], [2], [3], [], [], [1], []]",1.0015119552163736,5,((Constant**Constant)**Constant),((0.9416376622426443**0.4510112099055752)**0.21771885988911754),1.0501124292425201,{'errortest': 1.0353049070536346},"[1, 1, 1, 1, 0, 0, 1, 0]"
"[[0], [1], [3, 0], [2, 1], [2, 2, 0], [0, 3, 2, 1], [1, 0, 0, 1, 0], [0, 1, 1]]",1.0585062693288418,7,(Constant+(x[0]**Constant)/(x[1]*Constant-x[1])),(0.9353520348210143+(x[0]**0.22400460430867397)/(x[1]*0.039242205194218505-x[1])),1.1070603160897343,{'errortest': 1.0918859988996727},"[1, 1, 2, 2, 3, 4, 5, 3]"
"[[0], [2], [1], [3, 1], [2, 2], [0, 2], [1, 1, 1], []]",1.0655207594926377,6,((Constant+(Constant*Constant))**Constant),((0.501808251576979+(0.20685406036248855*0.3657211409502469))**0.13683949135447993),1.1139754503155466,{'errortest': 1.0988350753062577},"[1, 1, 1, 2, 2, 2, 3, 0]"
"[[0], [2], [3], [], [], [], [0], [0]]",1.127344389112073,5,(x[0]**Constant),(x[0]**0.6757121027766354),1.1848838556943662,{'errortest': 1.1618872680376946},"[1, 1, 1, 0, 0, 0, 1, 1]"
"[[0], [2], [2], [3], [], [], [0], [0]]",1.1681879642257993,6,((x[0]**Constant)**Constant),((x[0]**0.9555293657188991)**0.9881427194110154),1.2278780571217356,{'errortest': 1.2026768049755476},"[1, 1, 1, 1, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",1.1759764044469279,4,x[0],x[0],1.2360418355201543,{'errortest': 1.210446501865597},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [0], [0]]",1.1759764044469279,4,x[0],x[0],1.2360418355201543,{'errortest': 1.210446501865597},"[1, 1, 0, 0, 0, 0, 1, 1]"
"[[0], [3], [], [], [], [], [1], []]",1.25709440702777,3,Constant,0.7301676868105369,1.3051443110784962,{'errortest': 1.289228906200973},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [3], [], [], [], [], [1], []]",1.4361980677498463,3,Constant,0.5470406764980481,1.4839201692390722,{'errortest': 1.4674827383690079},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [2], [2], [1], [1, 1], [2, 3, 0], [0, 0, 0, 0], [1, 1, 1, 0]]",1.487922260466822,7,((((x[1]*x[1])/(x[1]+x[0]))**Constant)**Constant),((((x[1]*x[1])/(x[1]+x[0]))**0.5559557766404459)**0.28574338649568876),1.3814333358252302,{'errortest': 1.4548394451428128},"[1, 1, 1, 1, 2, 3, 4, 4]"
"[[0], [2], [0], [3, 0], [0, 1], [1, 2, 2, 1], [1, 0, 1, 0, 0], [1, 0, 0]]",1.5200615487459626,7,(Constant-x[1]*Constant*(x[0]-x[0])**Constant),(0.46162857580435646-x[1]*0.038225314740154115*(x[0]-x[0])**0.563623371924086),1.5676464014454983,{'errortest': 1.5510102819507727},"[1, 1, 1, 2, 2, 4, 5, 3]"
"[[0], [3], [], [], [], [], [1], []]",1.5675571160788726,3,Constant,0.4133313426913462,1.615068486129073,{'errortest': 1.5983300371337124},"[1, 1, 0, 0, 0, 0, 1, 0]"
"[[0], [1], [1, 2], [0, 3, 1], [2, 2, 1, 0], [1, 3, 3, 0, 0, 3], [1, 1, 0, 0, 0, 1, 0], [1, 0, 1, 0]]",1.5687916147128669,7,((Constant-Constant/x[1])/(((x[0]+x[1])+Constant/x[0])**Constant)),((0.6218769718665512-0.6633280408037205/x[1])/(((x[0]+x[1])+0.2822028600184764/x[0])**0.05336656619581592)),1.6128253204121348,{'errortest': 1.5988010520597038},"[1, 1, 2, 3, 4, 6, 7, 4]"
"[[0], [0], [2, 2], [1, 2], [0, 1, 2], [2, 2, 0, 2], [0, 1, 1, 0, 0], [0, 1, 0]]",1.7416447012058898,7,((x[0]*Constant*(Constant+x[1]))**Constant)*((x[0]**Constant)**Constant),((x[0]*0.6122297995140864*(0.8148079643493158+x[1]))**0.18072671963416775)*((x[0]**0.06334855943038553)**0.09660037300244473),1.625072424953406,{'errortest': 1.7180053501479213},"[1, 1, 2, 2, 3, 4, 5, 3]"
"[[0], [1], [1, 2], [3, 3, 0], [0, 0], [2, 3, 2, 0, 2], [1, 0, 1, 0, 1, 1], [1, 1]]",1.79901172395262,7,((Constant*x[1])/(Constant*x[1]+Constant*Constant**Constant)),((0.13503785501115728*x[1])/(0.7561183460600757*x[1]+0.05523217034072847*0.8343672488661836**0.9182130727466326)),1.8462051873755083,{'errortest': 1.8290501706815459},"[1, 1, 2, 3, 2, 5, 6, 2]"
"[[0], [0], [0, 3], [2, 0], [1, 0, 2], [3, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1], []]",1.8607095243709588,6,((Constant/Constant)**Constant)+Constant+Constant+Constant+Constant,((0.34197540307656316/0.2547924881787038)**0.7129187377678291)+0.5657639489802124+0.892003736771431+0.16836680630523804+0.9356025129560155,1.8203199517180677,{'errortest': 1.8420547302742292},"[1, 1, 2, 2, 3, 5, 6, 0]"
"[[0], [0], [2, 1], [2, 1, 0], [2, 2, 0, 1, 2], [3, 3, 0, 3, 2, 3], [1, 1, 1, 0, 1, 0, 1], [1, 1]]",1.887534279098241,7,((Constant**Constant)**Constant)/((Constant/Constant+x[1])/(Constant*x[1])/Constant),((0.8170271656020964**0.18954635664968478)**0.39008568704595104)/((0.09971908018307885/0.9727033367308797+x[1])/(0.41759413462400496*x[1])/0.21640576538743062),1.9346207949996488,{'errortest': 1.9173357456193263},"[1, 1, 2, 3, 5, 6, 7, 2]"
"[[0], [0], [1, 1], [0, 1, 2, 2], [2, 0, 1, 0, 0, 2], [3, 1, 1, 3, 2, 1, 3, 1, 0], [0, 1, 0, 1, 1, 1, 1, 1, 1, 1], [0, 0]]",1.8884754585943573,7,(x[0]/Constant-x[0]-((Constant/Constant)*Constant-Constant))/((Constant-Constant**Constant)+(Constant**Constant)),(x[0]/0.9058143242193236-x[0]-((0.11974568581977685/0.28133065092248055)*0.8790807685732387-0.38801946850919233))/((0.9401518186594481-0.17123050305192855**0.9380178200327454)+(0.38344878169501695**0.8220322035159863)),1.9367134020134422,{'errortest': 1.9181522281955938},"[1, 1, 2, 4, 6, 9, 10, 2]"
"[[0], [0], [1, 2], [1, 3, 1], [2, 0, 2, 2], [2, 0, 1, 1, 3], [1, 1, 0, 0, 0, 0], [0, 0, 0, 1]]",2.0154940112206177,7,((Constant*Constant+x[0])-x[0])-((x[0]/x[1])**Constant),((0.27787557132076124*0.48485096699218133+x[0])-x[0])-((x[0]/x[1])**0.22161494902610146),2.067847557353062,{'errortest': 2.046350104866068},"[1, 1, 2, 3, 4, 5, 6, 4]"
