genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [0], [0, 1], [1, 2, 0, 1], [2, 0, 2, 2, 0, 0, 1], [0, 3, 0, 0, 3, 3, 0, 2, 3, 1], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1], [1, 0]]",0.25261056174343055,"[1, 1, 2, 4, 7, 10, 11, 2]",7,(Constant+Constant/Constant)+(Constant**Constant)+(Constant/Constant/x[1]+(x[0]*Constant/(Constant-Constant))),(0.5000035103410212+0.7182792789056073/0.41420449974346296)+(0.7061097986524373**0.4973382331463071)+(0.3206882479801224/0.3143726222187433/x[1]+(x[0]*0.44193441120112265/(0.21382829762448197-0.6695883449208835))),0.23014732666565693,{'errortest': 0.21971858219782517}
"[[0], [0], [1, 3], [1, 1], [1, 2, 0, 2], [0, 3, 2, 3, 3, 1], [1, 1, 1, 1, 1, 1, 1], [0, 1]]",0.2816383003870973,"[1, 1, 2, 2, 4, 6, 7, 0]",6,(((Constant+Constant)/Constant)*(Constant/Constant/Constant))-Constant,(((0.6171081305642184+0.6552838131129406)/0.8675340230216932)*(0.8545600858164121/0.7285084749914345/0.5876529510922874))-0.9424110700560715,0.3018943102351754,{'errortest': 0.3152037371199917}
"[[0], [2], [1], [3, 2], [2, 2, 0, 1, 2], [2, 2, 1, 1, 2], [0, 1], [1]]",0.3023380523171838,"[1, 1, 1, 2, 1, 1, 2, 1]",6,((x[1]*(Constant**Constant))**Constant),((x[1]*(0.29914211750467656**0.9201297810320929))**0.1066969063472909),0.3288413816453016,{'errortest': 0.33227790205067725}
"[[0], [0], [0, 1], [2, 0, 0, 1], [2, 0, 1, 2, 0, 0, 1], [0, 3, 0, 0, 3, 3, 2, 2, 3, 3, 0], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1], [1, 1]]",0.32347423767861394,"[1, 1, 2, 4, 7, 11, 12, 2]",7,(Constant**Constant)+Constant/Constant+(Constant+Constant)/(Constant/x[1]*x[1]*(Constant/Constant/(Constant+Constant))),(0.4680294814064404**0.5098933700517959)+0.9121344948793589/0.6822496604222993+(0.7054774938341796+0.09156576224220492)/(0.6955982035749156/x[1]*x[1]*(0.4091009604845176/0.0457072560046593/(0.4325238318901148+0.36064951027009506))),0.3236180593010203,{'errortest': 0.3437411591738952}
"[[0], [0], [2, 0], [2, 1, 1], [2, 0, 2, 2, 0, 0, 1], [2, 3, 0, 0, 3, 3, 0, 2, 3, 1], [0, 1, 1, 1, 1, 0, 1], [1, 0, 1]]",0.3491177820695688,"[1, 1, 2, 3, 5, 6, 7, 2]",7,((x[1]**Constant)**Constant)*(Constant/Constant+Constant)+(Constant/x[0]/Constant),((x[1]**0.594314226150493)**0.31525604796700124)*(0.0830962577742973/0.9227416337049393+0.23437097532702444)+(0.6204627704169379/x[0]/0.8696649839832479),0.3025258052767751,{'errortest': 0.3144227388334534}
"[[0], [0], [1, 3], [2, 0], [1, 0, 2], [3, 0, 0, 0, 0], [1, 1, 1, 1, 1, 1], []]",0.3705384188509069,"[1, 1, 2, 2, 3, 5, 6, 0]",6,(((Constant/Constant)**Constant)+Constant+Constant+Constant)+Constant,(((0.04085858160742151/0.41039332262069583)**0.7123553052745919)+0.8032705404969318+0.6671803923965997+0.1629510622499325)+0.37153999955350947,0.3608741546456622,{'errortest': 0.3832035461567529}
"[[0], [2], [2], [2], [1], [0], [0, 1], [1]]",0.44003298489693754,"[1, 1, 1, 1, 1, 1, 2, 1]",7,((((x[1]+Constant)**Constant)**Constant)**Constant),((((x[1]+0.6963308289753656)**0.5307269535243112)**0.2722212112547937)**0.4335895694877856),0.5032620621063075,{'errortest': 0.4844256915296664}
"[[0], [0], [0, 1], [1, 2, 0, 1], [2, 0, 2, 2, 0, 0, 1], [0, 3, 0, 0, 3, 3, 0, 2, 3, 3], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1], [1, 0]]",0.4584234316100951,"[1, 1, 2, 4, 7, 10, 11, 2]",7,(Constant+Constant/Constant)+(Constant**Constant)+(Constant/Constant/x[1]+(x[0]*Constant/(Constant/Constant))),(0.6781265567982001+0.2055515223163411/0.4916989368330441)+(0.7055053311482**0.19209620845139674)+(0.707932002061492/0.10480211817142815/x[1]+(x[0]*0.22658237075670873/(0.32305449231492767/0.3366308289972558))),0.44730457156593956,{'errortest': 0.473262342387522}
"[[0], [0], [2, 0], [2, 1, 1], [2, 2, 0, 1, 2], [3, 2, 0, 3, 2, 3], [0, 1, 1, 1, 1, 1, 1], [0, 1]]",0.46631251298211995,"[1, 1, 2, 3, 5, 6, 7, 1]",7,((x[0]**Constant)**Constant)/(Constant*Constant+Constant)/((Constant*Constant)/Constant),((x[0]**0.3193527400874189)**0.8642286533473063)/(0.877498242947504*0.7865528078826033+0.3021723977008206)/((0.9337151027391127*0.43205296753025557)/0.7708574958537718),0.501804940890698,{'errortest': 0.5076493868174112}
"[[0], [0], [0, 1], [1, 2, 3, 1], [2, 0, 2, 2, 0, 0, 1], [0, 3, 2, 0, 3, 3, 0, 2, 3, 3], [1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1], [0, 0]]",0.5640345756500506,"[1, 1, 2, 4, 5, 7, 8, 2]",7,(Constant+Constant/Constant)*(Constant**Constant)+(Constant/(Constant/x[0]+x[0])),(0.7501045455173748+0.5410934724610945/0.6672943945809438)*(0.9147235382804378**0.7720206786719285)+(0.01940792247794043/(0.9636435544741179/x[0]+x[0])),0.6132224734849763,{'errortest': 0.6031151229634959}
