K,Rem,frictionFactor
0.6,1885.6851531034015,6.6578399292004375
0.6,1810.302552956996,6.167698076451764
0.6,1741.546892663471,6.638099156456482
0.6,1626.9674258174132,7.253062929791919
0.6,1560.81716031556,7.697820913799714
0.6,1540.4712512882777,8.03214561827335
0.6,1885.462659729301,6.658386661837491
0.6,1810.0370004864635,6.1683256904686825
0.6,1741.2303405857274,6.638928718463334
0.6,1626.6042602978548,7.254111808266631
0.6,1560.4140176939088,7.699085318115391
0.6,1540.0193359869131,8.033608375202801
0.6,1885.08988481136,6.659325825269803
0.6,1809.5810230106715,6.169383013370761
0.6,1740.6973147497088,6.640280163329383
0.6,1626.0129720660543,7.255847656142998
0.6,1559.747291658797,7.701202750822018
0.6,1539.263130258366,8.03603313566828
0.6,1884.572917347146,6.660610173652868
0.6,1808.9578250149905,6.170859466158071
0.6,1739.953539691581,6.642189720335611
0.6,1625.178229382577,7.258271459777269
0.6,1558.8172796585034,7.704147091799431
0.6,1538.2128415217692,8.039436006072572
0.6,1883.8998444867848,6.662287707608243
0.6,1808.1444897122465,6.172766678274052
0.6,1738.9937064327482,6.644658352250742
0.6,1624.10036234769,7.261410551660937
0.6,1557.614459001571,7.707947792046241
0.6,1536.8591944855857,8.043805090802287
0.6,1883.082826148608,6.664335205535218
0.6,1807.1527717007775,6.175083375925705
0.6,1737.829216875186,6.647651654160666
0.6,1622.7953274481258,7.265240804866278
0.6,1556.1493147378587,7.71260738409113
0.6,1535.202894261549,8.049172335041781
0.6,1882.1160236148264,6.666753349014541
0.6,1805.9829294438368,6.177821525956031
0.6,1736.4548933625026,6.651194834522421
0.6,1621.253261799495,7.2697644034277475
0.6,1554.4224987326158,7.718101350247135
0.6,1533.254587497541,8.055498462348611
0.6,1881.0116410782057,6.669531017505937
0.6,1804.6410249442783,6.180993304842583
0.6,1734.865639077827,6.65531347000818
0.6,1619.4644253996796,7.27500998251924
0.6,1552.424870012102,7.72444708290703
0.6,1531.0103672241762,8.062802427897289
0.6,1879.745903814233,6.672704920581895
0.6,1803.110136760621,6.1845889750559015
0.6,1733.0675040046776,6.65996198189022
0.6,1617.450185182729,7.280954563126492
0.6,1550.1672438134751,7.731676491749834
0.6,1528.4616200295168,8.071118482793485
0.6,1878.34307074299,6.67624033558276
0.6,1801.4079333511268,6.188621095488581
0.6,1731.055535811412,6.665178419758517
0.6,1615.1958155533955,7.287601555589563
0.6,1547.6506197983788,7.739738947158494
0.6,1525.6291706767568,8.08040932053306
0.6,1876.78544622202,6.680162335945326
0.6,1799.5233562141636,6.193069165073233
