K,Rem,cdrag
0.6,1878.7356038765984,2.427627153057766
0.6,1770.5533412400448,2.3144251910253537
0.6,1657.004799801697,2.140961173499405
0.6,1878.513930484908,2.427826165742374
0.6,1770.2879738127413,2.314664285428385
0.6,1656.698330985831,2.141224420564455
0.6,1878.1545090715472,2.428150588850515
0.6,1769.8532986001062,2.315055813525281
0.6,1656.1964640130716,2.141655497085297
0.6,1999.77143072698,2.315482302577051
0.6,1877.6454323740372,2.42860798079638
0.6,1769.2437825888485,2.315604432653558
0.6,1655.4940750860335,2.1422638555729
0.6,1999.2612639514948,2.315924001035416
0.6,1876.9868075396344,2.429204054353141
0.6,1768.448303635553,2.316318276094309
0.6,1654.580833652547,2.1430481925610683
0.6,1998.6300911698777,2.316462544488328
0.6,1876.1847574492092,2.4299275541738363
0.6,1767.4839961371283,2.317185409819453
0.6,1653.4728702617797,2.144003941679891
0.6,1997.8907583040711,2.317093931395445
0.6,1875.2454256854696,2.430783058314087
0.6,1766.3454686141615,2.318214468408606
0.6,1652.1599878027569,2.1451353913613427
0.6,1997.0306308102283,2.317830746900393
0.6,1874.1510579187436,2.4317708520873667
0.6,1765.0330175639551,2.3193975852793653
0.6,1650.6531492269032,2.146443089449796
0.6,1996.062580826579,2.31866075899718
0.6,1872.919818597472,2.4328912652713823
0.6,1763.5469844644256,2.320739386051902
0.6,1648.9475602490024,2.147923823761237
0.6,1994.9803822346785,2.319587001369773
0.6,1871.54597405121,2.434143109943748
0.6,1761.887755552375,2.32224439651116
0.6,1647.038507241671,2.1495832670574857
0.6,1993.777837587114,2.3206206621833743
0.6,1870.0178666692584,2.435534291685633
0.6,1760.0501445330358,2.323913618718937
0.6,1644.9266129117768,2.151423853718612
0.6,1992.467853177959,2.321746916646924
0.6,1868.3537163613155,2.437057798506176
0.6,1758.0402546614969,2.325739046236278
0.6,1642.6230531266965,2.1534371380439263
0.6,1991.037909002908,2.3229798512292943
0.6,1866.535971416288,2.438715704828373
0.6,1755.8586062688646,2.3277341335794888
0.6,1640.1128269104593,2.155642315348337
0.6,1989.500930597052,2.324303146924509
0.6,1864.5888340820773,2.440508568873828
0.6,1753.5057632651328,2.329887188558176
0.6,1637.4124582437914,2.1580172440129184
0.6,1987.8507921263672,2.32572830977272
0.6,1862.494823691961,2.4424310405613854
0.6,1750.9879244480355,2.3321988963344658
0.6,1634.5227762715156,2.160575814004661
0.6,1986.0877418390303,2.327258376154944
0.6,1860.2543766283843,2.444495673203797
0.6,1748.2945489033482,2.3346789706391973
0.6,1631.4342406178364,2.163313144406607
0.6,1984.212044669694,2.328886928701995
0.6,1857.873892111278,2.4466956492982552
0.6,1745.4319277230763,2.337328103630272
0.6,1628.14784682533,2.166244544746573
0.6,1982.223982140368,2.330617046549045
0.6,1855.3538447152207,2.44903485702225
0.6,1742.4007952430154,2.340143579013278
0.6,1624.6698454523855,2.169353595774937
0.6,1980.130175021092,2.332450725502528
0.6,1852.688817394186,2.451515370788069
0.6,1739.19636851664,2.343126209268932
0.6,1621.0013226493877,2.17265190628165
0.6,1977.9182859737807,2.334381388193869
0.6,1849.8911833280035,2.4541263474343804
0.6,1735.8361407453733,2.346268945046134
0.6,1617.153766852867,2.1761360591022467
0.6,1975.588664173336,2.336425034620785
0.6,1846.9378635464047,2.4568936869506457
0.6,1732.287674216558,2.3496069263748107
0.6,1613.0870138741202,2.179828709083411
0.6,1973.1605866643283,2.3385596220706257
0.6,1843.8648798683985,2.459790463132549
0.6,1728.5906932486391,2.3530994537022747
0.6,1608.8540246628863,2.183697826115821
0.6,1970.6217821430675,2.340804116558242
0.6,1840.6433367967447,2.462827808875078
0.6,1724.7294863328934,2.356764629696756
0.6,1604.435412578678,2.187763436790988
