K,Rem,cdrag
0.6,2796.5927104548628,2.1228910297109422
0.6,2796.5927104548628,1.990788868772196
0.6,2446.261529396509,2.187497165219457
0.6,2128.077693824362,2.325816420695926
0.6,2796.503525751474,2.1229231998911686
0.6,2796.503525751474,1.9908460405947024
0.6,2446.1211083647554,2.1875964215566635
0.6,2127.8944611074417,2.325968243449397
0.6,2795.635316561817,2.121581372138216
0.6,2795.635316561817,1.9932497126405584
0.6,2444.870866937974,2.1895968996334902
0.6,2125.9573005653674,2.3258370121191927
0.6,2795.430263522226,2.121655109225858
0.6,2795.430263522226,1.9933832750134004
0.6,2444.5434091711304,2.1898287238168583
0.6,2125.5301935850352,2.3261859751891616
0.6,2795.153908638957,2.121753423763569
0.6,2795.153908638957,1.9935563158073808
0.6,2444.1146538199,2.190128703832092
0.6,2124.974389708916,2.326641343073168
0.6,2786.658782049978,2.1223673802783605
0.6,2786.658782049978,1.9791064973766148
0.6,2432.818674356487,2.1941201219421624
0.6,2126.876450960978,2.3766095960767646
0.6,2786.2588775233376,2.122510879915831
0.6,2786.2588775233376,1.9793550750447475
0.6,2432.2057716447216,2.1945472431256747
0.6,2126.0896769248147,2.3772619626445426
0.6,2785.796828544851,2.1226751428003032
0.6,2785.796828544851,1.979639585667955
0.6,2431.499938215631,2.195047077614809
0.6,2125.167578313496,2.3780169681939807
0.6,2780.5940021514625,2.1340633947525616
0.6,2780.5940021514625,1.980736526012389
0.6,2433.0520938095806,2.249326593641966
0.6,2119.183058882071,2.385356292625872
0.6,2780.0176019227533,2.1342713346321407
0.6,2780.0176019227533,1.9810966205728315
0.6,2432.159760197284,2.249965652859695
0.6,2118.0341089135395,2.386303837074513
0.6,2779.379250569698,2.1345022203351123
0.6,2779.379250569698,1.9814913483466363
0.6,2431.182403433622,2.2506692792156624
0.6,2116.7708965067386,2.387360016244932
0.6,2767.934311007697,2.1635242898366043
0.6,2767.934311007697,1.9935310984504568
0.6,2420.3870491201515,2.2168208183700533
0.6,2129.0766656336464,2.2041092704734084
0.6,2767.166292659718,2.163807467229245
0.6,2767.166292659718,1.9940183680441848
0.6,2419.205924386944,2.217666980305558
0.6,2127.5486813350917,2.205265648217032
0.6,2766.3366904212485,2.164114008133198
0.6,2766.3366904212485,1.994540993430348
0.6,2417.9404447611,2.2185740552268776
0.6,2125.913108612967,2.2065119419346013
0.6,2789.04459253706,2.1239381112697253
0.6,2789.04459253706,1.997376382315725
0.6,2434.6987582250986,2.1967232270287247
0.6,2112.832938565114,2.336668752327788
0.6,2788.1016359122227,2.124277475628234
