K,Rem,frictionFactor
0.324,1955.9478705303063,16.845407509903236
0.373,1985.8948630846544,13.172864131781203
0.6,733.3448088300539,5.093461282529376
0.6,733.3448088300539,5.745386091744283
0.6,623.6814738889916,6.763323313990684
0.6,957.6619227100332,4.96086952252234
0.6,957.6619227100332,5.627768663683018
0.6,816.4951365024893,6.59297946349911
0.6,1181.7698779049394,4.878787810798365
0.6,1181.7698779049394,5.564575511209432
0.6,1007.9216387593408,6.478038442674994
0.6,1404.515056257586,4.845118307106927
0.6,1404.515056257586,5.517548086506051
0.6,1198.6968089067764,6.4187822660064535
0.6,1626.685084693445,4.832036484996573
0.6,1626.685084693445,5.478543572495745
0.6,1388.8095640889296,6.361810015398079
0.6,1848.4554574115527,4.8242286719552885
0.6,1848.4554574115527,5.445721846277445
0.6,1578.7227797097655,6.330215888667059
0.6,1768.0891048697424,6.301734192511581
0.6,1957.8367152385413,6.2905495202869
0.6,703.9541294916086,5.211813351842268
0.6,703.9541294916086,5.993053477859994
0.6,577.9682824925019,7.201122048493957
0.6,926.7620976870148,5.053615613221857
0.6,926.7620976870148,5.818266903359757
0.6,768.9807109968135,6.92237783491283
0.6,1149.8087026168243,4.954808516235262
0.6,1149.8087026168243,5.721348122108413
0.6,958.9408923330278,6.743788459942198
0.6,1371.6061062901413,4.910269672424055
0.6,1371.6061062901413,5.651861889072937
0.6,1148.3499783719526,6.643664062000375
0.6,1592.9079008999483,4.889452485421715
0.6,1592.9079008999483,5.596704485999002
0.6,1337.197454308205,6.557291745047979
0.6,1813.893305166572,4.875732122968262
0.6,1813.893305166572,5.551041418944096
0.6,1526.089925145278,6.504132417007487
0.6,1714.7791151603235,6.458817132716317
0.6,1903.89237622314,6.4344385807325
1.2,616.9326515267077,2.696241595889073
1.2,616.9326515267077,2.716147395499275
1.2,574.1853249032223,3.078040316801363
1.2,811.1474528500435,2.620914269750096
1.2,811.1474528500435,2.6510980182331063
1.2,760.0267345648842,2.9766159880765417
1.2,1005.5091044665028,2.5860623269744143
1.2,1005.5091044665028,2.606909942659271
1.2,946.3671334667774,2.915314948307201
1.2,1199.965604912316,2.572767501798116
1.2,1199.965604912316,2.5730856372049877
1.2,1132.5231104717566,2.8791412667906338
1.2,1394.6780731228855,2.5638269064597616
1.2,1394.6780731228855,2.5508985237469126
1.2,1318.335694733008,2.8581774657842254
1.2,1589.618138360539,2.547377048743969
1.2,1589.618138360539,2.5368299479268424
1.2,1503.669078952266,2.842055124113612
1.2,1784.4266715891188,2.528921219278816
1.2,1784.4266715891188,2.528457615534404
1.2,1688.0704297678462,2.8344012096640574
1.2,1978.8521750783727,2.517638217699305
1.2,1978.8521750783727,2.519702827584559
1.2,1873.0024203788817,2.8305325542293653
1.2,642.507041194981,2.839053134356065
1.2,642.507041194981,2.966571453488492
1.2,614.1641871798465,2.913122806430027
1.2,843.9868588320994,2.778651059718699
1.2,843.9868588320994,2.8920201536868286
1.2,812.7928697604517,2.806986627665654
1.2,1045.6963214796167,2.7459688766690307
1.2,1045.6963214796167,2.8521313481079664
1.2,1010.8541578997446,2.745288051164165
1.2,1248.0367845779049,2.7405743063789627
1.2,1248.0367845779049,2.8039813193096803
1.2,1209.3785610024288,2.704974353359496
1.2,1450.3160283464542,2.711402147868503
1.2,1450.3160283464542,2.805522806628446
1.2,1406.154347070028,2.6766205760458943
1.2,1652.8269541741188,2.697024515063001
1.2,1652.8269541741188,2.7851230475269992
1.2,1603.495025677424,2.6528433118542383
1.2,1855.0105539186056,2.674693802070376
1.2,1855.0105539186056,2.7817103258200087
1.2,1799.6474373347928,2.636515611575084
1.2,1995.08425533134,2.61859951235085
1.2,614.3132602512414,2.9098482604718705
1.2,614.3132602512414,3.0417058858916883
1.2,587.5459048051266,2.9880690166325765
1.2,806.6386610418424,2.8483033000147966
1.2,806.6386610418424,2.964688027792717
1.2,777.346267837199,2.878366093326321
1.2,999.0894537013336,2.8155677832923804
1.2,999.0894537013336,2.9234387060815035
1.2,966.5916840718916,2.8145911389110334
1.2,1192.1432179997732,2.810576713841202
1.2,1192.1432179997732,2.8738408013789725
1.2,1156.271735503503,2.772911957367453
1.2,1385.1277812048345,2.781062931473812
1.2,1385.1277812048345,2.8756362757337395
1.2,1344.0901090112493,2.743603886717552
1.2,1578.3249994853293,2.766631730468978
1.2,1578.3249994853293,2.8552961056759742
1.2,1532.2894823181402,2.7190444913007097
1.2,1771.2002152617408,2.743981923930137
1.2,1771.2002152617408,2.852256694245205
1.2,1719.4075137640928,2.702160700759392
1.2,1963.848834211777,2.725619416085283
1.2,1963.848834211777,2.849905275694299
1.2,1905.8349669812335,2.6840218351202307
