genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [2], [2, 2], [1, 2, 1], [3, 0, 2, 0], [0, 0, 1], [1, 0]]",2.6286440857247837,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.7607788606927552)**0.5494555935934363)**0.5568128367227451),2.7689529383280793,{'errortest': 2.5227997045353034}
"[[0], [2], [2], [1, 2], [0, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.867049155223137,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]/x[0]-Constant)**Constant)**Constant),(((x[1]/x[0]-0.3877098628747504)**0.8991344716980425)**0.2821588071015606),2.844134927921389,{'errortest': 2.4952825811593953}
"[[0], [2], [2], [1, 2], [0, 1], [3, 3, 2], [1, 0, 1, 0], [0, 0]]",2.9263136365235174,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((Constant/x[0]/(Constant*x[0]))**Constant)**Constant),(((0.75825108062276/x[0]/(0.04784628854725215*x[0]))**0.5902003329249912)**0.6135104887273697),3.4555649869035574,{'errortest': 3.568610236770378}
"[[0], [2], [2], [2], [0], [3], [0, 0], [1, 0]]",2.954931549409527,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]/x[0]**Constant)**Constant)**Constant),(((x[1]/x[0]**0.218479066524072)**0.40621712577415536)**0.5554317353780487),3.1982690004106984,{'errortest': 3.0251460909740717}
"[[0], [2], [2], [0, 3], [2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 1, 0, 1], [1, 1]]",3.0551292155005627,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[1]/(Constant+x[1])**Constant)**Constant),((x[1]/(0.809491090693393+x[1])**0.7263536022318344)**0.8515238210737157),3.2581121047162953,{'errortest': 3.0417215607193078}
"[[0], [2], [2], [3, 2], [1, 2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 0, 1], [1]]",3.0621685493542867,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.2627639356152547)**0.8276195720514742),3.3704203925949057,{'errortest': 3.258217610788889}
"[[0], [2], [3], [2], [0], [3], [0, 0], [1, 0]]",3.064420045945367,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.2168923055354186),3.376282664976873,{'errortest': 3.2676167803474856}
"[[0], [2], [3], [2], [0], [3], [0, 0], [1, 0]]",3.0659284590251303,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.21652289514622536),3.380092584844192,{'errortest': 3.273680225395071}
"[[0], [2], [2], [1, 2], [2, 2, 1], [3, 3], [0, 1, 0, 1, 1, 0, 0, 0, 0], [1, 0]]",3.0712484265742055,"[1, 1, 1, 1, 2, 1, 2, 1]",7,(((x[1]/Constant)**Constant)**Constant),(((x[1]/0.6312927643871578)**0.5489178151674827)**0.4060843879126773),3.238814142514149,{'errortest': 2.999981365212033}
"[[0], [2], [2, 0], [1, 2], [2, 1], [2, 3, 3], [0, 0, 1], [1, 1]]",3.0727185364232565,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]*(x[1]/Constant))**Constant)**Constant),(((x[1]*(x[1]/0.17096400641433163))**0.44859681633472026)**0.21341142689112347),3.3931881559440304,{'errortest': 3.3074917430188226}
"[[0], [2], [2], [3, 2], [0, 2, 1], [0, 3, 2, 0], [0, 1, 1, 1, 1], [1, 0]]",3.0730048007636848,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.5393235196110218)**0.39851665549029636),3.3969779819109718,{'errortest': 3.3001624668354963}
"[[0], [2], [1], [1, 2], [0, 1, 0], [3, 3, 2, 1, 2], [0, 1, 0, 1, 1, 0], [0, 0, 0]]",3.171207195036998,"[1, 1, 1, 2, 3, 5, 6, 3]",7,(((x[0]/Constant/(x[0]*Constant))-(Constant*x[0]**Constant))**Constant),(((x[0]/0.0681054364016499/(x[0]*0.9884180968709898))-(0.5186062269994139*x[0]**0.8200006479623093))**0.543065922173401),3.5549344542914745,{'errortest': 3.615768855592179}
"[[0], [2], [2], [0, 3], [2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 1, 0, 1], [1, 1]]",3.2819717074833146,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[1]/(Constant+x[1])**Constant)**Constant),((x[1]/(0.6291912074069832+x[1])**0.5752117579661334)**0.44608327007878146),3.736104633070824,{'errortest': 3.7655596344573423}
