genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [2], [2, 2], [1, 2, 1], [3, 3, 2], [0, 0, 1], [1, 0]]",2.626032076547443,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.6336797603113212)**0.811608167749828)**0.450683055861993),2.774287904828685,{'errortest': 2.5342079158819413}
"[[0], [2], [2], [2, 2], [1, 2, 1], [3, 0, 2, 0], [0, 0, 1], [1, 0]]",2.6286440857247837,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.7607788606927552)**0.5494555935934363)**0.5568128367227451),2.7689529383280793,{'errortest': 2.5227997045353034}
"[[0], [2], [2], [1, 2], [1, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.7618600147661403,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((((x[1]/x[0])-Constant)**Constant)**Constant),((((x[1]/x[0])-0.05127776514281723)**0.39297083855023374)**0.5229489798123966),3.102009099126276,{'errortest': 3.0226080626944327}
"[[0], [2], [2], [1, 2], [0, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.867049155223137,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]/x[0]-Constant)**Constant)**Constant),(((x[1]/x[0]-0.3877098628747504)**0.8991344716980425)**0.2821588071015606),2.844134927921389,{'errortest': 2.4952825811593953}
"[[0], [2], [2], [1, 2], [0, 1], [3, 3, 2], [1, 0, 1, 0], [0, 0]]",2.9263136365235174,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((Constant/x[0]/(Constant*x[0]))**Constant)**Constant),(((0.75825108062276/x[0]/(0.04784628854725215*x[0]))**0.5902003329249912)**0.6135104887273697),3.4555649869035574,{'errortest': 3.568610236770378}
"[[0], [2], [2], [2], [0], [3], [0, 0], [1, 0]]",2.954931549409527,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]/x[0]**Constant)**Constant)**Constant),(((x[1]/x[0]**0.218479066524072)**0.40621712577415536)**0.5554317353780487),3.1982690004106984,{'errortest': 3.0251460909740717}
"[[0], [2], [2], [0, 3], [2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 1, 0, 1], [1, 1]]",3.0447030652311375,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[1]/(Constant+x[1])**Constant)**Constant),((x[1]/(0.6783024502983791+x[1])**0.5741331868345356)**0.5335919959814295),3.2883653631852376,{'errortest': 3.112481021643908}
"[[0], [2], [2], [2], [0], [3], [0, 1, 1], [1, 0]]",3.052136872969311,"[1, 1, 1, 1, 1, 1, 2, 1]",7,(((x[1]/Constant**Constant)**Constant)**Constant),(((x[1]/0.6724674964706451**0.6039110617480739)**0.263218248155905)**0.8542670681127186),3.2573570660415796,{'errortest': 3.04961982783841}
"[[0], [2], [2], [0, 3], [2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 1, 0, 1], [1, 1]]",3.0551292155005627,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((x[1]/(Constant+x[1])**Constant)**Constant),((x[1]/(0.809491090693393+x[1])**0.7263536022318344)**0.8515238210737157),3.2581121047162953,{'errortest': 3.0417215607193078}
"[[0], [2], [2], [3, 2], [1, 2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 0, 1], [1]]",3.0621685493542867,"[1, 1, 1, 1, 0, 0, 1, 1]",6,((x[1]**Constant)**Constant),((x[1]**0.2627639356152547)**0.8276195720514742),3.3704203925949057,{'errortest': 3.258217610788889}
"[[0], [2], [3], [2], [0], [3], [0, 0], [1, 0]]",3.064420045945367,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.2168923055354186),3.376282664976873,{'errortest': 3.2676167803474856}
"[[0], [2], [2], [0, 3], [0, 0], [3, 3, 0], [0, 0, 0, 1], [1, 0, 0]]",3.100237855587934,"[1, 1, 1, 1, 2, 3, 4, 3]",7,((x[1]/x[0]/x[0]+Constant**Constant)**Constant),((x[1]/x[0]/x[0]+0.8660534030959127**0.14070098103866602)**0.16450638015650354),3.6003491183533725,{'errortest': 3.6632192031980506}
"[[0], [2], [2], [2, 2], [2, 1], [3, 3, 2, 3, 1, 0, 3, 0], [0, 0, 1], [1, 1]]",3.186792152225689,"[1, 1, 1, 1, 1, 0, 1, 1]",7,(((x[1]**Constant)**Constant)**Constant),(((x[1]**0.7262232625896736)**0.4308918604933336)**0.7965969228168911),3.269558854990884,{'errortest': 2.933767664472728}
"[[0], [2], [3, 0], [1], [0], [3], [0, 0], [1, 0]]",3.2900033989815602,"[1, 1, 1, 0, 0, 0, 1, 1]",5,(x[1]**Constant),(x[1]**0.25593607182139566),3.3252506390919683,{'errortest': 2.9424595999047827}
"[[0], [2], [1], [2, 2], [2, 0], [2, 0, 3], [1, 1, 0, 0], [1, 0]]",3.366962882839607,"[1, 1, 1, 2, 2, 2, 3, 1]",7,(((Constant**Constant)*(Constant+x[1]**Constant))**Constant),(((0.40681112188800883**0.9358291284030863)*(0.9069917016939016+x[1]**0.8963823557657317))**0.3323230708542211),3.40328426411812,{'errortest': 2.980989844758612}
"[[0], [2], [2], [0, 3], [2, 1], [3, 0, 2, 3, 1, 0, 3, 0], [0, 0, 0, 1], [1, 1, 1]]",3.3860066119877823,"[1, 1, 1, 1, 2, 2, 3, 3]",7,((x[1]/(x[1]+x[1])**Constant)**Constant),((x[1]/(x[1]+x[1])**0.04450689001342256)**0.27420153625682253),3.3890336725630856,{'errortest': 2.973519980537259}
