genotype,fitness,mapping_values,tree_depth,original_phenotype,phenotype,fitness_validation,other_info
"[[0], [2], [0], [1, 2], [0, 1, 2], [3, 3, 2, 2], [1, 0, 1, 0, 1], [0, 0]]",1.9458861344974812,"[1, 1, 1, 2, 3, 4, 5, 2]",7,((Constant/x[0]/(Constant*x[0]))*(Constant**Constant)**Constant),((0.9320220485341105/x[0]/(0.5214273574535835*x[0]))*(0.6642740222833664**0.05316746476841905)**0.5724318991798777),2.4134533080784935,{'errortest': 2.523096816565047}
"[[0], [2], [2], [1, 2], [2, 0, 2], [3, 0, 2, 0], [0, 0, 1], [1, 0]]",2.6240357438879762,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]/x[0]+Constant)**Constant)**Constant),(((x[1]/x[0]+0.8880505672664025)**0.7799996634108786)**0.2956756570761173),2.7815681171508775,{'errortest': 2.5487406392838157}
"[[0], [2], [2], [2, 2], [1, 2, 1], [3, 3, 2], [0, 0, 1], [1, 0]]",2.626032076547443,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.6336797603113212)**0.811608167749828)**0.450683055861993),2.774287904828685,{'errortest': 2.5342079158819413}
"[[0], [2], [2], [2, 2], [1, 2, 1], [3, 0, 2, 0], [0, 0, 1], [1, 0]]",2.6286440857247837,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.7607788606927552)**0.5494555935934363)**0.5568128367227451),2.7689529383280793,{'errortest': 2.5227997045353034}
"[[0], [2], [2], [1, 2], [1, 2, 1], [3, 2], [0, 0, 1, 1, 1], [1, 0]]",2.7176989093738877,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((((x[1]/x[0])*Constant)**Constant)**Constant),((((x[1]/x[0])*0.2912923342318262)**0.5541320923819003)**0.5403057827319524),2.7462253842049655,{'errortest': 2.407824635416512}
"[[0], [2], [2], [1, 2], [1, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.7331830753976956,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((((x[1]/x[0])-Constant)**Constant)**Constant),((((x[1]/x[0])-0.4571276462336953)**0.41802031197821765)**0.49815189334334375),3.056306934505352,{'errortest': 2.9617801479811376}
"[[0], [2], [2], [1, 2], [1, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.7618600147661403,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((((x[1]/x[0])-Constant)**Constant)**Constant),((((x[1]/x[0])-0.05127776514281723)**0.39297083855023374)**0.5229489798123966),3.102009099126276,{'errortest': 3.0226080626944327}
"[[0], [1], [2, 3], [2, 2], [1, 2, 1], [3, 0, 2, 0], [0, 0, 1], [1, 0]]",2.7934536594254986,"[1, 1, 2, 1, 1, 2, 3, 2]",7,((((x[1]/x[0])**Constant)**Constant)+Constant),((((x[1]/x[0])**0.2657680059596451)**0.9169929801863705)+0.21760174565284274),2.8014945204028927,{'errortest': 2.473079453115801}
"[[0], [2], [2], [1, 2], [0, 2, 1], [3, 1, 3, 3], [0, 0, 1, 1, 1], [1, 0]]",2.867049155223137,"[1, 1, 1, 1, 2, 2, 3, 2]",7,(((x[1]/x[0]-Constant)**Constant)**Constant),(((x[1]/x[0]-0.3877098628747504)**0.8991344716980425)**0.2821588071015606),2.844134927921389,{'errortest': 2.4952825811593953}
"[[0], [2], [2], [1, 2], [0, 1], [3, 3, 2], [1, 0, 1, 0], [0, 0]]",2.9263136365235174,"[1, 1, 1, 1, 2, 3, 4, 2]",7,(((Constant/x[0]/(Constant*x[0]))**Constant)**Constant),(((0.75825108062276/x[0]/(0.04784628854725215*x[0]))**0.5902003329249912)**0.6135104887273697),3.4555649869035574,{'errortest': 3.568610236770378}
"[[0], [2], [2], [2, 2], [1], [3, 0, 2, 0], [0, 0, 1], [1, 0]]",2.9465402026531677,"[1, 1, 1, 1, 1, 1, 2, 2]",7,((((x[1]/x[0])**Constant)**Constant)**Constant),((((x[1]/x[0])**0.789752200519114)**0.2954967269359089)**0.8185503993843237),3.365287351478809,{'errortest': 3.3573001383807375}
"[[0], [2], [2], [2], [0], [3], [0, 0], [1, 0]]",2.954931549409527,"[1, 1, 1, 1, 1, 1, 2, 2]",7,(((x[1]/x[0]**Constant)**Constant)**Constant),(((x[1]/x[0]**0.218479066524072)**0.40621712577415536)**0.5554317353780487),3.1982690004106984,{'errortest': 3.0251460909740717}
"[[0], [2], [2], [1, 2], [1, 2, 1], [3, 3, 2], [0, 0, 1, 1, 1], [1, 0]]",3.014679579706726,"[1, 1, 1, 1, 2, 2, 3, 2]",7,((((x[1]/x[0])/Constant)**Constant)**Constant),((((x[1]/x[0])/0.98205416174626)**0.36085491149109394)**0.5152271697011858),3.454795013679431,{'errortest': 3.466880406683947}
